from	to	threshold	signed_weight	weight	abs_weight	method	method_suffix	threshold_value	core
S__GCA_012960805.1	S__GCA_905478185.1	3	0.552064182814453	0.552064182814453	0.552064182814453	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__3300024516_13	S__GCA_905478185.1	3	0.582203438316395	0.582203438316395	0.582203438316395	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__3300027997_10	S__GCA_905478185.1	3	0.563718001218271	0.563718001218271	0.563718001218271	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__3300024058_22	S__GCA_905478185.1	3	0.851542838301546	0.851542838301546	0.851542838301546	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__Schulz_GVMAG_M_3300025652_16	S__GCA_905478185.1	3	0.870288019553922	0.870288019553922	0.870288019553922	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_016777225.1	S__GCA_905478185.1	3	0.666464022173694	0.666464022173694	0.666464022173694	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__IMGVR_UViG_3300027780_000015	S__IMGVR_UViG_3300027813_000042	3	0.690821660810903	0.690821660810903	0.690821660810903	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__3300020263_16	S__IMGVR_UViG_3300027813_000042	3	0.559851987983431	0.559851987983431	0.559851987983431	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__Schulz_GVMAG_M_3300025652_16	S__IMGVR_UViG_3300027813_000042	3	0.711786762640504	0.711786762640504	0.711786762640504	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_017854145.1	S__IMGVR_UViG_3300027813_000042	3	0.689891778866462	0.689891778866462	0.689891778866462	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_014384505.1	S__IMGVR_UViG_3300027813_000042	3	0.671465617499622	0.671465617499622	0.671465617499622	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_905182815.1	S__IMGVR_UViG_3300025869_000017	3	0.619846190557561	0.619846190557561	0.619846190557561	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCF_012276695.1	S__IMGVR_UViG_3300025869_000017	3	0.573434755597435	0.573434755597435	0.573434755597435	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__IMGVR_UViG_3300027780_000015	S__IMGVR_UViG_3300025869_000017	3	0.854974940055268	0.854974940055268	0.854974940055268	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__Schulz_GVMAG_M_3300025652_16	S__IMGVR_UViG_3300025869_000017	3	0.856170151306906	0.856170151306906	0.856170151306906	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
