from	to	threshold	signed_weight	weight	abs_weight	method	method_suffix	threshold_value	core
S__GCA_012974305.1	S__3300024058_12	3	0.675911863030665	0.675911863030665	0.675911863030665	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_012974305.1	S__GCA_001643535.1	3	0.790766542200623	0.790766542200623	0.790766542200623	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024058_12	S__GCA_001643535.1	3	0.687186574116068	0.687186574116068	0.687186574116068	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300026264_34	S__GCA_001543015.1	3	0.641044230594328	0.641044230594328	0.641044230594328	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300026264_34	S__GCA_013215285.1	3	0.592978387569628	0.592978387569628	0.592978387569628	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_001543015.1	S__GCA_013215285.1	3	0.693182868411445	0.693182868411445	0.693182868411445	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_001543015.1	S__GCA_016276965.1	3	0.696066294124031	0.696066294124031	0.696066294124031	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024516_38	S__GCA_016276965.1	3	0.770358600854913	0.770358600854913	0.770358600854913	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_013215285.1	S__GCA_016276965.1	3	0.592405555647672	0.592405555647672	0.592405555647672	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024516_38	S__GCA_013390475.1	3	0.822934118250013	0.822934118250013	0.822934118250013	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_016276965.1	S__GCA_013390475.1	3	0.600010859442452	0.600010859442452	0.600010859442452	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__TARA_SOC_NCLDV_00026	S__GCA_905612295.1	3	0.91157270067751	0.91157270067751	0.91157270067751	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_001543015.1	S__GCA_013911135.1	3	0.559213494983814	0.559213494983814	0.559213494983814	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_004376075.1	S__3300024353_52	3	0.916675362121617	0.916675362121617	0.916675362121617	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
