from	to	threshold	signed_weight	weight	abs_weight	method	method_suffix	threshold_value	core
S__GCA_016838795.1	S__GCA_016838825.1	3	0.551498171218777	0.551498171218777	0.551498171218777	pearson_abs_threshold	pearson	0.55	ST13
S__GCA_002317795.1	S__GCA_001542995.1	3	0.733149471105896	0.733149471105896	0.733149471105896	pearson_abs_threshold	pearson	0.55	ST13
S__GCA_016777225.1	S__IMGVR_UViG_3300027780_000015	3	0.556650156006203	0.556650156006203	0.556650156006203	pearson_abs_threshold	pearson	0.55	ST13
S__GCA_001543015.1	S__3300024516_13	3	0.570610539041956	0.570610539041956	0.570610539041956	pearson_abs_threshold	pearson	0.55	ST13
S__IMGVR_UViG_3300027780_000015	S__GCA_905612275.1	3	0.558119493313951	0.558119493313951	0.558119493313951	pearson_abs_threshold	pearson	0.55	ST13
S__Schulz_GVMAG_M_3300025652_16	S__IMGVR_UViG_GVMAG-M-3300025652-16_000001	3	-0.624665156261037	0.624665156261037	0.624665156261037	pearson_abs_threshold	pearson	0.55	ST13
S__3300027847_80	S__GCA_017854145.1	3	0.642665372689651	0.642665372689651	0.642665372689651	pearson_abs_threshold	pearson	0.55	ST13
S__IMGVR_UViG_3300027780_000015	S__GCA_017854145.1	3	0.589834291782345	0.589834291782345	0.589834291782345	pearson_abs_threshold	pearson	0.55	ST13
S__GCA_016838825.1	S__3300024058_22	3	0.614140166439801	0.614140166439801	0.614140166439801	pearson_abs_threshold	pearson	0.55	ST13
S__GCA_002499015.1	S__IMGVR_UViG_3300028535_000001	3	0.554958311447222	0.554958311447222	0.554958311447222	pearson_abs_threshold	pearson	0.55	ST13
S__GCA_016777225.1	S__TARA_ARC_NCLDV_00188	3	0.649839680110705	0.649839680110705	0.649839680110705	pearson_abs_threshold	pearson	0.55	ST13
S__IMGVR_UViG_3300027780_000015	S__TARA_ARC_NCLDV_00188	3	0.583358903029831	0.583358903029831	0.583358903029831	pearson_abs_threshold	pearson	0.55	ST13
S__3300024516_13	S__3300024516_38	3	0.555363979508977	0.555363979508977	0.555363979508977	pearson_abs_threshold	pearson	0.55	ST13
S__GCA_001437625.1	S__GCA_905182865.1	3	0.602020733316755	0.602020733316755	0.602020733316755	pearson_abs_threshold	pearson	0.55	ST13
S__GCA_016838825.1	S__3300006311_3	3	0.621596963203586	0.621596963203586	0.621596963203586	pearson_abs_threshold	pearson	0.55	ST13
