taxon	threshold	method	module_kmeans	embedding_1	embedding_2	pca_1	pca_2	module_entropy_proxy	module_count	silhouette	mis_context_mean	mis_context_sd	mis_context_min	mis_context_max	mis_context_weight_sum	mis_context_core_count	mis_context_glacial_fraction	mis_context_class
S__GCA_016777225.1	prev_3	bicor	M1	1.926378	2.287601	-1.7997636	-0.47568512	0.0	4	0.5592696666717529	4.177886309256089	0.43386623077505415	3.120315	5.01406	425997.37893533957	4	0.6691477060724743	glacial_like
S__GCA_016777365.1	prev_3	bicor	M3	2.6587615	2.43684	0.50197744	1.2949028	0.0	4	0.5592696666717529	4.253140850820092	0.4449397369160525	3.203925	5.01406	36102.92572463765	2	0.7144851312032352	glacial_like
S__GCA_016782865.1	prev_3	bicor	M1	1.6528013	2.2043457	-2.0692585	-1.236927	0.0	4	0.5592696666717529	4.157899523688124	0.432347614040869	3.120315	5.01406	33523.914782608685	2	0.6549752335140273	glacial_like
S__GCA_016838795.1	prev_3	bicor	M1	1.9183351	2.1722682	-2.1291606	-0.9433851	0.0	4	0.5592696666717529	4.137752057057697	0.42312469501021355	3.120315	5.01406	1493206.1478511707	4	0.6445494337975336	glacial_like
S__GCA_016838825.1	prev_3	bicor	M1	2.3783398	2.000003	-1.6947949	-0.15523148	0.0	4	0.5592696666717529	4.132893094368095	0.4216444090204096	3.120315	5.01406	1112364.3397714603	4	0.6415142626637319	glacial_like
S__GCA_016838845.1	prev_3	bicor	M1	2.0165148	2.0276248	-1.9909575	-1.5443459	0.0	4	0.5592696666717529	4.134595449810692	0.42185730435472263	3.120315	5.01406	6323713.382107019	4	0.6427574602517018	glacial_like
S__GCA_017368835.1	prev_3	bicor	M1	1.8558577	2.2216578	-1.9473764	-0.7253847	0.0	4	0.5592696666717529	4.14597963819589	0.42787603827617426	3.120315	5.01406	113601.28910256403	3	0.6482911378573141	glacial_like
S__GCA_017854145.1	prev_3	bicor	M1	1.758491	2.2508156	-1.7194426	-0.9087057	0.0	4	0.5592696666717529	4.153524224683545	0.4264223432890566	3.120315	5.01406	286265.2448913044	4	0.655027794337103	glacial_like
S__GCA_018656365.1	prev_3	bicor	M3	2.5964193	2.4125724	0.65485716	1.0980291	0.0	4	0.5592696666717529	4.183834244454082	0.4327348189397009	3.203925	5.01406	15752.81902173913	2	0.6741940978334899	glacial_like
S__GCA_018666335.1	prev_3	bicor	M2	2.4496028	2.3817992	0.929224	0.711874	0.0	4	0.5592696666717529	4.22252239660717	0.4409349037422257	3.203925	5.01406	10483.006159420282	2	0.6966852528783906	glacial_like
S__GCA_018673385.1	prev_3	bicor	M3	2.570768	2.401129	-0.6539564	1.4607067	0.0	4	0.5592696666717529	4.170420163170272	0.4290414166235786	3.203925	5.01406	45220.01666666671	2	0.6663958917898084	glacial_like
S__GCA_018695965.1	prev_3	bicor	M2	2.505614	2.3887153	0.86980414	0.8024683	0.0	4	0.5592696666717529	4.196581516459084	0.435833229362167	3.203925	5.01406	9845.563949275365	2	0.6816046577881124	glacial_like
S__GCA_018830725.1	prev_3	bicor	M3	2.6724012	2.4640846	-0.16194439	1.6124754	0.0	4	0.5592696666717529	4.207844068105824	0.43824413383139177	3.203925	5.01406	22368.211231884095	2	0.6881520833225684	glacial_like
S__GCA_019057915.1	prev_3	bicor	M2	2.1900103	2.2815578	1.3574224	-0.101350784	0.0	4	0.5592696666717529	4.235662614090369	0.44291739940143676	3.203925	5.01406	9191.763949275362	2	0.7043242496329762	glacial_like
S__GCA_902512375.1	prev_3	bicor	M3	2.3745165	2.3137612	-1.3235044	0.75531197	0.0	4	0.5592696666717529	4.167725532958515	0.43007669235150736	3.120315	5.01406	105375.92536510588	4	0.6637657058481897	glacial_like
S__GCA_902514095.1	prev_3	bicor	M3	2.6509037	2.4683294	-0.37890947	1.5562572	0.0	4	0.5592696666717529	4.164602315173966	0.42866936711568315	3.120315	5.01406	49858.398648272065	3	0.6622153342488021	glacial_like
S__GCA_902608305.1	prev_3	bicor	M3	2.5834906	2.4126682	0.6281791	1.143774	0.0	4	0.5592696666717529	4.167720344772185	0.42824341331451243	3.203925	5.01406	17183.711956521744	2	0.6648263664750776	glacial_like
S__GCA_905181585.1	prev_3	bicor	M3	2.4293792	2.2952275	-1.2156487	0.92184067	0.0	4	0.5592696666717529	4.2036471494742	0.438407856770916	3.120315	5.01406	73461.2368478261	3	0.6851060354916936	glacial_like
S__GCA_905181595.1	prev_3	bicor	M1	1.6847962	2.1930025	-1.4742746	-1.325407	0.0	4	0.5592696666717529	4.172380270912484	0.4317153398236666	3.120315	5.01406	315463.2739074696	4	0.666307268120562	glacial_like
S__GCA_905181625.1	prev_3	bicor	M3	2.4638205	2.335794	-1.0798882	1.1003942	0.0	4	0.5592696666717529	4.17706567359249	0.43092732693544383	3.203925	5.01406	21250.720833333293	2	0.6702592245400304	glacial_like
S__GCA_905181655.1	prev_3	bicor	M3	2.7032928	2.4750543	0.035265684	1.6013803	0.0	4	0.5592696666717529	4.221824152712213	0.44081834883760523	3.203925	5.01406	20384.34456521739	2	0.6962793324395314	glacial_like
S__GCA_905181685.1	prev_3	bicor	M2	2.3272858	2.3497953	1.2241375	0.25756168	0.0	4	0.5592696666717529	4.241655322956536	0.4436894022653314	3.203925	5.01406	11850.078804347824	2	0.707808079610551	glacial_like
S__GCA_905181765.1	prev_3	bicor	M1	1.8489405	2.3022838	-1.8379403	-0.58004475	0.0	4	0.5592696666717529	4.172180202452325	0.4303034739248613	3.120315	5.01406	119621.46387681154	3	0.6669832845903187	glacial_like
S__GCA_905181885.1	prev_3	bicor	M3	2.5022964	2.3023562	0.88750815	1.1273241	0.0	4	0.5592696666717529	4.130998408695652	0.415499316605913	3.209167999999999	4.96297	9504.27083333333	1	0.643478260869565	glacial_like
S__GCA_905181955.1	prev_3	bicor	M2	2.294051	2.3325973	1.2547865	0.17282104	0.0	4	0.5592696666717529	4.277348176872902	0.44659724866878453	3.203925	5.01406	14564.595289855071	2	0.7285579336808987	glacial_like
S__GCA_905182065.1	prev_3	bicor	M3	2.7115848	2.4766374	0.048784733	1.597105	0.0	4	0.5592696666717529	4.209661730591314	0.43860488504069767	3.203925	5.01406	27843.461594202818	2	0.6892087719082279	glacial_like
S__GCA_905182125.1	prev_3	bicor	M3	2.612696	2.4329414	-0.43748748	1.5624914	0.0	4	0.5592696666717529	4.158195282043903	0.42527919108658063	3.203925	5.01406	25477.669565217388	2	0.6592890210421266	glacial_like
S__GCA_905182235.1	prev_3	bicor	M1	2.3534164	2.349836	-1.450005	0.40797424	0.0	4	0.5592696666717529	4.176681085051189	0.43229338638924536	3.120315	5.01406	170545.25327480485	4	0.669174793504002	glacial_like
S__GCA_905182305.1	prev_3	bicor	M3	2.5808282	2.3972173	-0.7307383	1.4224024	0.0	4	0.5592696666717529	4.214246166378831	0.43948005166395954	3.203925	5.01406	12641.543297101463	2	0.6918739096920764	glacial_like
S__GCA_905182385.1	prev_3	bicor	M3	2.632825	2.4383626	0.47628808	1.3187284	0.0	4	0.5592696666717529	4.169678921599471	0.4288241635494871	3.203925	5.01406	17856.085507246346	2	0.6659649748768312	glacial_like
