node_id	node_type	z_1	z_2	z_3	z_4	z_5	z_6	z_7	z_8	z_9	z_10	z_11	z_12	z_13	z_14	z_15	z_16	z_17	z_18	z_19	z_20	z_21	z_22	z_23	z_24	z_25	z_26	z_27	z_28	z_29	z_30	z_31	z_32
S__3300020389_47	taxon	-0.20102498	0.5595383	0.62618446	-0.7831816	-0.06185575	-0.36154217	-0.31956497	-0.20083803	0.90209484	-1.0840166	-0.70927906	1.3373764	0.48797646	0.85808957	-0.26432556	-0.954034	-0.7580414	-1.5012302	0.31308115	0.17361414	-0.6444541	0.73063695	0.13920094	0.42887926	0.177446	-0.8902292	0.8330536	0.6210033	-0.33309367	0.09257689	-1.128442	0.38202783
S__3300020444_12	taxon	-0.20353718	0.53583884	0.6670837	-0.724597	0.05793941	-0.4581446	-0.27569184	-0.21266878	0.93704563	-1.0741606	-0.6877446	1.4083464	0.6449359	0.8497464	-0.17537847	-0.9473769	-0.5630736	-1.6144178	0.0914976	0.18406534	-0.681316	0.59597117	0.09124098	0.45798698	0.18073411	-0.8953005	0.7773284	0.5399481	-0.28624845	0.051933438	-1.1568613	0.39667875
S__3300024058_12	taxon	0.5610676	-0.646342	-0.7911692	-0.52735645	-0.58284706	2.1063666	-1.6478691	-1.4220898	-0.58010507	1.1080914	1.7603917	-0.9788536	1.1921325	-0.40481493	2.0016263	0.64816475	2.1376832	0.70264447	-1.9974236	-0.23642455	-1.1169174	0.626721	1.6841458	-2.024169	0.2960618	-0.35705337	-1.1050167	-0.768981	1.3468264	1.7719578	0.5139637	-1.2661066
S__3300024058_15	taxon	0.6616256	-0.08858765	-0.20909742	-0.26724547	-0.6467403	1.3762867	-0.8963305	-1.0155766	-0.1731042	0.6518924	0.7985553	-0.6302967	0.80130905	-0.13341007	0.9136055	-0.19538984	1.0010898	0.49482477	-0.86277235	-0.0913991	-0.43041116	0.7351608	0.97620237	-1.1323891	0.64207417	-0.047372445	-0.3362222	-0.62109464	1.3558421	0.61584955	0.03815481	-0.43593705
S__3300024058_22	taxon	-0.7849963	1.7510337	1.4802958	-1.7265525	-0.8146954	-1.4860722	-0.23845226	-0.107354075	1.7544799	-1.1876951	-0.5496866	1.6766906	0.5431463	1.3405418	0.50595903	-0.21822801	-1.3598226	-1.5960609	-0.40861398	0.9259766	-1.3961747	0.26991388	0.22879356	0.8552942	0.28015324	-1.5783957	1.709739	0.6924297	-0.48014307	0.08485052	-1.547808	0.7716516
S__3300024060_20	taxon	0.051869392	-0.40949285	-0.24880233	0.18192689	-0.6359031	0.45943457	-0.4283176	-0.36185902	-0.45292768	0.16862062	0.43879694	-0.24675755	0.35454023	-0.27923247	0.05120842	-0.67481464	0.96040064	0.47179723	-0.5563817	-0.55086654	-0.92782044	0.90446734	0.7860519	-0.47155133	0.5416251	0.19676	-0.5795887	-0.6499113	1.0282712	0.5105623	-0.47052294	-0.53897965
S__3300024060_27	taxon	0.32028568	-0.3392161	0.060781717	0.09430497	-1.1830921	1.0840291	-0.47873294	-0.5864352	-0.22533023	0.48248148	0.49797934	-0.1600405	0.5896434	0.6782549	0.4862427	-0.22145148	1.3511251	0.8969336	-1.5498347	-0.8310612	-0.97865	1.1040639	0.95092577	-0.497272	0.89250064	-0.11574128	-1.427026	-0.74200255	0.90528	0.84208965	-0.24634519	-0.54093504
S__3300024313_13	taxon	-0.7279058	0.46294937	0.22325602	-0.06304814	0.006707102	-0.7509185	-1.0084301	0.35252273	0.5045925	-1.1544435	-1.1416681	1.3517992	0.14700705	0.16990028	-0.6047152	-0.8161146	-1.240737	-2.037294	0.50142384	0.40422326	-0.6882761	0.98024786	-0.41575712	0.89830786	0.548626	-0.6713495	1.1231786	1.0310001	-0.8754745	-0.69059837	-1.6097516	-0.035755754
S__3300024353_106	taxon	0.28443033	-1.1584148	-0.5266777	-0.070899636	-0.8719469	1.0260005	-0.6967077	-0.73281574	-0.65240383	0.4790243	0.97216594	-0.53486735	0.30190495	-0.08382118	0.17941898	-0.18285537	1.1522164	0.30453902	-0.6494458	-0.24972978	-1.2130228	0.48586345	0.9409275	-0.9232663	1.1606787	0.18386123	-1.0131305	-0.44138235	1.1489539	0.5214584	-0.3778038	-0.16373235
S__3300024353_29	taxon	-0.15949428	-0.9768595	-0.5079422	0.80576557	-0.15214148	0.60566527	-0.8406497	-0.22522986	-0.4432531	-0.40041068	0.20380472	-0.34329456	0.6439253	-0.56444657	-0.058232054	-0.30956292	1.1794872	-0.20411709	-0.965814	-0.7598725	-1.217136	0.7158549	0.44404095	-0.20723903	1.0083358	0.3299667	-0.7664178	-0.54769564	0.40328622	-0.004182458	-1.2348484	-0.6194652
