epoch	train_loss	heldout_auc	heldout_ap
1	17.612293243408203	0.6607745916874735	0.6296060717450583
2	7.827406406402588	0.6098114015394677	0.5572875006361692
3	3.352757453918457	0.5986271713549771	0.5317105604430051
4	6.781923770904541	0.6081090261789809	0.5475983818759891
5	6.330192565917969	0.6446003108935062	0.6067718167415164
