epoch	total_loss	recon_loss	link_loss_1	entropy_loss_1	link_loss_2	entropy_loss_2	consistency_loss
1	4.990777492523193	0.4973739683628082	0.0005660433089360595	2.02174973487854	0.3514193892478943	2.1183393001556396	0.005316447466611862
2	4.990703582763672	0.4973110258579254	0.0005660433089360595	2.0217316150665283	0.3514192998409271	2.1183393001556396	0.005344726145267487
3	4.990644931793213	0.4972544312477112	0.0005660433089360595	2.0217297077178955	0.3514193296432495	2.1183393001556396	0.005345365032553673
4	4.990593433380127	0.49720433354377747	0.0005660433089360595	2.0217292308807373	0.3514193296432495	2.1183393001556396	0.0053434111177921295
5	4.990549087524414	0.4971601665019989	0.000566043599974364	2.0217292308807373	0.3514193594455719	2.1183388233184814	0.005341293290257454
