site_from	site_to	threshold	method	weight	edge_jaccard	spectral_similarity	edge_type
GeoB25202_R1	GeoB25202_R2	3	pearson	0.691237720976459	0.448144733809634	0.934330708143285	site_similarity
GeoB25202_R1	ST13	3	pearson	0.285339918993116	0.107698484392251	0.46298135359398	site_similarity
GeoB25202_R1	ST8	3	pearson	0.236830665969455	0.0783424389238223	0.395318893015088	site_similarity
GeoB25202_R2	ST13	3	pearson	0.286993997393778	0.105416335941339	0.468571658846218	site_similarity
GeoB25202_R2	ST8	3	pearson	0.240854025497608	0.0831201542760439	0.398587896719173	site_similarity
ST13	ST8	3	pearson	0.384485855119422	0.105527102005975	0.663444608232868	site_similarity
