taxon	threshold	method	module_kmeans	embedding_1	embedding_2	pca_1	pca_2	module_entropy_proxy	module_count	silhouette
S__3300024516_26	prev_3	pearson	M1	0.8027462	0.145562	3.653102	-0.7539753	0.0	2	0.643095850944519
S__3300024516_38	prev_3	pearson	M2	-0.8604611	1.7779565	-4.111935	-0.37435478	0.0	2	0.643095850944519
S__3300025232_4	prev_3	pearson	M1	0.28741986	-0.45006147	3.2386608	0.5749525	0.0	2	0.643095850944519
S__3300025243_6	prev_3	pearson	M1	0.7771713	0.11484745	3.7122355	-0.33017075	0.0	2	0.643095850944519
S__3300025276_12	prev_3	pearson	M2	-0.23017402	0.66700685	-1.5837809	1.0200522	0.0	2	0.643095850944519
S__3300025690_38	prev_3	pearson	M1	0.2736801	-0.743577	3.2896314	0.93976164	0.0	2	0.643095850944519
S__3300025894_53	prev_3	pearson	M2	-0.20840713	0.6569496	-1.6321343	0.997071	0.0	2	0.643095850944519
S__3300026080_15	prev_3	pearson	M2	-0.05434048	0.94843626	-2.9385457	0.20777571	0.0	2	0.643095850944519
S__3300026087_14	prev_3	pearson	M1	-0.10697174	-0.38184887	2.8344622	1.3947757	0.0	2	0.643095850944519
S__3300026108_2	prev_3	pearson	M1	-0.23723847	-0.37092763	2.2331507	1.8207327	0.0	2	0.643095850944519
S__3300026119_12	prev_3	pearson	M1	-0.03373617	-0.85753644	3.7726474	1.3275379	0.0	2	0.643095850944519
S__3300026119_8	prev_3	pearson	M1	-0.45505285	-0.3498157	1.8486654	2.4418745	0.0	2	0.643095850944519
S__3300026253_28	prev_3	pearson	M1	0.46858966	-0.75292194	4.4197083	0.5304577	0.0	2	0.643095850944519
S__3300026253_8	prev_3	pearson	M2	-0.20671147	0.636234	-1.6114706	0.9988638	0.0	2	0.643095850944519
S__3300026264_29	prev_3	pearson	M1	1.146764	-0.021733448	3.056426	-1.3944973	0.0	2	0.643095850944519
S__3300026264_34	prev_3	pearson	M2	-0.9222385	1.7633936	-4.240912	-0.34573066	0.0	2	0.643095850944519
S__3300027668_18	prev_3	pearson	M1	0.61773336	-0.24866179	4.935285	-0.34396696	0.0	2	0.643095850944519
S__3300027685_18	prev_3	pearson	M2	-0.00998874	0.7860037	-2.7396264	0.26307815	0.0	2	0.643095850944519
S__3300027685_31	prev_3	pearson	M2	-0.40848535	0.9310614	-2.9295235	0.5968797	0.0	2	0.643095850944519
S__3300027685_58	prev_3	pearson	M2	0.100362375	1.114289	-2.4940062	-0.7270559	0.0	2	0.643095850944519
S__3300027687_10	prev_3	pearson	M2	-0.09868917	0.7167792	-2.4393806	0.4979359	0.0	2	0.643095850944519
S__3300027687_20	prev_3	pearson	M1	0.2553582	-0.40364572	4.1895595	0.34562743	0.0	2	0.643095850944519
S__3300027752_17	prev_3	pearson	M1	0.03716232	-0.15425512	3.3274398	1.5437715	0.0	2	0.643095850944519
S__3300027771_26	prev_3	pearson	M1	0.5666311	-0.25302616	5.000774	0.104821235	0.0	2	0.643095850944519
S__3300027779_22	prev_3	pearson	M1	-0.07956058	-0.15864547	2.3530314	1.3888341	0.0	2	0.643095850944519
S__3300027779_26	prev_3	pearson	M2	-0.24097237	0.74674577	-1.9694616	0.55693203	0.0	2	0.643095850944519
S__3300027779_27	prev_3	pearson	M2	-0.28275824	0.6789516	-1.9143647	0.74821246	0.0	2	0.643095850944519
S__3300027791_27	prev_3	pearson	M1	-0.018606186	0.19448607	2.5653768	1.6142907	0.0	2	0.643095850944519
S__3300027801_13	prev_3	pearson	M2	-0.25977546	0.48112133	-2.3044434	0.8187008	0.0	2	0.643095850944519
S__3300027801_51	prev_3	pearson	M2	-0.21258914	0.55936813	-2.863072	0.25586286	0.0	2	0.643095850944519
S__3300027801_7	prev_3	pearson	M2	-0.2683048	0.45430428	-1.9867512	0.80091465	0.0	2	0.643095850944519
S__3300027827_16	prev_3	pearson	M1	0.9035199	-0.2764697	5.0310555	-0.69773364	0.0	2	0.643095850944519
S__3300027833_15	prev_3	pearson	M2	-0.6618451	0.46571758	-3.1577096	1.6276811	0.0	2	0.643095850944519
S__3300027844_60	prev_3	pearson	M2	-0.14663437	0.57182	-2.2420468	0.260877	0.0	2	0.643095850944519
S__3300027844_72	prev_3	pearson	M2	-0.30258852	0.6689178	-1.8381621	0.7871707	0.0	2	0.643095850944519
S__3300027844_79	prev_3	pearson	M1	0.26503125	0.24156685	3.4840832	1.284419	0.0	2	0.643095850944519
S__3300027847_80	prev_3	pearson	M1	0.9604297	-0.41204882	5.753682	-1.1430169	0.0	2	0.643095850944519
S__3300027883_17	prev_3	pearson	M2	-0.26054582	0.47439647	-1.9545256	0.8080007	0.0	2	0.643095850944519
S__3300027997_10	prev_3	pearson	M1	0.11576134	-0.23543952	4.2482467	1.0330508	0.0	2	0.643095850944519
S__GCA_000213395.2	prev_3	pearson	M1	0.43791896	-0.23235378	3.4575949	0.46950576	0.0	2	0.643095850944519
S__GCA_000383355.1	prev_3	pearson	M2	-0.06867424	0.8898333	-2.911715	0.27564144	0.0	2	0.643095850944519
S__GCA_000402075.1	prev_3	pearson	M1	0.6335082	0.408024	3.811709	0.47528183	0.0	2	0.643095850944519
S__GCA_001437625.1	prev_3	pearson	M1	0.51710916	-0.33425638	4.553963	0.009523034	0.0	2	0.643095850944519
S__GCA_001510275.1	prev_3	pearson	M1	0.21310401	0.5339875	2.3761475	0.47212598	0.0	2	0.643095850944519
S__GCA_001542995.1	prev_3	pearson	M1	0.48404437	-0.6033764	6.2508545	-0.46795738	0.0	2	0.643095850944519
S__GCA_001543015.1	prev_3	pearson	M1	-0.1301932	-0.5388993	4.166891	0.9833112	0.0	2	0.643095850944519
S__GCA_001643535.1	prev_3	pearson	M1	-0.16638216	0.38287657	2.338632	1.3539333	0.0	2	0.643095850944519
S__GCA_002082295.1	prev_3	pearson	M2	-0.1082153	0.7818376	-2.7809763	0.41588327	0.0	2	0.643095850944519
S__GCA_002168195.1	prev_3	pearson	M2	-0.43345112	0.41744494	-2.5769138	1.3740369	0.0	2	0.643095850944519
S__GCA_002295725.1	prev_3	pearson	M1	0.34999868	-0.20153794	3.7119188	0.24880162	0.0	2	0.643095850944519
S__GCA_002313235.1	prev_3	pearson	M1	0.3451173	-0.27895588	3.7675548	0.29490098	0.0	2	0.643095850944519
S__GCA_002317795.1	prev_3	pearson	M1	0.57820535	-1.0160855	7.45481	-1.101725	0.0	2	0.643095850944519
S__GCA_002335045.1	prev_3	pearson	M1	0.4573084	-1.1180822	4.8240924	-0.06261784	0.0	2	0.643095850944519
S__GCA_002457605.1	prev_3	pearson	M2	-0.1244879	0.5405153	-2.455068	0.2487416	0.0	2	0.643095850944519
S__GCA_002499015.1	prev_3	pearson	M1	0.4488977	-0.26147276	4.321443	0.17855725	0.0	2	0.643095850944519
S__GCA_002499365.1	prev_3	pearson	M2	-0.4791782	0.47760206	-2.9336195	1.6573272	0.0	2	0.643095850944519
S__GCA_002699665.1	prev_3	pearson	M1	0.9451981	-0.2564626	3.3148375	-0.7332431	0.0	2	0.643095850944519
S__GCA_002701645.1	prev_3	pearson	M2	-0.15625083	0.8111124	-1.7932893	0.22766596	0.0	2	0.643095850944519
S__GCA_002713705.1	prev_3	pearson	M2	-0.10095073	0.767877	-2.7800636	0.32873023	0.0	2	0.643095850944519
S__GCA_002816875.1	prev_3	pearson	M2	-0.30729574	1.3109105	-2.977147	0.29355744	0.0	2	0.643095850944519
S__GCA_003229345.1	prev_3	pearson	M1	0.1527169	-0.5435286	3.163281	0.6742018	0.0	2	0.643095850944519
S__GCA_003230615.1	prev_3	pearson	M1	-0.23196837	-0.7653439	2.2109313	2.5838828	0.0	2	0.643095850944519
S__GCA_003331785.1	prev_3	pearson	M1	0.65256727	-0.39620823	5.477778	-0.37710744	0.0	2	0.643095850944519
S__GCA_003526595.1	prev_3	pearson	M1	0.829895	-0.38655096	5.5029993	-0.67367935	0.0	2	0.643095850944519
S__GCA_003545625.1	prev_3	pearson	M1	0.6416093	-0.33639473	5.7303734	-0.4802748	0.0	2	0.643095850944519
S__GCA_003672175.1	prev_3	pearson	M1	0.22571608	0.085773975	2.6455638	0.6228363	0.0	2	0.643095850944519
S__GCA_004195625.1	prev_3	pearson	M1	0.8002437	0.08999166	3.927208	-0.86644876	0.0	2	0.643095850944519
S__GCA_004356105.1	prev_3	pearson	M1	-0.45628545	-0.527764	2.3115659	1.8786541	0.0	2	0.643095850944519
S__GCA_004356405.1	prev_3	pearson	M2	-0.117129296	0.9921348	-2.6204095	0.15288836	0.0	2	0.643095850944519
S__GCA_004356455.1	prev_3	pearson	M1	0.34956193	-0.0007658452	3.3316722	0.41907927	0.0	2	0.643095850944519
S__GCA_004356775.1	prev_3	pearson	M1	0.50915605	0.07518317	2.5835757	-0.10525298	0.0	2	0.643095850944519
S__GCA_004356805.1	prev_3	pearson	M2	-0.2254039	0.58993477	-3.1366334	0.08526552	0.0	2	0.643095850944519
S__GCA_004356825.1	prev_3	pearson	M1	0.36890844	0.114418775	2.576598	0.062021196	0.0	2	0.643095850944519
S__GCA_004356895.1	prev_3	pearson	M1	0.84491086	0.19707623	3.4093885	-0.8711734	0.0	2	0.643095850944519
S__GCA_004356925.1	prev_3	pearson	M2	-0.19202816	0.59248126	-3.0256023	-0.10213351	0.0	2	0.643095850944519
S__GCA_004376075.1	prev_3	pearson	M1	-0.7021883	-0.07927826	1.7396088	2.6860402	0.0	2	0.643095850944519
S__GCA_004376185.1	prev_3	pearson	M2	-0.42359838	0.4174714	-2.552444	1.399652	0.0	2	0.643095850944519
S__GCA_008638035.1	prev_3	pearson	M2	-0.24847986	0.7285476	-1.967296	0.60084087	0.0	2	0.643095850944519
S__GCA_008974855.1	prev_3	pearson	M2	-0.94195783	1.6662655	-4.1057086	-0.19516557	0.0	2	0.643095850944519
S__GCA_008974985.1	prev_3	pearson	M1	0.79241097	-0.32167128	3.5087805	-0.22018898	0.0	2	0.643095850944519
S__GCA_008975185.1	prev_3	pearson	M1	0.53909636	-0.07444009	3.5531735	0.2959968	0.0	2	0.643095850944519
S__GCA_009392475.1	prev_3	pearson	M1	0.43596977	-0.10978985	3.643746	0.13764855	0.0	2	0.643095850944519
S__GCA_009937205.1	prev_3	pearson	M1	0.41940966	0.01541643	3.466464	0.30666083	0.0	2	0.643095850944519
S__GCA_011049715.1	prev_3	pearson	M2	-0.4205707	0.30798653	-1.8550419	1.2072396	0.0	2	0.643095850944519
S__GCA_011055585.1	prev_3	pearson	M1	-0.46527258	-0.45569146	3.2065072	1.7180129	0.0	2	0.643095850944519
S__GCA_012959275.1	prev_3	pearson	M2	-0.1381945	0.5662708	-2.2076569	0.46363944	0.0	2	0.643095850944519
S__GCA_012960055.1	prev_3	pearson	M2	0.2063149	0.7564013	-2.590064	-1.0477148	0.0	2	0.643095850944519
S__GCA_012960805.1	prev_3	pearson	M2	-0.7208439	1.3375443	-2.962922	-0.06559712	0.0	2	0.643095850944519
S__GCA_012960835.1	prev_3	pearson	M2	-0.20291765	0.5128107	-2.0873294	0.75010264	0.0	2	0.643095850944519
S__GCA_012961035.1	prev_3	pearson	M2	-0.06639466	0.7191919	-2.7250972	0.058081508	0.0	2	0.643095850944519
S__GCA_012964335.1	prev_3	pearson	M1	-0.081345946	0.092657	2.686647	1.8463657	0.0	2	0.643095850944519
S__GCA_012964845.1	prev_3	pearson	M2	0.010498017	0.7888094	-2.198947	0.24378058	0.0	2	0.643095850944519
S__GCA_012974305.1	prev_3	pearson	M1	-0.8354876	-0.5648539	1.7157085	2.3467457	0.0	2	0.643095850944519
S__GCA_012974425.1	prev_3	pearson	M1	1.1668596	-0.031455904	3.1961427	-1.6143236	0.0	2	0.643095850944519
S__GCA_013203245.1	prev_3	pearson	M2	-0.024989486	0.8333211	-3.0885577	0.20835775	0.0	2	0.643095850944519
S__GCA_013215285.1	prev_3	pearson	M2	-0.8988039	1.6583759	-3.9949408	-0.21953416	0.0	2	0.643095850944519
S__GCA_013390475.1	prev_3	pearson	M2	-0.91595054	1.7180206	-4.171911	-0.28908706	0.0	2	0.643095850944519
S__GCA_013390745.1	prev_3	pearson	M2	-0.04008788	0.8534443	-3.1391425	-0.56083083	0.0	2	0.643095850944519
S__GCA_013911135.1	prev_3	pearson	M1	-0.30140987	-0.55962825	3.8200378	1.6974751	0.0	2	0.643095850944519
S__GCA_014238785.1	prev_3	pearson	M2	-0.203797	0.5014939	-2.1332626	0.7816763	0.0	2	0.643095850944519
S__GCA_014384445.1	prev_3	pearson	M2	-0.20855716	0.53787404	-2.1726084	0.5862553	0.0	2	0.643095850944519
S__GCA_014384505.1	prev_3	pearson	M2	-0.7662574	1.3878489	-2.5415125	0.35782123	0.0	2	0.643095850944519
S__GCA_015492195.1	prev_3	pearson	M1	-0.24728927	-1.3396585	3.5676303	2.6591709	0.0	2	0.643095850944519
S__GCA_015658585.1	prev_3	pearson	M2	-0.045248248	0.62380373	-2.4598923	-0.6943079	0.0	2	0.643095850944519
S__GCA_015658965.1	prev_3	pearson	M1	0.59870946	-0.92253757	3.7152243	0.011322498	0.0	2	0.643095850944519
S__GCA_015659035.1	prev_3	pearson	M1	0.07457425	-0.031280518	2.6160445	0.6578904	0.0	2	0.643095850944519
S__GCA_015659465.1	prev_3	pearson	M2	-0.08853181	0.7381636	-2.6155672	0.30289903	0.0	2	0.643095850944519
S__GCA_015659595.1	prev_3	pearson	M1	-0.230568	-0.21161802	2.0997052	1.3709402	0.0	2	0.643095850944519
S__GCA_016276965.1	prev_3	pearson	M2	-0.8362299	1.6821687	-3.9520383	-0.28931344	0.0	2	0.643095850944519
S__GCA_016777225.1	prev_3	pearson	M2	-0.8140838	1.4812266	-3.1230102	-0.039951503	0.0	2	0.643095850944519
S__GCA_016777365.1	prev_3	pearson	M2	-0.080489494	0.7094039	-2.5583835	0.10896838	0.0	2	0.643095850944519
S__GCA_016782865.1	prev_3	pearson	M2	-0.40458313	0.28316462	-1.5272256	1.1379647	0.0	2	0.643095850944519
S__GCA_016838795.1	prev_3	pearson	M1	0.42879304	-0.9052337	7.196647	-0.5769527	0.0	2	0.643095850944519
S__GCA_016838825.1	prev_3	pearson	M1	0.49350026	-0.2274291	5.0659013	-0.24212217	0.0	2	0.643095850944519
S__GCA_016838845.1	prev_3	pearson	M1	0.16789162	-1.4584861	7.727075	0.28471598	0.0	2	0.643095850944519
S__GCA_017368835.1	prev_3	pearson	M1	0.03183973	-0.77395594	4.1044316	1.0757562	0.0	2	0.643095850944519
S__GCA_017854145.1	prev_3	pearson	M2	-0.79098785	1.6855891	-3.7977223	-0.3369053	0.0	2	0.643095850944519
S__GCA_018656365.1	prev_3	pearson	M2	-0.07279846	0.82550776	-2.935217	-0.40234637	0.0	2	0.643095850944519
S__GCA_018666335.1	prev_3	pearson	M2	-0.08384979	0.7565839	-2.7032838	-0.45676732	0.0	2	0.643095850944519
S__GCA_018673385.1	prev_3	pearson	M2	-0.11833924	0.73605394	-2.8174753	0.35249114	0.0	2	0.643095850944519
S__GCA_018695965.1	prev_3	pearson	M2	-0.28824145	0.53147715	-2.8624964	0.27517512	0.0	2	0.643095850944519
S__GCA_018830725.1	prev_3	pearson	M2	-0.07489289	0.7959003	-2.7661715	0.13043046	0.0	2	0.643095850944519
S__GCA_019057915.1	prev_3	pearson	M2	-0.018425286	0.5802795	-2.6484842	-0.3819543	0.0	2	0.643095850944519
S__GCA_902512375.1	prev_3	pearson	M1	0.24923792	0.003180407	3.0761561	0.95711625	0.0	2	0.643095850944519
S__GCA_902514095.1	prev_3	pearson	M1	1.0272434	-0.64438444	5.304274	-0.82163584	0.0	2	0.643095850944519
S__GCA_902608305.1	prev_3	pearson	M2	-0.209512	0.55831355	-2.2523484	0.2831206	0.0	2	0.643095850944519
S__GCA_905181585.1	prev_3	pearson	M2	-0.19141978	0.80040765	-2.3148828	0.497598	0.0	2	0.643095850944519
S__GCA_905181595.1	prev_3	pearson	M2	-0.6397628	1.2378472	-2.1845279	0.26907393	0.0	2	0.643095850944519
S__GCA_905181625.1	prev_3	pearson	M2	-0.18701266	0.5683399	-2.1798315	0.6649863	0.0	2	0.643095850944519
S__GCA_905181655.1	prev_3	pearson	M2	-0.093518026	0.70987236	-2.488288	0.287323	0.0	2	0.643095850944519
S__GCA_905181685.1	prev_3	pearson	M2	-0.23762721	0.5005698	-2.441331	0.048533857	0.0	2	0.643095850944519
S__GCA_905181765.1	prev_3	pearson	M2	-0.09361924	0.74855787	-2.6338277	0.5335519	0.0	2	0.643095850944519
S__GCA_905181885.1	prev_3	pearson	M2	-0.22105564	1.0707067	-3.0643663	0.21457958	0.0	2	0.643095850944519
S__GCA_905181955.1	prev_3	pearson	M2	-0.16380142	0.59865206	-3.0221953	-0.33379394	0.0	2	0.643095850944519
S__GCA_905182065.1	prev_3	pearson	M2	-0.098797545	0.6946699	-2.2991467	0.42501307	0.0	2	0.643095850944519
S__GCA_905182125.1	prev_3	pearson	M2	-0.27610686	0.44674036	-1.9890894	0.87650645	0.0	2	0.643095850944519
S__GCA_905182235.1	prev_3	pearson	M1	0.009405732	0.27482772	2.7139645	1.4320955	0.0	2	0.643095850944519
S__GCA_905182305.1	prev_3	pearson	M2	-0.14072281	0.628291	-2.282154	0.5582129	0.0	2	0.643095850944519
S__GCA_905182385.1	prev_3	pearson	M2	-0.19973205	0.5595158	-2.239787	0.36386037	0.0	2	0.643095850944519
S__GCA_905182435.1	prev_3	pearson	M2	-0.2592416	0.4442222	-2.2916298	0.95331156	0.0	2	0.643095850944519
S__GCA_905182465.1	prev_3	pearson	M1	0.3360024	-0.6734493	5.927206	0.24231786	0.0	2	0.643095850944519
S__GCA_905182475.1	prev_3	pearson	M2	-0.31454098	0.3650754	-1.6951905	0.97996294	0.0	2	0.643095850944519
S__GCA_905182565.1	prev_3	pearson	M2	-0.23163804	0.49115437	-2.0144486	0.7952553	0.0	2	0.643095850944519
S__GCA_905182695.1	prev_3	pearson	M2	-0.18997534	0.5684073	-2.3616843	0.21383202	0.0	2	0.643095850944519
S__GCA_905182715.1	prev_3	pearson	M2	-0.4470795	0.83047897	-2.5367208	0.87843823	0.0	2	0.643095850944519
S__GCA_905182765.1	prev_3	pearson	M2	-0.16090274	0.6439275	-2.242187	0.63439333	0.0	2	0.643095850944519
S__GCA_905182775.1	prev_3	pearson	M1	0.25025934	-0.11666008	4.303215	0.6190605	0.0	2	0.643095850944519
S__GCA_905182795.1	prev_3	pearson	M1	0.19608518	0.30208015	2.8514476	1.3739855	0.0	2	0.643095850944519
S__GCA_905182815.1	prev_3	pearson	M2	-0.8668265	1.668171	-3.9233718	-0.27687103	0.0	2	0.643095850944519
S__GCA_905182865.1	prev_3	pearson	M1	-0.24541017	0.22008352	1.8016951	1.5503719	0.0	2	0.643095850944519
S__GCA_905182885.1	prev_3	pearson	M1	0.31844473	-0.32385486	4.3298745	0.81576216	0.0	2	0.643095850944519
S__GCA_905478185.1	prev_3	pearson	M2	-0.7748598	1.4924281	-3.0965242	-0.1310479	0.0	2	0.643095850944519
S__GCA_905478445.1	prev_3	pearson	M2	-0.039975643	0.99882084	-2.9944453	0.119072616	0.0	2	0.643095850944519
S__GCA_905478615.1	prev_3	pearson	M1	1.2472274	-0.3131194	4.075755	-1.3655704	0.0	2	0.643095850944519
S__GCA_905479195.1	prev_3	pearson	M2	-0.20125696	0.5595409	-2.2415562	0.35400695	0.0	2	0.643095850944519
S__GCA_905479565.1	prev_3	pearson	M2	0.032923356	0.81936866	-2.8988657	-0.35178643	0.0	2	0.643095850944519
S__GCA_905480095.1	prev_3	pearson	M1	-0.15118697	-0.15186083	2.609387	1.2260327	0.0	2	0.643095850944519
S__GCA_905480315.1	prev_3	pearson	M2	-0.19920874	0.85474646	-2.1762118	0.4293629	0.0	2	0.643095850944519
S__GCA_905612275.1	prev_3	pearson	M1	0.46265304	-0.7715928	7.115598	-0.57788086	0.0	2	0.643095850944519
S__GCA_905612295.1	prev_3	pearson	M1	0.62679636	-0.29667342	5.42621	-0.24972034	0.0	2	0.643095850944519
S__GCA_905612305.1	prev_3	pearson	M1	0.14648537	0.23672354	3.0418506	1.4708431	0.0	2	0.643095850944519
S__GCA_905612365.1	prev_3	pearson	M1	0.9930406	-0.40741825	5.584261	-1.1148047	0.0	2	0.643095850944519
S__GCA_905612455.1	prev_3	pearson	M1	0.6762406	-0.99546397	6.7531695	-0.32401526	0.0	2	0.643095850944519
S__GCA_905612485.1	prev_3	pearson	M2	-0.022222012	0.78664625	-2.5817637	0.215747	0.0	2	0.643095850944519
S__GCA_905616395.1	prev_3	pearson	M2	-0.15389128	0.6223978	-2.6956582	0.39185673	0.0	2	0.643095850944519
S__GCA_905618905.1	prev_3	pearson	M2	-0.0971845	0.60849035	-2.890757	0.11730614	0.0	2	0.643095850944519
S__GCA_905618915.1	prev_3	pearson	M1	0.22500035	0.40937668	2.7740326	1.0211291	0.0	2	0.643095850944519
S__GCA_905620445.1	prev_3	pearson	M2	-0.14569962	0.63848644	-2.575851	0.28373834	0.0	2	0.643095850944519
S__GCA_905620495.1	prev_3	pearson	M2	-0.14768597	0.5707543	-2.2443385	0.1994327	0.0	2	0.643095850944519
S__GCF_001682155.1	prev_3	pearson	M1	-0.14186114	-1.2352939	3.5417948	2.7802432	0.0	2	0.643095850944519
S__GCF_002836055.1	prev_3	pearson	M2	-0.44362503	0.49580538	-2.1133356	1.343487	0.0	2	0.643095850944519
S__GCF_002836475.1	prev_3	pearson	M2	-0.009569228	0.81902283	-3.03583	0.27504396	0.0	2	0.643095850944519
S__GCF_003326015.1	prev_3	pearson	M2	-0.091368586	0.7157879	-2.5723119	0.45162597	0.0	2	0.643095850944519
S__GCF_012276695.1	prev_3	pearson	M2	-0.7847599	1.4070988	-3.2398157	-0.11256403	0.0	2	0.643095850944519
S__GCF_013407165.1	prev_3	pearson	M1	0.9397283	0.15984201	3.7827916	-1.0785295	0.0	2	0.643095850944519
S__GCF_014279835.1	prev_3	pearson	M1	0.52376175	-0.5048175	5.3621864	0.10875532	0.0	2	0.643095850944519
S__IMGVR_UViG_3300000133_000001	prev_3	pearson	M2	-0.16221383	0.73416847	-2.0097518	-0.21378434	0.0	2	0.643095850944519
S__IMGVR_UViG_3300006310_000001	prev_3	pearson	M2	-0.2671327	0.7844564	-1.9397563	-0.19933069	0.0	2	0.643095850944519
S__IMGVR_UViG_3300006467_000165	prev_3	pearson	M1	0.781079	-0.34750825	5.1961174	-1.1997428	0.0	2	0.643095850944519
S__IMGVR_UViG_3300007760_000033	prev_3	pearson	M2	0.20578533	0.91464746	-1.800418	-1.0349365	0.0	2	0.643095850944519
S__IMGVR_UViG_3300009136_000003	prev_3	pearson	M2	-0.07464826	0.95186627	-2.3019447	-0.83930445	0.0	2	0.643095850944519
S__IMGVR_UViG_3300009436_000049	prev_3	pearson	M1	0.9238784	-0.32441813	5.205464	-1.3101888	0.0	2	0.643095850944519
S__IMGVR_UViG_3300009440_000004	prev_3	pearson	M1	1.2095718	0.36052984	3.3198547	-1.9098406	0.0	2	0.643095850944519
S__IMGVR_UViG_3300009443_000008	prev_3	pearson	M1	1.3729374	-0.39468125	4.6063275	-2.1090744	0.0	2	0.643095850944519
S__IMGVR_UViG_3300009526_000022	prev_3	pearson	M2	0.14809225	1.0239213	-2.7088423	-0.78029525	0.0	2	0.643095850944519
S__IMGVR_UViG_3300009705_000001	prev_3	pearson	M2	0.19261421	0.724857	-2.4122777	-1.1845232	0.0	2	0.643095850944519
S__IMGVR_UViG_3300020166_000001	prev_3	pearson	M2	0.3468209	0.82908493	-2.7498035	-1.2615722	0.0	2	0.643095850944519
S__IMGVR_UViG_3300020166_000015	prev_3	pearson	M1	0.80785507	-0.09637232	4.8043113	-1.1195513	0.0	2	0.643095850944519
S__IMGVR_UViG_3300020182_000036	prev_3	pearson	M1	1.0232314	0.31364816	3.487051	-1.5860033	0.0	2	0.643095850944519
S__IMGVR_UViG_3300020185_000065	prev_3	pearson	M2	0.0658811	1.044273	-2.3787045	-1.1693178	0.0	2	0.643095850944519
S__IMGVR_UViG_3300020374_000001	prev_3	pearson	M2	0.056856137	1.068164	-2.7062635	-0.51109624	0.0	2	0.643095850944519
