taxon	threshold	method	module_kmeans	embedding_1	embedding_2	pca_1	pca_2	module_entropy_proxy	module_count	silhouette	mis_context_mean	mis_context_sd	mis_context_min	mis_context_max	mis_context_weight_sum	mis_context_core_count	mis_context_glacial_fraction	mis_context_class
S__3300000179_4	prev_3	pearson	M2	-0.11654945	0.69823164	-2.690987	0.45720834	0.0	2	0.643095850944519	4.187708693337331	0.4337185345880839	3.203925	5.01406	14768.355434782612	2	0.6764464884413921	glacial_like
S__3300001683_28	prev_3	pearson	M1	-0.06603116	-0.20140187	2.378986	1.2511022	0.0	2	0.643095850944519	4.174608938522474	0.4325205486214432	3.120315	5.01406	100461.52423913046	4	0.6675009582378264	glacial_like
S__3300002239_5	prev_3	pearson	M2	-0.49078864	0.53327954	-2.1740055	1.4458457	0.0	2	0.643095850944519	4.193317570966236	0.4404670475076321	3.120315	5.01406	16739.40869565218	2	0.6765258967123662	glacial_like
S__3300005253_25	prev_3	pearson	M1	-0.74029565	-0.29956457	1.6557959	2.1359615	0.0	2	0.643095850944519	4.127618441315659	0.4223101745893341	3.120315	4.96297	122381.27935897438	3	0.6368920705725628	glacial_like
S__3300006311_3	prev_3	pearson	M1	0.536571	-0.6619763	4.380087	0.35627067	0.0	2	0.643095850944519	4.1478993391963055	0.42679949998583033	3.120315	5.01406	388727.7399024528	4	0.6504346118728134	glacial_like
S__3300020187_18	prev_3	pearson	M1	-0.035509396	0.17525628	1.4342127	0.83282983	0.0	2	0.643095850944519	4.158155660918564	0.4270563289080225	3.120315	5.01406	130370.46433667786	4	0.6582345741010134	glacial_like
S__3300020263_16	prev_3	pearson	M2	-0.63876677	1.2523017	-2.1592846	0.29418588	0.0	2	0.643095850944519	4.16754390149205	0.43090117943042877	3.120315	5.01406	451190.2169286506	4	0.6631473752723425	glacial_like
S__3300020300_16	prev_3	pearson	M1	0.7235124	-0.06546451	3.5948925	-0.28776097	0.0	2	0.643095850944519	4.172061120190057	0.4335424001334638	3.120315	5.01406	300323.2851867336	4	0.6650004864497343	glacial_like
S__3300020303_2	prev_3	pearson	M2	-0.122669056	0.73001206	-2.8444624	0.29023442	0.0	2	0.643095850944519	4.176493187366538	0.4307692232159008	3.203925	5.01406	22286.197463768083	2	0.6699264126647569	glacial_like
S__3300020317_19	prev_3	pearson	M2	-0.105420366	0.652583	-2.4245958	-0.07629055	0.0	2	0.643095850944519	4.235061505083784	0.4428354128201381	3.203925	5.01406	37761.74891304353	2	0.7039747980537816	glacial_like
S__3300020330_9	prev_3	pearson	M1	0.59448963	-0.3692621	4.5612226	0.30964306	0.0	2	0.643095850944519	4.131795853460939	0.4207105448835348	3.120315	5.01406	216715.80171962088	4	0.6411711878811341	glacial_like
S__3300020364_17	prev_3	pearson	M1	-0.3418572	-0.6429391	2.8528738	2.4992723	0.0	2	0.643095850944519	4.173831445165464	0.43638302630628395	3.120315	5.01406	26904.547892976567	3	0.6646462608598125	glacial_like
S__3300020389_47	prev_3	pearson	M2	-0.20102498	0.5595383	-2.2412949	0.35549966	0.0	2	0.643095850944519	4.167704421388577	0.4282386518325312	3.203925	5.01406	20087.586775362353	2	0.6648171094992428	glacial_like
S__3300020444_12	prev_3	pearson	M2	-0.20353718	0.53583884	-2.1900196	0.5664811	0.0	2	0.643095850944519	4.16998918889311	0.42891527014033326	3.203925	5.01406	17656.79311594199	2	0.6661453471463306	glacial_like
S__3300024058_12	prev_3	pearson	M1	0.5610676	-0.646342	6.719208	-0.6496985	0.0	2	0.643095850944519	4.142780033454028	0.4272377601430581	3.120315	5.01406	1409854.9953901886	4	0.6461648229556276	glacial_like
S__3300024058_15	prev_3	pearson	M1	0.6616256	-0.08858765	3.9936333	-0.39988387	0.0	2	0.643095850944519	4.17445146798286	0.4352178084521339	3.120315	5.01406	19542.086415830545	4	0.6657985721759438	glacial_like
S__3300024058_22	prev_3	pearson	M2	-0.7849963	1.7510337	-3.8134737	-0.4483707	0.0	2	0.643095850944519	4.1422703386353374	0.42366453174728613	3.120315	5.01406	473825.73181159375	4	0.6478185405515794	glacial_like
