threshold	method	source_core	relation	edge_type	taxon_from	taxon_to	signed_weight	weight	abs_weight
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__GCA_905182435.1	0.893739012932117	0.893739012932117	0.893739012932117
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__IMGVR_UViG_3300025079_000001	0.636334026784888	0.636334026784888	0.636334026784888
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__Schulz_GVMAG_M_3300025652_16	S__IMGVR_UViG_3300025079_000001	0.66413188177664	0.66413188177664	0.66413188177664
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__IMGVR_UViG_3300025079_000001	0.594379707826801	0.594379707826801	0.594379707826801
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__IMGVR_UViG_3300025079_000001	0.625878306578392	0.625878306578392	0.625878306578392
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__IMGVR_UViG_3300025079_000001	0.631747566359214	0.631747566359214	0.631747566359214
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300006467_000165	S__IMGVR_UViG_3300025079_000001	0.670907853157427	0.670907853157427	0.670907853157427
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__IMGVR_UViG_3300025079_000001	0.609919130959411	0.609919130959411	0.609919130959411
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__GCA_003331785.1	0.725283132289704	0.725283132289704	0.725283132289704
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__GCA_003331785.1	0.637063997780832	0.637063997780832	0.637063997780832
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__GCA_003331785.1	0.736287921931353	0.736287921931353	0.736287921931353
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__GCA_003331785.1	0.591535286671394	0.591535286671394	0.591535286671394
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__GCA_003331785.1	0.657570862334639	0.657570862334639	0.657570862334639
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300025079_000001	S__GCA_003331785.1	0.555911577141231	0.555911577141231	0.555911577141231
10	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__GCA_003331785.1	S__GCA_014384505.1	-0.555483128283399	0.555483128283399	0.555483128283399
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__GCA_905480095.1	0.88330811504719	0.88330811504719	0.88330811504719
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__GCA_905480095.1	0.690023485169858	0.690023485169858	0.690023485169858
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__GCA_905480095.1	0.770288938461946	0.770288938461946	0.770288938461946
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__GCA_905480095.1	0.900541186872378	0.900541186872378	0.900541186872378
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__GCA_905480095.1	0.835707597725627	0.835707597725627	0.835707597725627
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__GCA_905480095.1	0.948476893041719	0.948476893041719	0.948476893041719
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300025079_000001	S__GCA_905480095.1	0.622396649586441	0.622396649586441	0.622396649586441
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__GCA_905480095.1	0.720757126149699	0.720757126149699	0.720757126149699
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__GCA_905182465.1	0.563834998925877	0.563834998925877	0.563834998925877
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__GCA_905182465.1	0.557349074156067	0.557349074156067	0.557349074156067
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__GCA_905182465.1	0.580085780149602	0.580085780149602	0.580085780149602
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__GCA_905182465.1	0.723334925393159	0.723334925393159	0.723334925393159
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__GCA_905182465.1	0.639938790101732	0.639938790101732	0.639938790101732
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_001437625.1	S__GCA_905182885.1	0.588850718368283	0.588850718368283	0.588850718368283
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__3300027687_20	S__GCA_905182885.1	0.670075038867602	0.670075038867602	0.670075038867602
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_002499015.1	S__GCA_905182885.1	0.606918498927419	0.606918498927419	0.606918498927419
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_108_MAG_00021	S__GCA_905182885.1	0.653442058112527	0.653442058112527	0.653442058112527
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300020166_000015	S__GCA_905182885.1	0.598575812299786	0.598575812299786	0.598575812299786
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__TARA_ARC_NCLDV_00127	0.881552176524224	0.881552176524224	0.881552176524224
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__TARA_ARC_NCLDV_00127	0.687975190747477	0.687975190747477	0.687975190747477
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__TARA_ARC_NCLDV_00127	0.764524784880441	0.764524784880441	0.764524784880441
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__TARA_ARC_NCLDV_00127	0.896142817561372	0.896142817561372	0.896142817561372
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__TARA_ARC_NCLDV_00127	0.842269240304145	0.842269240304145	0.842269240304145
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__TARA_ARC_NCLDV_00127	0.948767891262034	0.948767891262034	0.948767891262034
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300025079_000001	S__TARA_ARC_NCLDV_00127	0.651851435985391	0.651851435985391	0.651851435985391
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__TARA_ARC_NCLDV_00127	0.708228517121478	0.708228517121478	0.708228517121478
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__TARA_ARC_NCLDV_00127	0.998166174911787	0.998166174911787	0.998166174911787
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182465.1	S__TARA_ARC_NCLDV_00127	0.620197221192031	0.620197221192031	0.620197221192031
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__IMGVR_UViG_3300025869_000017	0.564453879967928	0.564453879967928	0.564453879967928
10	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__GCA_905182865.1	S__TARA_ARC_108_MAG_00181	-0.560356973941192	0.560356973941192	0.560356973941192
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__TARA_ARC_108_MAG_00181	0.83381430216337	0.83381430216337	0.83381430216337
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__TARA_ARC_108_MAG_00181	0.647825020077417	0.647825020077417	0.647825020077417
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__TARA_ARC_108_MAG_00181	0.712508219539744	0.712508219539744	0.712508219539744
10	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__TARA_ARC_108_MAG_00021	S__TARA_ARC_108_MAG_00181	-0.555085787755989	0.555085787755989	0.555085787755989
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__TARA_ARC_108_MAG_00181	0.845155790572026	0.845155790572026	0.845155790572026
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__TARA_ARC_108_MAG_00181	0.792715102166348	0.792715102166348	0.792715102166348
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__TARA_ARC_108_MAG_00181	0.892338021299314	0.892338021299314	0.892338021299314
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300025079_000001	S__TARA_ARC_108_MAG_00181	0.561481005757659	0.561481005757659	0.561481005757659
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__TARA_ARC_108_MAG_00181	0.782933829080536	0.782933829080536	0.782933829080536
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__TARA_ARC_108_MAG_00181	0.941917817021378	0.941917817021378	0.941917817021378
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182465.1	S__TARA_ARC_108_MAG_00181	0.704203967483321	0.704203967483321	0.704203967483321
10	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__GCA_905182885.1	S__TARA_ARC_108_MAG_00181	-0.585175055411518	0.585175055411518	0.585175055411518
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00127	S__TARA_ARC_108_MAG_00181	0.94206883829124	0.94206883829124	0.94206883829124
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__IMGVR_UViG_3300046168_000044	0.734924241552765	0.734924241552765	0.734924241552765
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__Schulz_GVMAG_M_3300025652_16	S__IMGVR_UViG_3300046168_000044	0.563468809733493	0.563468809733493	0.563468809733493
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__IMGVR_UViG_3300046168_000044	0.587902651868737	0.587902651868737	0.587902651868737
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__IMGVR_UViG_3300046168_000044	0.728534361771611	0.728534361771611	0.728534361771611
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__IMGVR_UViG_3300046168_000044	0.733885866929686	0.733885866929686	0.733885866929686
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300006467_000165	S__IMGVR_UViG_3300046168_000044	0.712336489784023	0.712336489784023	0.712336489784023
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__IMGVR_UViG_3300046168_000044	0.695086515292782	0.695086515292782	0.695086515292782
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300025079_000001	S__IMGVR_UViG_3300046168_000044	0.888222503722098	0.888222503722098	0.888222503722098
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__IMGVR_UViG_3300046168_000044	0.580031499980627	0.580031499980627	0.580031499980627
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__IMGVR_UViG_3300046168_000044	0.721466948629317	0.721466948629317	0.721466948629317
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00127	S__IMGVR_UViG_3300046168_000044	0.747235738322716	0.747235738322716	0.747235738322716
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_108_MAG_00181	S__IMGVR_UViG_3300046168_000044	0.673324776286386	0.673324776286386	0.673324776286386
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__GCF_003326015.1	0.767970264285132	0.767970264285132	0.767970264285132
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__GCF_003326015.1	0.593095412874615	0.593095412874615	0.593095412874615
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__GCF_003326015.1	0.640645655981304	0.640645655981304	0.640645655981304
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__GCF_003326015.1	0.768611629407661	0.768611629407661	0.768611629407661
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__GCF_003326015.1	0.740871028704235	0.740871028704235	0.740871028704235
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300006467_000165	S__GCF_003326015.1	0.572102651698797	0.572102651698797	0.572102651698797
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__GCF_003326015.1	0.827771370049004	0.827771370049004	0.827771370049004
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300025079_000001	S__GCF_003326015.1	0.624109359689517	0.624109359689517	0.624109359689517
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__GCF_003326015.1	0.710830523062079	0.710830523062079	0.710830523062079
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__GCF_003326015.1	0.863935917212902	0.863935917212902	0.863935917212902
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182465.1	S__GCF_003326015.1	0.625810541867636	0.625810541867636	0.625810541867636
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00127	S__GCF_003326015.1	0.876956450660143	0.876956450660143	0.876956450660143
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_108_MAG_00181	S__GCF_003326015.1	0.928266858101186	0.928266858101186	0.928266858101186
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300046168_000044	S__GCF_003326015.1	0.738641769159945	0.738641769159945	0.738641769159945
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__GCA_016777365.1	0.78238468467872	0.78238468467872	0.78238468467872
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__GCA_016777365.1	0.58245563319047	0.58245563319047	0.58245563319047
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__GCA_016777365.1	0.644749323987473	0.644749323987473	0.644749323987473
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__GCA_016777365.1	0.783885635372675	0.783885635372675	0.783885635372675
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__GCA_016777365.1	0.744156949843213	0.744156949843213	0.744156949843213
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__GCA_016777365.1	0.822268038203322	0.822268038203322	0.822268038203322
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__GCA_016777365.1	0.830217399483725	0.830217399483725	0.830217399483725
10	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__GCA_014384505.1	S__GCA_016777365.1	-0.6097142144801	0.6097142144801	0.6097142144801
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__GCA_016777365.1	0.880353991763437	0.880353991763437	0.880353991763437
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182465.1	S__GCA_016777365.1	0.749455500170409	0.749455500170409	0.749455500170409
10	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__GCA_905182885.1	S__GCA_016777365.1	-0.553768900754297	0.553768900754297	0.553768900754297
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00127	S__GCA_016777365.1	0.878737013965808	0.878737013965808	0.878737013965808
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_108_MAG_00181	S__GCA_016777365.1	0.943800514086913	0.943800514086913	0.943800514086913
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300046168_000044	S__GCA_016777365.1	0.608983506322207	0.608983506322207	0.608983506322207
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCF_003326015.1	S__GCA_016777365.1	0.871718701774538	0.871718701774538	0.871718701774538
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300020166_000015	S__IMGVR_UViG_3300038315_000065	0.57437444655059	0.57437444655059	0.57437444655059
10	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__GCA_905182435.1	S__IMGVR_UViG_3300038315_000065	-0.556427436249557	0.556427436249557	0.556427436249557
10	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__GCA_003331785.1	S__IMGVR_UViG_3300038315_000065	-0.563546107995509	0.563546107995509	0.563546107995509
10	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__GCA_905480095.1	S__IMGVR_UViG_3300038315_000065	-0.553386670342661	0.553386670342661	0.553386670342661
10	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__TARA_ARC_NCLDV_00127	S__IMGVR_UViG_3300038315_000065	-0.555918067117662	0.555918067117662	0.555918067117662
10	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__TARA_ARC_108_MAG_00181	S__IMGVR_UViG_3300038315_000065	-0.65330414374423	0.65330414374423	0.65330414374423
10	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__GCF_003326015.1	S__IMGVR_UViG_3300038315_000065	-0.60988799864263	0.60988799864263	0.60988799864263
10	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__GCA_016777365.1	S__IMGVR_UViG_3300038315_000065	-0.624573300871578	0.624573300871578	0.624573300871578
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__GCA_905480315.1	0.782005712492047	0.782005712492047	0.782005712492047
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__GCA_905480315.1	0.583413098798082	0.583413098798082	0.583413098798082
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__GCA_905480315.1	0.642956109758772	0.642956109758772	0.642956109758772
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__GCA_905480315.1	0.783628433390575	0.783628433390575	0.783628433390575
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__GCA_905480315.1	0.739492791295767	0.739492791295767	0.739492791295767
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__GCA_905480315.1	0.821540061918266	0.821540061918266	0.821540061918266
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__GCA_905480315.1	0.831253505769397	0.831253505769397	0.831253505769397
10	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__GCA_014384505.1	S__GCA_905480315.1	-0.613025577170025	0.613025577170025	0.613025577170025
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__GCA_905480315.1	0.880283595812685	0.880283595812685	0.880283595812685
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182465.1	S__GCA_905480315.1	0.751505097754473	0.751505097754473	0.751505097754473
10	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__GCA_905182885.1	S__GCA_905480315.1	-0.556803007031612	0.556803007031612	0.556803007031612
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00127	S__GCA_905480315.1	0.878048756253255	0.878048756253255	0.878048756253255
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_108_MAG_00181	S__GCA_905480315.1	0.943815708828347	0.943815708828347	0.943815708828347
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300046168_000044	S__GCA_905480315.1	0.599023224386017	0.599023224386017	0.599023224386017
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCF_003326015.1	S__GCA_905480315.1	0.86764965089945	0.86764965089945	0.86764965089945
10	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777365.1	S__GCA_905480315.1	0.999771357117678	0.999771357117678	0.999771357117678
