epoch	total_loss	recon_loss	link_loss_1	entropy_loss_1	link_loss_2	entropy_loss_2	consistency_loss
1	4.9908246994018555	0.6187623739242554	0.0005823809187859297	2.162485361099243	0.21443448960781097	1.9943010807037354	0.0010380542371422052
2	4.990799427032471	0.6187514066696167	0.0005823809187859297	2.1624622344970703	0.21443448960781097	1.9943010807037354	0.0010723299346864223
3	4.990785121917725	0.6187403798103333	0.0005823809187859297	2.162456750869751	0.21443447470664978	1.9943010807037354	0.001081339898519218
4	4.990773677825928	0.6187304258346558	0.0005823808605782688	2.16245436668396	0.21443447470664978	1.9943010807037354	0.0010857873130589724
5	4.990764617919922	0.6187216639518738	0.0005823809187859297	2.162452459335327	0.21443448960781097	1.9943010807037354	0.0010904307710006833
