epoch	train_loss	heldout_auc	heldout_ap
1	14.925374984741211	0.7445180978618176	0.6764126502102424
2	7.533916473388672	0.7286359568057668	0.662479710279462
3	4.760634899139404	0.6794493912709263	0.5821921507405572
4	7.219615459442139	0.7005048988534454	0.6354659683876104
5	6.893276691436768	0.7087481528545017	0.6425542133653005
