taxon	glacial_present	interglacial_present	glacial_absent	interglacial_absent	odds_ratio	p_value	glacial_mean_abund	interglacial_mean_abund	log2fc	fdr	enrichment_class	threshold	method	taxon_embedding_plot	site_embedding_plot	core_mis_midpoint
S__3300020444_12	5	0	144	65	Inf	0.325831813539573	63.5838926174497	0	25.922158028133	0.557986980686518	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024058_12	42	15	107	50	1.30680721495882	0.50307761016467	2168.08053691275	2167.58461538462	0.000330036341354942	0.725505295435244	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024058_15	3	2	146	63	0.648673350977236	0.640771696265612	40.8053691275168	45.4923076923077	-0.156863623580508	0.8400547596975	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024058_22	25	23	124	42	0.370093823528898	0.0041107742117864	332.013422818792	2055.56923076923	-2.6302244845607	0.026194235675104	interglacial_enriched	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024060_27	6	5	143	60	0.505261853200571	0.315286112314204	84.4429530201342	132.861538461538	-0.653874582412251	0.557986980686518	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024353_106	3	3	146	62	0.426562790048595	0.370920769536909	264.174496644295	109.292307692308	1.27329932451601	0.608576591934808	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024353_52	8	0	141	65	Inf	0.109445379102088	494.060402684564	0	28.8801121951778	0.285944988461204	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024429_35	1	5	148	60	0.0821098516993063	0.010566386817689	19.993288590604	202.6	-3.34104641108835	0.0531485075104195	interglacial_enriched	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024431_33	37	14	112	51	1.20241518471327	0.727551441383744	1151.37583892617	1894.87692307692	-0.718745300935535	0.870520065236445	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024431_52	7	2	142	63	1.54989715980458	0.725916014910374	83.4563758389262	47.4923076923077	0.813328398964807	0.870520065236445	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024516_13	27	17	122	48	0.62631913881672	0.200153857905457	477.080536912752	7873.15384615385	-4.04463693066989	0.44835420699077	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024516_18	18	9	131	56	0.855613832301564	0.823157936526336	225.221476510067	362.907692307692	-0.688258229067405	0.947669221042924	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024516_26	6	7	143	58	0.349610200293806	0.0679404421541489	82.9395973154363	440.092307692308	-2.40767319331929	0.234460810660924	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024516_38	65	30	84	35	0.903211567899919	0.76607630944941	1477.36241610738	7731.92307692308	-2.38780350252705	0.900879436863255	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300025232_4	2	4	147	61	0.209230224707024	0.0706266925460313	29.2281879194631	133.892307692308	-2.19564074628196	0.234460810660924	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300025243_6	7	0	142	65	Inf	0.10409811091134	103.006711409396	0	26.6181631124706	0.285944988461204	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300025276_12	12	4	137	61	1.33407518879391	0.781080577708576	172.328859060403	153.969230769231	0.162522250426239	0.914598625180127	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300025690_38	1	5	148	60	0.0821098516993063	0.010566386817689	12.5906040268456	138.784615384615	-3.46242814402365	0.0531485075104195	interglacial_enriched	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300025894_53	16	3	133	62	2.47735664442594	0.194539246756081	270.718120805369	183.646153846154	0.559862774973662	0.440526889348482	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300026080_15	9	7	140	58	0.534345517630185	0.261173241275116	116.58389261745	210.923076923077	-0.855348464649111	0.542132334161982	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300026087_14	11	2	138	63	2.50197772184076	0.352313696474434	233.040268456376	94.6769230769231	1.29949453396162	0.583902315835854	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300026119_12	4	5	145	60	0.332988203017686	0.134383460142908	59.5637583892617	159	-1.41652005643228	0.331721334046458	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300026253_28	40	21	109	44	0.769885715745519	0.415817611715195	744.046979865772	7013.38461538462	-3.23664522360488	0.660090603504314	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300026253_8	10	2	139	63	2.25889429513768	0.353751038061138	146.228187919463	59.5846153846154	1.2952096440319	0.583902315835854	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300026264_29	7	3	142	62	1.01870230526708	1	105.664429530201	96.4923076923077	0.13100395249248	1	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300026264_34	92	31	57	34	1.76543861284591	0.0710228003096958	7088.59731543624	5290.13846153846	0.422194693342622	0.234460810660924	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027668_18	7	0	142	65	Inf	0.10409811091134	86.3355704697987	0	26.3634517567513	0.285944988461204	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027685_58	4	1	145	64	1.76137582458115	1	185.261744966443	21.5076923076923	3.10664030554109	1	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027687_20	37	3	112	62	6.78258204211365	0.000238984726563556	751.221476510067	178.830769230769	2.07064331750455	0.00545681792320119	glacial_enriched	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027752_17	26	12	123	53	0.933908009634742	0.847904764764994	375.637583892617	474.323076923077	-0.336528642755625	0.968024606440035	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027771_26	8	5	141	60	0.682147929741511	0.540374112069712	128.046979865772	163.461538461538	-0.352277989828777	0.759294906190262	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027779_22	15	2	134	63	3.51019514361979	0.101849736128557	267.496644295302	80.6153846153846	1.73039368711321	0.285944988461204	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027779_26	7	0	142	65	Inf	0.10409811091134	97.3422818791946	0	26.536563273427	0.285944988461204	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027779_27	7	1	142	64	3.1419515474191	0.439868046344613	115.127516778524	29.4307692307692	1.96783550308376	0.660090603504314	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027791_27	22	4	127	61	2.63164396565163	0.109577459081848	351.865771812081	145.676923076923	1.27225281933804	0.285944988461204	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027801_7	7	0	142	65	Inf	0.10409811091134	100.395973154362	0	26.5811261779495	0.285944988461204	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027827_16	18	10	131	55	0.756729533060187	0.51435554048335	288.463087248322	363.784615384615	-0.334697812672653	0.726460918002258	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027844_72	7	2	142	63	1.54989715980458	0.725916014910374	107.120805369128	49.6461538461539	1.10948483719177	0.870520065236445	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027844_79	15	3	134	62	2.30573664284585	0.283877718094486	278.946308724832	133.969230769231	1.05808576545724	0.557986980686518	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027847_80	44	12	105	53	1.8457742742965	0.0946081488635707	1732.89932885906	472.461538461539	1.87491904854033	0.285944988461204	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027883_17	6	0	143	65	Inf	0.181052706266665	75.4295302013423	0	26.1686261237354	0.416877659807278	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027997_10	10	15	139	50	0.241709270482835	0.00188999877726621	176.315436241611	1697.16923076923	-3.26689972914486	0.0161831145303419	interglacial_enriched	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_000213395.2	14	5	135	60	1.24317641507325	0.798234509160337	267.335570469799	169.523076923077	0.657170127109049	0.930707470255032	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_000383355.1	6	5	143	60	0.505261853200571	0.315286112314204	78	147.507692307692	-0.919244153042813	0.557986980686518	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_000402075.1	17	7	132	58	1.06678408007889	1	317.590604026846	219.476923076923	0.533098973278055	1	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_001437625.1	48	7	101	58	3.91651680201724	0.00106468340272265	933.738255033557	238.292307692308	1.97028580598087	0.012155135514417	glacial_enriched	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_001510275.1	3	9	146	56	0.129288154482734	0.00137777208411148	66.8590604026846	532.015384615385	-2.99227296132549	0.0125836517015515	interglacial_enriched	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_001542995.1	32	11	117	54	1.34087376880877	0.578143415738454	738.630872483221	495.723076923077	0.575319142255662	0.796036662876063	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_001543015.1	78	28	71	37	1.44915539825487	0.236147342061945	9990.91946308725	3940.32307692308	1.34230353025429	0.498099105306835	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_001643535.1	26	13	123	52	0.846217811555156	0.70148841006636	986.241610738255	1046.2	-0.0851456467429031	0.870520065236445	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_002082295.1	15	4	134	61	1.70322120747167	0.44086343226748	287.03355704698	111.261538461538	1.36726444445371	0.660090603504314	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_002168195.1	3	2	146	63	0.648673350977236	0.640771696265612	18.248322147651	63.8615384615385	-1.80718343154449	0.8400547596975	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_002295725.1	2	8	147	57	0.0981283667753287	0.00135133841180349	21.5973154362416	647.230769230769	-4.9053562297957	0.0125836517015515	interglacial_enriched	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_002313235.1	5	8	144	57	0.249272697599452	0.0242269997425606	59.9463087248322	378.138461538462	-2.65717175156764	0.111517400930601	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_002317795.1	40	10	109	55	2.01222421445136	0.0798070086415414	912.751677852349	778.523076923077	0.229482611205911	0.257260239620969	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_002335045.1	10	1	139	64	4.58070751222616	0.1789584945751	161.087248322148	54.3076923076923	1.56861381175943	0.416877659807278	neither	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_002457605.1	1	6	148	59	0.0673033452563016	0.00352085095340265	12.6979865771812	143.353846153846	-3.4969088456506	0.0235557486568889	interglacial_enriched	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_002499015.1	36	3	113	62	6.54159207129086	0.000407732469945244	979	309.523076923077	1.66126188105875	0.00639889899190269	glacial_enriched	prev_5	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_5/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
