node_id	node_type	z_1	z_2	z_3	z_4	z_5	z_6	z_7	z_8	z_9	z_10	z_11	z_12	z_13	z_14	z_15	z_16	z_17	z_18	z_19	z_20	z_21	z_22	z_23	z_24	z_25	z_26	z_27	z_28	z_29	z_30	z_31	z_32
S__3300026119_12	taxon	-0.35508072	0.6599405	0.21080218	0.6467639	-0.44698894	-0.70840037	1.0750453	-0.71547925	0.48639685	-0.91692436	0.21021244	0.53914744	0.3479342	-0.41229695	0.6305857	-0.59884727	-1.1818101	-0.18961942	-0.12878323	0.07844463	0.8306547	-0.0999524	0.24636418	0.0788354	-0.21780339	-0.12918381	-0.27835926	1.0127802	0.05203087	-0.12217879	0.61770225	0.13545096
S__3300026253_28	taxon	-0.25000176	0.5953173	0.24576828	0.72451377	-0.7144512	-0.9548275	0.5251121	-1.0767	0.7960913	-0.72365516	-0.0038046539	0.7480689	-0.59786266	-0.8294375	0.758942	-0.111956835	-1.0383446	-0.70944214	-0.2153899	0.20897627	0.7257665	0.35015327	0.5688044	-0.14841428	-0.6506618	0.2638358	-0.12616865	0.671623	-0.025583059	0.011139631	0.29844633	-0.3432972
S__3300026253_8	taxon	-0.26815647	-0.54282236	0.4545455	-1.1429725	0.2982702	0.538021	0.6930208	0.5679876	-0.74794316	0.7540506	-1.5087323	-0.15206972	0.5235775	-0.14098209	-0.71934426	-3.2007694e-05	0.25168666	1.2836686	-0.010824561	0.14830908	0.12597011	1.4838233	-0.47572532	0.9356779	0.6919582	-0.9795791	-0.15534087	0.4632305	1.5613072	0.19261208	-0.81242466	-0.4376439
S__3300026264_29	taxon	0.22548854	0.057946533	0.11716154	0.65774906	-0.26504248	-0.38941258	-0.0075175166	-0.29580146	0.06846434	-0.23449169	-0.41200176	0.8539115	-0.4522385	-0.11856666	0.35181803	0.23002183	-0.56264615	-0.26357186	0.056294262	0.45660743	0.37716457	0.95075834	0.50831306	0.20394439	-0.27467257	0.06700903	-0.15030898	0.7711505	0.40622398	0.16450149	-0.5026208	-0.788379
S__3300026264_34	taxon	-0.3425649	-0.60064405	0.8195748	-1.6584771	1.2574947	1.8911619	0.30726573	0.6534529	-0.5342495	1.2436352	-2.0848534	-0.1749917	0.32257754	0.73763406	-0.87987894	0.08765006	-0.0696141	0.4499837	0.3864633	0.7975428	0.57554305	1.6640654	-1.6539704	0.36020014	0.96038663	-0.18014297	0.76313865	0.3695448	2.5276935	0.09660241	-0.10052255	-0.29287097
S__3300027668_18	taxon	-0.2666535	0.29937515	0.02725342	0.5479975	-0.30818886	-0.6132182	0.31818902	-0.826812	0.32572138	-0.7316118	-0.055011958	0.40926433	-0.41286722	-0.41039175	0.5397307	-0.060381353	-0.99246347	-0.43580192	0.026306659	0.35485563	0.668061	0.47915462	0.3526027	-0.22356737	-0.328464	0.20687766	-0.10511212	0.69735265	-0.00062606065	-0.033731192	0.12769394	-0.3588348
S__3300027685_58	taxon	0.23018247	-0.80422586	0.21403447	-1.267554	0.5607688	1.5310045	0.45642635	1.4120333	-1.0019588	0.19175252	-1.2595143	-0.807604	-0.27756894	0.6351997	-0.35576856	0.5173923	-0.9508182	0.36321187	0.0754621	0.18646863	0.59672093	0.8131268	-1.1227589	0.34368077	0.8307351	-0.11165288	-0.045721687	0.86631125	1.2531431	0.11532079	-1.0055187	-0.5442656
S__3300027687_20	taxon	-0.15448993	0.58349144	0.26291835	0.38957876	-0.43070006	-0.9101331	0.7398267	-0.5997455	0.7055602	-0.614359	-0.08358082	0.73291194	0.19099897	-0.79301417	0.618353	-0.38367867	-0.6326501	-0.03472194	-0.12331286	0.35572892	0.76389796	0.325749	0.38616103	0.010716066	-0.4269403	0.08322807	-0.24756724	0.705209	-0.04957059	-0.28234738	-0.06255326	-0.23114464
S__3300027752_17	taxon	-0.1701549	0.6553043	0.13614443	0.3013211	-0.26572645	-0.83955884	0.57944024	-0.43806994	0.99849886	-0.32117862	-0.42840075	0.64647794	0.6647911	-0.84385866	0.43444288	-0.6466961	-0.07966601	0.2727536	-0.3197871	0.458857	0.70760804	0.35015902	0.0969724	0.44858947	-0.3720167	-0.37867612	-0.08951996	0.6771643	0.008089215	-0.1941661	0.18596353	-0.3177307
S__3300027771_26	taxon	-0.29129437	0.6391976	0.18989873	0.47942662	-0.21605417	-0.7837921	0.76193625	-0.7757393	0.4452278	-0.9290434	0.1673809	0.47901812	-0.041307926	-0.40651363	0.7013192	-0.80447024	-1.4013951	-0.6589884	-0.2701358	0.021306336	0.91713876	-0.12156409	0.036592003	-0.2555272	-0.5416943	-0.17824283	-0.12610056	1.1116288	-0.057539217	-0.20069432	0.6472516	-0.039577723
S__3300027779_22	taxon	0.09579274	0.4310071	0.15587682	-0.06823648	-0.14295617	-0.83678555	0.64384604	-0.17951815	0.44956785	-0.059743553	-0.34354934	0.79390645	0.41387326	-0.73645073	0.2912926	-0.33279383	-0.3036535	0.2308548	-0.107075214	0.3052013	0.39716333	0.34269908	0.11153999	0.52755606	-0.26207185	-0.533016	-0.11849644	0.6657086	0.28098413	-0.20415704	-0.18370262	-0.30624038
