node_id	node_type	z_1	z_2	z_3	z_4	z_5	z_6	z_7	z_8	z_9	z_10	z_11	z_12	z_13	z_14	z_15	z_16	z_17	z_18	z_19	z_20	z_21	z_22	z_23	z_24	z_25	z_26	z_27	z_28	z_29	z_30	z_31	z_32
S__3300025232_4	taxon	-1.8077699	-3.5353937	-1.4140713	-1.7447085	-1.1606028	2.996234	2.361419	-2.8031893	3.916934	1.9039123	2.4864647	-3.3581986	0.13414621	-1.7858195	4.2806625	3.6963193	-3.2214026	1.1792085	-2.7512426	1.0528883	2.3108225	2.5595803	3.1465282	-2.8593416	2.4478369	-2.2432513	-2.0501008	-2.8282595	-3.8132615	-3.1690614	-2.2428203	-1.3696812
S__3300025243_6	taxon	-1.8624774	-3.5915833	-1.5099185	-1.599282	-1.2698445	3.124591	2.2048886	-2.8780699	3.8242207	1.9547486	2.3861556	-3.494446	-0.03166935	-1.7146919	4.2035317	3.9784665	-3.330827	1.0500178	-2.827549	1.1535957	2.2721624	2.6623173	3.174765	-2.8700795	2.5009594	-2.3509452	-1.8890659	-2.9062567	-3.9833708	-3.1105723	-2.2153368	-1.6461046
S__3300025276_12	taxon	-1.8304384	-3.5429893	-1.3975722	-1.9513273	-1.2975442	2.6289394	2.7921214	-2.5897937	3.8921108	1.833786	2.4735606	-2.798337	0.18739277	-1.6746023	3.9984794	3.3358169	-3.3518643	1.6169535	-2.1915922	0.6364891	2.3893557	2.277623	2.711111	-2.7448938	2.3956113	-2.5201137	-2.1705966	-2.2065687	-3.062651	-3.0631793	-2.3411348	-0.9864284
S__3300025690_38	taxon	-1.7965782	-3.5663152	-1.2124989	-1.4861814	-1.19642	2.95931	2.0358253	-2.743433	3.8142776	1.9109669	2.4119186	-3.5350802	-0.0714882	-1.7194517	3.9620967	3.8313332	-3.2424207	0.858904	-2.826766	1.0286329	2.4644334	2.5829191	3.1660519	-2.7606516	2.5007389	-2.3706853	-1.8582311	-2.830779	-3.9869506	-3.0286477	-2.0876825	-1.7646787
S__3300025894_53	taxon	-1.8026472	-3.5246768	-1.3888655	-1.8948798	-1.2767702	2.7011895	2.7225847	-2.4516456	3.8163016	1.8551478	2.42839	-2.7863722	0.09348515	-1.6360497	3.91455	3.3147912	-3.3957114	1.6051388	-2.1200976	0.7175995	2.4354415	2.328497	2.6314917	-2.7593768	2.4690306	-2.5697653	-2.2606568	-2.142736	-3.154549	-3.0416007	-2.3901107	-1.0509742
S__3300026080_15	taxon	-1.966656	-3.7033477	-1.3936145	-1.9249008	-1.4262956	3.0177412	2.7662454	-2.6239634	3.9686747	2.0302227	2.4568782	-3.1484933	0.0056021214	-1.727515	4.149307	3.8069766	-3.5697808	1.4440675	-2.3883724	0.8159899	2.4519243	2.4601512	2.8936114	-2.9153128	2.5666904	-2.7235487	-2.229164	-2.4246922	-3.4873571	-3.2627606	-2.4308379	-1.1984676
S__3300026087_14	taxon	-1.8823032	-3.6034007	-1.5697527	-1.8270949	-1.3299744	3.022131	2.6200256	-2.7462146	3.878954	1.9836318	2.4828954	-3.208984	0.100702286	-1.7779784	4.247511	3.8111873	-3.4248726	1.352713	-2.4753442	0.99351496	2.266362	2.4941845	2.9230614	-2.883348	2.530931	-2.489215	-2.1282034	-2.6098454	-3.5778797	-3.1969018	-2.4017627	-1.2423892
S__3300026119_12	taxon	-1.81801	-3.5249555	-1.5918326	-1.7632363	-1.1706643	2.9872706	2.5456696	-2.6532438	3.7339702	1.917805	2.451038	-3.155599	0.17021126	-1.748416	4.224667	3.6212528	-3.3494225	1.4069943	-2.4776363	1.1505567	2.2020955	2.5272145	2.8681493	-2.8929672	2.5122955	-2.3864827	-2.1452155	-2.622954	-3.5817118	-3.165975	-2.4350922	-1.2709782
S__3300026253_28	taxon	-0.72052604	-2.4140086	-0.32518503	-0.6365592	-0.66046196	2.6554484	2.0710044	-1.7706908	2.8334122	1.3597149	2.0843787	-2.5603352	-0.4358449	-0.8357974	3.2067652	2.9354272	-2.7583828	0.50800467	-1.927372	0.4506783	2.3840628	2.0769577	2.1530557	-2.3385062	1.822732	-2.0220153	-2.2291913	-1.9510574	-2.7130322	-2.9674106	-1.9775343	-0.7467351
S__3300026253_8	taxon	-1.7071198	-3.3989782	-1.4900329	-1.8680174	-1.1602674	2.4895666	2.6868873	-2.4933915	3.7461972	1.7354357	2.4433222	-2.6224432	0.25396785	-1.60706	3.8370385	3.109879	-3.1893413	1.7369425	-2.0526476	0.6888507	2.3125675	2.2482855	2.599277	-2.7011976	2.3114147	-2.3833628	-2.1942592	-2.1244302	-2.9481096	-2.8848977	-2.3259144	-0.9212878
S__3300026264_29	taxon	-2.0327897	-3.9236345	-1.3458261	-1.5886135	-1.4411839	3.0002847	2.2800474	-2.7160304	3.8905673	2.0318534	2.4925375	-3.381867	-0.04987204	-1.6563364	4.060833	3.9884744	-3.3925164	1.0605819	-2.6802778	0.86580265	2.5020864	2.4961882	3.1411858	-2.900211	2.5224917	-2.7159503	-1.7718021	-2.8516536	-3.9960852	-3.137258	-2.1410556	-1.7018467
S__3300026264_34	taxon	-0.40274787	-1.4515374	-0.46295235	0.73942864	-0.04342714	2.30256	1.3303988	-1.3165224	1.5028069	1.1319281	2.4800553	-2.497785	-0.8850342	-0.8338276	3.2933671	2.6929495	-2.1110373	-0.1939978	-0.9138942	0.2592759	1.3861325	1.7426472	2.1285524	-2.3171058	1.8281895	-2.2136755	-1.6925669	-2.526815	-2.5999782	-2.8937287	-2.0513077	0.8594891
S__3300027668_18	taxon	-1.8449811	-3.5855186	-1.5413883	-1.8016613	-1.2549453	3.1037822	2.5011437	-2.7592843	3.9134781	1.9561303	2.5039673	-3.3581939	0.056200862	-1.8006546	4.246519	3.9121659	-3.41683	1.2652425	-2.6230245	1.1133987	2.254837	2.5968008	3.053804	-2.932383	2.513488	-2.4469147	-2.1609755	-2.7659273	-3.7372103	-3.243217	-2.3703582	-1.3702028
S__3300027685_58	taxon	-1.5840844	-3.4068522	-0.8876405	-1.2254035	-1.36334	2.8202424	1.6127595	-2.3230786	3.28168	1.4493589	1.9247735	-3.514658	-0.42211908	-1.2323672	3.2150588	3.8268547	-2.9087038	0.923843	-2.5584087	1.3614657	2.07482	2.3400826	2.8725407	-2.6470165	2.1255474	-2.2486293	-1.3775885	-2.7325344	-3.5050666	-2.6550055	-1.9410193	-1.9232738
S__3300027687_20	taxon	-1.525955	-3.3624725	-1.178139	-1.0975506	-1.3202991	3.382883	2.42071	-2.1225708	3.0599728	1.9850786	2.2609239	-2.8524451	-0.2877776	-1.3041694	3.8680735	3.5840416	-3.378564	0.9845258	-2.099078	0.99379176	2.517076	2.4499807	2.3669136	-2.7464755	2.5325303	-2.5431437	-2.2082255	-2.44412	-3.8408306	-3.188847	-2.4214804	-1.5049536
S__3300027752_17	taxon	-1.6591564	-3.4461937	-1.2757498	-1.7103298	-1.3045324	2.7116382	2.5732217	-1.9869574	3.6325567	1.9465153	2.2829885	-2.6017094	-0.29832387	-1.459132	3.4439273	3.1224504	-3.4939673	1.4255543	-1.7600458	0.71567816	2.6477523	2.346244	2.2237904	-2.6384792	2.6799917	-2.7398932	-2.5344129	-1.691394	-3.2307472	-2.8617654	-2.400712	-1.1728978
S__3300027771_26	taxon	-1.7587242	-3.6537437	-1.2358052	-1.7384036	-1.4369987	2.7689846	2.3976882	-2.7549353	4.1811104	1.8774502	2.5125613	-3.345164	-0.1862483	-1.6678295	3.8281884	4.094458	-3.4171505	0.94547474	-2.6080527	0.5500364	2.4554753	2.4160135	3.20638	-2.7013419	2.3132603	-2.5256453	-1.9154091	-2.6607404	-3.4885137	-3.107911	-2.01322	-1.4403937
S__3300027779_22	taxon	-1.7702956	-3.5118694	-1.5295067	-1.8352792	-1.280959	2.8249364	2.648659	-2.6122937	3.7792654	1.9113593	2.460802	-2.9443622	0.11653128	-1.7073928	4.0845184	3.5047126	-3.3373718	1.491137	-2.2354014	0.89444435	2.3028803	2.3913379	2.7037907	-2.8045266	2.516317	-2.4590316	-2.1983936	-2.3446417	-3.3071423	-3.0595582	-2.436401	-1.115482
S__3300027779_26	taxon	-1.9205953	-3.6374917	-1.3235013	-1.6729114	-1.2453048	3.1238177	2.227006	-2.8062768	3.827784	1.8800011	2.4012418	-3.4951963	-0.09082183	-1.6760778	4.1627913	3.9651675	-3.4255433	1.1246555	-2.864276	1.1045887	2.421605	2.6244736	3.223857	-2.920698	2.5017235	-2.5262487	-1.9336658	-2.90267	-3.934144	-3.1562657	-2.202691	-1.7526705
S__3300027779_27	taxon	-1.9439676	-3.6710167	-1.3402874	-1.744261	-1.3235167	3.0986977	2.3295639	-2.8272452	3.9356668	1.9359722	2.44563	-3.4583645	-0.09993726	-1.7000997	4.156761	4.0434737	-3.4615898	1.150578	-2.7988677	0.97277087	2.4193466	2.5888338	3.2569563	-2.9064708	2.4682233	-2.5554652	-1.9424849	-2.8742483	-3.8385825	-3.178861	-2.1975746	-1.6588728
S__3300027791_27	taxon	-1.8004147	-3.565061	-1.3949811	-1.7907517	-1.3818676	2.8317914	2.6844063	-2.40836	3.757125	1.9824507	2.402604	-2.884565	-0.033814132	-1.648929	3.9385438	3.4683528	-3.4787054	1.4287136	-2.0631263	0.7730429	2.4874701	2.338054	2.5285106	-2.758857	2.6275682	-2.6577668	-2.300612	-2.1338654	-3.3204722	-3.0921674	-2.41879	-1.1560575
S__3300027801_7	taxon	-1.7583303	-3.4701786	-1.5493948	-1.8631215	-1.113754	2.7127857	2.5954857	-2.5800338	3.7152474	1.8109754	2.4825141	-2.8269362	0.22214746	-1.6744825	4.0517006	3.272825	-3.2065153	1.6698867	-2.2757795	0.95171416	2.2706919	2.3984885	2.7757459	-2.8450382	2.4161725	-2.373623	-2.1997094	-2.396985	-3.2643156	-2.9817214	-2.4349904	-1.1095825
S__3300027827_16	taxon	-1.4571192	-3.2604907	-1.1889169	-1.8816333	-1.2322936	2.3295212	2.7714422	-2.9184546	4.0287313	1.505487	2.6609669	-2.902223	0.54342794	-1.5753032	3.9413857	3.5246832	-2.8719454	1.257146	-2.4844847	0.17044723	2.2329164	1.9211671	2.88303	-2.5039287	1.7158587	-1.6888739	-1.8263762	-2.3590317	-2.604208	-2.9578633	-1.8310962	-0.668254
S__3300027844_72	taxon	-1.9251912	-3.6474123	-1.3054137	-1.6878581	-1.3082157	3.073732	2.2574382	-2.8177876	3.885221	1.9016161	2.4222827	-3.468539	-0.1284742	-1.6723046	4.097787	4.016416	-3.44301	1.1009231	-2.8209581	0.98519087	2.4357376	2.5791276	3.2491722	-2.8823514	2.4674654	-2.5446208	-1.9016767	-2.881432	-3.8524823	-3.1375144	-2.1575294	-1.7299302
S__3300027844_79	taxon	-1.9808068	-3.790812	-1.4165257	-1.8287596	-1.5454329	3.022473	2.5758789	-2.7893682	4.1105065	2.075984	2.4848006	-3.3006554	-0.036394835	-1.7034116	4.139224	4.081056	-3.5175052	1.1877687	-2.535036	0.72295344	2.4099722	2.4852996	3.093009	-2.8372388	2.4608178	-2.6735885	-1.9431064	-2.6909816	-3.7070646	-3.2652035	-2.1827683	-1.369907
S__3300027847_80	taxon	-0.0062432885	-2.100377	0.20771429	-0.01565373	0.04474234	2.1855574	1.0867938	-1.2149583	1.9790418	1.102052	1.5468783	-2.2938383	-1.0822096	-0.2826639	2.2334294	2.686082	-2.0379446	-0.52899975	-1.1581933	0.89476085	1.345463	1.4247587	1.8227465	-2.2191215	1.1950933	-1.7552122	-2.065285	-1.4487904	-2.4957676	-2.7994184	-1.916873	-0.1997619
S__3300027883_17	taxon	-1.9374745	-3.6436207	-1.487466	-1.8622131	-1.1919556	3.0226264	2.5755749	-2.7283468	3.830052	1.9488981	2.4848459	-3.188584	0.12095532	-1.7539797	4.2798486	3.64882	-3.3712058	1.4667783	-2.605057	1.0787344	2.3011837	2.5496645	3.0403576	-2.9782865	2.5150938	-2.4859893	-2.1530793	-2.6913233	-3.6547294	-3.184805	-2.447378	-1.3226407
S__3300027997_10	taxon	-1.5117075	-3.240694	-1.4167223	-1.8487877	-1.1287382	2.3629797	2.792184	-3.0141706	3.9585524	1.4885509	2.704412	-2.8989363	0.6982213	-1.6924744	4.2183213	3.4477954	-2.809708	1.4869082	-2.514841	0.41290563	2.086793	2.0261343	2.9545054	-2.6506507	1.8074081	-1.6768386	-1.9048483	-2.548594	-2.6105328	-2.9754128	-2.0135865	-0.62138
S__GCA_000213395.2	taxon	-1.9352627	-3.7158606	-1.4312048	-1.6025248	-1.4606473	3.3445854	2.3493514	-2.6475658	3.7824616	2.0917535	2.3219144	-3.4700193	-0.19208792	-1.6545122	4.0837374	4.1316257	-3.5314894	1.0723405	-2.6378174	1.1981819	2.3883615	2.70574	3.04043	-2.9797397	2.665585	-2.692226	-2.0285416	-2.7962081	-4.08806	-3.2557712	-2.3692603	-1.6447393
S__GCA_000383355.1	taxon	-1.8088982	-3.5361106	-1.5046726	-1.9298086	-1.232386	2.745156	2.713234	-2.6149511	3.8403444	1.8486364	2.4913707	-2.8852513	0.19776613	-1.6888226	4.081606	3.4266706	-3.3266609	1.625846	-2.2934513	0.8492589	2.3054008	2.383878	2.7940283	-2.83014	2.4290102	-2.4726906	-2.192497	-2.3676634	-3.2190466	-3.091514	-2.4166224	-1.0699264
S__GCA_000402075.1	taxon	-1.9548578	-3.8646574	-1.1635528	-1.4970888	-1.6350247	3.37398	2.484066	-2.237605	3.7446208	2.1909757	2.1494296	-3.3489482	-0.41202495	-1.5713639	3.794319	4.0568194	-3.7980263	0.9832546	-2.3749714	1.0461022	2.5976944	2.5950763	2.8589227	-2.9763126	2.7942903	-3.1457376	-2.0898046	-2.5059965	-4.1029444	-3.4151502	-2.3873186	-1.6677103
S__GCA_001437625.1	taxon	-1.5802741	-3.4404685	-1.1137226	-1.1559241	-1.4837071	3.3525286	2.5607824	-2.2052667	3.2103467	2.0361342	2.2817676	-2.8360949	-0.33907208	-1.2672498	3.8509088	3.618278	-3.4487205	1.0397906	-2.146297	0.7889755	2.664826	2.4843407	2.379159	-2.7442741	2.558702	-2.698041	-2.2181463	-2.3885794	-3.8119295	-3.2569537	-2.4046273	-1.4593732
S__GCA_001510275.1	taxon	-1.7017971	-3.4543872	-1.5321865	-1.6764045	-0.9709482	2.563703	2.299954	-2.834167	4.0346107	1.8843694	2.3844326	-3.2695167	-3.8325787e-05	-1.6487442	4.165933	3.7706172	-3.2219763	0.9260918	-2.7168078	0.7136657	1.8896309	2.4674816	2.983097	-2.538787	2.2819636	-2.1345735	-1.8314865	-2.4642239	-3.603945	-3.0165029	-1.9664824	-1.2083346
S__GCA_001542995.1	taxon	-1.3998408	-3.10321	-1.0996922	-1.6848303	-1.3481283	2.2116535	2.7896204	-3.044756	3.9194627	1.3828167	2.6007257	-2.8618598	0.6080632	-1.4775426	3.7351742	3.5623617	-2.535149	1.3115534	-2.5796857	0.0015573204	2.194563	1.9406351	2.8686829	-2.5771484	1.5810316	-1.4634547	-1.7260853	-2.4309564	-2.2695026	-2.776081	-1.8364229	-0.43451327
S__GCA_001543015.1	taxon	-0.7523203	-1.975545	-0.6521391	0.35351595	-0.19680457	2.9049911	1.6959046	-1.6816596	2.2006814	1.5173578	2.5327585	-2.5486412	-1.0260079	-1.1046294	3.807033	3.1732574	-2.552101	0.25978407	-1.2518789	0.36641395	1.8681691	2.100866	2.2293377	-2.5146608	2.2537081	-2.3348656	-1.9544541	-2.572277	-2.9575853	-3.0900912	-2.1624055	0.37665695
S__GCA_001643535.1	taxon	-1.3919867	-3.0886407	-1.7433561	-1.8422072	-0.8345672	2.0143862	2.5822504	-2.8827157	3.814962	1.363658	2.5437088	-2.4794216	0.77540076	-1.6409103	4.0865655	3.0035248	-2.5896626	1.593469	-2.3285859	0.4778098	1.6923189	1.8807129	2.7241788	-2.4433284	1.7512574	-1.4746258	-1.7664148	-2.2794147	-2.48167	-2.703711	-1.9068605	-0.4838967
S__GCA_002082295.1	taxon	-1.7236933	-3.443901	-1.4997213	-1.7657425	-1.2117486	2.8987145	2.5614085	-2.3223243	3.631328	1.8799701	2.3389382	-2.814124	-0.0457052	-1.5784861	3.8221471	3.3569818	-3.3431094	1.5985512	-2.109396	1.0216367	2.3881636	2.485252	2.5939174	-2.8649845	2.571744	-2.5329232	-2.3823507	-2.1673875	-3.3758287	-2.9574523	-2.5384507	-1.1597914
S__GCA_002168195.1	taxon	-1.9916375	-3.5857744	-1.4784375	-1.801681	-1.356408	3.182096	2.405118	-2.8910081	3.7858381	2.019972	2.3905153	-3.3233104	0.1058127	-1.8878589	4.2359114	3.6535225	-3.4211078	1.4349385	-2.6988535	1.4472867	2.3747764	2.6963987	3.1876738	-3.0581384	2.7342162	-2.5956225	-2.1080885	-2.8687732	-3.865703	-3.2171738	-2.4974494	-1.5257196
