epoch	total_loss	recon_loss	link_loss_1	entropy_loss_1	link_loss_2	entropy_loss_2	consistency_loss
1	8.217494010925293	0.1970711350440979	0.0013564524706453085	2.162505865097046	3.8618104457855225	1.9943010807037354	0.0017982342978939414
2	8.217485427856445	0.19706299901008606	0.0013564524706453085	2.162505865097046	3.8618104457855225	1.9943010807037354	0.0017951721092686057
3	8.217477798461914	0.19705544412136078	0.0013564524706453085	2.162505865097046	3.8618104457855225	1.9943010807037354	0.0017921001417562366
4	8.217470169067383	0.19704852998256683	0.0013564524706453085	2.162506103515625	3.8618104457855225	1.9943010807037354	0.001789010246284306
5	8.217462539672852	0.19704222679138184	0.0013564524706453085	2.162506103515625	3.8618104457855225	1.9943010807037354	0.001785992761142552
