threshold	method	core	taxon	mean_clr	sd_clr	mean_abs_clr	max_abs_clr	temporal_var_clr	prevalence	mean_tax_abund_tad	edge_type
5	bicor	ST13	S__IMGVR_UViG_3300027833_000046	0.210830406170649	3.4200849378051	2.44304172171974	7.349285134153	11.6969809818013	0.208333333333333	804.833333333333	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300027861_000023	-0.598470872687042	2.16878851048594	1.69957289145265	6.87151065828193	4.70364360321583	0.125	241.833333333333	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300028198_000003	-0.340695365354463	2.48544917638066	1.8407598437603	6.89156199147043	6.17745760837131	0.145833333333333	564.958333333333	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300028535_000001	1.45708953154928	3.6612333964303	2.9274773094052	7.38023659333781	13.4046299831365	0.354166666666667	1654.16666666667	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300030059_000588	-0.875732147563249	1.8877427680076	1.61233984823725	4.82598834480267	3.563572758165	0.0833333333333333	368.395833333333	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300030388_000283	-1.45260777259819	1.70805799914411	1.69438620756641	5.80268243923715	2.91746212844017	0.0208333333333333	52.5208333333333	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300030390_002408	-1.09308591485706	2.04178089757413	1.73083053045864	5.3176845957985	4.16886923369864	0.0625	179.458333333333	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300031519_000018	0.540355063150648	3.21618496141139	2.30705865757876	7.8189246029376	10.3438457060088	0.25	938.291666666667	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300031519_000028	-1.29397745572928	1.4920236438946	1.56012022964149	4.65554394385732	2.22613455394051	0.0416666666666667	66.6041666666667	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300031687_001020	0.277694600836728	2.87437302293181	2.09732887810495	6.96992631702996	8.26202027495817	0.229166666666667	496.979166666667	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300031688_001339	-0.615043997349356	2.9095247467591	2.16331457090099	7.17327677613626	8.46533425200358	0.125	225.3125	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300031703_000007	-1.0136550145692	2.04652932766876	1.70224972686683	5.82806433992817	4.18828228900833	0.0625	601.854166666667	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300031801_001562	-1.09702373589858	1.6456421749585	1.56309295181147	4.19629986996411	2.70813816800215	0.0625	168.5625	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300035195_000275	0.28087581847854	3.37873079730946	2.37094670657269	7.86338111318058	11.4158218006874	0.208333333333333	1266.41666666667	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300037191_001144	-1.11423206948566	1.66701827252696	1.57429084796089	4.81082211950514	2.77894992093878	0.0625	121.479166666667	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300037585_000783	-0.88689854139946	2.39446820265022	1.85460382218944	6.57943701960596	5.73347797350296	0.0833333333333333	390.25	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300038315_000065	0.639162619553818	3.54217388987526	2.556063674926	9.17274931132703	12.546995866114	0.25	1446.33333333333	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300046103_001257	-0.902570834817654	1.81128282054168	1.58550116098284	4.51827127005205	3.28074545598943	0.0833333333333333	259.083333333333	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300046167_000870	-1.0895800086032	2.25908424772241	1.84295869154906	7.01249332148501	5.10346163830751	0.0625	276.979166666667	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300046168_000044	-1.25122086659235	1.90837549650439	1.70893357492878	5.73247869960343	3.64189703565837	0.0416666666666667	224.541666666667	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300046532_001046	-0.752784467270479	1.89722904818428	1.59346531794556	4.4797133001108	3.59947806127424	0.104166666666667	247.1875	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300047157_000078	1.32813873960998	3.56062013944517	2.78264761743292	7.27089556311416	12.6780157774226	0.333333333333333	1489.95833333333	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300047157_000086	-1.29439207054664	2.03971618407288	1.79552053221964	6.3037230275398	4.16044211156885	0.0416666666666667	66.25	taxon_site_context
