epoch	train_loss	heldout_auc	heldout_ap
1	19.08976936340332	0.6535826280972223	0.6039669718895277
2	13.859310150146484	0.7084976499237499	0.6478459772697902
3	5.543495178222656	0.7432047172646817	0.6647230314179055
4	3.3134379386901855	0.7310273935838716	0.6460267271289617
5	3.1255240440368652	0.7465846854572147	0.6633197838308836
