node_id	node_type	z_1	z_2	z_3	z_4	z_5	z_6	z_7	z_8	z_9	z_10	z_11	z_12	z_13	z_14	z_15	z_16	z_17	z_18	z_19	z_20	z_21	z_22	z_23	z_24	z_25	z_26	z_27	z_28	z_29	z_30	z_31	z_32
S__3300026264_34	taxon	0.77372825	0.75588155	-0.26306695	-0.92064	-0.84067446	0.46928263	3.6549597	-2.5849652	2.1634116	-2.3368752	2.1302118	-0.6331265	-1.5548939	2.7244365	-1.3779103	1.8235197	3.780353	0.24517989	1.151811	2.3667023	-3.404875	-0.67962086	0.58227235	-3.479999	-0.41935742	-0.28423926	0.3484324	-0.39746124	-1.6425146	-1.0938945	-0.2710752	1.2900152
S__3300027687_20	taxon	-0.606539	0.1892376	0.13325953	0.37330857	0.4093514	-0.18060738	0.38003805	-0.015491396	0.4031077	-0.8404469	-0.24074809	0.4239864	0.46660405	0.010104358	-0.11457121	0.053610772	0.47102377	-0.21302313	-0.87360966	0.2754881	-0.57134074	0.69920135	0.65780044	-0.032566577	0.72476137	0.18135169	-0.21496984	0.56341094	-0.2689786	0.21436968	-0.04701975	-0.3457899
S__3300027752_17	taxon	-0.8396419	0.023605734	-0.21108817	0.91101277	0.39096475	-0.36679	0.05338502	0.50806725	0.19369778	-0.5601975	-0.29117808	0.5374782	1.0687106	-0.5500566	0.041312188	-0.115929514	-0.40706217	-0.21469386	-1.090949	-0.21931112	-0.23157886	0.7468848	0.6105122	0.72892994	0.71285796	0.20658702	-0.2463823	0.47623307	0.22216281	0.44485402	0.23014796	-0.57791936
S__3300027771_26	taxon	-0.612538	0.22890162	0.36963552	0.48041925	-0.017279208	-0.22940294	-0.52465427	1.1262306	0.06997454	0.09255843	-0.82232594	0.18421511	0.72728616	-0.624648	0.7610413	0.010545939	-0.63238645	-0.023869872	-0.8245611	0.021801759	0.34270227	0.1702401	0.30971628	0.9627099	0.63237035	0.25701874	-0.23552854	0.41317862	0.07272704	0.56324804	0.6132384	-0.261616
S__3300027779_22	taxon	-0.68704224	0.14161567	0.1984539	0.91468084	0.14357823	-0.34644887	0.07086554	0.76279193	0.16718598	-0.44680244	-0.33119133	0.35463428	0.67016894	-0.48636273	0.27305633	0.07823527	-0.27329674	0.07497133	-0.93380725	-0.118739136	0.071498126	0.6837102	0.2517384	0.9492502	0.4216149	0.4699467	-0.32974163	0.25984493	0.21995205	0.56019706	0.29457298	-0.43810004
S__3300027791_27	taxon	-0.755291	0.14877722	0.046682213	0.8537944	0.20636815	-0.34303886	0.0035510063	0.6894022	0.18530732	-0.49217921	-0.3265794	0.38031024	0.7700263	-0.5118698	0.21222585	0.035775453	-0.27699664	-0.013712473	-0.99257135	-0.10217857	-0.011420131	0.6711738	0.3521046	0.82363224	0.5225056	0.41434807	-0.27733526	0.32435244	0.17338441	0.5057063	0.29371965	-0.48855573
S__3300027827_16	taxon	-0.46063995	0.20826447	0.42340034	0.81073534	-0.22375065	-0.09342347	0.24604863	0.39931652	0.47436306	-0.78834915	0.013963699	-0.07301548	0.14330125	-0.17752549	0.69500464	0.3985077	0.39696652	0.2321935	-0.6156696	0.23311244	0.09007023	0.6459279	-0.22452086	0.42768398	0.4522784	0.71534675	-0.23812911	-0.20116434	0.22612038	0.35376367	0.11481014	0.034927905
S__3300027844_79	taxon	-0.68602306	0.20725535	0.25389397	0.46084663	0.041775823	-0.21710669	-0.36207306	1.0231888	0.063293815	-0.0681538	-0.7123516	0.2406742	0.74426913	-0.66842157	0.4977545	0.079826534	-0.44730031	-0.013280347	-0.92343336	0.04380959	0.25113887	0.27170506	0.30132926	0.891042	0.54516995	0.30987078	-0.24721996	0.47089666	-0.001955673	0.58580357	0.52137315	-0.31523925
S__3300027847_80	taxon	0.12652506	0.614112	-0.33260795	-0.68250567	-0.58515495	0.42778647	2.374558	-1.7724903	1.5897477	-1.5365291	0.9400908	0.043967724	-0.41152588	1.5492959	-1.2505138	0.86256194	2.4318547	0.008432537	0.7312612	1.646564	-2.446889	-0.41136354	0.71818393	-2.4705403	0.24316034	-0.30463445	-0.10578576	-0.024095314	-1.2394652	-0.6279432	-0.1336613	0.99340403
S__3300027997_10	taxon	-0.25086376	0.16522007	0.6348671	0.9806373	-0.22707194	-0.18224496	0.60682595	0.41046903	0.42265502	-0.84257454	0.16561483	-0.015656352	0.0018279254	-0.09748772	0.5667988	0.49681515	0.43065166	0.439392	-0.5887679	0.14740995	0.11151482	0.82553923	-0.2706959	0.6405011	0.26481026	0.8208611	-0.31716946	-0.29468155	0.39698917	0.46449584	0.0817768	0.027424753
