from	to	threshold	signed_weight	weight	abs_weight	method	method_suffix	threshold_value	core
S__TARA_SOC_NCLDV_00026	S__GCA_905612295.1	5	0.601629058392323	0.601629058392323	0.601629058392323	pearson_abs_threshold	pearson	0.55	ST8
S__TARA_SOC_NCLDV_00026	S__GCA_905182815.1	5	0.56262227457977	0.56262227457977	0.56262227457977	pearson_abs_threshold	pearson	0.55	ST8
S__GCA_905612295.1	S__GCA_905182815.1	5	0.663723120678284	0.663723120678284	0.663723120678284	pearson_abs_threshold	pearson	0.55	ST8
S__TARA_SOC_NCLDV_00026	S__GCA_008974855.1	5	0.602187720836543	0.602187720836543	0.602187720836543	pearson_abs_threshold	pearson	0.55	ST8
S__GCA_008974855.1	S__GCA_013911135.1	5	0.779031889815617	0.779031889815617	0.779031889815617	pearson_abs_threshold	pearson	0.55	ST8
S__GCA_008974855.1	S__GCA_011055585.1	5	0.678112512242259	0.678112512242259	0.678112512242259	pearson_abs_threshold	pearson	0.55	ST8
S__GCA_013911135.1	S__GCA_011055585.1	5	0.70129096768483	0.70129096768483	0.70129096768483	pearson_abs_threshold	pearson	0.55	ST8
S__GCF_012276695.1	S__3300020263_16	5	0.686676485780623	0.686676485780623	0.686676485780623	pearson_abs_threshold	pearson	0.55	ST8
S__GCF_012276695.1	S__GCA_905181595.1	5	0.62545991851724	0.62545991851724	0.62545991851724	pearson_abs_threshold	pearson	0.55	ST8
S__3300020263_16	S__GCA_905181595.1	5	0.805947108087749	0.805947108087749	0.805947108087749	pearson_abs_threshold	pearson	0.55	ST8
S__GCA_905182865.1	S__GCA_002499015.1	5	0.613950548026678	0.613950548026678	0.613950548026678	pearson_abs_threshold	pearson	0.55	ST8
S__GCA_905182865.1	S__GCA_905182235.1	5	0.576338222165364	0.576338222165364	0.576338222165364	pearson_abs_threshold	pearson	0.55	ST8
S__GCA_002499015.1	S__GCA_905182235.1	5	0.669018010888082	0.669018010888082	0.669018010888082	pearson_abs_threshold	pearson	0.55	ST8
S__GCA_016777225.1	S__TARA_ARC_NCLDV_00188	5	0.674953455706697	0.674953455706697	0.674953455706697	pearson_abs_threshold	pearson	0.55	ST8
S__Schulz_GVMAG_M_3300025652_16	S__TARA_ARC_NCLDV_00188	5	0.562928637105777	0.562928637105777	0.562928637105777	pearson_abs_threshold	pearson	0.55	ST8
S__GCA_016777225.1	S__GCA_003672175.1	5	0.76683457891875	0.76683457891875	0.76683457891875	pearson_abs_threshold	pearson	0.55	ST8
S__TARA_ARC_NCLDV_00188	S__GCA_003672175.1	5	0.573030705167868	0.573030705167868	0.573030705167868	pearson_abs_threshold	pearson	0.55	ST8
S__3300027687_20	S__TARA_ARC_108_MAG_00021	5	0.588906166385539	0.588906166385539	0.588906166385539	pearson_abs_threshold	pearson	0.55	ST8
S__GCA_002499015.1	S__TARA_ARC_108_MAG_00021	5	0.626159477529038	0.626159477529038	0.626159477529038	pearson_abs_threshold	pearson	0.55	ST8
S__GCF_012276695.1	S__GCA_012960805.1	5	0.575629871751058	0.575629871751058	0.575629871751058	pearson_abs_threshold	pearson	0.55	ST8
