from	to	threshold	signed_weight	weight	abs_weight	method	method_suffix	threshold_value	core
S__TARA_SOC_NCLDV_00026	S__GCA_905612295.1	5	0.598484250414463	0.598484250414463	0.598484250414463	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_SOC_NCLDV_00026	S__GCA_905182815.1	5	0.59481329438699	0.59481329438699	0.59481329438699	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_905612295.1	S__GCA_905182815.1	5	0.617289018710034	0.617289018710034	0.617289018710034	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_SOC_NCLDV_00026	S__GCA_008974855.1	5	0.591284439883161	0.591284439883161	0.591284439883161	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_008974855.1	S__GCA_013911135.1	5	0.652688087155601	0.652688087155601	0.652688087155601	spearman_abs_threshold	spearman	0.55	ST8
S__GCF_012276695.1	S__3300020263_16	5	0.554219625799321	0.554219625799321	0.554219625799321	spearman_abs_threshold	spearman	0.55	ST8
S__3300020263_16	S__GCA_905181595.1	5	0.743048867135076	0.743048867135076	0.743048867135076	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_SOC_NCLDV_00026	S__GCA_016777225.1	5	-0.647951369700798	0.647951369700798	0.647951369700798	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_905182865.1	S__GCA_002499015.1	5	0.631530749190811	0.631530749190811	0.631530749190811	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_001437625.1	S__GCA_002499015.1	5	0.606268256098524	0.606268256098524	0.606268256098524	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_016777225.1	S__Schulz_GVMAG_M_3300025652_16	5	0.642890976553249	0.642890976553249	0.642890976553249	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_905182865.1	S__GCA_905182235.1	5	0.587787163495698	0.587787163495698	0.587787163495698	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_001437625.1	S__GCA_905182235.1	5	0.576245361964159	0.576245361964159	0.576245361964159	spearman_abs_threshold	spearman	0.55	ST8
