from	to	threshold	signed_weight	weight	abs_weight	method	method_suffix	threshold_value	core
S__GCA_012974305.1	S__3300024058_12	5	0.676469875634118	0.676469875634118	0.676469875634118	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_012974305.1	S__GCA_001643535.1	5	0.78991207364398	0.78991207364398	0.78991207364398	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024058_12	S__GCA_001643535.1	5	0.689922378835461	0.689922378835461	0.689922378835461	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300026264_34	S__GCA_001543015.1	5	0.625014805986647	0.625014805986647	0.625014805986647	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300026264_34	S__GCA_013215285.1	5	0.572988488362453	0.572988488362453	0.572988488362453	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_001543015.1	S__GCA_013215285.1	5	0.677151830691574	0.677151830691574	0.677151830691574	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024516_38	S__GCA_013390475.1	5	0.814950506012427	0.814950506012427	0.814950506012427	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_001543015.1	S__GCA_016276965.1	5	0.680298302995821	0.680298302995821	0.680298302995821	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024516_38	S__GCA_016276965.1	5	0.75884259843254	0.75884259843254	0.75884259843254	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_013215285.1	S__GCA_016276965.1	5	0.56919433577482	0.56919433577482	0.56919433577482	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_013390475.1	S__GCA_016276965.1	5	0.579512140137903	0.579512140137903	0.579512140137903	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__TARA_SOC_NCLDV_00026	S__GCA_905612295.1	5	0.907481435112224	0.907481435112224	0.907481435112224	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_004376075.1	S__3300024353_52	5	0.918885728379246	0.918885728379246	0.918885728379246	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024058_12	S__3300024431_33	5	-0.629273286158541	0.629273286158541	0.629273286158541	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_001543015.1	S__GCA_008974855.1	5	0.725334981373233	0.725334981373233	0.725334981373233	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024516_38	S__GCA_008974855.1	5	0.663128464595399	0.663128464595399	0.663128464595399	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_013215285.1	S__GCA_008974855.1	5	0.55250900837721	0.55250900837721	0.55250900837721	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_013390475.1	S__GCA_008974855.1	5	0.705952170356004	0.705952170356004	0.705952170356004	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_013911135.1	S__GCA_008974855.1	5	0.568353168067038	0.568353168067038	0.568353168067038	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
