from	to	threshold	signed_weight	weight	abs_weight	method	method_suffix	threshold_value	core
S__GCA_012974305.1	S__3300024058_12	5	0.726923076923077	0.726923076923077	0.726923076923077	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_012974305.1	S__GCA_001643535.1	5	0.763846153846154	0.763846153846154	0.763846153846154	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024058_12	S__GCA_001643535.1	5	0.777692307692308	0.777692307692308	0.777692307692308	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024516_38	S__GCA_004376075.1	5	-0.569230769230769	0.569230769230769	0.569230769230769	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024516_38	S__GCA_013390475.1	5	0.750769230769231	0.750769230769231	0.750769230769231	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_004376075.1	S__GCA_013390475.1	5	-0.567692307692308	0.567692307692308	0.567692307692308	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_013390475.1	S__TARA_SOC_NCLDV_00026	5	-0.602307692307692	0.602307692307692	0.602307692307692	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024516_38	S__GCA_016276965.1	5	0.580769230769231	0.580769230769231	0.580769230769231	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_004376075.1	S__GCA_016276965.1	5	-0.556153846153846	0.556153846153846	0.556153846153846	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_016838825.1	S__GCA_905612295.1	5	-0.560769230769231	0.560769230769231	0.560769230769231	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_013390475.1	S__GCA_905612295.1	5	-0.742307692307692	0.742307692307692	0.742307692307692	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__TARA_SOC_NCLDV_00026	S__GCA_905612295.1	5	0.83	0.83	0.83	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024516_38	S__3300024353_52	5	-0.565384615384615	0.565384615384615	0.565384615384615	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_004376075.1	S__3300024353_52	5	0.868461538461539	0.868461538461539	0.868461538461539	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_012974305.1	S__3300024431_33	5	-0.559230769230769	0.559230769230769	0.559230769230769	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024058_12	S__3300024431_33	5	-0.606923076923077	0.606923076923077	0.606923076923077	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_001643535.1	S__3300024431_33	5	-0.566923076923077	0.566923076923077	0.566923076923077	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_013390475.1	S__GCA_008974855.1	5	0.69	0.69	0.69	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_013911135.1	S__GCA_008974855.1	5	0.575384615384615	0.575384615384615	0.575384615384615	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_012974305.1	S__3300026253_28	5	-0.604615384615385	0.604615384615385	0.604615384615385	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024058_12	S__3300026253_28	5	-0.616153846153846	0.616153846153846	0.616153846153846	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_001643535.1	S__3300026253_28	5	-0.576153846153846	0.576153846153846	0.576153846153846	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024431_33	S__3300026253_28	5	0.849230769230769	0.849230769230769	0.849230769230769	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300020300_16	S__GCA_016777225.1	5	0.629230769230769	0.629230769230769	0.629230769230769	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027780_000015	S__GCA_905612455.1	5	0.686923076923077	0.686923076923077	0.686923076923077	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300020300_16	S__IMGVR_UViG_3300027813_000042	5	0.904615384615385	0.904615384615385	0.904615384615385	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_016838795.1	S__GCA_905182815.1	5	-0.606923076923077	0.606923076923077	0.606923076923077	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_905612295.1	S__GCA_905182815.1	5	0.636923076923077	0.636923076923077	0.636923076923077	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_016838825.1	S__3300006311_3	5	0.574615384615385	0.574615384615385	0.574615384615385	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024516_13	S__3300006311_3	5	0.821538461538462	0.821538461538462	0.821538461538462	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027813_000042	S__3300006311_3	5	0.575384615384615	0.575384615384615	0.575384615384615	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_905612275.1	S__GCA_001542995.1	5	0.690769230769231	0.690769230769231	0.690769230769231	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300020263_16	S__GCA_001542995.1	5	0.56	0.56	0.56	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024516_38	S__GCA_011055585.1	5	0.659230769230769	0.659230769230769	0.659230769230769	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_013390475.1	S__GCA_011055585.1	5	0.616923076923077	0.616923076923077	0.616923076923077	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_013911135.1	S__GCA_011055585.1	5	0.635384615384615	0.635384615384615	0.635384615384615	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_905182815.1	S__GCA_011055585.1	5	-0.612307692307692	0.612307692307692	0.612307692307692	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_905612275.1	S__GCA_002317795.1	5	0.676153846153846	0.676153846153846	0.676153846153846	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_016838795.1	S__GCF_012276695.1	5	-0.574615384615385	0.574615384615385	0.574615384615385	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_905612295.1	S__GCF_012276695.1	5	0.629230769230769	0.629230769230769	0.629230769230769	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_905612455.1	S__GCF_012276695.1	5	0.670769230769231	0.670769230769231	0.670769230769231	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300020263_16	S__GCF_012276695.1	5	0.804615384615385	0.804615384615385	0.804615384615385	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_905182815.1	S__GCF_012276695.1	5	0.671538461538462	0.671538461538462	0.671538461538462	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_016838795.1	S__IMGVR_UViG_3300027687_000007	5	-0.552307692307692	0.552307692307692	0.552307692307692	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_905612455.1	S__IMGVR_UViG_3300027687_000007	5	0.64	0.64	0.64	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_905182815.1	S__IMGVR_UViG_3300027687_000007	5	0.702307692307692	0.702307692307692	0.702307692307692	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCF_012276695.1	S__IMGVR_UViG_3300027687_000007	5	0.643076923076923	0.643076923076923	0.643076923076923	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_016838825.1	S__3300024058_22	5	0.573846153846154	0.573846153846154	0.573846153846154	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024516_13	S__3300024058_22	5	0.822307692307692	0.822307692307692	0.822307692307692	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027813_000042	S__3300024058_22	5	0.576923076923077	0.576923076923077	0.576923076923077	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300006311_3	S__3300024058_22	5	0.999230769230769	0.999230769230769	0.999230769230769	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300020300_16	S__GCA_001510275.1	5	0.580769230769231	0.580769230769231	0.580769230769231	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_016777225.1	S__GCA_001510275.1	5	0.6	0.6	0.6	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027813_000042	S__GCA_001510275.1	5	0.683846153846154	0.683846153846154	0.683846153846154	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300006311_3	S__GCA_001510275.1	5	0.7	0.7	0.7	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024058_22	S__GCA_001510275.1	5	0.699230769230769	0.699230769230769	0.699230769230769	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024431_33	S__3300020330_9	5	0.563846153846154	0.563846153846154	0.563846153846154	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300026253_28	S__3300020330_9	5	0.663076923076923	0.663076923076923	0.663076923076923	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_001510275.1	S__3300027997_10	5	0.586153846153846	0.586153846153846	0.586153846153846	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_016777225.1	S__GCA_905478185.1	5	0.867692307692308	0.867692307692308	0.867692307692308	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300020263_16	S__GCA_905478185.1	5	0.675384615384616	0.675384615384616	0.675384615384616	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027813_000042	S__GCA_905478185.1	5	0.607692307692308	0.607692307692308	0.607692307692308	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300006311_3	S__GCA_905478185.1	5	0.624615384615385	0.624615384615385	0.624615384615385	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024058_22	S__GCA_905478185.1	5	0.623846153846154	0.623846153846154	0.623846153846154	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_001510275.1	S__GCA_905478185.1	5	0.715384615384615	0.715384615384615	0.715384615384615	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024353_52	S__3300024060_27	5	0.557692307692308	0.557692307692308	0.557692307692308	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300027847_80	S__GCA_012960805.1	5	0.650769230769231	0.650769230769231	0.650769230769231	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_905612455.1	S__GCA_012960805.1	5	0.848461538461539	0.848461538461539	0.848461538461539	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300020263_16	S__GCA_012960805.1	5	0.610769230769231	0.610769230769231	0.610769230769231	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027813_000042	S__GCA_012960805.1	5	0.628461538461538	0.628461538461538	0.628461538461538	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCF_012276695.1	S__GCA_012960805.1	5	0.822307692307692	0.822307692307692	0.822307692307692	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_905478185.1	S__GCA_012960805.1	5	0.622307692307692	0.622307692307692	0.622307692307692	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_001543015.1	S__GCA_003672175.1	5	-0.566923076923077	0.566923076923077	0.566923076923077	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_905612275.1	S__IMGVR_UViG_GVMAG-M-3300025652-16_000001	5	0.597692307692308	0.597692307692308	0.597692307692308	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300027997_10	S__IMGVR_UViG_GVMAG-M-3300025652-16_000001	5	0.658461538461538	0.658461538461538	0.658461538461538	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300026253_28	S__GCA_015659035.1	5	0.675384615384616	0.675384615384616	0.675384615384616	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300020330_9	S__GCA_015659035.1	5	0.687692307692308	0.687692307692308	0.687692307692308	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_004376075.1	S__GCA_003229345.1	5	0.693076923076923	0.693076923076923	0.693076923076923	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_015659035.1	S__GCA_003229345.1	5	0.783076923076923	0.783076923076923	0.783076923076923	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024431_33	S__GCA_001437625.1	5	0.66	0.66	0.66	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300026253_28	S__GCA_001437625.1	5	0.786153846153846	0.786153846153846	0.786153846153846	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300020330_9	S__GCA_001437625.1	5	0.768461538461539	0.768461538461539	0.768461538461539	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300020300_16	S__IMGVR_UViG_3300035195_000275	5	0.878461538461539	0.878461538461539	0.878461538461539	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027813_000042	S__IMGVR_UViG_3300035195_000275	5	0.979230769230769	0.979230769230769	0.979230769230769	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300006311_3	S__IMGVR_UViG_3300035195_000275	5	0.590769230769231	0.590769230769231	0.590769230769231	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024058_22	S__IMGVR_UViG_3300035195_000275	5	0.59	0.59	0.59	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_001510275.1	S__IMGVR_UViG_3300035195_000275	5	0.699230769230769	0.699230769230769	0.699230769230769	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_905478185.1	S__IMGVR_UViG_3300035195_000275	5	0.628461538461538	0.628461538461538	0.628461538461538	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_012960805.1	S__IMGVR_UViG_3300035195_000275	5	0.643076923076923	0.643076923076923	0.643076923076923	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300020300_16	S__GCF_014279835.1	5	0.572307692307692	0.572307692307692	0.572307692307692	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
