from	to	weight	abs_weight	method	estimator	aracne_eps	core
S__GCA_001643535.1	S__GCF_000315075.1	0.266083345753586	0.266083345753586	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016202695.1	S__GCA_016187325.1	0.743164337504313	0.743164337504313	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_011523425.1	S__GCA_016187325.1	0.543278368889143	0.543278368889143	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_015222795.1	S__GCA_012960305.1	0.17698026822881	0.17698026822881	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004357475.1	S__GCA_018661305.1	0.223785353946443	0.223785353946443	mi_aracne	spearman	0	GeoB25202_R1
S__3300027706_22	S__GCA_018661305.1	0.505543439579041	0.505543439579041	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_003228685.1	S__GCA_016189965.1	0.324467855429188	0.324467855429188	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004357475.1	S__3300010316_3	0.226368186895589	0.226368186895589	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004402895.1	S__3300010316_3	0.0896404098165294	0.0896404098165294	mi_aracne	spearman	0	GeoB25202_R1
S__3300027706_22	S__GCA_016875225.1	0.492281892424734	0.492281892424734	mi_aracne	spearman	0	GeoB25202_R1
S__3300024060_22	S__GCA_003354135.1	0.276744291303397	0.276744291303397	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_012974305.1	S__GCA_016764265.1	0.669954772394985	0.669954772394985	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_003228685.1	S__GCA_004124295.1	0.310320244886599	0.310320244886599	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_003354135.1	S__GCA_002726245.1	0.295126568047805	0.295126568047805	mi_aracne	spearman	0	GeoB25202_R1
S__3300004632_4	S__GCA_011774835.1	0.717355157617872	0.717355157617872	mi_aracne	spearman	0	GeoB25202_R1
S__3300017441_13	S__GCA_011774835.1	0.603676937962528	0.603676937962528	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_003354135.1	S__GCA_011774835.1	0.426013095423671	0.426013095423671	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_015659305.1	S__GCA_002311385.1	0.157629420111008	0.157629420111008	mi_aracne	spearman	0	GeoB25202_R1
S__3300026119_12	S__GCA_009392435.1	0.258699309487828	0.258699309487828	mi_aracne	spearman	0	GeoB25202_R1
S__3300020300_16	S__GCA_009392435.1	0.194077329116608	0.194077329116608	mi_aracne	spearman	0	GeoB25202_R1
S__GCF_014925385.1	S__GCA_009392435.1	0.238308015565712	0.238308015565712	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016763915.1	S__GCA_003576685.1	0.372030539870238	0.372030539870238	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_009392435.1	S__3300024516_24	0.258699309487828	0.258699309487828	mi_aracne	spearman	0	GeoB25202_R1
S__3300024060_27	S__GCA_002781745.1	0.395756429312654	0.395756429312654	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002731735.1	S__GCA_002781745.1	0.133734810162888	0.133734810162888	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_018661305.1	S__GCA_002781745.1	0.40251524704457	0.40251524704457	mi_aracne	spearman	0	GeoB25202_R1
S__3300017441_13	S__GCA_002687515.1	0.676738497979412	0.676738497979412	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_013349685.1	S__GCA_002687515.1	0.676738497979412	0.676738497979412	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016875225.1	S__GCA_002687515.1	0.631390876282183	0.631390876282183	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002726085.1	S__3300025243_6	0.226368186895589	0.226368186895589	mi_aracne	spearman	0	GeoB25202_R1
S__3300010316_3	S__3300025243_6	0.246567081758382	0.246567081758382	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004357365.1	S__GCA_001510075.1	0.237630766657512	0.237630766657512	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004357015.1	S__GCA_001510075.1	0.127770889337597	0.127770889337597	mi_aracne	spearman	0	GeoB25202_R1
S__3300004632_4	S__3300013290_3	0.773436862800123	0.773436862800123	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016869675.1	S__3300013290_3	0.737878460912332	0.737878460912332	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_013349685.1	S__3300013290_3	0.844346669542435	0.844346669542435	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_013003675.1	S__3300013290_3	0.949155569455497	0.949155569455497	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016195145.1	S__3300013290_3	0.779172311718011	0.779172311718011	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016869335.1	S__3300013290_3	0.920606182230399	0.920606182230399	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_012974305.1	S__GCA_006969625.1	0.631390876282183	0.631390876282183	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001795235.1	S__GCA_006969625.1	0.637577509765707	0.637577509765707	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002731735.1	S__GCA_013390375.1	0.217436599906811	0.217436599906811	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_015659305.1	S__GCA_013390375.1	0.179117642637209	0.179117642637209	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905612365.1	S__GCA_013390375.1	0.146248576416233	0.146248576416233	mi_aracne	spearman	0	GeoB25202_R1
S__GCF_014925385.1	S__GCA_002816585.1	0.295126568047805	0.295126568047805	mi_aracne	spearman	0	GeoB25202_R1
S__3300024431_27	S__GCA_002239065.1	0.799853813895762	0.799853813895762	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016189965.1	S__GCA_002239065.1	0.476670329744191	0.476670329744191	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001766965.1	S__GCA_004357035.1	0.236955184814226	0.236955184814226	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016763915.1	S__GCA_004357035.1	0.218064605871957	0.218064605871957	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004357655.1	S__3300027622_6	0.250790032434609	0.250790032434609	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_003354135.1	S__3300027622_6	0.196375072036063	0.196375072036063	mi_aracne	spearman	0	GeoB25202_R1
S__3300024431_27	S__GCA_016210895.1	0.568822333140644	0.568822333140644	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002687515.1	S__GCA_016210895.1	0.501072264979297	0.501072264979297	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004356735.1	S__3300024344_6	0.267582910401779	0.267582910401779	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_013349685.1	S__GCA_016784665.1	0.85448453537079	0.85448453537079	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002781745.1	S__GCA_016784665.1	0.679023984068529	0.679023984068529	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002731735.1	S__3300024516_32	0.136349559501499	0.136349559501499	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_015659305.1	S__3300024516_32	0.135474004079441	0.135474004079441	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_015659465.1	S__GCA_002331465.1	0.162558975377098	0.162558975377098	mi_aracne	spearman	0	GeoB25202_R1
S__3300020364_17	S__GCA_905618915.1	0.127352128338746	0.127352128338746	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905618915.1	S__GCA_018673385.1	0.0850764663822674	0.0850764663822674	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016190405.1	S__GCA_016178045.1	0.692999989136583	0.692999989136583	mi_aracne	spearman	0	GeoB25202_R1
S__3300005253_25	S__GCA_002725915.1	1.47230838637428	1.47230838637428	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016210855.1	S__GCA_002725915.1	0.650231608105306	0.650231608105306	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001643535.1	S__GCA_013215605.1	0.292665019953682	0.292665019953682	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002731735.1	S__GCA_013215605.1	0.110599968833214	0.110599968833214	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_003354135.1	S__GCA_013215605.1	0.200448582826079	0.200448582826079	mi_aracne	spearman	0	GeoB25202_R1
S__GCF_000315075.1	S__GCA_905182665.1	0.199862525071371	0.199862525071371	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001510075.1	S__GCA_018646525.1	0.588637376367525	0.588637376367525	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_009377375.1	S__GCA_016869515.1	0.442143814026789	0.442143814026789	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016187325.1	S__GCA_016869515.1	0.631390876282183	0.631390876282183	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002687515.1	S__GCA_016869515.1	0.525533387743257	0.525533387743257	mi_aracne	spearman	0	GeoB25202_R1
S__3300027685_7	S__3300017929_23	0.445968745749885	0.445968745749885	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_015659285.1	S__GCA_009377535.1	0.414072633577962	0.414072633577962	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002239065.1	S__GCA_009377535.1	0.326280950222433	0.326280950222433	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905480315.1	S__GCF_001682155.1	0.409404849337035	0.409404849337035	mi_aracne	spearman	0	GeoB25202_R1
S__3300027685_7	S__3300026202_4	0.342113275151095	0.342113275151095	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_012960305.1	S__GCA_015492195.1	0.294303862544108	0.294303862544108	mi_aracne	spearman	0	GeoB25202_R1
S__3300026202_4	S__GCA_002687695.1	0.257971175896752	0.257971175896752	mi_aracne	spearman	0	GeoB25202_R1
S__3300017441_13	S__GCA_011772755.1	0.650231608105306	0.650231608105306	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016195145.1	S__GCA_011772755.1	0.554996965225028	0.554996965225028	mi_aracne	spearman	0	GeoB25202_R1
S__3300025823_18	S__GCA_011772755.1	0.473899180749172	0.473899180749172	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002726085.1	S__GCA_009937425.1	0.262367820035689	0.262367820035689	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002731735.1	S__GCA_009937425.1	0.148568425327134	0.148568425327134	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004357655.1	S__GCA_009937425.1	0.314674398690695	0.314674398690695	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002726245.1	S__GCA_009937425.1	0.231609889052431	0.231609889052431	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_012974305.1	S__GCA_905479565.1	0.38694124951823	0.38694124951823	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016190405.1	S__GCA_018665385.1	0.155688998893094	0.155688998893094	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_008974985.1	S__GCA_018665385.1	0.196375072036063	0.196375072036063	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004357655.1	S__GCA_905182145.1	0.260161125426083	0.260161125426083	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004357365.1	S__3300027791_18	0.133734810162888	0.133734810162888	mi_aracne	spearman	0	GeoB25202_R1
S__3300005253_25	S__3300027791_18	0.414072633577962	0.414072633577962	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016869675.1	S__GCA_009377445.1	0.799853813895762	0.799853813895762	mi_aracne	spearman	0	GeoB25202_R1
S__3300027706_22	S__GCA_009377445.1	0.469780015876773	0.469780015876773	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016187325.1	S__GCA_009377445.1	0.979596815645745	0.979596815645745	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002781745.1	S__GCA_009377445.1	1.05246254066623	1.05246254066623	mi_aracne	spearman	0	GeoB25202_R1
S__3300017929_23	S__GCA_009377445.1	0.590487437081197	0.590487437081197	mi_aracne	spearman	0	GeoB25202_R1
S__3300024058_12	S__GCA_002816455.1	0.665491734542178	0.665491734542178	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002726085.1	S__GCA_002816455.1	0.936701729134282	0.936701729134282	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016764265.1	S__GCA_002816455.1	0.47946180180232	0.47946180180232	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905181865.1	S__GCA_018651215.1	0.254357992322582	0.254357992322582	mi_aracne	spearman	0	GeoB25202_R1
S__3300020300_16	S__GCA_009392255.1	0.213082552852507	0.213082552852507	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001798595.1	S__GCA_009392255.1	0.342113275151095	0.342113275151095	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016195145.1	S__GCA_009392255.1	0.416429420745246	0.416429420745246	mi_aracne	spearman	0	GeoB25202_R1
S__3300010316_3	S__GCA_009392255.1	0.191235340422226	0.191235340422226	mi_aracne	spearman	0	GeoB25202_R1
S__3300025775_21	S__GCA_009392255.1	0.861372230251742	0.861372230251742	mi_aracne	spearman	0	GeoB25202_R1
S__3300024353_52	S__GCF_000347635.1	0.187312059733882	0.187312059733882	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002331465.1	S__3300020444_12	0.125686594171463	0.125686594171463	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_018646525.1	S__3300020444_12	0.121588605606763	0.121588605606763	mi_aracne	spearman	0	GeoB25202_R1
S__3300007722_38	S__3300027687_10	0.189546065257726	0.189546065257726	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_018651215.1	S__3300027687_10	0.326280950222433	0.326280950222433	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_012974305.1	S__GCA_016777365.1	0.347887727148938	0.347887727148938	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905181865.1	S__GCA_016777365.1	0.342113275151095	0.342113275151095	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004357365.1	S__GCF_002836415.1	0.164562679394275	0.164562679394275	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016763915.1	S__GCF_002836415.1	0.26089482091042	0.26089482091042	mi_aracne	spearman	0	GeoB25202_R1
S__3300026202_4	S__3300027838_20	0.191801075070086	0.191801075070086	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_013003675.1	S__GCA_016792605.1	0.656704285440539	0.656704285440539	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016210855.1	S__GCA_016792605.1	0.424801215125054	0.424801215125054	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001795235.1	S__GCF_010078385.1	0.536733401611402	0.536733401611402	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002239065.1	S__GCA_002730525.1	0.912766037971326	0.912766037971326	mi_aracne	spearman	0	GeoB25202_R1
S__3300025775_21	S__GCA_002730525.1	0.357739017330205	0.357739017330205	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001510075.1	S__3300024431_39	0.535113867483893	0.535113867483893	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001443365.1	S__GCA_004356505.1	0.328104248153839	0.328104248153839	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004124295.1	S__GCA_004356505.1	0.186202859851997	0.186202859851997	mi_aracne	spearman	0	GeoB25202_R1
S__3300024344_6	S__GCA_004356505.1	0.293483349366835	0.293483349366835	mi_aracne	spearman	0	GeoB25202_R1
S__3300024060_20	S__GCA_002708395.1	0.110599968833214	0.110599968833214	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002731735.1	S__GCA_002708395.1	0.171722603196492	0.171722603196492	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002687695.1	S__GCA_002708395.1	0.154725427450996	0.154725427450996	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001766965.1	S__GCA_016869275.1	0.472521148871194	0.472521148871194	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_003644175.1	S__GCA_016869275.1	0.556699392044009	0.556699392044009	mi_aracne	spearman	0	GeoB25202_R1
S__3300027706_22	S__GCA_016869275.1	0.88634166108362	0.88634166108362	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_011523425.1	S__GCA_016869275.1	0.520829005444423	0.520829005444423	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_011053245.1	S__GCA_016869275.1	0.333636245313079	0.333636245313079	mi_aracne	spearman	0	GeoB25202_R1
S__3300027685_7	S__GCA_016869275.1	0.412899994325434	0.412899994325434	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_012974305.1	S__TARA_ARC_108_MAG_00033	0.485106742116904	0.485106742116904	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016869675.1	S__TARA_ARC_108_MAG_00033	0.419993684578499	0.419993684578499	mi_aracne	spearman	0	GeoB25202_R1
S__3300020330_9	S__GCA_008975185.1	0.1532883075701	0.1532883075701	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_009392435.1	S__GCA_008975185.1	0.20518730989525	0.20518730989525	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_015659305.1	S__GCA_009886055.1	0.105732963728775	0.105732963728775	mi_aracne	spearman	0	GeoB25202_R1
S__3300024516_24	S__GCA_009886055.1	0.239667536778397	0.239667536778397	mi_aracne	spearman	0	GeoB25202_R1
S__3300020444_12	S__GCA_009886055.1	0.0926547635914194	0.0926547635914194	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016195145.1	S__GCA_018606725.1	1.04206254541506	1.04206254541506	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_013215605.1	S__GCA_018649285.1	0.186202859851997	0.186202859851997	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_018674955.1	S__GCA_018649285.1	0.170685565104872	0.170685565104872	mi_aracne	spearman	0	GeoB25202_R1
S__3300026119_12	S__GCA_002937525.1	0.280646466601298	0.280646466601298	mi_aracne	spearman	0	GeoB25202_R1
S__3300024431_27	S__GCA_002937525.1	0.340210568832293	0.340210568832293	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905479565.1	S__GCA_002937525.1	0.314674398690695	0.314674398690695	mi_aracne	spearman	0	GeoB25202_R1
S__3300024060_20	S__GCA_002937555.1	0.176449012644919	0.176449012644919	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016764265.1	S__GCA_002937555.1	0.360751412614562	0.360751412614562	mi_aracne	spearman	0	GeoB25202_R1
S__3300025243_6	S__GCA_002937555.1	0.228321855377968	0.228321855377968	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002726245.1	S__3300000146_15	0.277520664965029	0.277520664965029	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002816455.1	S__3300000146_15	0.319088928784241	0.319088928784241	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004356505.1	S__3300000146_15	0.220591815306159	0.220591815306159	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016210895.1	S__3300027835_30	0.565321297886916	0.565321297886916	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016792605.1	S__3300027835_30	0.385854751531524	0.385854751531524	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_015492195.1	S__3300020303_2	0.418801690919291	0.418801690919291	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_015659465.1	S__GCA_012959525.1	0.133302481214247	0.133302481214247	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016763915.1	S__GCA_012959525.1	0.270605238637441	0.270605238637441	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004124295.1	S__GCA_012959525.1	0.252925425590151	0.252925425590151	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002311385.1	S__GCA_012959525.1	0.131155542247528	0.131155542247528	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016869275.1	S__GCA_012959525.1	0.250790032434609	0.250790032434609	mi_aracne	spearman	0	GeoB25202_R1
S__3300027622_6	S__TARA_ARC_108_MAG_00067	0.141237051240407	0.141237051240407	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016210855.1	S__GCA_015478665.1	0.47946180180232	0.47946180180232	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004402895.1	S__GCA_018666335.1	0.0916429042587542	0.0916429042587542	mi_aracne	spearman	0	GeoB25202_R1
S__3300024516_24	S__GCA_018666335.1	0.250790032434609	0.250790032434609	mi_aracne	spearman	0	GeoB25202_R1
S__GCF_002836415.1	S__GCA_018666335.1	0.202806721290289	0.202806721290289	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016869675.1	S__GCA_016213125.1	0.799853813895762	0.799853813895762	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_013349685.1	S__GCA_016213125.1	0.796839518063077	0.796839518063077	mi_aracne	spearman	0	GeoB25202_R1
S__3300025823_18	S__GCA_016213125.1	0.516180287238596	0.516180287238596	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_009377445.1	S__GCA_016213125.1	2.32562064003698	2.32562064003698	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_012961035.1	S__GCA_018669795.1	0.190107839265	0.190107839265	mi_aracne	spearman	0	GeoB25202_R1
S__3300024431_27	S__GCA_009693995.1	0.504047319902411	0.504047319902411	mi_aracne	spearman	0	GeoB25202_R1
S__3300026119_12	S__GCA_002816875.1	0.409404849337035	0.409404849337035	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004357475.1	S__GCA_002816875.1	0.439615650560005	0.439615650560005	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002726245.1	S__GCA_002816875.1	0.29184886579533	0.29184886579533	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002816585.1	S__GCA_002816875.1	0.535113867483893	0.535113867483893	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_013390375.1	S__3300027801_13	0.140339284263669	0.140339284263669	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_018673385.1	S__3300027801_13	0.160573582245867	0.160573582245867	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_013215605.1	S__3300027801_13	0.185650197898004	0.185650197898004	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905182665.1	S__3300027801_13	0.202215092349211	0.202215092349211	mi_aracne	spearman	0	GeoB25202_R1
S__TARA_ARC_108_MAG_00067	S__3300027801_13	0.196375072036063	0.196375072036063	mi_aracne	spearman	0	GeoB25202_R1
S__3300020364_17	S__GCA_013215295.1	0.188985603996133	0.188985603996133	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004356735.1	S__GCA_013215295.1	0.0967738638074482	0.0967738638074482	mi_aracne	spearman	0	GeoB25202_R1
S__TARA_SOC_28_MAG_00043	S__GCA_013215295.1	0.203399753339323	0.203399753339323	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_015659305.1	S__GCA_018703065.1	0.213082552852507	0.213082552852507	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_013390375.1	S__GCA_905478615.1	0.146710432005471	0.146710432005471	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004357035.1	S__GCA_905478615.1	0.129032911853638	0.129032911853638	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_018666335.1	S__GCA_905478615.1	0.0725544805787578	0.0725544805787578	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016189965.1	S__3300027819_26	0.440877569819748	0.440877569819748	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_015478665.1	S__3300027819_26	0.233602089657107	0.233602089657107	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_018263435.1	S__GCA_001828515.1	0.143955028813535	0.143955028813535	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001542995.1	S__GCA_015658865.1	0.24937533608208	0.24937533608208	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_018646525.1	S__3300027788_48	0.296778590551216	0.296778590551216	mi_aracne	spearman	0	GeoB25202_R1
S__3300007722_38	S__GCF_000153485.2	0.369951955300007	0.369951955300007	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_018665385.1	S__GCF_000153485.2	0.271365695057794	0.271365695057794	mi_aracne	spearman	0	GeoB25202_R1
S__GCF_002836415.1	S__GCF_000153485.2	0.299273283907388	0.299273283907388	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905480315.1	S__3300028197_7	0.553301729093652	0.553301729093652	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905182145.1	S__3300028197_7	0.161068224096533	0.161068224096533	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_008975185.1	S__GCA_003233615.1	0.214319113508982	0.214319113508982	mi_aracne	spearman	0	GeoB25202_R1
S__3300024516_32	S__GCA_003645435.1	0.103171985963046	0.103171985963046	mi_aracne	spearman	0	GeoB25202_R1
S__3300008212_1	S__GCA_016869145.1	0.920606182230399	0.920606182230399	mi_aracne	spearman	0	GeoB25202_R1
S__3300024353_52	S__GCA_004356555.1	0.24937533608208	0.24937533608208	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001510275.1	S__GCA_004356555.1	0.191235340422226	0.191235340422226	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016210855.1	S__GCA_004356555.1	0.464356625936356	0.464356625936356	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001510075.1	S__GCA_004356555.1	0.316432895280982	0.316432895280982	mi_aracne	spearman	0	GeoB25202_R1
