from	to	weight	abs_weight	method	estimator	aracne_eps	core
S__GCA_905479565.1	S__3300028418_8	0.297255060148615	0.297255060148615	mi_aracne	spearman	0	ST13
S__GCA_015659305.1	S__3300028418_8	0.126807062956545	0.126807062956545	mi_aracne	spearman	0	ST13
S__GCA_004356735.1	S__GCA_002685655.1	0.215204522867619	0.215204522867619	mi_aracne	spearman	0	ST13
S__GCA_002713705.1	S__GCA_905181685.1	0.285625587126758	0.285625587126758	mi_aracne	spearman	0	ST13
S__GCA_001795235.1	S__3300027685_7	0.235622083888204	0.235622083888204	mi_aracne	spearman	0	ST13
S__GCF_000315075.1	S__GCF_014077465.1	0.0750429122027742	0.0750429122027742	mi_aracne	spearman	0	ST13
S__GCF_014076785.1	S__GCF_014077465.1	0.218483239892024	0.218483239892024	mi_aracne	spearman	0	ST13
S__TARA_SOC_28_MAG_00043	S__GCF_014077465.1	0.155762241659968	0.155762241659968	mi_aracne	spearman	0	ST13
S__GCA_016777505.1	S__GCA_009886055.1	0.0867740816668174	0.0867740816668174	mi_aracne	spearman	0	ST13
S__GCA_004357475.1	S__3300024060_22	0.064553980706519	0.064553980706519	mi_aracne	spearman	0	ST13
S__3300010316_3	S__3300024060_22	0.107867501671294	0.107867501671294	mi_aracne	spearman	0	ST13
S__GCA_905181685.1	S__GCA_004356505.1	0.105745495574606	0.105745495574606	mi_aracne	spearman	0	ST13
S__GCA_905181685.1	S__GCA_002697345.1	0.369132962374753	0.369132962374753	mi_aracne	spearman	0	ST13
S__GCA_004357475.1	S__GCA_002726245.1	0.206087501818808	0.206087501818808	mi_aracne	spearman	0	ST13
S__GCA_002726085.1	S__GCA_002726245.1	0.134581731373067	0.134581731373067	mi_aracne	spearman	0	ST13
S__GCA_018665385.1	S__GCA_002726245.1	0.0851855575468418	0.0851855575468418	mi_aracne	spearman	0	ST13
S__3300024431_6	S__GCA_018649285.1	0.0843222603697586	0.0843222603697586	mi_aracne	spearman	0	ST13
S__GCA_002726245.1	S__GCA_018649285.1	0.0997137304557672	0.0997137304557672	mi_aracne	spearman	0	ST13
S__GCA_004195715.1	S__TARA_PON_109_MAG_00083	0.181190229943812	0.181190229943812	mi_aracne	spearman	0	ST13
S__GCA_009392435.1	S__TARA_PON_109_MAG_00083	0.202868842617082	0.202868842617082	mi_aracne	spearman	0	ST13
S__GCA_004357475.1	S__3300024529_6	0.192461801036023	0.192461801036023	mi_aracne	spearman	0	ST13
S__GCA_013215605.1	S__3300024529_6	0.149268742934645	0.149268742934645	mi_aracne	spearman	0	ST13
S__GCA_018263435.1	S__GCA_018666335.1	0.238084997790583	0.238084997790583	mi_aracne	spearman	0	ST13
S__GCA_905182695.1	S__GCA_002699665.1	0.167342624685114	0.167342624685114	mi_aracne	spearman	0	ST13
S__GCA_001940725.1	S__GCA_001543015.1	0.242312301521622	0.242312301521622	mi_aracne	spearman	0	ST13
S__GCA_902514095.1	S__GCA_001543015.1	0.0623838505790737	0.0623838505790737	mi_aracne	spearman	0	ST13
S__TARA_SOC_28_MAG_00043	S__IMGVR_UViG_3300031688_001339	0.237977453292815	0.237977453292815	mi_aracne	spearman	0	ST13
S__TARA_SOC_28_MAG_00043	S__GCA_000981725.1	0.168559575431474	0.168559575431474	mi_aracne	spearman	0	ST13
S__GCA_002726245.1	S__GCA_004357655.1	0.1122569842725	0.1122569842725	mi_aracne	spearman	0	ST13
S__GCA_001795235.1	S__GCA_016178045.1	0.839298398499296	0.839298398499296	mi_aracne	spearman	0	ST13
S__3300024060_27	S__GCA_016178045.1	0.429902623762756	0.429902623762756	mi_aracne	spearman	0	ST13
S__GCA_003331785.1	S__3300028197_10	0.474122691868626	0.474122691868626	mi_aracne	spearman	0	ST13
S__IMGVR_UViG_GVMAG-S-ERX556043-36_000001	S__GCA_011088205.1	0.177098976795	0.177098976795	mi_aracne	spearman	0	ST13
S__3300025232_4	S__GCA_003230435.1	0.171507643057257	0.171507643057257	mi_aracne	spearman	0	ST13
S__3300024516_32	S__GCA_003230435.1	0.175080286038864	0.175080286038864	mi_aracne	spearman	0	ST13
S__GCA_902514095.1	S__GCA_003230435.1	0.0501571474948813	0.0501571474948813	mi_aracne	spearman	0	ST13
S__GCA_004357655.1	S__GCA_003230435.1	0.223530557826155	0.223530557826155	mi_aracne	spearman	0	ST13
S__GCA_016764265.1	S__GCA_002937555.1	0.143985827358859	0.143985827358859	mi_aracne	spearman	0	ST13
S__GCA_018830725.1	S__GCA_000405605.1	0.673012042316628	0.673012042316628	mi_aracne	spearman	0	ST13
S__GCA_000405605.1	S__GCA_017854145.1	0.223632495684258	0.223632495684258	mi_aracne	spearman	0	ST13
S__GCA_013215605.1	S__GCF_007997295.1	0.169129773597654	0.169129773597654	mi_aracne	spearman	0	ST13
S__GCA_013215605.1	S__GCF_014279835.1	0.17299631537795	0.17299631537795	mi_aracne	spearman	0	ST13
S__GCA_000405605.1	S__GCF_014279835.1	0.397682631214043	0.397682631214043	mi_aracne	spearman	0	ST13
S__GCF_000347635.1	S__GCA_014384145.1	0.0757512668163274	0.0757512668163274	mi_aracne	spearman	0	ST13
S__3300024060_22	S__GCA_014384145.1	0.0650278618370127	0.0650278618370127	mi_aracne	spearman	0	ST13
S__3300025232_4	S__3300026087_19	0.166132325042595	0.166132325042595	mi_aracne	spearman	0	ST13
S__TARA_PON_109_MAG_00083	S__3300026087_19	0.267067402707413	0.267067402707413	mi_aracne	spearman	0	ST13
S__GCA_013619155.1	S__GCA_905181825.1	0.32968488571655	0.32968488571655	mi_aracne	spearman	0	ST13
S__GCA_016777365.1	S__GCA_905181825.1	0.571283956103701	0.571283956103701	mi_aracne	spearman	0	ST13
S__3300027622_6	S__3300020423_20	0.156838638377797	0.156838638377797	mi_aracne	spearman	0	ST13
S__3300024431_6	S__GCA_009937425.1	0.156607520830521	0.156607520830521	mi_aracne	spearman	0	ST13
S__GCA_002685655.1	S__GCA_009937425.1	0.248608683991982	0.248608683991982	mi_aracne	spearman	0	ST13
S__GCA_003331785.1	S__3300028197_7	0.680977904488294	0.680977904488294	mi_aracne	spearman	0	ST13
S__IMGVR_UViG_GVMAG-M-3300023179-21_000001	S__GCA_905182255.1	0.154233994951976	0.154233994951976	mi_aracne	spearman	0	ST13
S__GCA_016649905.1	S__GCA_905182255.1	0.122683040165102	0.122683040165102	mi_aracne	spearman	0	ST13
S__GCA_905181825.1	S__GCA_905182255.1	0.183003044778798	0.183003044778798	mi_aracne	spearman	0	ST13
S__GCA_002503285.1	S__GCA_018661055.1	0.175583291101213	0.175583291101213	mi_aracne	spearman	0	ST13
S__GCA_905479565.1	S__GCA_012959805.1	0.170766980336824	0.170766980336824	mi_aracne	spearman	0	ST13
S__GCF_014077465.1	S__GCA_012959805.1	0.09993927669593	0.09993927669593	mi_aracne	spearman	0	ST13
S__3300024060_22	S__GCA_012959805.1	0.159397635070767	0.159397635070767	mi_aracne	spearman	0	ST13
S__GCA_905182465.1	S__TARA_AOS_82_MAG_00091	0.544399519955681	0.544399519955681	mi_aracne	spearman	0	ST13
S__GCA_016777365.1	S__TARA_AOS_82_MAG_00091	0.712441581109758	0.712441581109758	mi_aracne	spearman	0	ST13
S__GCA_902515565.1	S__TARA_AOS_82_MAG_00091	0.510680911854978	0.510680911854978	mi_aracne	spearman	0	ST13
S__GCA_001643535.1	S__GCA_002816455.1	0.268740004366327	0.268740004366327	mi_aracne	spearman	0	ST13
S__GCA_001795235.1	S__GCA_002816455.1	1.33303521330168	1.33303521330168	mi_aracne	spearman	0	ST13
S__GCA_002726085.1	S__GCA_002816455.1	0.229925628890859	0.229925628890859	mi_aracne	spearman	0	ST13
S__GCA_002816585.1	S__GCA_002816455.1	0.40560724462818	0.40560724462818	mi_aracne	spearman	0	ST13
S__GCF_007997295.1	S__3300007722_38	0.339154943358673	0.339154943358673	mi_aracne	spearman	0	ST13
S__GCA_004357475.1	S__GCA_018669795.1	0.0749487734218078	0.0749487734218078	mi_aracne	spearman	0	ST13
S__GCA_008638035.1	S__GCA_018669795.1	0.0762733282173417	0.0762733282173417	mi_aracne	spearman	0	ST13
S__GCA_000981725.1	S__GCA_002312935.1	0.0989269284982531	0.0989269284982531	mi_aracne	spearman	0	ST13
S__GCA_018669795.1	S__GCA_002312935.1	0.112684058946764	0.112684058946764	mi_aracne	spearman	0	ST13
S__3300024529_6	S__3300025665_13	0.0386022354180763	0.0386022354180763	mi_aracne	spearman	0	ST13
S__GCA_002699665.1	S__3300025665_13	0.0738247499305752	0.0738247499305752	mi_aracne	spearman	0	ST13
S__GCA_003230435.1	S__3300025665_13	0.117140489862701	0.117140489862701	mi_aracne	spearman	0	ST13
S__GCA_018661055.1	S__3300025665_13	0.106861964302126	0.106861964302126	mi_aracne	spearman	0	ST13
S__GCA_002499365.1	S__GCA_018667655.1	0.526928697366245	0.526928697366245	mi_aracne	spearman	0	ST13
S__3300028197_7	S__GCA_018667655.1	0.489106572758151	0.489106572758151	mi_aracne	spearman	0	ST13
S__TARA_AOS_82_MAG_00091	S__GCA_018667655.1	0.713623081341829	0.713623081341829	mi_aracne	spearman	0	ST13
S__GCA_009392435.1	S__GCA_015658215.1	0.136803228767753	0.136803228767753	mi_aracne	spearman	0	ST13
S__GCA_018650065.1	S__GCA_015658215.1	0.197564279076653	0.197564279076653	mi_aracne	spearman	0	ST13
S__GCA_012959805.1	S__GCA_015658215.1	0.101584445632425	0.101584445632425	mi_aracne	spearman	0	ST13
S__GCA_009392435.1	S__TARA_PSE_93_MAG_00191	0.206659795417341	0.206659795417341	mi_aracne	spearman	0	ST13
S__GCA_002697345.1	S__TARA_PSE_93_MAG_00191	0.372596640483751	0.372596640483751	mi_aracne	spearman	0	ST13
S__3300026119_12	S__3300020364_17	0.902849564352787	0.902849564352787	mi_aracne	spearman	0	ST13
S__GCA_001643535.1	S__GCA_016777265.1	0.303372747179277	0.303372747179277	mi_aracne	spearman	0	ST13
S__GCA_013619155.1	S__GCA_016777265.1	0.312226314883655	0.312226314883655	mi_aracne	spearman	0	ST13
S__TARA_PSE_93_MAG_00191	S__GCA_016777265.1	0.492773190793079	0.492773190793079	mi_aracne	spearman	0	ST13
S__GCA_015659905.1	S__GCF_002836255.1	0.0821133775051384	0.0821133775051384	mi_aracne	spearman	0	ST13
S__GCA_015659305.1	S__GCF_002836255.1	0.0646399868201647	0.0646399868201647	mi_aracne	spearman	0	ST13
S__GCA_004195715.1	S__GCF_014077095.1	0.0701977531228002	0.0701977531228002	mi_aracne	spearman	0	ST13
S__GCA_002685655.1	S__GCF_014077095.1	0.158696678936114	0.158696678936114	mi_aracne	spearman	0	ST13
S__GCA_002312935.1	S__GCA_905478615.1	0.116077740778079	0.116077740778079	mi_aracne	spearman	0	ST13
S__GCA_018661055.1	S__GCA_018644615.1	0.148304664956866	0.148304664956866	mi_aracne	spearman	0	ST13
S__GCA_018666335.1	S__GCA_004357035.1	0.55721002831829	0.55721002831829	mi_aracne	spearman	0	ST13
S__GCA_002499365.1	S__GCF_000170755.1	0.538145150593564	0.538145150593564	mi_aracne	spearman	0	ST13
S__GCA_018649285.1	S__GCF_000170755.1	0.139121225155202	0.139121225155202	mi_aracne	spearman	0	ST13
S__GCA_002685655.1	S__GCA_004356015.1	0.150611139793091	0.150611139793091	mi_aracne	spearman	0	ST13
S__3300024060_22	S__GCA_004356015.1	0.0575303901986441	0.0575303901986441	mi_aracne	spearman	0	ST13
S__GCA_004357655.1	S__GCA_004356015.1	0.131500912824108	0.131500912824108	mi_aracne	spearman	0	ST13
S__GCA_015659905.1	S__GCA_016649785.1	0.157224394614182	0.157224394614182	mi_aracne	spearman	0	ST13
S__GCF_007997295.1	S__GCA_016649785.1	0.19111305774966	0.19111305774966	mi_aracne	spearman	0	ST13
S__GCF_014077065.1	S__GCA_016649785.1	0.0892704414521372	0.0892704414521372	mi_aracne	spearman	0	ST13
S__TARA_SOC_28_MAG_00043	S__GCF_002836775.1	0.131840756126538	0.131840756126538	mi_aracne	spearman	0	ST13
S__3300027622_6	S__GCA_002331465.1	0.109118282949758	0.109118282949758	mi_aracne	spearman	0	ST13
S__TARA_AOS_82_MAG_00091	S__GCA_004212795.1	0.588785582861776	0.588785582861776	mi_aracne	spearman	0	ST13
S__TARA_PSE_93_MAG_00191	S__GCA_004212795.1	0.403428430450843	0.403428430450843	mi_aracne	spearman	0	ST13
S__GCA_013215295.1	S__3300025243_6	0.0818150026935222	0.0818150026935222	mi_aracne	spearman	0	ST13
S__3300027685_33	S__3300025243_6	0.0988708834108012	0.0988708834108012	mi_aracne	spearman	0	ST13
S__GCA_012961035.1	S__3300025243_6	0.159085815702133	0.159085815702133	mi_aracne	spearman	0	ST13
S__GCA_018651215.1	S__GCF_003201655.1	0.218883476047604	0.218883476047604	mi_aracne	spearman	0	ST13
S__GCA_902806065.1	S__GCF_003201655.1	0.69471965439015	0.69471965439015	mi_aracne	spearman	0	ST13
S__GCA_012974425.1	S__GCA_018659405.1	0.146977260370198	0.146977260370198	mi_aracne	spearman	0	ST13
S__3300025243_6	S__GCA_018659405.1	0.121908120913953	0.121908120913953	mi_aracne	spearman	0	ST13
S__GCA_017368835.1	S__3300028418_7	0.201088034327637	0.201088034327637	mi_aracne	spearman	0	ST13
S__IMGVR_UViG_GVMAG-M-3300025652-16_000001	S__3300028418_7	0.134788906762364	0.134788906762364	mi_aracne	spearman	0	ST13
S__TARA_PON_109_MAG_00083	S__3300028418_7	0.453012692941058	0.453012692941058	mi_aracne	spearman	0	ST13
S__GCA_001643535.1	S__GCA_905612515.1	0.247605055382073	0.247605055382073	mi_aracne	spearman	0	ST13
S__GCA_905612365.1	S__GCA_905612515.1	0.163175096081952	0.163175096081952	mi_aracne	spearman	0	ST13
S__GCA_905182145.1	S__GCA_905182555.1	0.0941818614929925	0.0941818614929925	mi_aracne	spearman	0	ST13
S__GCA_003331785.1	S__GCA_014239335.1	0.316257746961758	0.316257746961758	mi_aracne	spearman	0	ST13
S__GCA_003230435.1	S__GCA_014239335.1	0.145585465732951	0.145585465732951	mi_aracne	spearman	0	ST13
S__GCA_905181685.1	S__GCA_905182065.1	0.314583369074641	0.314583369074641	mi_aracne	spearman	0	ST13
S__GCA_011088205.1	S__GCA_905182065.1	0.168396929558365	0.168396929558365	mi_aracne	spearman	0	ST13
S__3300028197_10	S__GCF_014279555.1	0.375426315879889	0.375426315879889	mi_aracne	spearman	0	ST13
S__GCA_016777265.1	S__GCF_014279555.1	1.31820467398007	1.31820467398007	mi_aracne	spearman	0	ST13
S__Schulz_GVMAG_M_3300025652_16	S__GCA_018692355.1	0.0970883048450437	0.0970883048450437	mi_aracne	spearman	0	ST13
S__3300020444_12	S__3300026087_14	0.149417466075623	0.149417466075623	mi_aracne	spearman	0	ST13
S__GCA_018830725.1	S__3300000214_4	0.26280988367227	0.26280988367227	mi_aracne	spearman	0	ST13
S__GCF_014076785.1	S__3300027839_112	0.125619160054229	0.125619160054229	mi_aracne	spearman	0	ST13
S__GCA_002503285.1	S__3300027839_112	0.125684951882842	0.125684951882842	mi_aracne	spearman	0	ST13
S__Schulz_GVMAG_M_3300025652_16	S__3300027839_112	0.0896382513204087	0.0896382513204087	mi_aracne	spearman	0	ST13
S__TARA_ARC_108_MAG_00069	S__GCA_905181985.1	0.123396347334075	0.123396347334075	mi_aracne	spearman	0	ST13
S__GCA_905181685.1	S__IMGVR_UViG_3300028535_000001	0.351855063404501	0.351855063404501	mi_aracne	spearman	0	ST13
S__GCA_018695965.1	S__GCA_018673385.1	0.113050989688288	0.113050989688288	mi_aracne	spearman	0	ST13
S__GCA_014239335.1	S__GCA_018673385.1	0.0877049648867666	0.0877049648867666	mi_aracne	spearman	0	ST13
S__GCA_905479565.1	S__3300027788_44	0.460341259453324	0.460341259453324	mi_aracne	spearman	0	ST13
S__GCA_001795235.1	S__3300027788_44	0.719979565174974	0.719979565174974	mi_aracne	spearman	0	ST13
S__IMGVR_UViG_GVMAG-M-3300025652-16_000001	S__GCA_017856985.1	0.0879126815583747	0.0879126815583747	mi_aracne	spearman	0	ST13
S__GCA_003644175.1	S__GCA_017856985.1	0.127271118428745	0.127271118428745	mi_aracne	spearman	0	ST13
S__GCA_018669795.1	S__GCA_017856985.1	0.0701977531228002	0.0701977531228002	mi_aracne	spearman	0	ST13
S__GCA_905181805.1	S__GCA_017856985.1	0.235515501873157	0.235515501873157	mi_aracne	spearman	0	ST13
S__GCF_014279555.1	S__IMGVR_UViG_3300027780_000015	0.330853764442677	0.330853764442677	mi_aracne	spearman	0	ST13
S__TARA_SOC_28_MAG_00043	S__Schulz_GVMAG_S_1024967_63	0.131772738310014	0.131772738310014	mi_aracne	spearman	0	ST13
S__GCA_015659305.1	S__Schulz_GVMAG_S_1024967_63	0.126542415555067	0.126542415555067	mi_aracne	spearman	0	ST13
S__GCA_001643535.1	S__Schulz_GVMAG_M_3300020185_109	0.173162330562318	0.173162330562318	mi_aracne	spearman	0	ST13
S__GCF_014077465.1	S__Schulz_GVMAG_M_3300020185_109	0.119985498205268	0.119985498205268	mi_aracne	spearman	0	ST13
S__GCA_002937555.1	S__Schulz_GVMAG_M_3300020185_109	0.0942905066995093	0.0942905066995093	mi_aracne	spearman	0	ST13
S__GCA_004357035.1	S__Schulz_GVMAG_M_3300020185_109	0.284739379429037	0.284739379429037	mi_aracne	spearman	0	ST13
S__GCA_011053245.1	S__GCF_007997375.1	0.079745281696713	0.079745281696713	mi_aracne	spearman	0	ST13
S__GCA_008638035.1	S__GCF_007997375.1	0.0880166565756323	0.0880166565756323	mi_aracne	spearman	0	ST13
S__GCA_009886055.1	S__GCF_007997375.1	0.0943448595035638	0.0943448595035638	mi_aracne	spearman	0	ST13
S__GCA_001643535.1	S__GCA_905181925.1	0.156684532022684	0.156684532022684	mi_aracne	spearman	0	ST13
S__GCA_008638035.1	S__GCA_905181925.1	0.0733594714067305	0.0733594714067305	mi_aracne	spearman	0	ST13
S__GCA_016649905.1	S__GCA_017882505.1	0.33364674316377	0.33364674316377	mi_aracne	spearman	0	ST13
S__GCA_018695965.1	S__GCA_014239755.1	0.0530207318422111	0.0530207318422111	mi_aracne	spearman	0	ST13
S__GCA_018659405.1	S__GCA_014239755.1	0.0712422509622482	0.0712422509622482	mi_aracne	spearman	0	ST13
S__3300027839_112	S__GCA_014239755.1	0.0865680703807912	0.0865680703807912	mi_aracne	spearman	0	ST13
S__Schulz_GVMAG_S_1102238_66	S__Schulz_GVMAG_S_1102114_126	0.121843696220996	0.121843696220996	mi_aracne	spearman	0	ST13
S__GCA_008974985.1	S__GCA_002708395.1	0.151887027028676	0.151887027028676	mi_aracne	spearman	0	ST13
S__3300025899_14	S__GCA_002708395.1	0.0656774084594733	0.0656774084594733	mi_aracne	spearman	0	ST13
S__GCA_018675705.1	S__3300005253_23	0.113480088943006	0.113480088943006	mi_aracne	spearman	0	ST13
S__GCF_014279835.1	S__3300005253_23	0.236690195973294	0.236690195973294	mi_aracne	spearman	0	ST13
S__GCA_002697345.1	S__3300021185_15	0.436784214980063	0.436784214980063	mi_aracne	spearman	0	ST13
S__GCA_003228685.1	S__GCA_003973385.1	0.182916401169926	0.182916401169926	mi_aracne	spearman	0	ST13
S__GCA_004195625.1	S__GCA_003973385.1	0.0921328431669479	0.0921328431669479	mi_aracne	spearman	0	ST13
S__IMGVR_UViG_GVMAG-S-ERX556043-36_000001	S__GCA_003973385.1	0.13905057572889	0.13905057572889	mi_aracne	spearman	0	ST13
S__GCA_002726245.1	S__GCA_003973385.1	0.183523579173071	0.183523579173071	mi_aracne	spearman	0	ST13
S__3300027685_33	S__3300027685_18	0.128136059457366	0.128136059457366	mi_aracne	spearman	0	ST13
S__GCA_018649285.1	S__3300027685_18	0.047852531232835	0.047852531232835	mi_aracne	spearman	0	ST13
S__GCA_002731735.1	S__TARA_MED_95_MAG_00207	0.111466726584498	0.111466726584498	mi_aracne	spearman	0	ST13
S__IMGVR_UViG_3300027780_000015	S__TARA_MED_95_MAG_00207	0.124438969591858	0.124438969591858	mi_aracne	spearman	0	ST13
S__Schulz_GVMAG_S_1102114_126	S__IMGVR_UViG_GVMAG-S-1102114-126_000001	0.274181505447792	0.274181505447792	mi_aracne	spearman	0	ST13
S__TARA_MED_95_MAG_00207	S__IMGVR_UViG_GVMAG-S-1102114-126_000001	0.0979212698173748	0.0979212698173748	mi_aracne	spearman	0	ST13
S__GCA_004357475.1	S__GCA_014240155.1	0.146243543523999	0.146243543523999	mi_aracne	spearman	0	ST13
S__GCA_905181685.1	S__TARA_ARC_108_MAG_00181	0.517982952817612	0.517982952817612	mi_aracne	spearman	0	ST13
S__GCF_014279835.1	S__TARA_ARC_108_MAG_00181	0.454883522128436	0.454883522128436	mi_aracne	spearman	0	ST13
S__GCA_905182465.1	S__3300020317_19	0.669084355583343	0.669084355583343	mi_aracne	spearman	0	ST13
S__GCA_905480315.1	S__3300020317_19	0.804494103558138	0.804494103558138	mi_aracne	spearman	0	ST13
S__GCA_016777365.1	S__3300020317_19	0.576654984562142	0.576654984562142	mi_aracne	spearman	0	ST13
S__3300028197_7	S__3300020317_19	0.794419588355255	0.794419588355255	mi_aracne	spearman	0	ST13
S__3300020303_2	S__3300020317_19	0.479867737659223	0.479867737659223	mi_aracne	spearman	0	ST13
S__TARA_ARC_108_MAG_00181	S__3300020317_19	0.854774194154965	0.854774194154965	mi_aracne	spearman	0	ST13
S__GCA_002937555.1	S__GCA_012960755.1	0.0468838058585542	0.0468838058585542	mi_aracne	spearman	0	ST13
S__GCA_015658215.1	S__GCA_012960755.1	0.0786742612043545	0.0786742612043545	mi_aracne	spearman	0	ST13
S__GCA_013215295.1	S__3300023271_4	0.180846521777291	0.180846521777291	mi_aracne	spearman	0	ST13
S__GCA_905181805.1	S__3300023271_4	0.146536711510401	0.146536711510401	mi_aracne	spearman	0	ST13
S__GCA_905182065.1	S__3300023271_4	0.156069225177424	0.156069225177424	mi_aracne	spearman	0	ST13
S__3300025232_4	S__GCA_013390375.1	0.138768233341923	0.138768233341923	mi_aracne	spearman	0	ST13
S__GCA_013215605.1	S__3300000115_9	0.219384633372461	0.219384633372461	mi_aracne	spearman	0	ST13
S__GCA_002816455.1	S__3300000115_9	0.219484979978436	0.219484979978436	mi_aracne	spearman	0	ST13
S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	S__3300000115_9	0.164050107255879	0.164050107255879	mi_aracne	spearman	0	ST13
S__GCA_002699665.1	S__GCA_004357015.1	0.179732964562698	0.179732964562698	mi_aracne	spearman	0	ST13
S__Schulz_GVMAG_S_1024967_63	S__GCA_004357015.1	0.14845268927332	0.14845268927332	mi_aracne	spearman	0	ST13
S__GCA_004356735.1	S__TARA_ARC_108_MAG_00067	0.177098976795	0.177098976795	mi_aracne	spearman	0	ST13
S__3300024431_6	S__TARA_ARC_108_MAG_00067	0.205421461393152	0.205421461393152	mi_aracne	spearman	0	ST13
S__GCA_905478615.1	S__TARA_ARC_108_MAG_00067	0.232021494968097	0.232021494968097	mi_aracne	spearman	0	ST13
S__3300023271_4	S__TARA_ARC_108_MAG_00067	0.302835979020082	0.302835979020082	mi_aracne	spearman	0	ST13
S__GCA_013390375.1	S__TARA_ARC_108_MAG_00067	0.161435561930945	0.161435561930945	mi_aracne	spearman	0	ST13
S__3300000115_9	S__TARA_ARC_108_MAG_00067	0.134374780547267	0.134374780547267	mi_aracne	spearman	0	ST13
S__GCA_002731735.1	S__GCA_003645495.1	0.0988708834108012	0.0988708834108012	mi_aracne	spearman	0	ST13
S__GCA_016764265.1	S__GCA_003645495.1	0.222006183103332	0.222006183103332	mi_aracne	spearman	0	ST13
S__GCA_002726245.1	S__GCA_003645495.1	0.226296704708887	0.226296704708887	mi_aracne	spearman	0	ST13
S__GCA_016649905.1	S__GCA_005223125.1	0.346901103731003	0.346901103731003	mi_aracne	spearman	0	ST13
S__3300020364_17	S__GCA_005223125.1	0.664488918523193	0.664488918523193	mi_aracne	spearman	0	ST13
S__GCA_018263435.1	S__GCA_004357365.1	0.168234402565491	0.168234402565491	mi_aracne	spearman	0	ST13
S__GCA_003644175.1	S__GCA_004357365.1	0.141896575995083	0.141896575995083	mi_aracne	spearman	0	ST13
S__3300020303_2	S__GCA_002862205.1	0.224040639525769	0.224040639525769	mi_aracne	spearman	0	ST13
S__GCA_003645495.1	S__GCA_002862205.1	0.0871353458436182	0.0871353458436182	mi_aracne	spearman	0	ST13
S__3300010316_3	S__IMGVR_UViG_GVMAG-S-1059906-5_000001	0.137292616596857	0.137292616596857	mi_aracne	spearman	0	ST13
S__3300028418_8	S__IMGVR_UViG_GVMAG-S-1059906-5_000001	0.19839432435182	0.19839432435182	mi_aracne	spearman	0	ST13
S__GCA_012959805.1	S__IMGVR_UViG_GVMAG-S-1059906-5_000001	0.28184570770557	0.28184570770557	mi_aracne	spearman	0	ST13
S__GCA_018651215.1	S__GCA_018649665.1	0.102442296824594	0.102442296824594	mi_aracne	spearman	0	ST13
S__3300020300_16	S__GCA_018649665.1	0.145804586809497	0.145804586809497	mi_aracne	spearman	0	ST13
