from	to	signed_weight	weight	abs_weight	method	core
S__GCA_001303465.1	S__3300025823_18	0.60508166969147	0.60508166969147	0.60508166969147	spearman_abs_threshold	ST8
S__GCA_003331785.1	S__3300020317_19	0.779263000078908	0.779263000078908	0.779263000078908	spearman_abs_threshold	ST8
S__GCA_905182465.1	S__3300020317_19	0.705981219916358	0.705981219916358	0.705981219916358	spearman_abs_threshold	ST8
S__TARA_ARC_108_MAG_00181	S__3300020317_19	0.894515899944765	0.894515899944765	0.894515899944765	spearman_abs_threshold	ST8
S__GCA_905480315.1	S__3300020317_19	0.819158841631816	0.819158841631816	0.819158841631816	spearman_abs_threshold	ST8
S__GCA_016777365.1	S__3300020317_19	0.834277598043084	0.834277598043084	0.834277598043084	spearman_abs_threshold	ST8
S__GCA_002862205.1	S__3300020317_19	0.586404166337884	0.586404166337884	0.586404166337884	spearman_abs_threshold	ST8
S__TARA_PON_109_MAG_00083	S__3300020317_19	0.675230805649807	0.675230805649807	0.675230805649807	spearman_abs_threshold	ST8
S__GCF_014279835.1	S__3300020317_19	0.624848102264657	0.624848102264657	0.624848102264657	spearman_abs_threshold	ST8
S__GCA_905182775.1	S__3300020317_19	0.624848102264657	0.624848102264657	0.624848102264657	spearman_abs_threshold	ST8
S__GCA_016782865.1	S__GCA_002725915.1	0.757989426339462	0.757989426339462	0.757989426339462	spearman_abs_threshold	ST8
S__GCA_011049715.1	S__GCA_002725915.1	0.636992030300639	0.636992030300639	0.636992030300639	spearman_abs_threshold	ST8
S__GCA_001795235.1	S__GCA_002725915.1	0.750493174465399	0.750493174465399	0.750493174465399	spearman_abs_threshold	ST8
S__3300020262_3	S__GCA_002725915.1	0.683626607748757	0.683626607748757	0.683626607748757	spearman_abs_threshold	ST8
S__GCA_001303465.1	S__GCA_002725915.1	0.713627396827902	0.713627396827902	0.713627396827902	spearman_abs_threshold	ST8
S__GCA_003331785.1	S__TARA_MED_95_MAG_00363	0.764065335753176	0.764065335753176	0.764065335753176	spearman_abs_threshold	ST8
S__GCA_905182465.1	S__TARA_MED_95_MAG_00363	0.698311370630474	0.698311370630474	0.698311370630474	spearman_abs_threshold	ST8
S__TARA_ARC_108_MAG_00181	S__TARA_MED_95_MAG_00363	0.812727846603015	0.812727846603015	0.812727846603015	spearman_abs_threshold	ST8
S__GCA_905480315.1	S__TARA_MED_95_MAG_00363	0.773518503905942	0.773518503905942	0.773518503905942	spearman_abs_threshold	ST8
S__GCA_016777365.1	S__TARA_MED_95_MAG_00363	0.729148583602935	0.729148583602935	0.729148583602935	spearman_abs_threshold	ST8
S__GCA_002862205.1	S__TARA_MED_95_MAG_00363	0.572398011520556	0.572398011520556	0.572398011520556	spearman_abs_threshold	ST8
