from	to	weight	abs_weight	method	estimator	aracne_eps	core
S__3300027685_7	S__GCA_016195145.1	0.395338253620418	0.395338253620418	mi_aracne	spearman	0	GeoB25202_R2
S__3300020423_20	S__3300024516_32	0.137780869255768	0.137780869255768	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_013138675.1	S__3300024516_32	0.290527232925304	0.290527232925304	mi_aracne	spearman	0	GeoB25202_R2
S__3300027700_13	S__3300024516_32	0.124344484133638	0.124344484133638	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_004124475.1	S__GCA_016782865.1	0.995604804048703	0.995604804048703	mi_aracne	spearman	0	GeoB25202_R2
S__3300024058_12	S__GCA_001798595.1	0.281531497460662	0.281531497460662	mi_aracne	spearman	0	GeoB25202_R2
S__3300027706_22	S__GCA_001798595.1	1.23669723585205	1.23669723585205	mi_aracne	spearman	0	GeoB25202_R2
S__3300024516_14	S__GCA_016763915.1	0.98525058458662	0.98525058458662	mi_aracne	spearman	0	GeoB25202_R2
S__3300024431_27	S__GCA_016763915.1	0.680458662060222	0.680458662060222	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002726245.1	S__GCA_016763915.1	0.565757271923442	0.565757271923442	mi_aracne	spearman	0	GeoB25202_R2
S__3300027791_18	S__GCA_012964085.1	0.118426612576789	0.118426612576789	mi_aracne	spearman	0	GeoB25202_R2
S__3300024058_12	S__GCA_013215605.1	0.244132730372848	0.244132730372848	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002685655.1	S__GCA_014381825.1	0.238732145151369	0.238732145151369	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_905478445.1	S__3300010316_3	0.124807935822662	0.124807935822662	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_013215605.1	S__3300010316_3	0.190670929739866	0.190670929739866	mi_aracne	spearman	0	GeoB25202_R2
S__3300026119_12	S__GCA_004357655.1	0.131904191814439	0.131904191814439	mi_aracne	spearman	0	GeoB25202_R2
S__3300020423_20	S__GCA_004357655.1	0.244132730372848	0.244132730372848	mi_aracne	spearman	0	GeoB25202_R2
S__3300027685_18	S__GCA_004357655.1	0.185029991611706	0.185029991611706	mi_aracne	spearman	0	GeoB25202_R2
S__GCF_014925385.1	S__GCA_002781745.1	0.552245834288609	0.552245834288609	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002687515.1	S__GCA_002781745.1	1.14198329922954	1.14198329922954	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_001798595.1	S__GCA_002781745.1	0.471834005022582	0.471834005022582	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_015659465.1	S__GCA_004356405.1	0.0886496980408803	0.0886496980408803	mi_aracne	spearman	0	GeoB25202_R2
