epoch	total_loss	recon_loss	link_loss_1	entropy_loss_1	link_loss_2	entropy_loss_2	consistency_loss
1	5.127238750457764	0.5839671492576599	0.0006492161774076521	2.165414571762085	0.38100653886795044	1.9943010807037354	0.007601279765367508
2	5.127068519592285	0.5838059186935425	0.0006492168758995831	2.1654083728790283	0.38100680708885193	1.9943010807037354	0.007587810978293419
3	5.126919269561768	0.5836607217788696	0.0006492168758995831	2.16540789604187	0.38100680708885193	1.9943010807037354	0.007574900984764099
4	5.1267876625061035	0.5835322737693787	0.0006492168758995831	2.165407657623291	0.38100680708885193	1.9943010807037354	0.007562316954135895
5	5.12667179107666	0.5834195017814636	0.0006492170505225658	2.165407657623291	0.3810068368911743	1.9943010807037354	0.00754958763718605
