threshold	method	source_core	relation	edge_type	taxon_from	taxon_to	signed_weight	weight	abs_weight
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__3300027687_20	S__GCA_905182885.1	0.69766011233542	0.69766011233542	0.69766011233542
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_002499015.1	S__GCA_905182885.1	0.63790582816142	0.63790582816142	0.63790582816142
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_108_MAG_00021	S__GCA_905182885.1	0.693792573173332	0.693792573173332	0.693792573173332
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300020166_000015	S__GCA_905182885.1	0.642131062662484	0.642131062662484	0.642131062662484
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__GCA_003331785.1	0.723175279752382	0.723175279752382	0.723175279752382
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__GCA_003331785.1	0.632903480632561	0.632903480632561	0.632903480632561
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__GCA_003331785.1	0.735416854518703	0.735416854518703	0.735416854518703
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__GCA_003331785.1	0.652750172792868	0.652750172792868	0.652750172792868
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__GCA_003331785.1	0.580125034330081	0.580125034330081	0.580125034330081
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__IMGVR_UViG_3300006467_000165	0.564711161200483	0.564711161200483	0.564711161200483
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__GCA_905480095.1	0.883107992518481	0.883107992518481	0.883107992518481
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__GCA_905480095.1	0.68929892442407	0.68929892442407	0.68929892442407
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__GCA_905480095.1	0.779906061948232	0.779906061948232	0.779906061948232
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__GCA_905480095.1	0.901988455843131	0.901988455843131	0.901988455843131
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__GCA_905480095.1	0.948601137298066	0.948601137298066	0.948601137298066
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__GCA_905480095.1	0.83315190639623	0.83315190639623	0.83315190639623
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__GCA_905480095.1	0.71535100664458	0.71535100664458	0.71535100664458
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__IMGVR_UViG_3300025869_000017	0.587676805232318	0.587676805232318	0.587676805232318
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__IMGVR_UViG_3300025079_000001	0.628777446506945	0.628777446506945	0.628777446506945
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__Schulz_GVMAG_M_3300025652_16	S__IMGVR_UViG_3300025079_000001	0.655870061200118	0.655870061200118	0.655870061200118
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__IMGVR_UViG_3300025079_000001	0.584020984475199	0.584020984475199	0.584020984475199
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__IMGVR_UViG_3300025079_000001	0.617407059994822	0.617407059994822	0.617407059994822
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__IMGVR_UViG_3300025079_000001	0.596607246398217	0.596607246398217	0.596607246398217
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__IMGVR_UViG_3300025079_000001	0.614019403411573	0.614019403411573	0.614019403411573
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300006467_000165	S__IMGVR_UViG_3300025079_000001	0.645249323200189	0.645249323200189	0.645249323200189
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__IMGVR_UViG_3300025079_000001	0.60681708661254	0.60681708661254	0.60681708661254
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182865.1	S__IMGVR_UViG_3300038315_000065	0.554998294393366	0.554998294393366	0.554998294393366
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_108_MAG_00021	S__IMGVR_UViG_3300038315_000065	0.555238885791013	0.555238885791013	0.555238885791013
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300020166_000015	S__IMGVR_UViG_3300038315_000065	0.622798893696269	0.622798893696269	0.622798893696269
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__3300020263_16	S__3300027752_17	0.603899297608866	0.603899297608866	0.603899297608866
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905181595.1	S__3300027752_17	0.598735029343417	0.598735029343417	0.598735029343417
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__3300027752_17	0.618506183505387	0.618506183505387	0.618506183505387
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_012960805.1	S__3300027752_17	0.663823048584366	0.663823048584366	0.663823048584366
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__TARA_ARC_NCLDV_00127	0.881668462681847	0.881668462681847	0.881668462681847
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__TARA_ARC_NCLDV_00127	0.686825096924242	0.686825096924242	0.686825096924242
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__TARA_ARC_NCLDV_00127	0.774879509980407	0.774879509980407	0.774879509980407
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__TARA_ARC_NCLDV_00127	0.897879673739719	0.897879673739719	0.897879673739719
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__TARA_ARC_NCLDV_00127	0.949021175418806	0.949021175418806	0.949021175418806
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__TARA_ARC_NCLDV_00127	0.839199952238397	0.839199952238397	0.839199952238397
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__TARA_ARC_NCLDV_00127	0.701344567381074	0.701344567381074	0.701344567381074
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__TARA_ARC_NCLDV_00127	0.998242676102674	0.998242676102674	0.998242676102674
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300025079_000001	S__TARA_ARC_NCLDV_00127	0.635351797907271	0.635351797907271	0.635351797907271
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__3300026253_28	S__3300006311_3	0.727251157029983	0.727251157029983	0.727251157029983
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__3300024431_33	S__3300006311_3	0.571210481851011	0.571210481851011	0.571210481851011
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300038315_000065	S__3300006311_3	0.561289718723312	0.561289718723312	0.561289718723312
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__GCA_905182465.1	0.558630486418158	0.558630486418158	0.558630486418158
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__GCA_905182465.1	0.555010099124659	0.555010099124659	0.555010099124659
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__GCA_905182465.1	0.573562157994079	0.573562157994079	0.573562157994079
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__GCA_905182465.1	0.713128079066176	0.713128079066176	0.713128079066176
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__GCA_905182465.1	0.632478741301484	0.632478741301484	0.632478741301484
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00127	S__GCA_905182465.1	0.610499567621427	0.610499567621427	0.610499567621427
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__TARA_ARC_108_MAG_00181	0.833982470097561	0.833982470097561	0.833982470097561
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__TARA_ARC_108_MAG_00181	0.645595527385535	0.645595527385535	0.645595527385535
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__TARA_ARC_108_MAG_00181	0.723654136772147	0.723654136772147	0.723654136772147
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__TARA_ARC_108_MAG_00181	0.846936825369607	0.846936825369607	0.846936825369607
