taxon	threshold	method	module_kmeans	embedding_1	embedding_2	pca_1	pca_2	module_entropy_proxy	module_count	silhouette
S__GCA_002701645.1	prev_5	pearson	M1	0.33452222	-0.5722083	1.9487377	-0.81863886	0.0	2	0.6194827556610107
S__GCA_002713705.1	prev_5	pearson	M1	-0.048384912	-0.48788574	2.5523663	1.4276744	0.0	2	0.6194827556610107
S__GCA_003229345.1	prev_5	pearson	M2	-0.2938807	0.347178	-2.6567996	0.03900351	0.0	2	0.6194827556610107
S__GCA_003331785.1	prev_5	pearson	M2	-0.35237432	0.53929347	-3.2061183	-0.18740885	0.0	2	0.6194827556610107
S__GCA_003526595.1	prev_5	pearson	M2	-0.28115076	0.41172308	-3.4878283	-0.43092927	0.0	2	0.6194827556610107
S__GCA_003545625.1	prev_5	pearson	M2	-0.21223766	0.2515778	-3.4269164	-0.6803798	0.0	2	0.6194827556610107
S__GCA_003672175.1	prev_5	pearson	M2	0.026067972	0.31368437	-2.5345306	0.9202144	0.0	2	0.6194827556610107
S__GCA_004195625.1	prev_5	pearson	M2	-0.25114772	0.2726135	-2.5684447	0.037567448	0.0	2	0.6194827556610107
S__GCA_004356105.1	prev_5	pearson	M2	-0.050005138	0.44108653	-2.322572	1.0847484	0.0	2	0.6194827556610107
S__GCA_004356405.1	prev_5	pearson	M1	-0.059304245	-0.34030002	2.3690095	0.6661552	0.0	2	0.6194827556610107
S__GCA_004356455.1	prev_5	pearson	M2	-0.085611254	0.4774369	-2.887261	0.41761664	0.0	2	0.6194827556610107
S__GCA_004356805.1	prev_5	pearson	M1	0.24619442	-0.8149685	2.9277818	-0.2862474	0.0	2	0.6194827556610107
S__GCA_004356825.1	prev_5	pearson	M2	-0.09089443	0.3877344	-2.6976218	0.9781729	0.0	2	0.6194827556610107
S__GCA_004356895.1	prev_5	pearson	M2	-0.18952134	0.22586468	-2.5672727	0.08186021	0.0	2	0.6194827556610107
S__GCA_004376075.1	prev_5	pearson	M2	-0.33204877	0.09496294	-2.1111038	1.1875367	0.0	2	0.6194827556610107
S__GCA_008638035.1	prev_5	pearson	M1	0.031616963	-0.3160412	2.058542	0.60479134	0.0	2	0.6194827556610107
S__GCA_008974855.1	prev_5	pearson	M1	-0.34414476	-0.66660017	3.2951832	0.68440145	0.0	2	0.6194827556610107
S__GCA_008975185.1	prev_5	pearson	M2	-0.16638201	0.56226796	-2.877848	-0.13619247	0.0	2	0.6194827556610107
S__GCA_009392475.1	prev_5	pearson	M2	-0.20823365	0.5271879	-2.8750918	0.2701839	0.0	2	0.6194827556610107
S__GCA_009937205.1	prev_5	pearson	M2	-0.13526961	0.37945494	-2.846873	0.49290544	0.0	2	0.6194827556610107
S__GCA_011055585.1	prev_5	pearson	M2	0.20723373	0.3651304	-2.4526784	0.81458235	0.0	2	0.6194827556610107
S__GCA_012960805.1	prev_5	pearson	M1	-0.3358426	-0.2164194	2.3261528	0.65776956	0.0	2	0.6194827556610107
S__GCA_012964335.1	prev_5	pearson	M2	0.0575414	0.30492944	-2.1320362	1.2345363	0.0	2	0.6194827556610107
S__GCA_012964845.1	prev_5	pearson	M1	-0.14419016	-0.37619138	2.3502014	1.1781414	0.0	2	0.6194827556610107
S__GCA_012974305.1	prev_5	pearson	M2	-0.34905487	0.20005053	-1.0555676	1.4992435	0.0	2	0.6194827556610107
S__GCA_012974425.1	prev_5	pearson	M2	0.09368396	0.10696262	-2.512064	-0.19331816	0.0	2	0.6194827556610107
S__GCA_013203245.1	prev_5	pearson	M1	-0.09090901	-0.5536108	2.7043037	1.5306901	0.0	2	0.6194827556610107
S__GCA_013215285.1	prev_5	pearson	M1	-0.33041322	-0.5880854	3.2534633	0.6310277	0.0	2	0.6194827556610107
S__GCA_013390475.1	prev_5	pearson	M1	-0.34660214	-0.64114016	3.4029608	0.6333759	0.0	2	0.6194827556610107
S__GCA_013390745.1	prev_5	pearson	M1	0.23212928	-0.7865784	2.9632275	-0.28274086	0.0	2	0.6194827556610107
S__GCA_013911135.1	prev_5	pearson	M2	0.3237671	0.62870395	-3.279956	0.59786254	0.0	2	0.6194827556610107
S__GCA_014238785.1	prev_5	pearson	M1	0.060481407	-0.30982706	2.1668134	0.8913945	0.0	2	0.6194827556610107
S__GCA_014384445.1	prev_5	pearson	M1	0.10455032	-0.3678551	2.4373138	0.71594346	0.0	2	0.6194827556610107
S__GCA_014384505.1	prev_5	pearson	M1	-0.29015392	-0.2964383	2.2354116	0.66474533	0.0	2	0.6194827556610107
S__GCA_015492195.1	prev_5	pearson	M2	-0.48732263	-0.06798133	-2.6555793	0.37872374	0.0	2	0.6194827556610107
S__GCA_015659035.1	prev_5	pearson	M2	-0.07811496	0.50880766	-2.6825707	0.934214	0.0	2	0.6194827556610107
S__GCA_015659595.1	prev_5	pearson	M2	0.025804728	0.33232906	-1.4090106	1.5252502	0.0	2	0.6194827556610107
S__GCA_016276965.1	prev_5	pearson	M1	-0.31410062	-0.48275658	2.971224	0.4680771	0.0	2	0.6194827556610107
S__GCA_016777225.1	prev_5	pearson	M2	-0.03176728	0.49579728	-2.8999968	0.8145323	0.0	2	0.6194827556610107
S__GCA_016777365.1	prev_5	pearson	M1	0.30779517	-0.40223536	2.4820685	0.029878018	0.0	2	0.6194827556610107
S__GCA_016838795.1	prev_5	pearson	M2	-0.12858975	0.87262136	-4.7150126	-0.541386	0.0	2	0.6194827556610107
S__GCA_016838825.1	prev_5	pearson	M2	-0.15932092	0.42839736	-3.3893087	-0.73494047	0.0	2	0.6194827556610107
S__GCA_016838845.1	prev_5	pearson	M2	0.053943813	0.9819362	-5.5200253	-0.079176724	0.0	2	0.6194827556610107
S__GCA_017368835.1	prev_5	pearson	M2	-0.1990655	0.6761825	-3.1742322	0.5608905	0.0	2	0.6194827556610107
S__GCA_017854145.1	prev_5	pearson	M1	-0.31204575	-0.3770284	2.8233814	0.5562544	0.0	2	0.6194827556610107
S__GCA_018656365.1	prev_5	pearson	M1	0.23678637	-0.6238695	3.084351	-0.2382795	0.0	2	0.6194827556610107
S__GCA_018673385.1	prev_5	pearson	M1	0.10891313	-0.5413378	2.738689	0.73756427	0.0	2	0.6194827556610107
S__GCA_018830725.1	prev_5	pearson	M1	0.20022307	-0.4354714	2.8214104	0.38635468	0.0	2	0.6194827556610107
S__GCA_019057915.1	prev_5	pearson	M1	0.4670315	-0.7344862	2.637917	-1.0443732	0.0	2	0.6194827556610107
S__GCA_902512375.1	prev_5	pearson	M2	0.10027486	0.34094682	-2.5273924	0.40649733	0.0	2	0.6194827556610107
S__GCA_902514095.1	prev_5	pearson	M2	-0.0694406	0.25261357	-3.240777	-0.43674222	0.0	2	0.6194827556610107
S__GCA_902608305.1	prev_5	pearson	M1	0.26288837	-0.4597035	2.603592	-0.04158982	0.0	2	0.6194827556610107
S__GCA_905181585.1	prev_5	pearson	M1	-0.076065645	-0.2512521	1.8029847	1.2460583	0.0	2	0.6194827556610107
S__GCA_905181595.1	prev_5	pearson	M1	-0.31150287	-0.16081417	1.9694602	0.6422845	0.0	2	0.6194827556610107
S__GCA_905181625.1	prev_5	pearson	M1	0.020301212	-0.34977558	2.2212152	1.1512039	0.0	2	0.6194827556610107
S__GCA_905181655.1	prev_5	pearson	M1	0.20164457	-0.33716902	2.4136775	0.44606334	0.0	2	0.6194827556610107
S__GCA_905181685.1	prev_5	pearson	M1	0.411097	-0.7118279	2.4105544	-0.8188775	0.0	2	0.6194827556610107
S__GCA_905181765.1	prev_5	pearson	M1	-0.33196214	-0.676621	2.2936707	2.1140065	0.0	2	0.6194827556610107
S__GCA_905181955.1	prev_5	pearson	M1	0.35681584	-0.87973213	2.86687	-0.8344983	0.0	2	0.6194827556610107
S__GCA_905182065.1	prev_5	pearson	M1	0.21478479	-0.26823786	2.1941133	0.5186897	0.0	2	0.6194827556610107
S__GCA_905182125.1	prev_5	pearson	M1	0.0853797	-0.4412924	2.098368	0.8908706	0.0	2	0.6194827556610107
S__GCA_905182235.1	prev_5	pearson	M2	0.065547705	0.09463678	-1.7916132	0.6479875	0.0	2	0.6194827556610107
S__GCA_905182305.1	prev_5	pearson	M1	0.11826078	-0.38035488	2.3297877	0.88131744	0.0	2	0.6194827556610107
S__GCA_905182385.1	prev_5	pearson	M1	0.23565438	-0.4349309	2.5810583	0.10681561	0.0	2	0.6194827556610107
S__GCA_905182435.1	prev_5	pearson	M1	0.06307557	-0.41580123	1.9966111	1.000621	0.0	2	0.6194827556610107
S__GCA_905182465.1	prev_5	pearson	M2	-0.33808768	0.5959041	-3.2919226	-0.27168566	0.0	2	0.6194827556610107
S__GCA_905182475.1	prev_5	pearson	M1	-0.2847076	-0.5208807	1.8237475	2.007343	0.0	2	0.6194827556610107
S__GCA_905182715.1	prev_5	pearson	M1	0.14687696	-0.39880496	2.0752926	1.3500006	0.0	2	0.6194827556610107
S__GCA_905182765.1	prev_5	pearson	M1	-0.014895782	-0.25222695	1.850708	1.3490976	0.0	2	0.6194827556610107
S__GCA_905182775.1	prev_5	pearson	M2	-0.1930171	0.5385479	-2.8737638	0.3939309	0.0	2	0.6194827556610107
S__GCA_905182795.1	prev_5	pearson	M2	0.2077018	0.21189305	-1.9388671	0.55091155	0.0	2	0.6194827556610107
S__GCA_905182815.1	prev_5	pearson	M1	-0.32175225	-0.46743593	2.9933243	0.56487155	0.0	2	0.6194827556610107
S__GCA_905182865.1	prev_5	pearson	M2	0.036975086	0.041251093	-1.0831733	1.7696388	0.0	2	0.6194827556610107
S__GCA_905182885.1	prev_5	pearson	M2	-0.1173062	0.53452194	-3.4417655	0.0079443	0.0	2	0.6194827556610107
S__GCA_905478185.1	prev_5	pearson	M2	-0.07388097	0.49497598	-2.844081	0.78576314	0.0	2	0.6194827556610107
S__GCA_905478445.1	prev_5	pearson	M1	-0.16894074	-0.5724386	2.7005572	1.2404594	0.0	2	0.6194827556610107
S__GCA_905478615.1	prev_5	pearson	M2	-0.10806653	0.13155577	-2.940902	0.048564833	0.0	2	0.6194827556610107
S__GCA_905479195.1	prev_5	pearson	M1	0.2587428	-0.42386684	2.5687628	0.090690814	0.0	2	0.6194827556610107
S__GCA_905480095.1	prev_5	pearson	M2	-0.042027533	0.5380714	-2.1754246	1.2665324	0.0	2	0.6194827556610107
S__GCA_905480315.1	prev_5	pearson	M1	0.03658978	-0.32118267	2.0152013	0.47380042	0.0	2	0.6194827556610107
S__GCA_905612275.1	prev_5	pearson	M2	-0.1566853	0.62804466	-4.9258933	-1.2603885	0.0	2	0.6194827556610107
S__GCA_905612295.1	prev_5	pearson	M2	-0.22810084	0.5834225	-3.8947124	-0.372478	0.0	2	0.6194827556610107
S__GCA_905612305.1	prev_5	pearson	M2	0.046339184	0.27166033	-2.081331	0.8966678	0.0	2	0.6194827556610107
S__GCA_905612365.1	prev_5	pearson	M2	-0.24308401	0.2624638	-2.9144297	-0.37794563	0.0	2	0.6194827556610107
S__GCA_905612455.1	prev_5	pearson	M2	-0.07009345	0.6610267	-4.187837	-0.40425786	0.0	2	0.6194827556610107
S__GCA_905616395.1	prev_5	pearson	M1	-0.025358833	-0.49539816	2.684217	1.0874974	0.0	2	0.6194827556610107
S__GCA_905618905.1	prev_5	pearson	M1	0.40767914	-0.65677536	2.7338045	-0.38418353	0.0	2	0.6194827556610107
S__GCA_905618915.1	prev_5	pearson	M2	-0.056535512	0.12062216	-1.8195696	0.64103806	0.0	2	0.6194827556610107
S__GCA_905620445.1	prev_5	pearson	M1	0.13126306	-0.45096523	2.6423826	0.4701125	0.0	2	0.6194827556610107
S__GCF_001682155.1	prev_5	pearson	M2	-0.4356905	-0.08028597	-2.6500306	0.30985957	0.0	2	0.6194827556610107
S__GCF_002836055.1	prev_5	pearson	M1	-0.40806818	-0.86039484	2.3977203	1.7858925	0.0	2	0.6194827556610107
S__GCF_002836475.1	prev_5	pearson	M1	-0.22793454	-0.5750798	2.6591804	1.8704729	0.0	2	0.6194827556610107
S__GCF_003326015.1	prev_5	pearson	M1	0.04414625	-0.361702	2.201101	1.1042229	0.0	2	0.6194827556610107
S__GCF_012276695.1	prev_5	pearson	M1	-0.33754957	-0.4018512	2.7196639	0.68293077	0.0	2	0.6194827556610107
S__GCF_013407165.1	prev_5	pearson	M2	-0.17427221	0.23213205	-2.7221856	-0.10230488	0.0	2	0.6194827556610107
S__GCF_014279835.1	prev_5	pearson	M2	-0.4193344	0.53368694	-2.9177938	-0.023802802	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300006310_000001	prev_5	pearson	M1	0.31659716	-0.7273959	2.1083148	-1.1963359	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300006467_000165	prev_5	pearson	M2	-0.24343398	0.29232678	-2.7639315	-0.71753985	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300009136_000003	prev_5	pearson	M1	0.3420251	-0.8678137	2.691139	-1.2810166	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300009436_000049	prev_5	pearson	M2	-0.1764125	0.116229564	-2.747043	-0.763677	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300009440_000004	prev_5	pearson	M2	0.15829533	-0.24430376	-1.6361849	-0.69721	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300009443_000008	prev_5	pearson	M2	0.118828386	-0.01672715	-2.8766804	-0.46445304	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300020166_000001	prev_5	pearson	M1	0.4438614	-0.6600004	2.9305916	-1.1220849	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300020166_000015	prev_5	pearson	M2	-0.026125252	0.03258221	-2.7695487	-0.9034951	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300020182_000036	prev_5	pearson	M2	0.15058321	-0.11764315	-1.8900163	-0.8307836	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300020185_000065	prev_5	pearson	M1	0.3079788	-0.899088	3.0460815	-1.2780216	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300020385_000015	prev_5	pearson	M1	0.45828056	-0.5961677	2.7664964	-1.1643918	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300020399_000132	prev_5	pearson	M2	0.28228122	0.048803598	-1.9151615	-0.45516616	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300020595_000038	prev_5	pearson	M1	0.38424104	-0.8384796	3.292324	-1.0839422	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300021087_000038	prev_5	pearson	M2	0.058598697	0.009485051	-1.9588213	-0.8654895	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300023238_000017	prev_5	pearson	M1	0.4115571	-0.74427736	2.1621296	-1.3948653	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300023239_000003	prev_5	pearson	M2	0.052394122	-0.17413151	-1.8337449	-0.6673968	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300023239_000010	prev_5	pearson	M1	0.4214313	-0.61015916	2.592606	-1.169569	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300023293_000013	prev_5	pearson	M1	0.47721332	-0.6075219	2.635868	-1.2499256	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300024520_000070	prev_5	pearson	M2	0.21882561	0.03585212	-1.8634759	-0.8713434	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025071_000006	prev_5	pearson	M2	-0.18111032	0.2957034	-3.1768014	-0.95259565	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025079_000001	prev_5	pearson	M2	-0.03381467	0.045479253	-2.59804	-0.86983943	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025079_000004	prev_5	pearson	M1	0.45287412	-0.6773874	2.7432253	-1.2247497	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025096_000017	prev_5	pearson	M1	0.56757295	-0.4765536	2.7414637	-1.216602	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025120_000373	prev_5	pearson	M1	0.39483225	-0.6883694	2.8598738	-1.1401237	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025141_000590	prev_5	pearson	M2	-0.23729913	0.32113582	-2.7063653	-0.75599664	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025264_000009	prev_5	pearson	M1	0.5677074	-0.66644514	2.3934693	-1.3218772	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025296_001443	prev_5	pearson	M1	0.35980296	-0.7879314	2.555839	-1.3274549	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025632_000006	prev_5	pearson	M1	0.3286651	-0.9295473	3.0884008	-1.3202118	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025637_000035	prev_5	pearson	M1	0.27729338	-0.9743873	3.26444	-1.2025937	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025652_000055	prev_5	pearson	M1	0.3453237	-0.8583325	2.5991077	-1.3713042	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025653_000044	prev_5	pearson	M2	0.22288832	-0.06736562	-1.7829704	-0.8189945	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025666_000032	prev_5	pearson	M1	0.4464683	-0.7424198	2.6020393	-1.1671216	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025696_000003	prev_5	pearson	M1	0.4519527	-0.76380134	2.6645412	-1.1751362	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025707_000009	prev_5	pearson	M1	0.4409474	-0.71758044	2.924985	-1.1874053	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025832_000009	prev_5	pearson	M1	0.426341	-0.77346873	3.0535102	-1.1466792	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025853_000376	prev_5	pearson	M2	-0.18699376	0.3054918	-2.432767	-0.3524247	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025860_000061	prev_5	pearson	M1	0.38391864	-0.84755725	3.302773	-1.0648085	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025869_000017	prev_5	pearson	M2	-0.20142204	-0.005251876	-2.3523517	-0.9296403	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300025874_000005	prev_5	pearson	M1	0.41620186	-0.6791054	2.875152	-1.1202408	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300027668_002455	prev_5	pearson	M1	0.5199477	-0.6162628	2.29031	-1.2121193	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300027687_000007	prev_5	pearson	M1	-0.14206041	-0.48376414	2.792483	-2.2633548	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300027780_000015	prev_5	pearson	M1	-0.06844148	-0.48571813	2.5995805	-2.2241714	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300027788_000027	prev_5	pearson	M1	0.38466746	-0.82446504	3.2616892	-1.0950025	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300027791_000032	prev_5	pearson	M2	0.10786581	-0.021679819	-1.6759639	-0.7754182	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300027813_000042	prev_5	pearson	M2	-0.053132474	0.028030872	-2.6242344	-1.0094267	0.0	2	0.6194827556610107
S__IMGVR_UViG_3300027833_000016	prev_5	pearson	M2	0.08720589	-0.012601569	-2.4556975	-0.82610774	0.0	2	0.6194827556610107
