label	core	flowcell	depth_in_core_cm	y_bp	library_concentration	temp	temp_method	mis	initial	avg_leng_initial	derep	avg_len_derep	sst	age_kyr	total_tax_abund_tad	detected_taxa_tad	total_n_reads	total_n_reads_tad	total_tax_abund_read	total_tax_abund_aln	threshold	sample	log_total_tax_abund_tad	log_total_n_reads	log_total_n_reads_tad
LV3003047065	ST8		374.5	53610.18	140.39	4.25465118628098	mgca_jonkers_2013	4.4033892	57784676	58.3	11483201	61.5	6.44166131978254	53.61018	17750	8	93474	19757	69847	72051	10	LV3003047065	4.24922282399667	4.97069547382626	4.29574298109555
LV3003061475	ST13		136	53844	108.69	8.05083143634111	mgca_jonkers_2013	4.38936	112973110	69.7	29608396	73.6	6.25962485846197	53.844	60205	19	217801	68116	156440	160646	10	LV3003061475	4.77963977426521	5.33806186341322	4.83325551257101
LV7008886692	GeoB25202_R1		139.5	53875	51.47	6.235490352	uk37_alkenone	4.3875	102859565	52.6	21513038	56	6.235490352	53.875	27265	7	131469	36094	86390	89778	10	LV7008886692	4.43562143037486	5.11882666293329	4.55744704614936
LV7008886704	GeoB25202_R2		139.5	53875	23.87	6.235490352	uk37_alkenone	4.3875	186672027	56.9	18918645	61.2	6.235490352	53.875	29411	9	150955	34123	102817	105691	10	LV7008886704	4.4685245572997	5.17885037946647	4.53305993328412
LV3003047161	ST8		379.5	54983.46	31.63	4.38085036928916	mgca_jonkers_2013	4.3111578	1104778	59.1	793502	62	6.47543092855096	54.98346	0	0	5914	0	3831	3936	10	LV3003047161	0	3.77195474896395	0
LV3003061570	ST13		141	55466	127.35	8.04038666688849	mgca_jonkers_2013	4.32864	79639505	71.1	31089341	73.9	6.57988298438419	55.466	109857	30	302666	106208	244480	249602	10	LV3003061570	5.04083168828747	5.48096507209905	5.02616131980313
LV3003047160	ST8		384.5	55891.1266666667	36.23	4.50704955229734	mgca_jonkers_2013	4.34564506666667	1905989	56.6	991574	66.2	6.67190717786631	55.8911266666667	0	0	4506	0	2747	2898	10	LV3003047160	0	3.65388755807098	0
LV3003047159	ST8		389.5	56798.7933333333	81.65	4.63324873530552	mgca_jonkers_2013	4.41390346666667	39132173	80.8	14300268	84.8	6.86838342718166	56.7987933333333	18321	10	103855	17948	73544	75841	10	LV3003047159	4.26297287880537	5.01643159178705	4.25404025756171
LV3003047158	ST8		394.5	57706.46	70.06	4.75944791831369	mgca_jonkers_2013	4.4723876	44291383	79.6	12643578	86.6	7.06485967649701	57.70646	20368	9	108628	22333	73668	75661	10	LV3003047158	4.30896970817825	5.03594578159429	4.34896651180206
LV3003061557	ST13		146	58082	188.06	8.02994189743588	mgca_jonkers_2013	4.48508	59537389	82.9	38572967	90.5	7.14615019137165	58.082	132414	34	292682	119231	255614	260641	10	LV3003061557	5.12193718486378	5.4663974979015	5.07639282888013
LV7008886765	GeoB25202_R1		149.5	58181	42.2	7.16758002833333	uk37_alkenone	4.47914	133978185	51.4	29219035	54.5	7.16758002833333	58.181	48936	10	234420	69449	148934	159897	10	LV7008886765	4.68963734214327	5.36999651423856	4.84167225007364
LV3003047139	ST8		399.5	58614.1266666667	44.97	4.88564710132187	mgca_jonkers_2013	4.4531524	15155861	77.9	8529497	83.7	8.62798528680874	58.6141266666667	30262	13	114588	31030	81274	83060	10	LV3003047139	4.48091197784664	5.05914292942378	4.49179577131359
LV7008886741	GeoB25202_R1		155.5	58997	11.14	9.918947659625	uk37_alkenone	4.43018	84181826	45.8	4319623	50.5	9.918947659625	58.997	0	0	25006	0	15389	16057	10	LV7008886741	0	4.3980615941058	0
LV7008886753	GeoB25202_R2		155.5	58997	24.03	9.918947659625	uk37_alkenone	4.43018	129194349	43.9	9629685	47.9	9.918947659625	58.997	13369	4	111860	17764	68769	70820	10	LV7008886753	4.12613140726198	5.04867869745728	4.24956521182535
LV3003047150	ST8		404.5	59521.7933333333	73.51	5.01184628433005	mgca_jonkers_2013	4.51870486666667	67120474	74.5	15427841	80.5	8.44254713374637	59.5217933333333	68708	27	211527	78151	151839	154959	10	LV3003047150	4.83701362780678	5.32536786315612	4.89294009659512
LV7008886705	GeoB25202_R1		159.5	59738	23.86	7.834293148625	uk37_alkenone	4.55546	95103090	43.4	12531371	45.3	7.834293148625	59.738	5615	2	55591	7237	35639	36968	10	LV7008886705	3.74942709912175	4.74501229867139	3.85961857877218
LV7008886717	GeoB25202_R2		159.5	59738	49.74	7.834293148625	uk37_alkenone	4.55546	128512499	41.9	19897194	43.6	7.834293148625	59.738	17680	5	131737	22490	86926	90427	10	LV7008886717	4.24750682414992	5.11971106584941	4.35200876556578
LV3003047149	ST8		409.5	60431.7	45.56	5.12335113965152	mgca_jonkers_2013	4.561147	62250597	65.1	9170430	69.9	7.85555370343168	60.4317	17003	7	115132	19380	77749	80728	10	LV3003047149	4.23055109629509	5.06119982114319	4.2873761815526
LV3003047148	ST8		414.5	61376.7	47.48	5.00464486121452	mgca_jonkers_2013	4.543903	53529330	65.5	11451620	69.9	7.88451611411687	61.3767	32172	11	149922	37975	104497	107728	10	LV3003047148	4.50749155896537	5.17586826398134	4.5795092187103
LV3003061543	ST13		151	62293	184.56	8.01949712798326	mgca_jonkers_2013	4.57949	90294874	80.7	44589548	82.9	7.91259892566273	62.293	255813	73	494584	281105	410326	417757	10	LV3003061543	5.40792430854126	5.69424094074341	5.4488701154014
LV3003047147	ST8		419.5	62321.7	48.14	4.88593858277752	mgca_jonkers_2013	4.577481	52440180	63.1	9223523	66.9	7.91347852480206	62.3217	27707	10	137256	26272	101120	104131	10	LV3003047147	4.4426051789648	5.13753450236695	4.41950966582214
LV3003047146	ST8		424.5	63266.7	97.4	4.76723230434052	mgca_jonkers_2013	4.484661	58056720	65	17613674	68	7.94244093548725	63.2667	65624	21	202750	55316	162702	167601	10	LV3003047146	4.81706931641401	5.30696300489755	4.74285861903715
LV3003047126	ST8		429.5	64210.824	52.91	4.67067279387671	mgca_jonkers_2013	4.38529888	39791476	69.2	8102851	73.6	7.97137649847746	64.210824	12054	6	98880	13603	65434	67432	10	LV3003047126	4.08116721471347	4.99511284985928	4.13366662326068
LV3003061529	ST13		156	66015	177.08	8.00905235853065	mgca_jonkers_2013	4.56805	91959511	75.1	42965230	98.8	8.02667098129265	66.015	311997	80	620910	370483	475544	484429	10	LV3003061529	5.49415181007053	5.79302935383372	5.56876945695299
LV3003047138	ST8		439.2	66015.8	67.91	5.15646144484223	mgca_jonkers_2013	4.567946	43852530	62.5	11180916	66.1	8.02669549973556	66.0158	28742	11	142225	25614	108077	111113	10	LV3003047138	4.45853209488555	5.15297899600251	4.40849436021236
LV3003047137	ST8		444.2	66946.2	44.94	5.40686796595848	mgca_jonkers_2013	4.446994	57575945	58.1	8645599	61.2	8.05521044883768	66.9462	26457	8	123499	30194	80026	83029	10	LV3003047137	4.42255701211936	5.09166695759569	4.47993503394434
LV3003047136	ST8		449.2	67876.6	70.92	5.65727448707473	mgca_jonkers_2013	4.422468	48960938	67.8	12594447	74.4	8.08372539793979	67.8766	43958	16	162268	29239	143911	147127	10	LV3003047136	4.64304780432876	5.21023555978396	4.46597736828582
LV7008886229	GeoB25202_R2		167.5	68149	132.24	8.09207392775	uk37_alkenone	4.42745	116981055	44.2	41819821	45.4	8.09207392775	68.149	369755	53	847527	481804	598317	627798	10	LV7008886229	5.56791522998671	5.92815405501037	5.68287130263854
LV7008886778	GeoB25202_R1		167.5	68149	72.83	8.09207392775	uk37_alkenone	4.42745	72287871	47.2	32290184	48	8.09207392775	68.149	326364	54	699990	381195	539769	552723	10	LV7008886778	5.5137035780172	5.84509245619217	5.58114833481245
LV3003047134	ST8		454.2	68807	41.22	5.90768100819097	mgca_jonkers_2013	4.46035	108020076	64.7	16261207	70.5	8.5256420642359	68.807	47253	18	155365	27954	145758	149391	10	LV3003047134	4.67443857695958	5.19135598468401	4.44645949659469
LV3003047133	ST8		459.2	70162	57.68	5.78064895406092	mgca_jonkers_2013	4.3038	58661945	62.9	13264329	66	9.41847614468938	70.162	26549	9	163131	29899	112395	116083	10	LV3003047133	4.42406452541749	5.21253916067407	4.47567118832443
LV3003061515	ST13		164.8	71001.2	490.61	7.99066956429404	mgca_jonkers_2013	4.219988	98734597	71.1	67640910	73.4	9.97144024824405	71.0012	673201	98	1003146	667159	917249	933998	10	LV3003061515	5.82814539754097	6.00136457869439	5.82423000000973
LV3003047107	ST8		464.2	71517	80.3	5.65361689993088	mgca_jonkers_2013	4.21483	51573373	66.1	14724119	69.8	10.3113102251429	71.517	34710	13	171542	34628	120923	124479	10	LV3003047107	4.54046712557651	5.23437300089176	4.53943995037844
LV7008886754	GeoB25202_R1		173.5	71889.5	93.18	10.5567572325	uk37_alkenone	4.211105	95700354	45.2	38747528	46.3	10.5567572325	71.8895	282944	51	673605	341402	500301	522184	10	LV7008886754	5.45170202380025	5.82840594689315	5.53326733305792
LV7008886766	GeoB25202_R2		173.5	71889.5	126.44	10.5567572325	uk37_alkenone	4.211105	78971219	43.7	39085954	44.9	10.5567572325	71.8895	347511	58	761909	422216	575300	601327	10	LV7008886766	5.54096980588671	5.88190367368631	5.62553571560725
LV3003047125	ST8		469.2	72872	32.35	5.52658484580083	mgca_jonkers_2013	4.22744	36807425	62	6069589	66	9.79667019017442	72.872	12275	5	79310	13622	54555	56632	10	LV3003047125	4.08905687975979	4.89933342575389	4.13427275662063
LV3003061503	ST13		169.8	73147.2	217.76	7.64208514608633	mgca_jonkers_2013	4.20056	97446873	68.6	49665279	71.4	9.58376845577441	73.1472	370434	63	802248	475055	570505	585095	10	LV3003061503	5.56871201361669	5.90430918442164	5.67674480764059
LV3003047124	ST8		474.2	74227	25.72	5.39955279167078	mgca_jonkers_2013	4.01184	56910985	56.2	4264279	59.8	8.74840765343023	74.227	8519	3	52377	11171	31856	33160	10	LV3003047124	3.9304395947667	4.71914891131818	4.04813092702897
LV7008886730	GeoB25202_R1		179.5	75351	65.59	7.8788526045	uk37_alkenone	3.98861	89081140	43.4	31762557	44.5	7.8788526045	75.351	271462	42	685536	366642	470001	491961	10	LV7008886730	5.43371064427159	5.83603089962471	5.56424339779912
LV7008886742	GeoB25202_R2		179.5	75351	108.77	7.8788526045	uk37_alkenone	3.98861	92781115	43.1	39562418	43.9	7.8788526045	75.351	362435	57	821505	465575	578204	604487	10	LV7008886742	5.55923132869806	5.91461073972163	5.66799058475135
LV3003047123	ST8		479.2	75589	0.85	5.27252073754074	mgca_jonkers_2013	4.01479	138968645	61.2	2680752	68.5	7.91867251010661	75.589	0	0	19791	0	12237	12774	10	LV3003047123	0	4.29648968228505	0
LV3003061485	ST13		174.8	75779.6	260.72	7.29350072787861	mgca_jonkers_2013	4.035756	104758234	70.5	60355839	72.6	7.95056189669746	75.7796	562962	91	1032418	677844	800018	815175	10	LV3003061485	5.75047985235779	6.01385598843211	5.83113039690467
LV3003047122	ST8		484.2	76951	31.46	5.14548868341069	mgca_jonkers_2013	4.07902	24623727	58.2	2750192	61.2	8.14654944891421	76.951	1925	1	31604	2762	19661	20343	10	LV3003047122	3.28465628278852	4.49975579466378	3.44138088491651
LV3003061474	ST13		179.8	77779.8	196.45	6.94491630967089	mgca_jonkers_2013	4.056606	61905276	70.5	36941813	72.6	8.28521641432076	77.7798	153030	33	422837	206498	282984	290110	10	LV3003061474	5.18477941621114	5.62617400997107	5.31491795286635
LV7008886706	GeoB25202_R1		185.5	79025.5	126.07	8.49363513875	uk37_alkenone	4.046175	120762355	45.3	44372285	46.5	8.49363513875	79.0255	243665	36	661398	355674	418392	443256	10	LV7008886706	5.38679493401638	5.8204635339481	5.55105334018265
LV7008886718	GeoB25202_R2		185.5	79025.5	84.54	8.49363513875	uk37_alkenone	4.046175	89422185	43.8	31128648	44.8	8.49363513875	79.0255	132358	20	447752	191198	278555	295924	10	LV7008886718	5.12175347731433	5.6510385043571	5.28148561651949
LV3003047093	ST8		494.2	79675	113.42	4.8914245751506	mgca_jonkers_2013	3.94875	32053168	64.3	15287314	67.4	8.33291896762292	79.675	63204	18	230230	72550	159624	163851	10	LV3003047093	4.80075143566399	5.36216379984334	4.86064340287284
LV3003047106	ST8		499.2	81063.75	62.43	5.17810449410702	mgca_jonkers_2013	3.818725	64245615	57.3	11079779	60.7	7.9892783476803	81.06375	17791	6	115522	25715	70789	73361	10	LV3003047106	4.25022476990196	5.0626684585023	4.41020341708945
LV7008886743	GeoB25202_R1		189.5	81670.5	85.87	7.83914049266667	uk37_alkenone	3.80659	54153294	42.7	24381951	43.7	7.83914049266667	81.6705	114931	16	373039	182279	225437	240474	10	LV7008886743	5.06044096418474	5.57175540244644	5.26073901991041
LV7008886755	GeoB25202_R2		189.5	81670.5	58.83	7.83914049266667	uk37_alkenone	3.80659	55364060	44.5	24465147	45.1	7.83914049266667	81.6705	131303	19	431403	204377	262013	276952	10	LV7008886755	5.11827795648908	5.63488416758589	5.31043414492245
LV3003061569	ST13		184.8	81694.6	141.44	6.59633189146317	mgca_jonkers_2013	3.806108	68025287	68.4	40574926	70.4	7.84255695133946	81.6946	212985	47	477249	256048	355821	363720	10	LV3003061569	5.32835105732338	5.6787459370657	5.40832308403556
LV3003047105	ST8		504.2	82452.5	68.23	5.46478441306344	mgca_jonkers_2013	3.813575	16496033	62.3	4172799	66.1	7.94999819731899	82.4525	5647	3	45301	10289	25937	28421	10	LV3003047105	3.75189468804375	4.65611737573889	4.01241537476243
LV3003047104	ST8		509.2	83841.25	1	5.75146433201987	mgca_jonkers_2013	3.8215875	113383177	60.2	4784193	65.9	8.14686985631632	83.84125	9393	3	67837	15217	40405	43286	10	LV3003047104	3.97285055584723	4.83147303556694	4.18235757976453
LV3003047101	ST8		514.2	85230	13.39	6.03814425097629	mgca_jonkers_2013	3.9753	127819917	64.4	11082300	71.1	8.34374151531365	85.23	24292	7	144579	31238	93032	97033	10	LV3003047101	4.38548115016924	5.16010822041095	4.49469712311074
LV3003047100	ST8		519.2	86611.75	84.21	6.32482416993271	mgca_jonkers_2013	4.13341	95184735	62.5	20731269	66.1	8.5396208419164	86.61175	37406	12	193562	43142	129723	134004	10	LV3003047100	4.572952879658	5.28682234454502	4.63491034100171
LV3003061556	ST13		189.8	86617.4	171.57	7.55543370271281	mgca_jonkers_2013	4.134088	66695607	68.8	34433301	71.6	8.5404217959206	86.6174	128346	25	336231	158307	237094	244082	10	LV3003061556	5.1083857218686	5.52663904391034	5.19950286222854
LV7008886719	GeoB25202_R1		195.5	87282.5	42.16	8.63470754958333	uk37_alkenone	4.160225	234101729	39.4	26822639	40.8	8.63470754958333	87.2825	73433	10	288872	103157	173248	185958	10	LV7008886719	4.86589718516838	5.46070695167809	5.01350291356106
LV7008886731	GeoB25202_R2		195.5	87282.5	63.44	8.63470754958333	uk37_alkenone	4.160225	79646998	39.2	25551214	40.6	8.63470754958333	87.2825	97390	12	332146	145541	195319	210920	10	LV7008886731	4.98851882514419	5.52133033418437	5.16298833858733
LV3003047080	ST8		524.2	87993.5	86.42	6.61150408888914	mgca_jonkers_2013	4.110455	48772380	63.9	19379963	67.4	8.44662940914954	87.9935	50116	12	222938	70992	135120	140476	10	LV3003047080	4.69998506626385	5.3481860487549	4.85121552884238
LV3003047091	ST8		529.2	89375.25	64.75	6.89818400784556	mgca_jonkers_2013	4.072495	58200278	56.8	10983574	61.4	8.08112030852452	89.37525	22174	5	145504	32107	93363	96992	10	LV3003047091	4.34586362850376	5.1628779172745	4.50661325430474
LV3003047090	ST8		534.2	90757	58.67	7.18486392680198	mgca_jonkers_2013	4.03729	54585489	70.8	9274012	80.3	7.7156112078995	90.757	15575	4	73782	21225	46610	48414	10	LV3003047090	4.19245593851198	4.86795630956465	4.32686815989368
LV3003061541	ST13		194.8	91090	185.23	8.51453551396245	mgca_jonkers_2013	4.0255	66138813	67.5	39989469	69.2	7.62752397756975	91.09	157486	32	412629	208092	276543	283124	10	LV3003061541	5.19724471011749	5.6155607998873	5.31825747130963
LV3003047089	ST8		539.2	92138.5	1.23	7.4715438457584	mgca_jonkers_2013	3.96892	470599457	65.4	14420088	86.5	7.35016823882878	92.1385	14360	5	89819	22912	55752	60054	10	LV3003047089	4.15718468220161	4.9533730507267	4.36008195510597
LV3003047088	ST8		544.2	93520	46.2	7.75822376471483	mgca_jonkers_2013	3.8688	27343593	58.7	3769785	62.9	6.98472526975806	93.52	4423	2	34081	6445	20786	21656	10	LV3003047088	3.64581511829664	4.53252507211221	3.80929030117632
LV3003047087	ST8		549.2	94901.5	1.28	8.04490368367125	mgca_jonkers_2013	3.776895	97312152	62.8	5067910	70.1	6.61928230068734	94.9015	1452	1	28827	1712	17810	18454	10	LV3003047087	3.16226561429802	4.4598145133874	3.23375736296551
LV3003061528	ST13		199.8	95118	368.13	9.4736373252121	mgca_jonkers_2013	3.76764	82665530	65	48781896	67.2	6.56201237466214	95.118	275615	61	624957	360445	445645	456527	10	LV3003061528	5.44030442553607	5.79585083177425	5.55684021036293
LV7008886695	GeoB25202_R1		201.5	95387.5	81.19	6.490722559125	uk37_alkenone	3.76225	82123360	42.3	30717060	43.5	6.490722559125	95.3875	147712	18	491115	233108	294739	312590	10	LV7008886695	5.16941871860116	5.69118408318173	5.36755904132359
LV7008886707	GeoB25202_R2		201.5	95387.5	68.75	6.490722559125	uk37_alkenone	3.76225	69827293	43.2	25105592	44.1	6.490722559125	95.3875	109040	14	378505	166821	225188	237946	10	LV7008886707	5.03758982569979	5.57807276823831	5.2222533235713
LV3003047064	ST8		554.2	96283	31.71	8.33158360262767	mgca_jonkers_2013	3.77264	37955526	51.3	1581576	57.8	6.64358420103273	96.283	0	0	12146	0	7147	9138	10	LV3003047064	0	4.08446903148808	0
LV3003047079	ST8		559.2	97520	59.02	7.11639516042118	mgca_jonkers_2013	3.8664	51410020	73	14691354	78.1	6.85473981358423	97.52	15418	7	87345	23451	54543	56617	10	LV3003047079	4.18805620843837	4.9412430213086	4.37017988551276
LV3003047078	ST8		564.2	98757	23.95	5.90120671821468	mgca_jonkers_2013	3.80916	28784307	48.2	1579128	51.4	7.06589542613573	98.757	0	0	5692	0	3305	3593	10	LV3003047078	0	3.75534118381155	0
LV3003047077	ST8		569.2	99714.5	39.39	4.68601827600819	mgca_jonkers_2013	3.801435	34817460	60	3990510	64.6	7.22934045363618	99.7145	1756	1	23975	2055	14599	15208	10	LV3003047077	3.2447717614953	4.37977672993759	3.31302311032324
LV3003047074	ST8		574.2	100672	71.25	3.47082983380169	mgca_jonkers_2013	3.88392	3239870	51.6	919900	52.8	7.39278548113664	100.672	0	0	2230	0	1391	1492	10	LV3003047074	0	3.34849957028384	0
LV3003061514	ST13		204.8	100672.6	311.64	10.4327391364617	mgca_jonkers_2013	3.883986	95754874	64.4	51605616	66.3	7.39288790099721	100.6726	446891	84	846133	527819	664194	676953	10	LV3003061514	5.65020258024337	5.92743914655226	5.72248584235443
LV3003047073	ST8		579.2	101685	16.41	3.39144821384191	mgca_jonkers_2013	3.8789	8394072	50.9	674057	55.5	7.56570434574025	101.685	0	0	1178	0	705	761	10	LV3003047073	0	3.07151380509509	0
LV7008886768	GeoB25202_R1		205.5	102295.5	82.16	7.669916553875	uk37_alkenone	3.86591	70034523	44	24756324	45.4	7.669916553875	102.2955	96975	16	391544	154759	232999	246068	10	LV7008886768	4.98666426666594	5.59278168243125	5.18965872104921
LV7008886780	GeoB25202_R2		205.5	102295.5	96.96	7.669916553875	uk37_alkenone	3.86591	90635071	44.1	32708902	45.2	7.669916553875	102.2955	176918	26	568718	251354	359316	375705	10	LV7008886780	5.24777447594	5.75489773758454	5.40028752871592
LV3003047162	ST8		584.2	102698	24.03	3.31206659388213	mgca_jonkers_2013	3.87396	19240014	49.7	2263696	51.8	7.78994871915485	102.698	0	0	8357	0	4673	5115	10	LV3003047162	0	3.92210236680761	0
LV3003047063	ST8		589.2	103695	26.33	3.23268497392235	mgca_jonkers_2013	3.9078	36052618	54.5	1895929	59.4	8.08727062917724	103.695	0	0	7747	0	4495	5051	10	LV3003047063	0	3.88918961204707	0
LV3003047062	ST8		594.2	104692	74.51	3.15330335396257	mgca_jonkers_2013	3.87156	12465076	64.7	2870399	66.7	8.38459253919963	104.692	0	0	19240	0	12531	13188	10	LV3003047062	0	4.28422763959348	0
LV7008886744	GeoB25202_R1		209.5	105578.5	52.79	8.648961519375	uk37_alkenone	3.936775	48866737	42	21324633	43	8.648961519375	105.5785	66565	8	259211	116820	144255	156679	10	LV7008886744	4.82325246066024	5.41365510295916	5.06752091952586
LV7008886756	GeoB25202_R2		209.5	105578.5	62.05	8.648961519375	uk37_alkenone	3.936775	52490713	43.1	18754669	44.3	8.648961519375	105.5785	58039	8	252600	96168	145054	155246	10	LV7008886756	4.7637274037657	5.40243506551315	4.98303510011868
LV3003061501	ST13		209.8	105587.2	182.94	8.79668398759405	mgca_jonkers_2013	3.93808	68988323	65.5	35460711	68.4	8.6530138730751	105.5872	168285	24	434323	250492	270232	288059	10	LV3003061501	5.22604798777828	5.63781382839419	5.39879559406015
LV3003047061	ST8		599.2	105689	43.21	3.07392173400279	mgca_jonkers_2013	3.95335	28071056	61.9	2895889	66	8.70043106924403	105.689	0	0	22527	0	14021	14756	10	LV3003047061	0	4.35272263746202	0
LV3003047060	ST8		604.2	106686	70.8	2.99454011404301	mgca_jonkers_2013	4.02744	14545489	58.9	3426624	62	9.16482148751936	106.686	0	0	31562	0	20272	20942	10	LV3003047060	0	4.49917827532083	0
LV3003047059	ST8		609.2	107683	57.46	2.91515849408323	mgca_jonkers_2013	4.08781	50404610	52.1	4862774	54.7	9.62921190579469	107.683	2121	1	34266	3182	20598	22114	10	LV3003047059	3.32674537956532	4.53487608457354	3.502836638621
LV7008886708	GeoB25202_R1		213.5	109630.5	133.59	10.5363336105	uk37_alkenone	4.06956	52842490	42	23753897	43.3	10.5363336105	109.6305	99254	9	329559	157091	194351	207881	10	LV7008886708	4.99675239369928	5.51793449418565	5.19615406890808
LV7008886720	GeoB25202_R2		213.5	109630.5	81.94	10.5363336105	uk37_alkenone	4.06956	95844104	40.9	36604669	42.2	10.5363336105	109.6305	175830	16	482334	277234	286951	309165	10	LV7008886720	5.24509544606231	5.6833487770688	5.4428480576401
LV3003061489	ST13		214.8	112606.8	63.7	7.16062883872636	mgca_jonkers_2013	3.96932	38606083	72.6	18769932	78.6	11.8540635522199	112.6068	94257	11	234842	126229	156920	162414	10	LV3003061489	4.97431822050553	5.3707776196324	5.10116258221484
LV3003061473	ST13		219.8	117088	32.31	5.52457368985868	mgca_jonkers_2013	3.5312	50561908	67	6601363	79.3	13.8380743760062	117.088	33036	4	100958	40619	71495	74054	10	LV3003061473	4.51900060333964	5.00414504022977	4.60873991906879
LV7008886228	GeoB25202_R2		223.5	120023.5	6.39	15.13774048625	uk37_alkenone	3.269765	88740799	47.1	2660886	51.7	15.13774048625	120.0235	4362	2	28453	8106	16345	22352	10	LV7008886228	3.63978521298682	4.45414332717459	3.90886017301728
LV7008886781	GeoB25202_R1		223.5	120023.5	10.9	15.13774048625	uk37_alkenone	3.269765	10414526	51.1	1644170	53.5	15.13774048625	120.0235	2014	1	17610	3041	10064	11600	10	LV7008886781	3.30427505047713	4.24578401707752	3.48315920971698
LV3003061568	ST13		224.8	121635.4	14.6	3.88851854099099	mgca_jonkers_2013	3.209168	4865312	58.4	1285941	66.6	15.0912241071525	121.6354	3691	1	18583	5420	11742	12153	10	LV3003061568	3.56726169235387	4.26913919679218	3.73407940728059
LV7008886757	GeoB25202_R1		227.5	123119.5	7.44	15.0483957938462	uk37_alkenone	3.120315	60956974	49.7	2845166	54	15.0483957938462	123.1195	2388	1	26385	3583	15514	19003	10	LV7008886757	3.37821614974988	4.42137355810201	3.55436800099009
LV7008886769	GeoB25202_R2		227.5	123119.5	14.6	15.0483957938462	uk37_alkenone	3.120315	82179786	49.9	6050113	54.2	15.0483957938462	123.1195	6425	2	46997	11125	27631	31829	10	LV7008886769	3.8079407212155	4.67207937692625	4.04633905560481
LV3003061555	ST13		229.8	126443	21.95	4.18191901963659	mgca_jonkers_2013	3.25303	31281860	66.5	2674404	82.3	13.9174660887275	126.443	2882	1	30277	3250	21731	22555	10	LV3003061555	3.45984464238821	4.48112718464408	3.51201696949613
LV3003061539	ST13		234.8	130055.6	45.25	4.4753194982822	mgca_jonkers_2013	3.677784	79008042	72.6	11352714	80.9	12.6881606418456	130.0556	42367	12	175339	45725	130290	133671	10	LV3003061539	4.62703796342359	5.24388100221832	4.6601632120103
LV3003061527	ST13		239.8	133775.4	28.59	4.7687199769278	mgca_jonkers_2013	4.634866	2673212	57.9	912714	60.4	11.4223768846317	133.7754	2253	1	12107	3392	7816	8305	10	LV3003061527	3.35295391171009	4.08307241228454	3.53058385964512
LV7008886222	GeoB25202_R1		240.5	136277.5	16.76	10.5709554267778	uk37_alkenone	4.81445	109142321	47.1	9773429	50.6	10.5709554267778	136.2775	34520	7	173328	44802	112818	124916	10	LV7008886222	4.5380833678135	5.23887123141737	4.65130709524422
LV7008886745	GeoB25202_R2		240.5	136277.5	11.25	10.5709554267778	uk37_alkenone	4.81445	89746442	46.7	5660422	49.6	10.5709554267778	136.2775	20919	4	105492	29216	70111	78836	10	LV7008886745	4.32056168019524	5.02322364293008	4.46563562055333
LV3003061513	ST13		244.8	138493	185.59	5.06212045557341	mgca_jonkers_2013	4.88014	81908351	85	25619278	146.1	10.3255171456423	138.493	25312	9	128247	30927	86741	88873	10	LV3003061513	4.40334361913045	5.10805060110755	4.49035183668448
LV7008886709	GeoB25202_R1		249.5	147206	17.31	9.36027059022222	uk37_alkenone	4.79734	129046666	45.6	8580922	48.3	9.36027059022222	147.206	9900	3	122294	14401	79541	84515	10	LV7008886709	3.99567906051162	5.08740870137971	4.15842280658488
LV7008886721	GeoB25202_R2		249.5	147206	26.71	9.36027059022222	uk37_alkenone	4.79734	88344403	46.7	12106119	49.8	9.36027059022222	147.206	25768	8	167554	32415	110688	116536	10	LV7008886721	4.41109756550828	5.2241573921236	4.51075942368019
LV3003061500	ST13		254.4	148086	431.27	5.62544937457296	mgca_jonkers_2013	4.71344	137614394	67.8	51012190	104.6	9.56141856461617	148.086	105572	19	315454	141648	206299	212436	10	LV3003061500	5.02355286279701	5.49893741541675	5.15121351287682
