taxon	threshold	method	module_kmeans	embedding_1	embedding_2	pca_1	pca_2	module_entropy_proxy	module_count	silhouette	mis_context_mean	mis_context_sd	mis_context_min	mis_context_max	mis_context_weight_sum	mis_context_core_count	mis_context_glacial_fraction	mis_context_class
S__3300001683_28	prev_10	mi_aracne	M1	0.04126575	0.31667015	2.9729936	1.5463122	0.0	2	0.6736797094345093	4.174608938522474	0.4325205486214432	3.120315	5.01406	100461.52423913046	4	0.6675009582378264	glacial_like
S__3300006311_3	prev_10	mi_aracne	M2	1.9540417	1.6120657	-5.2444057	0.54976314	0.0	2	0.6736797094345093	4.1478993391963055	0.42679949998583033	3.120315	5.01406	388727.7399024528	4	0.6504346118728134	glacial_like
S__3300020187_18	prev_10	mi_aracne	M1	-0.23221573	0.48605174	3.3523033	1.8905561	0.0	2	0.6736797094345093	4.158155660918564	0.4270563289080225	3.120315	5.01406	130370.46433667786	4	0.6582345741010134	glacial_like
S__3300020263_16	prev_10	mi_aracne	M2	1.8294353	1.4531248	-5.019228	-0.27744427	0.0	2	0.6736797094345093	4.16754390149205	0.43090117943042877	3.120315	5.01406	451190.2169286506	4	0.6631473752723425	glacial_like
S__3300020300_16	prev_10	mi_aracne	M2	2.0478663	1.7995803	-4.904433	0.530018	0.0	2	0.6736797094345093	4.172061120190057	0.4335424001334638	3.120315	5.01406	300323.2851867336	4	0.6650004864497343	glacial_like
S__3300020317_19	prev_10	mi_aracne	M1	-0.7241304	-0.41199648	4.3401885	-1.1800138	0.0	2	0.6736797094345093	4.235061505083784	0.4428354128201381	3.203925	5.01406	37761.74891304353	2	0.7039747980537816	glacial_like
S__3300020330_9	prev_10	mi_aracne	M1	0.31679815	0.43366224	1.0557455	0.4544001	0.0	2	0.6736797094345093	4.131795853460939	0.4207105448835348	3.120315	5.01406	216715.80171962088	4	0.6411711878811341	glacial_like
S__3300024058_12	prev_10	mi_aracne	M2	1.26156	1.4704431	-3.4798377	0.9813682	0.0	2	0.6736797094345093	4.142780033454028	0.4272377601430581	3.120315	5.01406	1409854.9953901886	4	0.6461648229556276	glacial_like
S__3300024058_22	prev_10	mi_aracne	M2	1.9978595	1.5705125	-5.336822	-0.30091718	0.0	2	0.6736797094345093	4.1422703386353374	0.42366453174728613	3.120315	5.01406	473825.73181159375	4	0.6478185405515794	glacial_like
S__3300024060_27	prev_10	mi_aracne	M2	1.6880465	1.7403774	-5.053683	-0.3843556	0.0	2	0.6736797094345093	4.134419735194595	0.42337653794777114	3.120315	5.01406	67120.14592809364	4	0.6417521263643186	glacial_like
S__3300024431_33	prev_10	mi_aracne	M2	2.03216	1.4175172	-5.188589	0.08806134	0.0	2	0.6736797094345093	4.1535295729335155	0.42820705963085115	3.120315	5.01406	719497.5887263096	4	0.6539997439836459	glacial_like
S__3300024516_13	prev_10	mi_aracne	M2	2.0240378	1.8941021	-6.043022	0.4578826	0.0	2	0.6736797094345093	4.147503431924531	0.4268627144489566	3.120315	5.01406	1536593.9072965435	4	0.6500883593957731	glacial_like
S__3300024516_18	prev_10	mi_aracne	M1	0.12965721	0.23934174	2.2693384	0.96690816	0.0	2	0.6736797094345093	4.163079433136181	0.4303721833898835	3.120315	5.01406	125686.51789855071	4	0.6600687637771707	glacial_like
S__3300024516_26	prev_10	mi_aracne	M1	0.1718805	0.21135779	2.1763585	0.856779	0.0	2	0.6736797094345093	4.139987698320222	0.424922927599998	3.120315	5.01406	118825.18498049048	4	0.6452851669292053	glacial_like
S__3300024516_38	prev_10	mi_aracne	M2	1.797869	1.4098945	-4.3149896	0.3571573	0.0	2	0.6736797094345093	4.151548220703711	0.4282293260635223	3.120315	5.01406	1843538.2056521738	4	0.6524492926553476	glacial_like
S__3300025276_12	prev_10	mi_aracne	M1	-0.082995296	0.094957806	3.8213964	1.6886594	0.0	2	0.6736797094345093	4.153310792770632	0.42479443654235566	3.120315	5.01406	76629.80989130435	3	0.6558051237214982	glacial_like
S__3300025894_53	prev_10	mi_aracne	M1	-0.13996857	0.16498917	3.9252324	1.6827904	0.0	2	0.6736797094345093	4.17178099500329	0.43044951865599607	3.120315	5.01406	99778.7822826087	3	0.6665998260497565	glacial_like
S__3300026080_15	prev_10	mi_aracne	M1	-0.15095624	-0.08555855	3.9443572	1.2270218	0.0	2	0.6736797094345093	4.185139334130426	0.43422930438674323	3.120315	5.01406	55311.023333333294	3	0.6742751158644869	glacial_like
S__3300026087_14	prev_10	mi_aracne	M1	0.012810849	0.08801346	2.9183185	0.8686573	0.0	2	0.6736797094345093	4.163541397565454	0.4294590016098202	3.120315	5.01406	86310.48347826082	4	0.6609555999726608	glacial_like
S__3300026253_28	prev_10	mi_aracne	M2	1.9180875	1.756216	-4.829941	0.72867763	0.0	2	0.6736797094345093	4.147124898794237	0.4260540045678954	3.120315	5.01406	1454030.2971153846	4	0.6502594414448601	glacial_like
S__3300026253_8	prev_10	mi_aracne	M1	-0.105647646	0.25707027	3.6233513	1.75745	0.0	2	0.6736797094345093	4.15939853941377	0.4271677330835488	3.120315	5.01406	53737.273949275404	3	0.6591254011100507	glacial_like
S__3300026264_29	prev_10	mi_aracne	M1	-0.37972146	0.03380315	3.2417743	-0.3560802	0.0	2	0.6736797094345093	4.1614766143826545	0.42794797362518855	3.120315	5.01406	45525.82559921958	3	0.6602541124160619	glacial_like
S__3300026264_34	prev_10	mi_aracne	M2	2.0186574	1.7787309	-6.1469336	0.56486124	0.0	2	0.6736797094345093	4.156510874913024	0.4301353693874093	3.120315	5.01406	3481379.6187040084	4	0.6551808935822723	glacial_like
S__3300027687_20	prev_10	mi_aracne	M2	1.8074687	1.3897532	-4.1508207	0.08421302	0.0	2	0.6736797094345093	4.174479075181102	0.4322628433568674	3.120315	5.01406	240141.11785395804	4	0.6675544248350711	glacial_like
S__3300027752_17	prev_10	mi_aracne	M1	0.03209977	0.5614754	2.631989	1.8407593	0.0	2	0.6736797094345093	4.173950639330249	0.4309307090042185	3.120315	5.01406	162730.01957915275	4	0.6679393970829408	glacial_like
S__3300027771_26	prev_10	mi_aracne	M1	0.39045843	0.38833907	0.6398109	-0.24360666	0.0	2	0.6736797094345093	4.133825294177512	0.4187348664519192	3.120315	5.01406	76138.36374303229	4	0.643919548836284	glacial_like
S__3300027779_22	prev_10	mi_aracne	M1	0.07182227	0.29828393	2.906515	1.4780196	0.0	2	0.6736797094345093	4.170890439432852	0.4312404305862084	3.120315	5.01406	89602.73277591972	4	0.665468912198095	glacial_like
S__3300027791_27	prev_10	mi_aracne	M1	0.029054625	0.2732677	3.0017488	1.5765508	0.0	2	0.6736797094345093	4.1757764673629945	0.43260911182390605	3.120315	5.01406	119385.48074135999	4	0.6683191719329034	glacial_like
S__3300027827_16	prev_10	mi_aracne	M2	2.0357466	1.6046946	-5.1150403	-0.46627373	0.0	2	0.6736797094345093	4.140697551335528	0.4222550248352842	3.120315	5.01406	168507.43221850618	4	0.6473850922647227	glacial_like
S__3300027844_79	prev_10	mi_aracne	M1	-0.03984925	0.03804198	2.789545	0.42113283	0.0	2	0.6736797094345093	4.158937385676986	0.4274446716368698	3.120315	5.01406	107076.29986064666	4	0.6586085501899548	glacial_like
S__3300027847_80	prev_10	mi_aracne	M2	2.2702308	1.6474582	-5.8422966	-0.1886821	0.0	2	0.6736797094345093	4.172998144593435	0.43212891649711915	3.120315	5.01406	571981.5109949828	4	0.6665267793967855	glacial_like
S__3300027997_10	prev_10	mi_aracne	M2	2.2333958	1.694255	-5.9567933	-0.21211796	0.0	2	0.6736797094345093	4.140914844149111	0.42556730483979976	3.120315	5.01406	399749.4479069124	4	0.6456510492947584	glacial_like
S__GCA_000213395.2	prev_10	mi_aracne	M1	-0.14971875	0.0006542802	2.9250128	0.15446153	0.0	2	0.6736797094345093	4.177915389301309	0.4332903612561288	3.120315	5.01406	97148.34513935333	4	0.6695072705127049	glacial_like
S__GCA_000383355.1	prev_10	mi_aracne	M1	-0.15745808	-0.022471167	4.119087	1.4831796	0.0	2	0.6736797094345093	4.171892325415531	0.4313077133255635	3.120315	5.01406	41636.457500000004	3	0.6661845571276086	glacial_like
S__GCA_000402075.1	prev_10	mi_aracne	M1	-0.09179537	-0.014248945	3.0418491	0.3715304	0.0	2	0.6736797094345093	4.17432360427442	0.43175894378578733	3.120315	5.01406	118007.10226588632	4	0.6677341057728304	glacial_like
S__GCA_001437625.1	prev_10	mi_aracne	M2	2.1188097	1.7590147	-6.3215804	-0.09206813	0.0	2	0.6736797094345093	4.167045575502603	0.43035594432380375	3.120315	5.01406	317028.87175306544	4	0.6630874054849448	glacial_like
