threshold	method	site	taxon	sites_present	assignment_entropy	consensus_module	module_prob_1	module_prob_2	module_prob_3	module_prob_4	module_prob_5	module_prob_6	module_prob_7	module_prob_8	module_prob_9	module_prob_10	module_prob_11	module_prob_12	module_prob_13
prev_10	mi_aracne	ST8	S__GCA_000213395.2	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_000383355.1	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_000402075.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_001437625.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_001542995.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_001543015.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_002082295.1	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_002295725.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_002313235.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_002317795.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_002335045.1	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_002499015.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_003229345.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_003331785.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_003526595.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_003545625.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_003672175.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_004195625.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_004356455.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_004356825.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_004356895.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_008974855.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_008975185.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_009392475.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_009937205.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_011055585.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_012960805.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_012964335.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_012964845.1	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_012974305.1	3	2.5643863677978516	M3	0.07613345980644226	0.07613345980644226	0.07613345980644226	0.08601465821266174	0.07613345980644226	0.07613345980644226	0.07613345980644226	0.07616531103849411	0.07615385949611664	0.07613345980644226	0.07625381648540497	0.07634451985359192	0.07613345980644226
prev_10	mi_aracne	ST8	S__GCA_012974425.1	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_013203245.1	2	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_013215285.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_013390475.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_013911135.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_014384505.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_015659035.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_015659595.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_016276965.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_016777225.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_016777365.1	2	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_016838795.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_016838825.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_016838845.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_017368835.1	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_017854145.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_018673385.1	2	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_902512375.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_902514095.1	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905181585.1	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905181595.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905181765.1	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905182065.1	2	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905182235.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905182435.1	2	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905182465.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905182765.1	2	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905182775.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905182795.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905182815.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905182865.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905182885.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905478185.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905478445.1	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905478615.1	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905480095.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905480315.1	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905612275.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905612295.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905612305.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905612365.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905612455.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905616395.1	2	2.5643863677978516	M3	0.07613345980644226	0.07613345980644226	0.07613345980644226	0.08601465821266174	0.07613345980644226	0.07613345980644226	0.07613345980644226	0.07616531103849411	0.07615385949611664	0.07613345980644226	0.07625381648540497	0.07634451985359192	0.07613345980644226
prev_10	mi_aracne	ST8	S__GCA_905618915.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCA_905620445.1	2	0.00019595502817537636	M3	5.641459521754655e-13	2.580515889860635e-08	0.9999839067459106	6.114050671995885e-12	1.5608893590979278e-05	7.52987624509649e-14	7.52987624509649e-14	7.52987624509649e-14	1.9525649001296552e-13	4.557497277346556e-07	4.16279125970212e-13	9.23619930537356e-11	2.381789210303964e-12
prev_10	mi_aracne	ST8	S__GCF_002836475.1	2	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCF_003326015.1	2	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCF_012276695.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCF_013407165.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__GCF_014279835.1	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300006310_000001	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300006467_000165	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300009440_000004	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300009443_000008	3	4.25243058543856e-08	M3	1.7515142773570674e-25	9.150932304123095e-15	1.0	3.7997448185902223e-23	2.129512122195365e-09	8.277983553530619e-27	9.770717927386722e-27	8.277983553530619e-27	7.755652709610939e-26	1.5609348123953037e-13	1.5771365742579628e-25	1.3676481463329584e-20	9.284718516191255e-24
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300020166_000001	2	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300020166_000015	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300020182_000036	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300020185_000065	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300021087_000038	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300023238_000017	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300023239_000003	4	1.745977599082836e-17	M3	0.0	2.4271708918490504e-30	1.0	0.0	6.318904043620411e-19	0.0	0.0	0.0	0.0	4.082403332767346e-28	0.0	3.110882590801094e-43	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300024520_000070	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300025071_000006	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300025079_000001	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300025296_001443	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300025632_000006	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300025637_000035	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300025653_000044	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300025860_000061	2	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300025869_000017	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300027687_000007	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300027780_000015	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300027813_000042	4	2.5643863677978516	M3	0.07613345980644226	0.07613345980644226	0.07613345980644226	0.08601465821266174	0.07613345980644226	0.07613345980644226	0.07613345980644226	0.07616531103849411	0.07615385949611664	0.07613345980644226	0.07625381648540497	0.07634451985359192	0.07613345980644226
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300027833_000016	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300027833_000046	4	3.402660126994306e-07	M3	8.555132933670735e-20	8.962382702301652e-13	1.0	3.3082430990471362e-18	1.9040470533582265e-08	4.252401435403002e-21	4.252401435403002e-21	4.252401435403002e-21	4.3979962092048455e-20	7.583207672912096e-11	2.397049990977737e-19	2.5210281313799144e-16	4.556217313445943e-19
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300027861_000023	2	1.9212237059340486e-21	M3	0.0	2.1407553682621142e-36	1.0	0.0	6.953140556564316e-23	0.0	0.0	0.0	0.0	4.981078700424732e-33	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300028198_000003	3	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300028535_000001	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300031519_000018	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300031687_001020	2	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300031688_001339	2	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prev_10	mi_aracne	ST8	S__IMGVR_UViG_3300035195_000275	4	-0.0	M3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
