epoch	train_loss	heldout_auc	heldout_ap
1	20.03325080871582	0.7254332155083782	0.6622102643168218
2	18.774049758911133	0.745223754440449	0.7070947032337471
3	7.597276210784912	0.6830755236201062	0.6357008341609258
4	7.452404499053955	0.6400479056055435	0.5761000799372844
5	8.64220905303955	0.5754392150412326	0.5044756378187121
