threshold	method	source_core	relation	edge_type	taxon_from	taxon_to	signed_weight	weight	abs_weight
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182885.1	S__IMGVR_UViG_3300027833_000016	0.438305057543637	0.438305057543637	0.438305057543637
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905181765.1	S__IMGVR_UViG_3300027833_000016	0.619851077488957	0.619851077488957	0.619851077488957
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_015659035.1	S__GCA_009392475.1	0.807947524017373	0.807947524017373	0.807947524017373
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_002082295.1	S__3300026264_29	0.29154747222543	0.29154747222543	0.29154747222543
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300025869_000017	S__GCA_905478615.1	0.356578809456164	0.356578809456164	0.356578809456164
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905181585.1	S__GCA_905478615.1	0.40482546134112	0.40482546134112	0.40482546134112
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300031519_000018	S__GCA_905478615.1	0.457325146241866	0.457325146241866	0.457325146241866
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300028535_000001	S__TARA_ARC_NCLDV_00033	0.70748748484121	0.70748748484121	0.70748748484121
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300025653_000044	S__TARA_ARC_NCLDV_00033	0.676904356526558	0.676904356526558	0.676904356526558
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300025860_000061	S__IMGVR_UViG_GVMAG-S-1102114-126_000001	0.502582849014791	0.502582849014791	0.502582849014791
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300027833_000016	S__IMGVR_UViG_GVMAG-S-1102114-126_000001	0.609847943027037	0.609847943027037	0.609847943027037
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300038315_000065	S__IMGVR_UViG_3300020166_000001	0.570039944997166	0.570039944997166	0.570039944997166
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300025860_000061	S__IMGVR_UViG_3300020166_000001	0.63045496994437	0.63045496994437	0.63045496994437
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300020182_000036	S__IMGVR_UViG_3300020166_000001	0.585175340112484	0.585175340112484	0.585175340112484
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__3300006311_3	S__3300024516_18	0.351720725630221	0.351720725630221	0.351720725630221
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__3300024516_18	S__IMGVR_UViG_3300028198_000003	0.449214316777215	0.449214316777215	0.449214316777215
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300046168_000044	S__3300027827_16	0.372887019456072	0.372887019456072	0.372887019456072
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__3300026080_15	S__3300027827_16	0.48072609304454	0.48072609304454	0.48072609304454
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300027780_000015	S__IMGVR_UViG_3300031687_001020	0.433262204655095	0.433262204655095	0.433262204655095
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_GVMAG-M-3300025652-16_000001	S__IMGVR_UViG_3300031687_001020	0.365172343020593	0.365172343020593	0.365172343020593
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_017368835.1	S__IMGVR_UViG_3300031687_001020	0.45336100615364	0.45336100615364	0.45336100615364
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_108_MAG_00099	S__GCA_905182795.1	0.965151137097771	0.965151137097771	0.965151137097771
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300047157_000078	S__TARA_ARC_NCLDV_00176	0.592969906106443	0.592969906106443	0.592969906106443
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300020182_000036	S__TARA_ARC_NCLDV_00176	0.682821881504471	0.682821881504471	0.682821881504471
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00033	S__TARA_ARC_NCLDV_00176	0.674172468791169	0.674172468791169	0.674172468791169
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_012964845.1	S__GCA_000213395.2	0.365562252614699	0.365562252614699	0.365562252614699
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478445.1	S__GCA_000213395.2	0.403913855575743	0.403913855575743	0.403913855575743
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905612365.1	S__Schulz_GVMAG_S_1102104_120	0.540140357930239	0.540140357930239	0.540140357930239
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_004356895.1	S__Schulz_GVMAG_S_1102104_120	1.10805345281506	1.10805345281506	1.10805345281506
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300031687_001020	S__Schulz_GVMAG_S_1102104_120	0.486223162439242	0.486223162439242	0.486223162439242
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300024520_000070	S__IMGVR_UViG_3300025296_001443	0.708535959701011	0.708535959701011	0.708535959701011
