node_id	node_type	z_1	z_2	z_3	z_4	z_5	z_6	z_7	z_8	z_9	z_10	z_11	z_12	z_13	z_14	z_15	z_16	z_17	z_18	z_19	z_20	z_21	z_22	z_23	z_24	z_25	z_26	z_27	z_28	z_29	z_30	z_31	z_32
S__3300024313_13	taxon	2.5823655	-2.5308037	2.5951948	2.269237	-1.8278438	-1.8883309	-2.1570702	-2.8059533	0.35939217	-2.2885501	-2.658136	-2.159885	0.9412992	2.8217568	-2.435284	2.324761	-2.6066499	-2.4365659	3.0560718	-2.0591202	1.685324	-2.2013173	-3.374329	1.886274	-3.0149128	-1.6338837	1.8578126	2.2917697	2.4818368	2.5269747	-1.5698259	-1.1346511
S__3300024353_106	taxon	3.2631469	-2.5856667	2.700237	2.8971052	-1.301136	-2.1280024	-2.7156892	-2.9127517	1.3726848	-3.0254219	-2.7946959	-2.8169327	1.9191117	3.1197882	-2.8688884	3.284473	-3.076076	-2.012029	2.8529596	-1.9928561	1.9001889	-2.685145	-2.9652858	2.3850682	-3.598834	-1.8581591	2.172509	3.0135822	2.772405	2.7100677	-2.0207467	0.37130845
S__3300024353_29	taxon	3.2837906	-2.6527102	2.7057996	2.7758763	-1.5381588	-2.167709	-2.7233415	-3.082417	1.3718386	-3.067256	-2.7825136	-2.7042031	2.0766792	3.1011944	-2.878924	3.3758636	-2.9368103	-2.108466	2.8771336	-1.798145	1.9542253	-2.722612	-2.8168902	2.4827933	-3.5199022	-2.195121	2.1317847	3.1221864	2.7432914	2.6484694	-2.079678	0.2848789
S__3300024353_52	taxon	3.2773185	-2.7965288	2.6678538	2.572558	-1.4958065	-2.1747186	-2.776809	-2.917515	1.5458255	-2.9347816	-2.8895788	-2.7272625	2.0714197	3.1656082	-2.7398472	3.4134915	-3.0558834	-2.098243	2.8679895	-1.8272067	1.985357	-2.7134583	-2.6823401	2.6193762	-3.5059476	-2.2503643	1.9925789	2.9078836	2.6542165	2.5924122	-2.0433953	0.27313992
S__3300024429_35	taxon	2.7634368	-2.1907148	2.278574	2.4755616	-1.2244756	-1.957861	-2.4879885	-2.9731922	1.9098086	-2.612133	-2.3914268	-2.7805011	2.230898	2.8705254	-2.3987339	3.0212712	-2.8383827	-1.283885	2.6289487	-1.5429366	1.9738154	-2.4364557	-2.2262073	2.3220243	-2.730928	-1.5810378	2.1011515	2.508148	2.1090155	2.4336586	-1.8747948	0.50751024
S__3300024431_33	taxon	1.8022622	-0.98646706	1.8547636	2.698203	-0.4795672	-1.2173083	-1.317539	-1.7850176	1.1432993	-2.4654922	-1.4044137	-2.2681527	0.92832583	1.8230792	-2.0849042	1.907299	-1.4064562	-0.38052124	1.5090667	-0.8611899	0.98513985	-1.3743875	-2.1591766	0.65846586	-2.684419	-0.56729186	1.6414142	2.4285288	1.665694	2.0234847	-1.8223381	-0.27139783
S__3300024431_52	taxon	3.0212166	-2.1700497	2.3844104	2.7915354	-1.310432	-2.1422114	-2.6744227	-2.9751759	2.0552115	-2.8165245	-2.4800653	-2.9801216	2.3261595	3.0804293	-2.4949877	3.2269323	-3.2131937	-1.4442201	2.6745653	-1.8268745	1.9678817	-2.5845828	-2.4470007	2.3583739	-3.1714573	-1.6691058	2.1737695	2.8258498	2.3322067	2.5559874	-2.0742593	0.6424048
S__3300024516_13	taxon	2.7671528	-2.2385588	3.031752	3.1525779	-1.1154621	-2.490831	-2.6512015	-3.3299341	2.2702575	-3.1258936	-1.9286348	-3.0180807	2.1400752	3.2532098	-2.2578542	3.1595364	-2.9935164	-1.288476	2.5500898	-1.7536719	1.4438934	-2.6905992	-2.2946386	2.1120863	-3.0763307	-1.4739828	2.3481185	2.5760317	2.08707	2.7991836	-2.3280587	-0.05184841
S__3300024516_18	taxon	3.261085	-1.7643113	1.8643491	2.868349	-1.4218705	-2.0191524	-2.495075	-2.7230709	1.8781357	-2.7741625	-2.6813352	-3.1492333	2.3223553	2.9474144	-2.6596673	3.1595094	-3.469294	-1.2719586	2.5759494	-1.9068632	2.1806288	-2.3367066	-2.89711	2.0321388	-3.4032235	-1.6533736	2.183797	3.0940523	2.5119655	2.3673217	-2.1163805	1.0997508
S__3300024516_24	taxon	3.2391996	-2.520959	2.657535	2.8696206	-1.303859	-2.1477554	-2.7514508	-2.921135	1.5382907	-2.9941857	-2.7481425	-2.9197083	1.9822524	3.1227345	-2.7843804	3.2934766	-3.1909761	-1.9822606	2.8903055	-2.0076518	1.9172561	-2.7362955	-2.8713202	2.489973	-3.6086798	-1.8475131	2.2265372	3.0012505	2.7169104	2.681287	-2.0492244	0.5375005
S__3300024516_26	taxon	3.1600096	-2.085867	2.410411	2.9828105	-1.3159618	-2.1761067	-2.6692402	-2.929898	1.9703166	-2.8577988	-2.5197804	-3.0252166	2.2901385	3.129047	-2.5913005	3.2925959	-3.3546417	-1.5125393	2.635819	-1.8985716	1.9744899	-2.5700786	-2.6518884	2.2837555	-3.4283683	-1.7177846	2.2102232	3.0314198	2.4858527	2.5757241	-2.1829045	0.6773506
S__3300024516_38	taxon	1.55457	-0.82499886	0.6605813	1.2149415	-0.45726335	-1.0621021	-0.97679156	-1.3663814	1.1300551	-1.3946284	-1.9070158	-2.3430882	0.85598946	1.4873629	-1.5366569	1.5192738	-1.012837	-0.12074807	1.3961449	-0.24821204	1.0380698	-0.91982275	-2.5862746	0.36186284	-1.6142656	-0.0023773313	1.3389393	2.4018705	1.4189391	1.4506265	-1.3440064	-0.39249107
S__3300025232_4	taxon	3.09966	-2.415722	2.6112618	2.8716636	-1.240056	-2.0783002	-2.7123384	-2.9207487	1.6358712	-2.950221	-2.5860486	-2.8415666	2.1163692	3.0293787	-2.7441678	3.2954013	-3.0424004	-1.866888	2.7654495	-1.863193	1.9339395	-2.7049894	-2.6644135	2.479048	-3.440724	-1.8495181	2.1454697	2.9973912	2.6053097	2.5978415	-2.1116958	0.4314357
S__3300025243_6	taxon	3.1060348	-2.5460072	2.6524663	2.6354008	-1.2911736	-2.0367613	-2.6721654	-2.671568	1.1168818	-2.9449005	-2.7938526	-2.6985455	1.8429005	3.044353	-2.9140277	3.0725262	-3.069948	-1.8987468	2.8436832	-1.8687402	1.7800984	-2.4991057	-2.92754	2.2439423	-3.7157917	-1.7849509	2.0006347	3.0337524	2.6739297	2.5373929	-1.7191746	0.39126915
S__3300025276_12	taxon	3.056832	-2.0437236	2.3675702	2.8825216	-1.342521	-2.19716	-2.6242194	-2.9657173	2.1344416	-2.8360748	-2.461063	-3.0772114	2.3892064	3.165154	-2.4927359	3.258905	-3.37784	-1.3530955	2.6555688	-1.8741881	1.9590933	-2.5194352	-2.5044003	2.2986832	-3.3060923	-1.6275268	2.2319522	2.9270754	2.3849201	2.5815005	-2.1076193	0.7584276
S__3300025690_38	taxon	3.2971492	-2.6702638	2.8224082	2.963186	-1.4154088	-2.1880875	-2.7056506	-2.9006128	1.3101665	-3.0273468	-2.8370264	-2.8388412	1.822586	3.145831	-2.97676	3.303107	-3.1640482	-2.187414	2.9648132	-2.1476269	1.9204199	-2.7088943	-3.0941463	2.441058	-3.6685276	-1.7898467	2.2964783	3.0911608	2.8537936	2.82266	-2.0279517	0.30699345
S__3300025894_53	taxon	3.0554984	-2.0137997	2.2285454	2.7975018	-1.3247108	-2.136274	-2.6174989	-2.9244838	2.0832663	-2.7854037	-2.5075583	-3.069417	2.4085407	3.1172988	-2.4869545	3.2289853	-3.3288412	-1.2577624	2.617596	-1.8320704	1.9918727	-2.465351	-2.5210962	2.2678423	-3.2595286	-1.6276865	2.2081385	2.8977387	2.4024582	2.497953	-2.046388	0.8581075
S__3300026080_15	taxon	3.1370428	-2.0116634	2.2920303	2.9036322	-1.3393946	-2.1527007	-2.6584675	-2.8968368	1.9631348	-2.836927	-2.570631	-3.142332	2.2382421	3.083711	-2.558154	3.2294335	-3.4317033	-1.4203713	2.6509385	-1.9538183	2.0239255	-2.5278053	-2.740858	2.247829	-3.4233508	-1.6240356	2.28868	2.9860175	2.444676	2.527904	-2.1615825	0.83784115
S__3300026087_14	taxon	3.1048355	-2.1813726	2.440316	2.7804	-1.3031418	-2.083745	-2.7409515	-2.8225737	1.6738122	-2.8407497	-2.6113734	-2.901584	2.128835	3.043364	-2.6431243	3.1469886	-3.2372844	-1.5242921	2.6558025	-1.8505108	1.836297	-2.512567	-2.671525	2.2431555	-3.4873285	-1.6461743	2.0618093	2.9671283	2.4512773	2.481124	-2.0113938	0.6608417
S__3300026108_2	taxon	3.0230541	-2.3662958	2.4361582	2.748308	-1.2356453	-2.0457213	-2.7057486	-2.89801	1.6808245	-2.8543968	-2.5685372	-2.8146925	2.1757212	2.9775605	-2.6354496	3.2623377	-2.9214196	-1.6220436	2.6617432	-1.7457409	2.0017822	-2.6760445	-2.5283136	2.4040775	-3.263435	-1.8676862	2.1269178	2.864685	2.4473958	2.5175724	-2.0488727	0.44620144
S__3300026119_12	taxon	2.9787912	-2.3448224	2.4291575	2.6828873	-1.2023414	-2.0015755	-2.7033715	-2.8414528	1.5761344	-2.8218803	-2.595913	-2.7875652	2.1160445	2.9746885	-2.6213236	3.1949315	-2.884904	-1.5408322	2.6199465	-1.7293782	1.9229475	-2.5921228	-2.5483036	2.3500009	-3.3128858	-1.786967	2.0786526	2.828562	2.4435072	2.4644623	-1.9849969	0.4882471
S__3300026119_8	taxon	3.08217	-2.4831686	2.5474505	2.7065573	-1.4194319	-2.1310296	-2.6486158	-3.0065541	1.5044284	-2.9735985	-2.6395607	-2.7706573	2.1721222	3.0282774	-2.755447	3.3226671	-2.848827	-1.8015978	2.7577572	-1.6601846	2.023552	-2.675939	-2.6324377	2.424384	-3.360276	-2.075027	2.140202	2.9720368	2.561051	2.5548966	-2.08011	0.32653537
S__3300026253_28	taxon	2.0195785	-0.8213768	0.9486542	2.40766	-0.67056245	-1.1164851	-1.3102225	-1.6895845	1.2658632	-2.140287	-1.7217171	-2.521903	1.1858816	1.9520516	-2.0924354	1.7005686	-1.7710149	-0.3374665	1.8247267	-0.811865	1.3222529	-1.238935	-2.398027	0.57908463	-2.2680812	-0.55949056	1.5484343	2.6497571	1.7220299	1.5838444	-1.3672504	0.3344656
S__3300026253_8	taxon	2.9880338	-2.0955672	2.3404613	2.7775888	-1.3091791	-2.154218	-2.6138093	-2.9627147	2.103323	-2.802682	-2.4329197	-3.0078197	2.3819652	3.1036444	-2.4717324	3.2155662	-3.2320666	-1.3185842	2.6399808	-1.7895515	1.9672394	-2.519627	-2.4273748	2.311263	-3.1738067	-1.6437768	2.1920385	2.8229246	2.3240373	2.5304956	-2.0444598	0.6889098
S__3300026264_29	taxon	3.1107924	-2.2467604	2.6920004	2.8910303	-1.6124396	-2.1180074	-2.5949898	-2.72374	1.5294795	-3.0209622	-2.6458795	-2.9039207	1.8852265	3.165656	-2.8620687	2.9969058	-3.6007423	-1.6951218	2.827101	-2.2203832	1.773495	-2.3429737	-3.1207747	2.0733385	-3.82452	-1.3400366	2.1797378	3.11232	2.5742946	2.7001286	-1.9320385	0.56107795
S__3300026264_34	taxon	2.306449	-1.4933816	2.2015383	2.0391617	-0.80101776	-0.51879936	-1.3439503	-1.8037765	2.383657	-1.8418288	-2.4301887	-2.779973	1.4952245	2.6801713	-2.3080115	1.7375057	-2.9095023	0.62962514	1.6887283	-1.2124588	1.9966655	-2.6003313	-2.2292786	0.6610606	-2.8614407	-0.6841532	1.600517	2.86887	1.8408163	1.6581583	-1.5005898	0.94046885
S__3300027668_18	taxon	3.0959883	-2.3696356	2.4969091	2.7273183	-1.2710229	-2.0489218	-2.747063	-2.8151832	1.4641554	-2.8993392	-2.6824749	-2.8095407	2.0437753	3.0156503	-2.7266672	3.1866474	-3.0138361	-1.694684	2.6997821	-1.8087592	1.8745878	-2.6095583	-2.7189946	2.3320074	-3.5045807	-1.8040504	2.051712	2.945112	2.5317426	2.488303	-2.001767	0.50299835
S__3300027685_18	taxon	3.2488108	-2.566668	2.622081	2.834702	-1.2931654	-2.1315303	-2.7964334	-2.9185338	1.5136051	-2.9950438	-2.7376747	-2.8868032	2.0258367	3.1046262	-2.7912707	3.3216798	-3.107523	-2.0052655	2.909625	-1.9431784	1.9287643	-2.7792242	-2.8115768	2.5207849	-3.5741467	-1.9313694	2.1905904	3.0031257	2.7348905	2.6437254	-2.0147805	0.51479536
S__3300027685_31	taxon	3.465701	-3.0062714	2.8234868	2.7752314	-1.2973527	-2.2607338	-2.9143045	-2.8122897	1.7588831	-2.7963028	-3.0799904	-3.027833	1.8869722	3.310182	-2.6627688	3.4561799	-3.582951	-2.3937085	3.1394148	-2.3037593	1.91329	-2.830361	-2.854362	2.8808146	-3.6873846	-1.9282479	2.1554632	2.8237069	2.865401	2.823014	-1.9259145	0.49923918
S__3300027685_58	taxon	2.7304773	-2.3303704	2.4703898	2.3795	-1.2839676	-1.9434521	-2.1547072	-2.3550916	0.7518899	-2.3100605	-2.5397139	-2.5091887	1.0794646	2.7753701	-2.5385683	2.5967474	-2.5783758	-2.030516	2.9411793	-2.0300379	1.8829451	-2.2583587	-3.3706307	1.9298172	-3.6460123	-1.2881947	2.2233315	2.5091238	2.5176368	2.5182612	-1.6513743	-0.44967252
S__3300027687_10	taxon	3.0972705	-2.3849976	2.5141015	2.8040075	-1.2931001	-2.084646	-2.7603498	-2.9343896	1.7269549	-2.910872	-2.6385689	-2.9032059	2.1217473	3.0645216	-2.6512885	3.2772553	-3.0984945	-1.7598835	2.749263	-1.8877211	1.9645374	-2.7238483	-2.6443167	2.4666634	-3.3918357	-1.8170686	2.1729505	2.909984	2.514538	2.5848284	-2.1026587	0.5202778
S__3300027687_20	taxon	2.5079186	-1.3084238	1.1633115	2.2212353	-1.2791775	-1.1612146	-2.1212468	-2.016615	1.1116545	-2.3487399	-2.4420097	-2.6280324	1.7599268	2.3884335	-2.4772787	2.0316665	-2.684116	-0.45609376	2.2847667	-1.2852583	1.7002399	-1.7542119	-2.7511303	1.006001	-2.972437	-0.90494806	1.6300135	3.0727363	2.0653489	1.7889149	-1.0883808	0.8338818
S__3300027752_17	taxon	3.06749	-1.7365749	1.6232404	2.4870267	-1.398195	-1.9117546	-2.5024085	-2.6940162	1.9982824	-2.5045316	-2.7088673	-3.1291957	2.5983858	2.9571948	-2.5411463	3.0840507	-3.4163938	-0.9635782	2.581368	-1.744908	2.215032	-2.1548388	-2.6015828	2.1513577	-3.0983229	-1.5638568	2.082137	2.976457	2.4339123	2.1880856	-1.766607	1.4063022
S__3300027771_26	taxon	3.1990135	-2.0089722	2.5768962	3.1061473	-1.3651408	-2.2344737	-2.4019732	-2.7833536	1.7828057	-2.9079037	-2.480224	-2.9900837	1.9536338	2.9862275	-2.7149649	3.0612297	-3.6249113	-1.8076155	2.7630363	-2.101717	1.9354389	-2.420577	-3.0294862	2.1970139	-3.6295872	-1.5299113	2.2821915	3.127305	2.4901094	2.6901813	-2.247313	0.58425653
S__3300027779_22	taxon	3.074977	-2.1040006	2.2982306	2.7587419	-1.2969775	-2.0772839	-2.7159033	-2.86757	1.8249984	-2.76157	-2.5794606	-2.9796262	2.2592807	3.0314581	-2.5714812	3.1708968	-3.2535288	-1.3743572	2.6397567	-1.7891829	1.895963	-2.4795647	-2.5451298	2.241891	-3.3286238	-1.6312604	2.075026	2.926889	2.3948088	2.4488869	-1.9809852	0.7708155
S__3300027779_26	taxon	3.2531734	-2.527809	2.6447384	2.8463979	-1.2751312	-2.1388574	-2.6323466	-2.7718873	1.3076344	-2.998744	-2.7665782	-2.8501904	1.8519483	3.0767694	-2.8817878	3.2015686	-3.1659243	-2.0215623	2.924419	-1.9705722	1.9331427	-2.673163	-2.9803143	2.3773637	-3.7371416	-1.8697903	2.2366967	3.0497081	2.7560227	2.6782773	-1.9120812	0.4572649
S__3300027779_27	taxon	3.233767	-2.2596486	2.5979753	2.9392686	-1.3018563	-2.180238	-2.5922828	-2.7749963	1.5084343	-2.9316652	-2.6558607	-2.934329	1.8629667	3.0248673	-2.782461	3.1151648	-3.3964791	-1.8960655	2.8401253	-2.0379875	1.9311597	-2.5918572	-2.9811363	2.2991803	-3.6962686	-1.6619604	2.2510972	3.0326962	2.5858562	2.6679893	-2.0763984	0.58466053
S__3300027791_27	taxon	3.1029005	-1.8734505	1.9459038	2.6412795	-1.3765608	-1.9735715	-2.587463	-2.725562	1.8435698	-2.6728992	-2.6782794	-3.0515375	2.3836987	2.9827268	-2.5721102	3.0995736	-3.3623505	-1.1127762	2.5788906	-1.7854271	1.999119	-2.2619019	-2.6341617	2.1010544	-3.325942	-1.5422382	2.0562549	2.9746075	2.4427264	2.3161547	-1.8691149	1.1324499
S__3300027801_13	taxon	3.1317391	-2.4379745	2.5260174	2.7941198	-1.2907081	-2.0882094	-2.7830186	-2.9195142	1.6435457	-2.9345715	-2.6605382	-2.875976	2.1182241	3.0762367	-2.6940737	3.2983563	-3.0586655	-1.8079349	2.7758806	-1.8741329	1.9489644	-2.7436376	-2.6726344	2.4729924	-3.444149	-1.8700931	2.1522236	2.9276214	2.5815446	2.5806458	-2.0703588	0.5179372
S__3300027801_51	taxon	3.2877314	-2.8335	2.8885937	2.8320794	-1.4328594	-2.1184242	-2.7484365	-2.8339028	1.1395923	-2.9677646	-2.9783378	-2.8465834	1.607396	3.2660062	-2.9782143	3.2986665	-3.1043377	-2.2759387	3.110052	-2.2436976	1.8955952	-2.7520409	-3.185472	2.4478517	-3.8051968	-1.708218	2.3700361	2.9902472	2.964666	2.8816996	-1.8271832	0.21003857
S__3300027801_7	taxon	2.992508	-2.308295	2.394989	2.701694	-1.2660339	-2.0787501	-2.7052248	-2.9442515	1.8758881	-2.8281944	-2.5444205	-2.8809125	2.2513843	3.0188565	-2.5302103	3.2114139	-3.0205526	-1.498527	2.6704311	-1.7763608	1.9702215	-2.625251	-2.4569116	2.4005783	-3.1521673	-1.7453587	2.1492348	2.774778	2.3584595	2.529972	-2.024417	0.5669419
S__3300027827_16	taxon	2.700553	-1.8732934	2.8564248	3.3422084	-0.9693724	-2.1787536	-2.425232	-2.9327357	2.013042	-2.9946752	-1.6919833	-2.7380466	2.033451	2.889954	-2.4855967	3.0269241	-3.030734	-1.5341372	2.5869813	-1.7620778	1.5786784	-2.5589223	-2.4057894	2.1367679	-3.326541	-1.3825787	2.2608318	3.0438192	2.1260457	2.6930804	-2.2294462	0.0785203
S__3300027833_15	taxon	3.1803346	-2.8421812	2.8564749	2.5858545	-1.8602488	-2.0739675	-2.454194	-3.0861025	0.52757305	-2.7927656	-2.8523703	-2.352325	1.2237461	3.138202	-2.8247955	2.9471304	-2.9000573	-2.5384126	3.19077	-2.0758126	1.778639	-2.5211158	-3.5070786	2.1618173	-3.5678391	-2.1095734	2.062729	2.7526248	2.8133068	2.8070376	-1.7636797	-0.53189933
S__3300027844_60	taxon	3.3018262	-2.7526498	2.91633	2.888176	-1.4930136	-2.1781182	-2.686321	-2.8113017	1.2005739	-2.8399625	-2.935182	-2.8600683	1.5350971	3.2323923	-2.9375591	3.2132628	-3.2399545	-2.3500233	3.1694381	-2.3531468	1.8835107	-2.7042444	-3.299055	2.450467	-3.870319	-1.578448	2.4112997	2.999682	2.920166	2.928142	-1.8608544	0.16421548
