taxon	threshold	method	module_kmeans	embedding_1	embedding_2	pca_1	pca_2	module_entropy_proxy	module_count	silhouette
S__3300027779_26	prev_3	spearman	M1	3.2531734	-2.527809	-2.1749506	0.111652374	0.0	2	0.4913685917854309
S__3300027779_27	prev_3	spearman	M1	3.233767	-2.2596486	-2.049553	0.40651548	0.0	2	0.4913685917854309
S__3300027791_27	prev_3	spearman	M1	3.1029005	-1.8734505	-1.3752995	1.6828803	0.0	2	0.4913685917854309
S__3300027801_13	prev_3	spearman	M1	3.1317391	-2.4379745	-2.0712938	0.61027217	0.0	2	0.4913685917854309
S__3300027801_51	prev_3	spearman	M1	3.2877314	-2.8335	-2.4766045	-0.6214628	0.0	2	0.4913685917854309
S__3300027801_7	prev_3	spearman	M1	2.992508	-2.308295	-1.6459208	1.0264348	0.0	2	0.4913685917854309
S__3300027827_16	prev_3	spearman	M1	2.700553	-1.8732934	-1.1595573	0.9972347	0.0	2	0.4913685917854309
S__3300027833_15	prev_3	spearman	M1	3.1803346	-2.8421812	-1.6530218	-1.5582347	0.0	2	0.4913685917854309
S__3300027844_60	prev_3	spearman	M1	3.3018262	-2.7526498	-2.4472618	-0.7644329	0.0	2	0.4913685917854309
S__3300027844_72	prev_3	spearman	M1	3.2440014	-2.2918901	-2.026308	0.28586602	0.0	2	0.4913685917854309
S__3300027844_79	prev_3	spearman	M1	3.1407995	-2.0421035	-1.797534	0.9267452	0.0	2	0.4913685917854309
S__3300027847_80	prev_3	spearman	M2	1.1760693	-0.26937228	7.6000605	2.3991396	0.0	2	0.4913685917854309
S__3300027883_17	prev_3	spearman	M1	3.129559	-2.3681376	-2.033619	0.7778648	0.0	2	0.4913685917854309
S__3300027997_10	prev_3	spearman	M1	2.7730632	-2.1200507	-1.4026251	0.83591104	0.0	2	0.4913685917854309
S__GCA_000213395.2	prev_3	spearman	M1	3.0781913	-2.1072707	-1.1011591	0.7365377	0.0	2	0.4913685917854309
S__GCA_000383355.1	prev_3	spearman	M1	3.030806	-2.2138803	-1.7896509	1.1369305	0.0	2	0.4913685917854309
S__GCA_000402075.1	prev_3	spearman	M1	2.9096398	-1.7104726	-0.5228071	1.3257403	0.0	2	0.4913685917854309
S__GCA_001437625.1	prev_3	spearman	M2	2.5452538	-1.313049	1.1015654	1.8789203	0.0	2	0.4913685917854309
S__GCA_001510275.1	prev_3	spearman	M1	3.1459885	-2.5670838	-2.269312	0.43581688	0.0	2	0.4913685917854309
S__GCA_001542995.1	prev_3	spearman	M1	2.6376467	-1.7940084	-1.0029335	0.88900733	0.0	2	0.4913685917854309
S__GCA_001543015.1	prev_3	spearman	M2	1.951373	-1.1471797	3.2397232	1.955281	0.0	2	0.4913685917854309
S__GCA_001643535.1	prev_3	spearman	M1	2.6823277	-2.4083128	-1.1373653	0.62945557	0.0	2	0.4913685917854309
S__GCA_002082295.1	prev_3	spearman	M1	3.0501795	-2.0279837	-1.3770466	1.4667158	0.0	2	0.4913685917854309
S__GCA_002168195.1	prev_3	spearman	M1	3.2082295	-2.6194148	-2.1615114	0.2904353	0.0	2	0.4913685917854309
S__GCA_002295725.1	prev_3	spearman	M1	2.9990978	-2.291503	-1.6918669	0.96369016	0.0	2	0.4913685917854309
S__GCA_002313235.1	prev_3	spearman	M1	3.173191	-2.1680589	-2.041584	0.91776264	0.0	2	0.4913685917854309
S__GCA_002317795.1	prev_3	spearman	M2	2.592568	-1.256582	0.8168278	1.5551925	0.0	2	0.4913685917854309
S__GCA_002335045.1	prev_3	spearman	M1	3.08926	-2.683951	-1.5881882	-0.882519	0.0	2	0.4913685917854309
S__GCA_002457605.1	prev_3	spearman	M1	2.8999798	-2.6575546	-1.0468512	-1.1856177	0.0	2	0.4913685917854309
S__GCA_002499015.1	prev_3	spearman	M1	2.6972106	-1.4743042	0.4841051	1.7255269	0.0	2	0.4913685917854309
S__GCA_002499365.1	prev_3	spearman	M1	3.3233871	-2.7501104	-1.6460896	-1.1425409	0.0	2	0.4913685917854309
S__GCA_002699665.1	prev_3	spearman	M1	2.8633628	-2.6327271	-0.97942066	-1.0002067	0.0	2	0.4913685917854309
S__GCA_002701645.1	prev_3	spearman	M1	2.9039543	-2.132172	-0.5628805	-0.6290555	0.0	2	0.4913685917854309
S__GCA_002713705.1	prev_3	spearman	M1	3.04416	-2.3457208	-1.8196592	0.83089006	0.0	2	0.4913685917854309
S__GCA_002816875.1	prev_3	spearman	M1	3.431209	-2.9760294	-2.7030468	-0.33589315	0.0	2	0.4913685917854309
S__GCA_003229345.1	prev_3	spearman	M1	3.072255	-2.3824263	-1.789177	0.70372725	0.0	2	0.4913685917854309
S__GCA_003230615.1	prev_3	spearman	M1	3.3630548	-2.7407327	-2.6130047	-0.08444905	0.0	2	0.4913685917854309
S__GCA_003331785.1	prev_3	spearman	M1	3.204605	-2.1452053	-1.6267691	0.8927798	0.0	2	0.4913685917854309
S__GCA_003526595.1	prev_3	spearman	M1	3.2053194	-1.9253645	-1.9977751	1.2162956	0.0	2	0.4913685917854309
S__GCA_003545625.1	prev_3	spearman	M1	3.0260615	-1.9670845	-1.932045	0.9499974	0.0	2	0.4913685917854309
S__GCA_003672175.1	prev_3	spearman	M1	3.140674	-1.6860945	-1.232399	1.9879088	0.0	2	0.4913685917854309
S__GCA_004195625.1	prev_3	spearman	M2	1.5202984	-0.7174499	5.095794	1.9160653	0.0	2	0.4913685917854309
S__GCA_004356105.1	prev_3	spearman	M1	2.9160538	-2.2937813	-1.3706598	1.0241472	0.0	2	0.4913685917854309
S__GCA_004356405.1	prev_3	spearman	M1	3.2141106	-2.37166	-2.1368465	0.4490993	0.0	2	0.4913685917854309
S__GCA_004356455.1	prev_3	spearman	M1	3.037934	-2.104897	-1.8086472	1.2517107	0.0	2	0.4913685917854309
S__GCA_004356775.1	prev_3	spearman	M1	3.2562547	-3.2868557	-2.4486418	-1.3638282	0.0	2	0.4913685917854309
S__GCA_004356805.1	prev_3	spearman	M1	3.2603316	-2.7693887	-2.3154068	-0.6754782	0.0	2	0.4913685917854309
S__GCA_004356825.1	prev_3	spearman	M1	2.9602637	-2.0602984	-1.5573673	1.4525623	0.0	2	0.4913685917854309
S__GCA_004356895.1	prev_3	spearman	M1	2.9751287	-2.2902653	-1.4984388	1.0217038	0.0	2	0.4913685917854309
S__GCA_004356925.1	prev_3	spearman	M1	3.1116726	-2.7392538	-1.8088913	-1.1159885	0.0	2	0.4913685917854309
S__GCA_004376075.1	prev_3	spearman	M1	3.1292083	-2.6395574	-2.0519743	0.44466054	0.0	2	0.4913685917854309
S__GCA_004376185.1	prev_3	spearman	M1	3.2482235	-2.6288242	-2.3478441	0.2243526	0.0	2	0.4913685917854309
S__GCA_008638035.1	prev_3	spearman	M1	3.2455268	-2.5009494	-2.1682444	0.19590425	0.0	2	0.4913685917854309
S__GCA_008974855.1	prev_3	spearman	M2	2.4402292	-1.7704495	1.5034285	3.0373118	0.0	2	0.4913685917854309
S__GCA_008974985.1	prev_3	spearman	M1	3.271877	-2.6033034	-2.4541473	-0.11466646	0.0	2	0.4913685917854309
S__GCA_008975185.1	prev_3	spearman	M1	3.128047	-2.3675709	-1.9991589	0.41244543	0.0	2	0.4913685917854309
S__GCA_009392475.1	prev_3	spearman	M1	3.0598989	-2.258862	-1.826582	1.0575534	0.0	2	0.4913685917854309
S__GCA_009937205.1	prev_3	spearman	M1	3.1671772	-1.7631254	-1.4318027	1.8497899	0.0	2	0.4913685917854309
S__GCA_011049715.1	prev_3	spearman	M1	2.9010406	-2.3479848	-1.3494225	0.9654367	0.0	2	0.4913685917854309
S__GCA_011055585.1	prev_3	spearman	M2	2.4654818	-1.9844038	0.90842056	2.629036	0.0	2	0.4913685917854309
S__GCA_012959275.1	prev_3	spearman	M1	3.3334656	-2.7407987	-2.6510391	-0.38441277	0.0	2	0.4913685917854309
S__GCA_012960055.1	prev_3	spearman	M2	2.329461	-2.3400774	0.4799242	-1.3505583	0.0	2	0.4913685917854309
S__GCA_012960805.1	prev_3	spearman	M2	1.3249041	-0.44680816	6.5904846	2.2357697	0.0	2	0.4913685917854309
S__GCA_012960835.1	prev_3	spearman	M1	3.2840395	-2.5318093	-2.4665031	0.3123572	0.0	2	0.4913685917854309
S__GCA_012961035.1	prev_3	spearman	M1	3.3389235	-2.7613893	-2.6461067	-0.33216095	0.0	2	0.4913685917854309
S__GCA_012964335.1	prev_3	spearman	M1	3.1349692	-1.94218	-1.645339	1.499968	0.0	2	0.4913685917854309
S__GCA_012964845.1	prev_3	spearman	M1	3.054975	-1.5186839	-0.7278385	1.5675765	0.0	2	0.4913685917854309
S__GCA_012974305.1	prev_3	spearman	M1	2.612195	-2.4648066	-0.61120796	0.6072837	0.0	2	0.4913685917854309
S__GCA_012974425.1	prev_3	spearman	M1	3.2236695	-2.2917595	-2.3569899	0.7018697	0.0	2	0.4913685917854309
S__GCA_013203245.1	prev_3	spearman	M1	3.1352081	-2.1324804	-2.0287867	1.1080791	0.0	2	0.4913685917854309
S__GCA_013215285.1	prev_3	spearman	M2	1.5394118	-0.79791665	5.674844	1.998122	0.0	2	0.4913685917854309
S__GCA_013390475.1	prev_3	spearman	M2	1.8757073	-0.93468237	5.330991	2.051553	0.0	2	0.4913685917854309
S__GCA_013390745.1	prev_3	spearman	M1	3.2727716	-2.7404747	-2.4079323	-0.72934246	0.0	2	0.4913685917854309
S__GCA_013911135.1	prev_3	spearman	M1	2.4974189	-2.022422	0.56866837	2.572138	0.0	2	0.4913685917854309
S__GCA_014238785.1	prev_3	spearman	M1	3.3250031	-2.4950895	-2.5519762	0.3270123	0.0	2	0.4913685917854309
S__GCA_014384445.1	prev_3	spearman	M1	3.3243613	-2.6031008	-2.570197	0.13224006	0.0	2	0.4913685917854309
S__GCA_014384505.1	prev_3	spearman	M2	2.1322706	-0.9952341	3.1695757	1.6695874	0.0	2	0.4913685917854309
S__GCA_015492195.1	prev_3	spearman	M1	3.4372222	-2.932938	-2.3593197	-0.95539546	0.0	2	0.4913685917854309
S__GCA_015658585.1	prev_3	spearman	M2	2.5457587	-2.4562316	-0.009875298	-1.3364601	0.0	2	0.4913685917854309
S__GCA_015658965.1	prev_3	spearman	M2	2.365066	-2.3492582	0.60446453	-1.2787318	0.0	2	0.4913685917854309
S__GCA_015659035.1	prev_3	spearman	M1	2.9158964	-2.2203667	-1.4451857	1.2025388	0.0	2	0.4913685917854309
S__GCA_015659465.1	prev_3	spearman	M1	3.2745173	-2.5745776	-2.4675932	0.17866087	0.0	2	0.4913685917854309
S__GCA_015659595.1	prev_3	spearman	M1	2.9539416	-2.1174803	-1.3929586	1.3430717	0.0	2	0.4913685917854309
S__GCA_016276965.1	prev_3	spearman	M2	1.819886	-0.8684945	5.1935444	1.9540632	0.0	2	0.4913685917854309
S__GCA_016777225.1	prev_3	spearman	M1	2.580827	-1.69681	0.13361359	1.365501	0.0	2	0.4913685917854309
S__GCA_016777365.1	prev_3	spearman	M1	3.1386533	-2.5675528	-1.7266874	-0.42933846	0.0	2	0.4913685917854309
S__GCA_016782865.1	prev_3	spearman	M1	2.7479122	-2.1731129	-0.785697	1.2499087	0.0	2	0.4913685917854309
S__GCA_016838795.1	prev_3	spearman	M1	2.7129352	-2.1773186	-1.2221842	1.0610743	0.0	2	0.4913685917854309
S__GCA_016838825.1	prev_3	spearman	M1	2.6841931	-1.9632001	-1.226593	0.8904971	0.0	2	0.4913685917854309
S__GCA_016838845.1	prev_3	spearman	M2	2.4184084	-2.031792	1.0835505	2.4771247	0.0	2	0.4913685917854309
S__GCA_017368835.1	prev_3	spearman	M1	2.823448	-2.2075508	-1.1156931	1.1795356	0.0	2	0.4913685917854309
S__GCA_017854145.1	prev_3	spearman	M2	1.6441866	-0.30161056	5.835664	2.5484169	0.0	2	0.4913685917854309
S__GCA_018656365.1	prev_3	spearman	M1	3.274285	-2.6881914	-2.3828545	-0.6249299	0.0	2	0.4913685917854309
S__GCA_018666335.1	prev_3	spearman	M1	3.1793728	-2.822113	-2.0505095	-1.049933	0.0	2	0.4913685917854309
S__GCA_018673385.1	prev_3	spearman	M1	3.3309374	-2.2564669	-2.4857025	0.60255885	0.0	2	0.4913685917854309
S__GCA_018695965.1	prev_3	spearman	M1	3.229282	-2.8065147	-2.2483225	-0.9788804	0.0	2	0.4913685917854309
S__GCA_018830725.1	prev_3	spearman	M1	3.284641	-2.627697	-2.322753	0.0725162	0.0	2	0.4913685917854309
S__GCA_019057915.1	prev_3	spearman	M2	2.3105865	-2.2277071	0.7577839	-1.1908619	0.0	2	0.4913685917854309
S__GCA_902512375.1	prev_3	spearman	M1	3.1820116	-1.9450345	-1.6896172	1.153586	0.0	2	0.4913685917854309
S__GCA_902514095.1	prev_3	spearman	M1	3.27348	-2.130558	-2.2777405	0.6523863	0.0	2	0.4913685917854309
S__GCA_902608305.1	prev_3	spearman	M1	3.3305597	-2.7589173	-2.5557938	-0.6240895	0.0	2	0.4913685917854309
S__GCA_905181585.1	prev_3	spearman	M1	3.1726332	-2.1570725	-1.443286	0.9329506	0.0	2	0.4913685917854309
S__GCA_905181595.1	prev_3	spearman	M2	1.4849521	-0.35091558	5.763147	2.3964152	0.0	2	0.4913685917854309
S__GCA_905181625.1	prev_3	spearman	M1	3.2134156	-2.369506	-2.270218	0.6588936	0.0	2	0.4913685917854309
S__GCA_905181655.1	prev_3	spearman	M1	3.275937	-2.6142232	-2.3051014	-0.061851025	0.0	2	0.4913685917854309
S__GCA_905181685.1	prev_3	spearman	M1	2.7390037	-2.4967756	-0.5743084	-1.1779833	0.0	2	0.4913685917854309
S__GCA_905181765.1	prev_3	spearman	M1	3.0320735	-1.8883593	-1.5459929	1.7918695	0.0	2	0.4913685917854309
S__GCA_905181885.1	prev_3	spearman	M1	3.3923907	-3.2966194	-2.848381	-1.1196942	0.0	2	0.4913685917854309
S__GCA_905181955.1	prev_3	spearman	M1	2.6633239	-2.4862752	-0.3280306	-1.2336016	0.0	2	0.4913685917854309
S__GCA_905182065.1	prev_3	spearman	M1	3.2682984	-2.5782602	-2.2283487	-0.037447214	0.0	2	0.4913685917854309
S__GCA_905182125.1	prev_3	spearman	M1	3.3095639	-2.3489275	-2.4579048	0.42884886	0.0	2	0.4913685917854309
S__GCA_905182235.1	prev_3	spearman	M1	2.9041326	-1.52953	-0.32894897	1.7172637	0.0	2	0.4913685917854309
S__GCA_905182305.1	prev_3	spearman	M1	3.22101	-2.5232878	-2.264042	0.37307334	0.0	2	0.4913685917854309
S__GCA_905182385.1	prev_3	spearman	M1	3.3365378	-2.7487128	-2.622654	-0.46358228	0.0	2	0.4913685917854309
S__GCA_905182435.1	prev_3	spearman	M1	3.1692033	-2.4209042	-1.3099184	0.47838938	0.0	2	0.4913685917854309
S__GCA_905182465.1	prev_3	spearman	M1	2.9899764	-1.8947487	-1.416194	0.96712184	0.0	2	0.4913685917854309
S__GCA_905182475.1	prev_3	spearman	M1	2.9575434	-2.1513188	-1.5123692	1.2826397	0.0	2	0.4913685917854309
S__GCA_905182565.1	prev_3	spearman	M1	3.2073221	-2.4436312	-2.285119	0.54524493	0.0	2	0.4913685917854309
S__GCA_905182695.1	prev_3	spearman	M1	3.3027196	-2.7447119	-2.4387817	-0.7218487	0.0	2	0.4913685917854309
S__GCA_905182715.1	prev_3	spearman	M1	3.2130651	-2.3148966	-2.3663292	0.8549684	0.0	2	0.4913685917854309
S__GCA_905182765.1	prev_3	spearman	M1	3.2124586	-2.300988	-1.8834486	0.80150187	0.0	2	0.4913685917854309
S__GCA_905182775.1	prev_3	spearman	M1	2.663271	-1.9441625	-1.0398788	0.90534365	0.0	2	0.4913685917854309
S__GCA_905182795.1	prev_3	spearman	M1	3.0655992	-1.900872	-1.4835901	1.054281	0.0	2	0.4913685917854309
S__GCA_905182815.1	prev_3	spearman	M2	1.2846519	-0.5703665	5.955151	2.2649	0.0	2	0.4913685917854309
S__GCA_905182865.1	prev_3	spearman	M1	2.9537268	-1.6828079	-1.0598087	2.2054873	0.0	2	0.4913685917854309
S__GCA_905182885.1	prev_3	spearman	M1	3.2116733	-1.7981532	-1.1367445	1.4965054	0.0	2	0.4913685917854309
S__GCA_905478185.1	prev_3	spearman	M2	2.53083	-1.5244668	0.7498112	1.405019	0.0	2	0.4913685917854309
S__GCA_905478445.1	prev_3	spearman	M1	3.077242	-2.3651323	-1.875371	0.71770334	0.0	2	0.4913685917854309
S__GCA_905478615.1	prev_3	spearman	M1	3.0437663	-2.0207105	-1.76441	1.46686	0.0	2	0.4913685917854309
S__GCA_905479195.1	prev_3	spearman	M1	3.3372257	-2.7511442	-2.6172733	-0.4844463	0.0	2	0.4913685917854309
S__GCA_905479565.1	prev_3	spearman	M1	3.283495	-2.8035035	-2.515997	-0.7152002	0.0	2	0.4913685917854309
S__GCA_905480095.1	prev_3	spearman	M1	2.944013	-2.2078042	-1.079112	1.1431898	0.0	2	0.4913685917854309
S__GCA_905480315.1	prev_3	spearman	M1	3.1675072	-2.3777046	-1.5085335	0.20062423	0.0	2	0.4913685917854309
S__GCA_905612275.1	prev_3	spearman	M2	2.0377493	-1.1317743	2.3344135	1.0212523	0.0	2	0.4913685917854309
S__GCA_905612295.1	prev_3	spearman	M2	1.2412379	-0.57867134	6.146092	2.38583	0.0	2	0.4913685917854309
S__GCA_905612305.1	prev_3	spearman	M1	3.1928482	-1.9623482	-1.880065	1.2775383	0.0	2	0.4913685917854309
S__GCA_905612365.1	prev_3	spearman	M1	3.227984	-2.0278316	-1.6343422	0.7607784	0.0	2	0.4913685917854309
S__GCA_905612455.1	prev_3	spearman	M2	1.1906841	-0.41921306	7.727906	2.2486148	0.0	2	0.4913685917854309
S__GCA_905612485.1	prev_3	spearman	M1	3.3197126	-2.631198	-2.5987797	-0.004564047	0.0	2	0.4913685917854309
S__GCA_905616395.1	prev_3	spearman	M1	3.2485037	-2.3694124	-2.1524343	0.6575247	0.0	2	0.4913685917854309
S__GCA_905618905.1	prev_3	spearman	M1	3.2604847	-2.847451	-2.3698015	-0.8487587	0.0	2	0.4913685917854309
S__GCA_905618915.1	prev_3	spearman	M1	3.095506	-1.7436041	-1.1571207	1.5499209	0.0	2	0.4913685917854309
S__GCA_905620445.1	prev_3	spearman	M1	3.348387	-2.5847015	-2.5070276	0.064477205	0.0	2	0.4913685917854309
S__GCA_905620495.1	prev_3	spearman	M1	3.2672591	-2.7402337	-2.32061	-0.8564265	0.0	2	0.4913685917854309
S__GCF_001682155.1	prev_3	spearman	M1	3.5126796	-2.9389634	-2.6137295	-0.83784175	0.0	2	0.4913685917854309
S__GCF_002836055.1	prev_3	spearman	M1	3.057723	-2.4837158	-1.8678818	0.5673194	0.0	2	0.4913685917854309
S__GCF_002836475.1	prev_3	spearman	M1	2.9837155	-2.247546	-1.6952391	1.0996684	0.0	2	0.4913685917854309
S__GCF_003326015.1	prev_3	spearman	M1	3.2309227	-2.3367102	-1.836607	0.67666125	0.0	2	0.4913685917854309
S__GCF_012276695.1	prev_3	spearman	M2	1.2487946	-0.30374357	7.036441	2.3723044	0.0	2	0.4913685917854309
S__GCF_013407165.1	prev_3	spearman	M1	3.1126838	-1.977376	-2.1250925	1.2019361	0.0	2	0.4913685917854309
S__GCF_014279835.1	prev_3	spearman	M1	2.9444551	-2.3149476	-1.6208191	0.5963373	0.0	2	0.4913685917854309
S__IMGVR_UViG_3300000133_000001	prev_3	spearman	M2	1.9567662	-2.0468187	1.8981285	-1.3096242	0.0	2	0.4913685917854309
S__IMGVR_UViG_3300006310_000001	prev_3	spearman	M2	2.3421388	-1.8834629	0.98309135	-0.81585574	0.0	2	0.4913685917854309
S__IMGVR_UViG_3300006467_000165	prev_3	spearman	M2	1.9023243	-1.7705748	2.2008	-0.9169023	0.0	2	0.4913685917854309
S__IMGVR_UViG_3300007760_000033	prev_3	spearman	M2	1.9478254	-2.0868378	1.8890209	-1.3653696	0.0	2	0.4913685917854309
S__IMGVR_UViG_3300009136_000003	prev_3	spearman	M2	2.0880318	-1.9806169	1.5595245	-1.1299827	0.0	2	0.4913685917854309
S__IMGVR_UViG_3300009436_000049	prev_3	spearman	M2	2.0550418	-2.0915437	1.5001135	-1.303586	0.0	2	0.4913685917854309
S__IMGVR_UViG_3300009440_000004	prev_3	spearman	M2	2.0319514	-1.7813687	1.9620657	-0.7206688	0.0	2	0.4913685917854309
S__IMGVR_UViG_3300009443_000008	prev_3	spearman	M2	2.2255464	-1.7649215	0.9905882	-0.4823234	0.0	2	0.4913685917854309
S__IMGVR_UViG_3300009526_000022	prev_3	spearman	M2	2.1489944	-2.6883693	0.5537777	-1.6811819	0.0	2	0.4913685917854309
S__IMGVR_UViG_3300009705_000001	prev_3	spearman	M2	1.9668996	-2.2426598	1.3929796	-1.4090195	0.0	2	0.4913685917854309
S__IMGVR_UViG_3300020166_000001	prev_3	spearman	M2	2.0187924	-1.8282361	1.5115423	-0.8320801	0.0	2	0.4913685917854309
S__IMGVR_UViG_3300020166_000015	prev_3	spearman	M2	1.5507805	-0.765857	4.6731052	1.4446716	0.0	2	0.4913685917854309
