from	to	threshold	signed_weight	weight	abs_weight	method	method_suffix	threshold_value	core
S__GCA_002317795.1	S__GCA_001542995.1	10	0.745829317039452	0.745829317039452	0.745829317039452	bicor_abs_threshold	bicor	0.55	ST13
S__Schulz_GVMAG_M_3300025652_16	S__IMGVR_UViG_GVMAG-M-3300025652-16_000001	10	-0.582564011836435	0.582564011836435	0.582564011836435	bicor_abs_threshold	bicor	0.55	ST13
S__IMGVR_UViG_3300027813_000042	S__GCA_001643535.1	10	0.593772720409464	0.593772720409464	0.593772720409464	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_016777225.1	S__IMGVR_UViG_3300027780_000015	10	0.570175539891583	0.570175539891583	0.570175539891583	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_002499015.1	S__IMGVR_UViG_3300028535_000001	10	0.586342648646031	0.586342648646031	0.586342648646031	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_016777225.1	S__IMGVR_UViG_3300038315_000065	10	-0.644465866981977	0.644465866981977	0.644465866981977	bicor_abs_threshold	bicor	0.55	ST13
S__IMGVR_UViG_3300027780_000015	S__GCA_905612275.1	10	0.591775428840523	0.591775428840523	0.591775428840523	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_002317795.1	S__GCA_017854145.1	10	0.581279003677412	0.581279003677412	0.581279003677412	bicor_abs_threshold	bicor	0.55	ST13
S__3300027847_80	S__GCA_017854145.1	10	0.652055532364681	0.652055532364681	0.652055532364681	bicor_abs_threshold	bicor	0.55	ST13
S__IMGVR_UViG_3300027780_000015	S__GCA_017854145.1	10	0.594514235007813	0.594514235007813	0.594514235007813	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_001643535.1	S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	10	0.722940662745456	0.722940662745456	0.722940662745456	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_016838825.1	S__3300006311_3	10	0.644849490797228	0.644849490797228	0.644849490797228	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_016777225.1	S__3300027997_10	10	0.5988079569977	0.5988079569977	0.5988079569977	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_001643535.1	S__3300027997_10	10	0.682845383167663	0.682845383167663	0.682845383167663	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_002499015.1	S__3300027997_10	10	-0.641461795091819	0.641461795091819	0.641461795091819	bicor_abs_threshold	bicor	0.55	ST13
S__IMGVR_UViG_3300038315_000065	S__3300027997_10	10	-0.623592350595279	0.623592350595279	0.623592350595279	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_016777225.1	S__TARA_ARC_NCLDV_00188	10	0.667693430078013	0.667693430078013	0.667693430078013	bicor_abs_threshold	bicor	0.55	ST13
S__IMGVR_UViG_3300027780_000015	S__TARA_ARC_NCLDV_00188	10	0.551051908504996	0.551051908504996	0.551051908504996	bicor_abs_threshold	bicor	0.55	ST13
S__IMGVR_UViG_3300027813_000042	S__IMGVR_UViG_3300027833_000046	10	0.596195877937121	0.596195877937121	0.596195877937121	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_001643535.1	S__IMGVR_UViG_3300027833_000046	10	0.643539263418923	0.643539263418923	0.643539263418923	bicor_abs_threshold	bicor	0.55	ST13
S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	S__IMGVR_UViG_3300027833_000046	10	0.622678494535861	0.622678494535861	0.622678494535861	bicor_abs_threshold	bicor	0.55	ST13
S__3300027997_10	S__IMGVR_UViG_3300027833_000046	10	0.644869516995	0.644869516995	0.644869516995	bicor_abs_threshold	bicor	0.55	ST13
S__3300020330_9	S__IMGVR_UViG_3300049783_000307	10	0.637087894339386	0.637087894339386	0.637087894339386	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_001543015.1	S__GCA_016276965.1	10	0.566299965326865	0.566299965326865	0.566299965326865	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_001643535.1	S__IMGVR_UViG_3300035195_000275	10	0.682540597359011	0.682540597359011	0.682540597359011	bicor_abs_threshold	bicor	0.55	ST13
S__IMGVR_UViG_3300027813_000042	S__IMGVR_UViG_3300006467_000165	10	0.555034089905597	0.555034089905597	0.555034089905597	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_001643535.1	S__IMGVR_UViG_3300006467_000165	10	0.752913904728047	0.752913904728047	0.752913904728047	bicor_abs_threshold	bicor	0.55	ST13
S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	S__IMGVR_UViG_3300006467_000165	10	0.599209575526384	0.599209575526384	0.599209575526384	bicor_abs_threshold	bicor	0.55	ST13
S__IMGVR_UViG_3300027833_000046	S__IMGVR_UViG_3300006467_000165	10	0.666482189168432	0.666482189168432	0.666482189168432	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_016276965.1	S__GCA_905612455.1	10	0.624988945476928	0.624988945476928	0.624988945476928	bicor_abs_threshold	bicor	0.55	ST13
S__IMGVR_UViG_3300027780_000015	S__GCA_905478185.1	10	0.634518501915006	0.634518501915006	0.634518501915006	bicor_abs_threshold	bicor	0.55	ST13
S__3300026264_34	S__GCA_905182815.1	10	0.588243467885103	0.588243467885103	0.588243467885103	bicor_abs_threshold	bicor	0.55	ST13
S__GCA_905612455.1	S__GCA_905182815.1	10	0.645332833775049	0.645332833775049	0.645332833775049	bicor_abs_threshold	bicor	0.55	ST13
S__IMGVR_UViG_3300049783_000307	S__GCA_905182865.1	10	-0.650588285557026	0.650588285557026	0.650588285557026	bicor_abs_threshold	bicor	0.55	ST13
S__3300020330_9	S__3300024058_12	10	0.661293959364706	0.661293959364706	0.661293959364706	bicor_abs_threshold	bicor	0.55	ST13
