from	to	threshold	signed_weight	weight	abs_weight	method	method_suffix	threshold_value	core
S__3300024058_12	S__GCA_016838795.1	10	0.618965653066805	0.618965653066805	0.618965653066805	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024058_12	S__GCA_013215285.1	10	-0.603836245564117	0.603836245564117	0.603836245564117	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016838795.1	S__GCA_013215285.1	10	-0.610724581034917	0.610724581034917	0.610724581034917	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__TARA_SOC_NCLDV_00026	S__GCA_013215285.1	10	0.563590284096845	0.563590284096845	0.563590284096845	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024516_38	S__GCA_013390475.1	10	0.822358656905672	0.822358656905672	0.822358656905672	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_013215285.1	S__GCA_016276965.1	10	0.692494524216961	0.692494524216961	0.692494524216961	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024058_12	S__GCA_905612295.1	10	-0.594289259397861	0.594289259397861	0.594289259397861	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016838795.1	S__GCA_905612295.1	10	-0.56006928254224	0.56006928254224	0.56006928254224	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016276965.1	S__GCA_013911135.1	10	-0.554309928144856	0.554309928144856	0.554309928144856	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016838795.1	S__GCA_008974855.1	10	0.559599441812454	0.559599441812454	0.559599441812454	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016276965.1	S__GCA_008974855.1	10	-0.553640508000204	0.553640508000204	0.553640508000204	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_905612295.1	S__GCA_008974855.1	10	-0.807250756153263	0.807250756153263	0.807250756153263	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_013911135.1	S__GCA_008974855.1	10	0.574014563329382	0.574014563329382	0.574014563329382	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_012974305.1	S__3300026253_28	10	-0.597216610955834	0.597216610955834	0.597216610955834	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024431_33	S__3300026253_28	10	0.954485222217528	0.954485222217528	0.954485222217528	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016838825.1	S__3300024516_13	10	0.553057117022537	0.553057117022537	0.553057117022537	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024431_33	S__3300024516_13	10	0.976286577667866	0.976286577667866	0.976286577667866	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300026253_28	S__3300024516_13	10	0.921010471430965	0.921010471430965	0.921010471430965	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016838825.1	S__3300020300_16	10	0.573664108078673	0.573664108078673	0.573664108078673	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_905612295.1	S__3300020300_16	10	0.553496927468851	0.553496927468851	0.553496927468851	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024431_33	S__3300020300_16	10	0.567419487896301	0.567419487896301	0.567419487896301	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024516_13	S__3300020300_16	10	0.578886804054782	0.578886804054782	0.578886804054782	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024431_33	S__GCA_905612275.1	10	0.778427722956362	0.778427722956362	0.778427722956362	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300026253_28	S__GCA_905612275.1	10	0.739638572213119	0.739638572213119	0.739638572213119	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024516_13	S__GCA_905612275.1	10	0.77828118639515	0.77828118639515	0.77828118639515	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300020300_16	S__GCA_905612275.1	10	0.644914179828082	0.644914179828082	0.644914179828082	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024516_13	S__GCA_016777225.1	10	0.555725884829649	0.555725884829649	0.555725884829649	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300020300_16	S__GCA_016777225.1	10	0.757196704149186	0.757196704149186	0.757196704149186	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_905612275.1	S__GCA_016777225.1	10	0.644058374421651	0.644058374421651	0.644058374421651	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024431_33	S__3300027847_80	10	0.585897981767613	0.585897981767613	0.585897981767613	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300026253_28	S__3300027847_80	10	0.556336064909831	0.556336064909831	0.556336064909831	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024516_13	S__3300027847_80	10	0.581941092278461	0.581941092278461	0.581941092278461	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300020300_16	S__3300027847_80	10	0.772363083182301	0.772363083182301	0.772363083182301	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016777225.1	S__3300027847_80	10	0.707949102948413	0.707949102948413	0.707949102948413	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_013215285.1	S__3300020330_9	10	-0.589914856902614	0.589914856902614	0.589914856902614	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024431_33	S__3300020330_9	10	0.577586638371599	0.577586638371599	0.577586638371599	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300026253_28	S__3300020330_9	10	0.705013412751509	0.705013412751509	0.705013412751509	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300020300_16	S__IMGVR_UViG_3300027780_000015	10	0.800871782309908	0.800871782309908	0.800871782309908	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_905612275.1	S__IMGVR_UViG_3300027780_000015	10	0.558790226415283	0.558790226415283	0.558790226415283	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016777225.1	S__IMGVR_UViG_3300027780_000015	10	0.733566753370189	0.733566753370189	0.733566753370189	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300027847_80	S__IMGVR_UViG_3300027780_000015	10	0.740371109651832	0.740371109651832	0.740371109651832	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_013215285.1	S__3300024060_27	10	-0.578708550028233	0.578708550028233	0.578708550028233	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300020300_16	S__3300024060_27	10	0.741575730434904	0.741575730434904	0.741575730434904	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300027847_80	S__3300024060_27	10	0.616038355855289	0.616038355855289	0.616038355855289	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300020330_9	S__3300024060_27	10	0.786867483254936	0.786867483254936	0.786867483254936	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027780_000015	S__3300024060_27	10	0.638544317337915	0.638544317337915	0.638544317337915	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024516_38	S__GCA_002317795.1	10	-0.568912886625818	0.568912886625818	0.568912886625818	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024431_33	S__GCA_002317795.1	10	0.665692208596869	0.665692208596869	0.665692208596869	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300026253_28	S__GCA_002317795.1	10	0.638938587401987	0.638938587401987	0.638938587401987	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024516_13	S__GCA_002317795.1	10	0.65470215870681	0.65470215870681	0.65470215870681	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300020300_16	S__GCA_002317795.1	10	0.832173190157136	0.832173190157136	0.832173190157136	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_905612275.1	S__GCA_002317795.1	10	0.837949687476231	0.837949687476231	0.837949687476231	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016777225.1	S__GCA_002317795.1	10	0.557079644679361	0.557079644679361	0.557079644679361	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300027847_80	S__GCA_002317795.1	10	0.608674106019714	0.608674106019714	0.608674106019714	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300020330_9	S__GCA_002317795.1	10	0.661287606959963	0.661287606959963	0.661287606959963	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027780_000015	S__GCA_002317795.1	10	0.698528450402501	0.698528450402501	0.698528450402501	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024060_27	S__GCA_002317795.1	10	0.710096830070913	0.710096830070913	0.710096830070913	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024516_38	S__IMGVR_UViG_3300027813_000042	10	-0.587727415445786	0.587727415445786	0.587727415445786	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024431_33	S__IMGVR_UViG_3300027813_000042	10	0.574214277096861	0.574214277096861	0.574214277096861	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024516_13	S__IMGVR_UViG_3300027813_000042	10	0.583698911113022	0.583698911113022	0.583698911113022	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300020300_16	S__IMGVR_UViG_3300027813_000042	10	0.982096119548822	0.982096119548822	0.982096119548822	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_905612275.1	S__IMGVR_UViG_3300027813_000042	10	0.642817530326458	0.642817530326458	0.642817530326458	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016777225.1	S__IMGVR_UViG_3300027813_000042	10	0.720863077861085	0.720863077861085	0.720863077861085	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300027847_80	S__IMGVR_UViG_3300027813_000042	10	0.771988019510218	0.771988019510218	0.771988019510218	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300020330_9	S__IMGVR_UViG_3300027813_000042	10	0.578226021129638	0.578226021129638	0.578226021129638	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027780_000015	S__IMGVR_UViG_3300027813_000042	10	0.813591429710303	0.813591429710303	0.813591429710303	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024060_27	S__IMGVR_UViG_3300027813_000042	10	0.744825112787478	0.744825112787478	0.744825112787478	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_002317795.1	S__IMGVR_UViG_3300027813_000042	10	0.852212219263898	0.852212219263898	0.852212219263898	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_905612295.1	S__GCA_011055585.1	10	-0.654382043929846	0.654382043929846	0.654382043929846	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024431_33	S__GCA_011055585.1	10	-0.574740897011002	0.574740897011002	0.574740897011002	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024516_13	S__GCA_011055585.1	10	-0.597374861578043	0.597374861578043	0.597374861578043	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300020300_16	S__GCA_011055585.1	10	-0.613165598251066	0.613165598251066	0.613165598251066	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_905612275.1	S__GCA_011055585.1	10	-0.598321558119828	0.598321558119828	0.598321558119828	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_002317795.1	S__GCA_011055585.1	10	-0.662964448652614	0.662964448652614	0.662964448652614	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027813_000042	S__GCA_011055585.1	10	-0.628404649867829	0.628404649867829	0.628404649867829	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016838825.1	S__3300027997_10	10	0.652511270296742	0.652511270296742	0.652511270296742	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024431_33	S__3300027997_10	10	0.677537419457519	0.677537419457519	0.677537419457519	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300026253_28	S__3300027997_10	10	0.651508902488696	0.651508902488696	0.651508902488696	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024516_13	S__3300027997_10	10	0.656024687507971	0.656024687507971	0.656024687507971	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300020300_16	S__3300027997_10	10	0.782489609519156	0.782489609519156	0.782489609519156	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_905612275.1	S__3300027997_10	10	0.811076625844307	0.811076625844307	0.811076625844307	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016777225.1	S__3300027997_10	10	0.799192035843586	0.799192035843586	0.799192035843586	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300027847_80	S__3300027997_10	10	0.584272120246653	0.584272120246653	0.584272120246653	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027780_000015	S__3300027997_10	10	0.713349761006629	0.713349761006629	0.713349761006629	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024060_27	S__3300027997_10	10	0.663381723119983	0.663381723119983	0.663381723119983	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_002317795.1	S__3300027997_10	10	0.732770577674984	0.732770577674984	0.732770577674984	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027813_000042	S__3300027997_10	10	0.797928639588398	0.797928639588398	0.797928639588398	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_905612295.1	S__GCA_905612455.1	10	0.575390799411598	0.575390799411598	0.575390799411598	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_008974855.1	S__GCA_905612455.1	10	-0.556653579920713	0.556653579920713	0.556653579920713	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300020300_16	S__GCA_905612455.1	10	0.848293381225535	0.848293381225535	0.848293381225535	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016777225.1	S__GCA_905612455.1	10	0.814876362058715	0.814876362058715	0.814876362058715	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300027847_80	S__GCA_905612455.1	10	0.817011495350854	0.817011495350854	0.817011495350854	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027780_000015	S__GCA_905612455.1	10	0.930838135831109	0.930838135831109	0.930838135831109	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024060_27	S__GCA_905612455.1	10	0.667265422767559	0.667265422767559	0.667265422767559	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_002317795.1	S__GCA_905612455.1	10	0.681222216819483	0.681222216819483	0.681222216819483	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027813_000042	S__GCA_905612455.1	10	0.852331036275366	0.852331036275366	0.852331036275366	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_011055585.1	S__GCA_905612455.1	10	-0.552232997337659	0.552232997337659	0.552232997337659	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300027997_10	S__GCA_905612455.1	10	0.695676325396016	0.695676325396016	0.695676325396016	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016838825.1	S__3300006311_3	10	0.779555254741798	0.779555254741798	0.779555254741798	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024431_33	S__3300006311_3	10	0.839819891043841	0.839819891043841	0.839819891043841	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300026253_28	S__3300006311_3	10	0.792619371417915	0.792619371417915	0.792619371417915	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300024516_13	S__3300006311_3	10	0.859918016882488	0.859918016882488	0.859918016882488	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300020300_16	S__3300006311_3	10	0.717017797309099	0.717017797309099	0.717017797309099	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_905612275.1	S__3300006311_3	10	0.668713904600336	0.668713904600336	0.668713904600336	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_016777225.1	S__3300006311_3	10	0.739213730890555	0.739213730890555	0.739213730890555	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__3300027847_80	S__3300006311_3	10	0.755784540677566	0.755784540677566	0.755784540677566	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027780_000015	S__3300006311_3	10	0.552308559480065	0.552308559480065	0.552308559480065	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__GCA_002317795.1	S__3300006311_3	10	0.566984986333512	0.566984986333512	0.566984986333512	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027813_000042	S__3300006311_3	10	0.715352442600874	0.715352442600874	0.715352442600874	bicor_abs_threshold	bicor	0.55	GeoB25202_R2
