from	to	threshold	signed_weight	weight	abs_weight	method	method_suffix	threshold_value	core
S__3300024058_12	S__GCA_012974305.1	10	0.677198046964876	0.677198046964876	0.677198046964876	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024058_12	S__GCA_001643535.1	10	0.695488633031171	0.695488633031171	0.695488633031171	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_012974305.1	S__GCA_001643535.1	10	0.787700474683078	0.787700474683078	0.787700474683078	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300026264_34	S__GCA_001543015.1	10	0.596783245392213	0.596783245392213	0.596783245392213	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_001543015.1	S__GCA_013215285.1	10	0.649669432891462	0.649669432891462	0.649669432891462	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024516_38	S__GCA_013390475.1	10	0.797268035613873	0.797268035613873	0.797268035613873	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_001543015.1	S__GCA_016276965.1	10	0.651216504885017	0.651216504885017	0.651216504885017	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024516_38	S__GCA_016276965.1	10	0.734467787737192	0.734467787737192	0.734467787737192	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__TARA_SOC_NCLDV_00026	S__GCA_905612295.1	10	0.901159145347436	0.901159145347436	0.901159145347436	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024058_12	S__3300024431_33	10	-0.641928064564449	0.641928064564449	0.641928064564449	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_001543015.1	S__GCA_008974855.1	10	0.703741067784209	0.703741067784209	0.703741067784209	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024516_38	S__GCA_008974855.1	10	0.632915130660865	0.632915130660865	0.632915130660865	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_013390475.1	S__GCA_008974855.1	10	0.679136282110896	0.679136282110896	0.679136282110896	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024058_12	S__3300026253_28	10	-0.698171197107703	0.698171197107703	0.698171197107703	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_012974305.1	S__3300026253_28	10	-0.564367653101852	0.564367653101852	0.564367653101852	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_001643535.1	S__3300026253_28	10	-0.610735893567058	0.610735893567058	0.610735893567058	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024431_33	S__3300026253_28	10	0.866920226757483	0.866920226757483	0.866920226757483	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_016838825.1	S__3300024516_13	10	0.57891168387149	0.57891168387149	0.57891168387149	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300020300_16	S__GCA_016777225.1	10	0.582931957078884	0.582931957078884	0.582931957078884	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024431_33	S__3300020330_9	10	0.640873753335908	0.640873753335908	0.640873753335908	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300026253_28	S__3300020330_9	10	0.648443026156131	0.648443026156131	0.648443026156131	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_905612275.1	S__GCA_002317795.1	10	0.630071730037816	0.630071730037816	0.630071730037816	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300020300_16	S__IMGVR_UViG_3300027813_000042	10	0.852927054552558	0.852927054552558	0.852927054552558	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300026264_34	S__GCA_011055585.1	10	0.567341372492611	0.567341372492611	0.567341372492611	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_013911135.1	S__GCA_011055585.1	10	0.68530569283348	0.68530569283348	0.68530569283348	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_008974855.1	S__GCA_011055585.1	10	0.62340191425814	0.62340191425814	0.62340191425814	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_016838825.1	S__3300027997_10	10	0.593178875944752	0.593178875944752	0.593178875944752	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__TARA_SOC_NCLDV_00026	S__GCA_905612455.1	10	0.55394743739043	0.55394743739043	0.55394743739043	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027780_000015	S__GCA_905612455.1	10	0.711169341543273	0.711169341543273	0.711169341543273	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_016838825.1	S__3300006311_3	10	0.691866406926831	0.691866406926831	0.691866406926831	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300024516_13	S__3300006311_3	10	0.879256850614138	0.879256850614138	0.879256850614138	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_016777225.1	S__3300006311_3	10	0.5543714603691	0.5543714603691	0.5543714603691	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__3300006311_3	S__GCA_001510275.1	10	0.637421378919775	0.637421378919775	0.637421378919775	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_905612275.1	S__GCA_001542995.1	10	0.601688445480033	0.601688445480033	0.601688445480033	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
S__GCA_016838825.1	S__3300024058_22	10	0.69097338230145	0.69097338230145	0.69097338230145	pearson_abs_threshold	pearson	0.55	GeoB25202_R2
