from	to	threshold	weight	abs_weight	method	method_suffix	estimator	aracne_eps	core
S__3300006311_3	S__3300027847_80	10	0.133734810162888	0.133734810162888	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300027687_000007	S__3300027847_80	10	0.525533387743257	0.525533387743257	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300024516_38	S__GCA_905182465.1	10	0.161068224096533	0.161068224096533	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300024431_33	S__GCA_905182465.1	10	0.129879064364206	0.129879064364206	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300027847_80	S__GCA_905182465.1	10	0.142591395001021	0.142591395001021	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300024516_13	S__GCA_016777225.1	10	0.654535671721155	0.654535671721155	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300027997_10	S__GCA_016777225.1	10	0.705005356440749	0.705005356440749	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300024058_22	S__GCA_016777225.1	10	0.613363506940852	0.613363506940852	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300020263_16	S__GCA_016777225.1	10	0.275197583175421	0.275197583175421	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300024058_22	S__GCA_905478185.1	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__Schulz_GVMAG_M_3300025652_16	S__GCA_905478185.1	10	0.641753309832394	0.641753309832394	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905182815.1	S__GCA_014384505.1	10	0.36176151883145	0.36176151883145	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300024431_33	S__GCA_004195625.1	10	0.113668062545666	0.113668062545666	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_011055585.1	S__GCA_004195625.1	10	0.31997919114627	0.31997919114627	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300006311_3	S__GCA_004195625.1	10	0.0809719657210766	0.0809719657210766	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002317795.1	S__IMGVR_UViG_3300025869_000017	10	0.320871929676229	0.320871929676229	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300027780_000015	S__IMGVR_UViG_3300025869_000017	10	0.565321297886916	0.565321297886916	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__Schulz_GVMAG_M_3300025652_16	S__IMGVR_UViG_3300025869_000017	10	0.60946158573599	0.60946158573599	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300027813_000042	S__IMGVR_UViG_3300025869_000017	10	0.568822333140644	0.568822333140644	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_014384505.1	S__IMGVR_UViG_3300025869_000017	10	0.611407946063708	0.611407946063708	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001643535.1	S__GCA_016838845.1	10	0.193506260660651	0.193506260660651	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_011055585.1	S__GCA_016838845.1	10	0.379405850143789	0.379405850143789	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905182815.1	S__GCA_016838845.1	10	0.423593355811266	0.423593355811266	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016838825.1	S__GCA_002499015.1	10	0.172242919653857	0.172242919653857	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_017854145.1	S__TARA_ARC_NCLDV_00188	10	0.295126568047805	0.295126568047805	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016777225.1	S__TARA_ARC_NCLDV_00188	10	0.499593254265049	0.499593254265049	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905478185.1	S__3300020300_16	10	0.499593254265049	0.499593254265049	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300025869_000017	S__IMGVR_UViG_3300035195_000275	10	0.61730254535996	0.61730254535996	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300020300_16	S__IMGVR_UViG_3300035195_000275	10	3.29754866867113	3.29754866867113	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016838825.1	S__3300027687_20	10	0.172242919653857	0.172242919653857	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002499015.1	S__3300027687_20	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_011055585.1	S__GCA_905181595.1	10	0.331781806043999	0.331781806043999	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300020263_16	S__GCA_905181595.1	10	0.210016917443588	0.210016917443588	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300027813_000042	S__GCA_905181595.1	10	0.568822333140644	0.568822333140644	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_014384505.1	S__GCA_905181595.1	10	0.499593254265049	0.499593254265049	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001437625.1	S__IMGVR_UViG_3300020166_000015	10	1.39098273555537	1.39098273555537	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004195625.1	S__IMGVR_UViG_3300020166_000015	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002499015.1	S__IMGVR_UViG_3300020166_000015	10	3.29754866867113	3.29754866867113	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300027687_20	S__IMGVR_UViG_3300020166_000015	10	3.29754866867113	3.29754866867113	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300024058_12	S__3300024060_27	10	0.0812832027056389	0.0812832027056389	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905612455.1	S__3300024060_27	10	0.0766920938367786	0.0766920938367786	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905478185.1	S__GCA_905182775.1	10	0.499593254265049	0.499593254265049	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300020300_16	S__GCA_905182775.1	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300035195_000275	S__GCA_905182775.1	10	3.29754866867113	3.29754866867113	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905478185.1	S__3300027827_16	10	0.499593254265049	0.499593254265049	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300020300_16	S__3300027827_16	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300035195_000275	S__3300027827_16	10	3.29754866867113	3.29754866867113	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905182775.1	S__3300027827_16	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300026264_34	S__GCA_008975185.1	10	0.120377328350205	0.120377328350205	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_015659035.1	S__GCA_008975185.1	10	1.05246254066623	1.05246254066623	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_013911135.1	S__IMGVR_UViG_3300038315_000065	10	0.143044904128733	0.143044904128733	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016276965.1	S__IMGVR_UViG_3300038315_000065	10	0.167602982924176	0.167602982924176	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300020330_9	S__IMGVR_UViG_3300038315_000065	10	0.384771618672786	0.384771618672786	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300006311_3	S__GCA_001510275.1	10	0.234938386693477	0.234938386693477	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__TARA_ARC_NCLDV_00188	S__GCF_014279835.1	10	0.574131339041763	0.574131339041763	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300020166_000015	S__IMGVR_UViG_3300009443_000008	10	0.536733401611402	0.536733401611402	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300027780_000015	S__GCA_003545625.1	10	0.174336242732923	0.174336242732923	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016777225.1	S__GCA_003672175.1	10	0.335501246384494	0.335501246384494	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_013390475.1	S__IMGVR_UViG_3300020182_000036	10	0.149503800338764	0.149503800338764	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300026253_28	S__IMGVR_UViG_3300020182_000036	10	0.259429290481003	0.259429290481003	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002499015.1	S__IMGVR_UViG_3300020182_000036	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300027687_20	S__IMGVR_UViG_3300020182_000036	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002499015.1	S__GCA_905182865.1	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300027687_20	S__GCA_905182865.1	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001510275.1	S__GCF_013407165.1	10	3.29754866867113	3.29754866867113	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002499015.1	S__TARA_ARC_108_MAG_00021	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300027687_20	S__TARA_ARC_108_MAG_00021	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905182865.1	S__TARA_ARC_108_MAG_00021	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300020300_16	S__IMGVR_UViG_3300031519_000018	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905182775.1	S__IMGVR_UViG_3300031519_000018	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300027827_16	S__IMGVR_UViG_3300031519_000018	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905612275.1	S__IMGVR_UViG_3300047157_000078	10	0.133302481214247	0.133302481214247	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300027847_80	S__IMGVR_UViG_3300047157_000078	10	0.335501246384494	0.335501246384494	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300027813_000042	S__IMGVR_UViG_3300025079_000001	10	0.615328346867057	0.615328346867057	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__TARA_ARC_NCLDV_00188	S__IMGVR_UViG_3300025079_000001	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300035195_000275	S__IMGVR_UViG_3300025079_000001	10	0.61730254535996	0.61730254535996	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300027813_000042	S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	10	0.615328346867057	0.615328346867057	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__TARA_ARC_NCLDV_00188	S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300035195_000275	S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	10	0.61730254535996	0.61730254535996	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300025079_000001	S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002317795.1	S__IMGVR_UViG_3300027833_000046	10	0.416429420745246	0.416429420745246	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300027813_000042	S__IMGVR_UViG_3300027833_000046	10	0.533500921147142	0.533500921147142	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002499015.1	S__GCA_905618915.1	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300027687_20	S__GCA_905618915.1	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905182865.1	S__GCA_905618915.1	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__TARA_ARC_108_MAG_00021	S__GCA_905618915.1	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_016777225.1	S__GCA_905480095.1	10	0.335501246384494	0.335501246384494	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_003672175.1	S__GCA_905480095.1	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_008975185.1	S__GCA_002295725.1	10	0.92457729873659	0.92457729873659	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001510275.1	S__GCA_002295725.1	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_003672175.1	S__GCA_002295725.1	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905480095.1	S__GCA_002295725.1	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_008975185.1	S__GCA_004356825.1	10	0.92457729873659	0.92457729873659	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001510275.1	S__GCA_004356825.1	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_003672175.1	S__GCA_004356825.1	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905480095.1	S__GCA_004356825.1	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002295725.1	S__GCA_004356825.1	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_008975185.1	S__3300024516_26	10	0.92457729873659	0.92457729873659	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001510275.1	S__3300024516_26	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_003672175.1	S__3300024516_26	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905480095.1	S__3300024516_26	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002295725.1	S__3300024516_26	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004356825.1	S__3300024516_26	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300020166_000015	S__GCA_905182235.1	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905182865.1	S__GCA_905182235.1	10	3.29754866867113	3.29754866867113	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__TARA_ARC_108_MAG_00021	S__GCA_905182235.1	10	3.29754866867113	3.29754866867113	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905618915.1	S__GCA_905182235.1	10	3.29754866867113	3.29754866867113	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_008975185.1	S__GCA_004356455.1	10	0.92457729873659	0.92457729873659	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001510275.1	S__GCA_004356455.1	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_003672175.1	S__GCA_004356455.1	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905480095.1	S__GCA_004356455.1	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002295725.1	S__GCA_004356455.1	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004356825.1	S__GCA_004356455.1	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300024516_26	S__GCA_004356455.1	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300020166_000015	S__GCA_905182795.1	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905182865.1	S__GCA_905182795.1	10	3.29754866867113	3.29754866867113	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__TARA_ARC_108_MAG_00021	S__GCA_905182795.1	10	3.29754866867113	3.29754866867113	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905618915.1	S__GCA_905182795.1	10	3.29754866867113	3.29754866867113	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905182235.1	S__GCA_905182795.1	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002317795.1	S__IMGVR_UViG_3300049783_000307	10	0.251500044181421	0.251500044181421	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905182465.1	S__IMGVR_UViG_3300049783_000307	10	0.468416853836524	0.468416853836524	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCF_013407165.1	S__IMGVR_UViG_3300049783_000307	10	0.61730254535996	0.61730254535996	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300031519_000018	S__IMGVR_UViG_3300049783_000307	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__IMGVR_UViG_3300047157_000078	S__IMGVR_UViG_3300023239_000003	10	3.29754866867113	3.29754866867113	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_008975185.1	S__GCA_003229345.1	10	0.92457729873659	0.92457729873659	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001510275.1	S__GCA_003229345.1	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_003672175.1	S__GCA_003229345.1	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905480095.1	S__GCA_003229345.1	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002295725.1	S__GCA_003229345.1	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004356825.1	S__GCA_003229345.1	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300024516_26	S__GCA_003229345.1	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004356455.1	S__GCA_003229345.1	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_008975185.1	S__3300024516_18	10	0.92457729873659	0.92457729873659	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_001510275.1	S__3300024516_18	10	0.661075197563259	0.661075197563259	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_003672175.1	S__3300024516_18	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_905480095.1	S__3300024516_18	10	0.575916567413983	0.575916567413983	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_002295725.1	S__3300024516_18	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004356825.1	S__3300024516_18	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__3300024516_26	S__3300024516_18	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_004356455.1	S__3300024516_18	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_003229345.1	S__3300024516_18	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
S__GCA_008975185.1	S__GCA_004356895.1	10	0.92457729873659	0.92457729873659	mi_aracne	mi_aracne	spearman	0	GeoB25202_R1
