from	to	threshold	weight	abs_weight	method	method_suffix	estimator	aracne_eps	core
S__GCA_011055585.1	S__GCA_004195625.1	10	0.280646466601298	0.280646466601298	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_001510275.1	S__GCA_017854145.1	10	0.355124999999036	0.355124999999036	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_001510275.1	S__GCA_905182775.1	10	0.355124999999036	0.355124999999036	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_017854145.1	S__GCA_905182775.1	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300035195_000275	S__IMGVR_UViG_3300025079_000001	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__TARA_ARC_NCLDV_00188	S__IMGVR_UViG_3300025079_000001	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300027813_000042	S__IMGVR_UViG_3300025869_000017	10	1.57779774568327	1.57779774568327	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_001510275.1	S__IMGVR_UViG_3300025869_000017	10	0.355124999999036	0.355124999999036	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300035195_000275	S__IMGVR_UViG_3300025869_000017	10	3.2386785261289	3.2386785261289	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__TARA_ARC_NCLDV_00188	S__IMGVR_UViG_3300025869_000017	10	3.2386785261289	3.2386785261289	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_017854145.1	S__IMGVR_UViG_3300025869_000017	10	2.68975729328419	2.68975729328419	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_905182775.1	S__IMGVR_UViG_3300025869_000017	10	2.68975729328419	2.68975729328419	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300025079_000001	S__IMGVR_UViG_3300025869_000017	10	3.2386785261289	3.2386785261289	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_015659035.1	S__GCA_008975185.1	10	3.2386785261289	3.2386785261289	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002295725.1	S__GCA_008975185.1	10	3.2386785261289	3.2386785261289	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_004356455.1	S__GCA_008975185.1	10	3.2386785261289	3.2386785261289	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_004356825.1	S__GCA_008975185.1	10	3.2386785261289	3.2386785261289	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__3300024516_26	S__GCA_008975185.1	10	3.2386785261289	3.2386785261289	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300035195_000275	S__3300027827_16	10	2.68975729328419	2.68975729328419	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__TARA_ARC_NCLDV_00188	S__3300027827_16	10	2.68975729328419	2.68975729328419	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_017854145.1	S__3300027827_16	10	3.2386785261289	3.2386785261289	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_905182775.1	S__3300027827_16	10	3.2386785261289	3.2386785261289	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300025079_000001	S__3300027827_16	10	2.68975729328419	2.68975729328419	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_012960805.1	S__GCA_014384505.1	10	0.563799086109339	0.563799086109339	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_017854145.1	S__GCA_014384505.1	10	0.563799086109339	0.563799086109339	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_905182775.1	S__GCA_014384505.1	10	0.563799086109339	0.563799086109339	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_008974855.1	S__GCA_905181595.1	10	0.378209878890315	0.378209878890315	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_011055585.1	S__GCA_905181595.1	10	0.334567419855904	0.334567419855904	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300035195_000275	S__GCA_905181595.1	10	0.563799086109339	0.563799086109339	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__TARA_ARC_NCLDV_00188	S__GCA_905181595.1	10	0.563799086109339	0.563799086109339	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300025079_000001	S__GCA_905181595.1	10	0.563799086109339	0.563799086109339	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_014384505.1	S__GCA_905181595.1	10	2.54610882397769	2.54610882397769	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_004195625.1	S__IMGVR_UViG_3300020182_000036	10	3.2386785261289	3.2386785261289	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__3300027847_80	S__IMGVR_UViG_3300047157_000078	10	0.301682987226027	0.301682987226027	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_001542995.1	S__IMGVR_UViG_3300047157_000078	10	0.209104342778655	0.209104342778655	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_014384505.1	S__IMGVR_UViG_3300047157_000078	10	0.52121889533365	0.52121889533365	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_003672175.1	S__GCA_009937205.1	10	0.304535734685169	0.304535734685169	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__3300027997_10	S__GCA_905480095.1	10	0.367628493100807	0.367628493100807	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_003672175.1	S__GCA_905480095.1	10	0.168882216046516	0.168882216046516	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__Schulz_GVMAG_M_3300025652_16	S__IMGVR_UViG_3300031519_000018	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_013911135.1	S__IMGVR_UViG_3300038315_000065	10	0.125272577677283	0.125272577677283	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__3300027847_80	S__IMGVR_UViG_3300038315_000065	10	0.168305649772225	0.168305649772225	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_001437625.1	S__IMGVR_UViG_3300038315_000065	10	0.607041455628116	0.607041455628116	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCF_014279835.1	S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	10	0.750538584119255	0.750538584119255	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300035195_000275	S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	10	0.563799086109339	0.563799086109339	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__TARA_ARC_NCLDV_00188	S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	10	0.563799086109339	0.563799086109339	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300025079_000001	S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	10	0.563799086109339	0.563799086109339	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002317795.1	S__IMGVR_UViG_3300006467_000165	10	0.34740267965625	0.34740267965625	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_017854145.1	S__IMGVR_UViG_3300006467_000165	10	0.561850359614525	0.561850359614525	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_905182775.1	S__IMGVR_UViG_3300006467_000165	10	0.561850359614525	0.561850359614525	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300047157_000078	S__IMGVR_UViG_3300006467_000165	10	0.522978201160356	0.522978201160356	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016838825.1	S__3300027687_20	10	0.122502521089152	0.122502521089152	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_001437625.1	S__3300027687_20	10	0.652916494127035	0.652916494127035	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_004195625.1	S__3300027687_20	10	0.522978201160356	0.522978201160356	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__3300027847_80	S__GCA_003545625.1	10	0.301682987226027	0.301682987226027	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_001542995.1	S__GCA_003545625.1	10	0.209104342778655	0.209104342778655	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_014384505.1	S__GCA_003545625.1	10	0.52121889533365	0.52121889533365	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300047157_000078	S__GCA_003545625.1	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300006467_000165	S__GCA_003545625.1	10	0.522978201160356	0.522978201160356	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016838825.1	S__IMGVR_UViG_3300023239_000003	10	0.122502521089152	0.122502521089152	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_001437625.1	S__IMGVR_UViG_3300023239_000003	10	0.652916494127035	0.652916494127035	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_004195625.1	S__IMGVR_UViG_3300023239_000003	10	0.522978201160356	0.522978201160356	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__3300027687_20	S__IMGVR_UViG_3300023239_000003	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_013911135.1	S__3300020187_18	10	0.125272577677283	0.125272577677283	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__3300027847_80	S__3300020187_18	10	0.168305649772225	0.168305649772225	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_001437625.1	S__3300020187_18	10	0.607041455628116	0.607041455628116	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300038315_000065	S__3300020187_18	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__3300027827_16	S__IMGVR_UViG_3300025071_000006	10	0.563799086109339	0.563799086109339	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__Schulz_GVMAG_M_3300025652_16	S__IMGVR_UViG_3300025071_000006	10	3.2386785261289	3.2386785261289	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300031519_000018	S__IMGVR_UViG_3300025071_000006	10	3.2386785261289	3.2386785261289	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016838825.1	S__3300027791_27	10	0.122502521089152	0.122502521089152	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_001437625.1	S__3300027791_27	10	0.652916494127035	0.652916494127035	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_004195625.1	S__3300027791_27	10	0.522978201160356	0.522978201160356	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__3300027687_20	S__3300027791_27	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300023239_000003	S__3300027791_27	10	6.90775527896776	6.90775527896776	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__3300020330_9	S__IMGVR_UViG_3300025637_000035	10	0.575692984113047	0.575692984113047	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002317795.1	S__IMGVR_UViG_3300025637_000035	10	0.19258112893806	0.19258112893806	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__3300027687_20	S__IMGVR_UViG_3300025637_000035	10	0.484396551605152	0.484396551605152	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_3300023239_000003	S__IMGVR_UViG_3300025637_000035	10	0.484396551605152	0.484396551605152	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__3300027791_27	S__IMGVR_UViG_3300025637_000035	10	0.484396551605152	0.484396551605152	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016838825.1	S__GCA_905182885.1	10	0.122502521089152	0.122502521089152	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_001437625.1	S__GCA_905182885.1	10	0.652916494127035	0.652916494127035	mi_aracne	mi_aracne	spearman	0	GeoB25202_R2
