from	to	threshold	signed_weight	weight	abs_weight	method	method_suffix	threshold_value	core
S__3300024058_12	S__GCA_012974305.1	10	0.690769230769231	0.690769230769231	0.690769230769231	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024058_12	S__GCA_001643535.1	10	0.771538461538462	0.771538461538462	0.771538461538462	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_012974305.1	S__GCA_001643535.1	10	0.771538461538462	0.771538461538462	0.771538461538462	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024516_38	S__GCA_013390475.1	10	0.72	0.72	0.72	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__TARA_SOC_NCLDV_00026	S__GCA_013390475.1	10	-0.637692307692308	0.637692307692308	0.637692307692308	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__TARA_SOC_NCLDV_00026	S__GCA_905612295.1	10	0.847692307692308	0.847692307692308	0.847692307692308	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_013390475.1	S__GCA_905612295.1	10	-0.730769230769231	0.730769230769231	0.730769230769231	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024058_12	S__3300024431_33	10	-0.582307692307692	0.582307692307692	0.582307692307692	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_012974305.1	S__3300024431_33	10	-0.59	0.59	0.59	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_001643535.1	S__3300024431_33	10	-0.596153846153846	0.596153846153846	0.596153846153846	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_013390475.1	S__GCA_008974855.1	10	0.593076923076923	0.593076923076923	0.593076923076923	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_012974305.1	S__3300026253_28	10	-0.651538461538462	0.651538461538462	0.651538461538462	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_001643535.1	S__3300026253_28	10	-0.604615384615385	0.604615384615385	0.604615384615385	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024431_33	S__3300026253_28	10	0.863076923076923	0.863076923076923	0.863076923076923	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_008974855.1	S__3300020300_16	10	-0.595384615384615	0.595384615384615	0.595384615384615	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300020300_16	S__GCA_016777225.1	10	0.629230769230769	0.629230769230769	0.629230769230769	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300024431_33	S__3300020330_9	10	0.579230769230769	0.579230769230769	0.579230769230769	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300026253_28	S__3300020330_9	10	0.663076923076923	0.663076923076923	0.663076923076923	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_905612275.1	S__GCA_002317795.1	10	0.673846153846154	0.673846153846154	0.673846153846154	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_008974855.1	S__IMGVR_UViG_3300027813_000042	10	-0.640769230769231	0.640769230769231	0.640769230769231	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__3300020300_16	S__IMGVR_UViG_3300027813_000042	10	0.893076923076923	0.893076923076923	0.893076923076923	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_905612295.1	S__GCA_011055585.1	10	-0.571538461538462	0.571538461538462	0.571538461538462	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__GCA_008974855.1	S__GCA_905612455.1	10	-0.59	0.59	0.59	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
S__IMGVR_UViG_3300027780_000015	S__GCA_905612455.1	10	0.686923076923077	0.686923076923077	0.686923076923077	spearman_abs_threshold	spearman	0.55	GeoB25202_R2
