from	to	threshold	signed_weight	weight	abs_weight	method	method_suffix	threshold_value	core
S__3300026264_34	S__GCA_013215285.1	10	0.566506673956946	0.566506673956946	0.566506673956946	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_001543015.1	S__GCA_016276965.1	10	0.553343101444881	0.553343101444881	0.553343101444881	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_905612295.1	S__GCA_905182815.1	10	0.66377811819311	0.66377811819311	0.66377811819311	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_013390475.1	S__GCA_905612455.1	10	0.650817944385152	0.650817944385152	0.650817944385152	bicor_abs_threshold	bicor	0.55	ST8
S__TARA_SOC_NCLDV_00026	S__GCA_008974855.1	10	0.569807404138637	0.569807404138637	0.569807404138637	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_013390475.1	S__GCA_008974855.1	10	-0.583077487385596	0.583077487385596	0.583077487385596	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_905612455.1	S__GCA_008974855.1	10	-0.715810630219451	0.715810630219451	0.715810630219451	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016838795.1	S__GCA_004195625.1	10	0.607395236938758	0.607395236938758	0.607395236938758	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_905612455.1	S__GCA_013911135.1	10	-0.637610350861648	0.637610350861648	0.637610350861648	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_008974855.1	S__GCA_013911135.1	10	0.715855774733732	0.715855774733732	0.715855774733732	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016838795.1	S__3300024058_12	10	0.816737435309572	0.816737435309572	0.816737435309572	bicor_abs_threshold	bicor	0.55	ST8
S__3300024516_38	S__3300024058_12	10	0.619665289294064	0.619665289294064	0.619665289294064	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_013390475.1	S__GCA_011055585.1	10	-0.588024148624674	0.588024148624674	0.588024148624674	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016838795.1	S__3300027847_80	10	0.657395222901409	0.657395222901409	0.657395222901409	bicor_abs_threshold	bicor	0.55	ST8
S__3300024058_12	S__3300027847_80	10	0.703059148615595	0.703059148615595	0.703059148615595	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016838795.1	S__GCA_905182865.1	10	0.684094326754024	0.684094326754024	0.684094326754024	bicor_abs_threshold	bicor	0.55	ST8
S__3300024516_38	S__GCA_905182865.1	10	0.613092070044014	0.613092070044014	0.613092070044014	bicor_abs_threshold	bicor	0.55	ST8
S__3300024058_12	S__GCA_905182865.1	10	0.775520825680463	0.775520825680463	0.775520825680463	bicor_abs_threshold	bicor	0.55	ST8
S__3300027847_80	S__GCA_905182865.1	10	0.66842893964953	0.66842893964953	0.66842893964953	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016838795.1	S__GCA_001437625.1	10	0.730318481715434	0.730318481715434	0.730318481715434	bicor_abs_threshold	bicor	0.55	ST8
S__3300024058_12	S__GCA_001437625.1	10	0.703373770472594	0.703373770472594	0.703373770472594	bicor_abs_threshold	bicor	0.55	ST8
S__3300027847_80	S__GCA_001437625.1	10	0.720694048108423	0.720694048108423	0.720694048108423	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_905182865.1	S__GCA_001437625.1	10	0.744888176916454	0.744888176916454	0.744888176916454	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016838795.1	S__IMGVR_UViG_3300027687_000007	10	0.61722110231621	0.61722110231621	0.61722110231621	bicor_abs_threshold	bicor	0.55	ST8
S__3300024058_12	S__IMGVR_UViG_3300027687_000007	10	0.735258288604919	0.735258288604919	0.735258288604919	bicor_abs_threshold	bicor	0.55	ST8
S__GCF_012276695.1	S__IMGVR_UViG_3300027687_000007	10	0.594150507360269	0.594150507360269	0.594150507360269	bicor_abs_threshold	bicor	0.55	ST8
S__3300027847_80	S__IMGVR_UViG_3300027687_000007	10	0.747874054196456	0.747874054196456	0.747874054196456	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_905182865.1	S__IMGVR_UViG_3300027687_000007	10	0.716339069661569	0.716339069661569	0.716339069661569	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_001437625.1	S__IMGVR_UViG_3300027687_000007	10	0.722909087291366	0.722909087291366	0.722909087291366	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_905182815.1	S__GCA_016777225.1	10	-0.584750177480718	0.584750177480718	0.584750177480718	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016838795.1	S__GCA_016777225.1	10	0.761731150622492	0.761731150622492	0.761731150622492	bicor_abs_threshold	bicor	0.55	ST8
S__3300024058_12	S__GCA_016777225.1	10	0.705113180108329	0.705113180108329	0.705113180108329	bicor_abs_threshold	bicor	0.55	ST8
S__3300027847_80	S__GCA_016777225.1	10	0.754281332386789	0.754281332386789	0.754281332386789	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_905182865.1	S__GCA_016777225.1	10	0.614340496455292	0.614340496455292	0.614340496455292	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_001437625.1	S__GCA_016777225.1	10	0.606793187961544	0.606793187961544	0.606793187961544	bicor_abs_threshold	bicor	0.55	ST8
S__IMGVR_UViG_3300027687_000007	S__GCA_016777225.1	10	0.665343821362884	0.665343821362884	0.665343821362884	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016838795.1	S__GCA_002317795.1	10	0.861533405447265	0.861533405447265	0.861533405447265	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_004195625.1	S__GCA_002317795.1	10	0.587151267914789	0.587151267914789	0.587151267914789	bicor_abs_threshold	bicor	0.55	ST8
S__3300024516_38	S__GCA_002317795.1	10	0.561949330937192	0.561949330937192	0.561949330937192	bicor_abs_threshold	bicor	0.55	ST8
S__3300024058_12	S__GCA_002317795.1	10	0.82397123287132	0.82397123287132	0.82397123287132	bicor_abs_threshold	bicor	0.55	ST8
S__3300027847_80	S__GCA_002317795.1	10	0.690562992859803	0.690562992859803	0.690562992859803	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_905182865.1	S__GCA_002317795.1	10	0.772367741842097	0.772367741842097	0.772367741842097	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_001437625.1	S__GCA_002317795.1	10	0.732957852181535	0.732957852181535	0.732957852181535	bicor_abs_threshold	bicor	0.55	ST8
S__IMGVR_UViG_3300027687_000007	S__GCA_002317795.1	10	0.714617331784934	0.714617331784934	0.714617331784934	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016777225.1	S__GCA_002317795.1	10	0.748594565207329	0.748594565207329	0.748594565207329	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016838795.1	S__Schulz_GVMAG_M_3300025652_16	10	0.735622306782355	0.735622306782355	0.735622306782355	bicor_abs_threshold	bicor	0.55	ST8
S__3300024058_12	S__Schulz_GVMAG_M_3300025652_16	10	0.704424660872791	0.704424660872791	0.704424660872791	bicor_abs_threshold	bicor	0.55	ST8
S__3300027847_80	S__Schulz_GVMAG_M_3300025652_16	10	0.752318779577618	0.752318779577618	0.752318779577618	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_905182865.1	S__Schulz_GVMAG_M_3300025652_16	10	0.600021373070702	0.600021373070702	0.600021373070702	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_001437625.1	S__Schulz_GVMAG_M_3300025652_16	10	0.602397293712544	0.602397293712544	0.602397293712544	bicor_abs_threshold	bicor	0.55	ST8
S__IMGVR_UViG_3300027687_000007	S__Schulz_GVMAG_M_3300025652_16	10	0.619420694396139	0.619420694396139	0.619420694396139	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016777225.1	S__Schulz_GVMAG_M_3300025652_16	10	0.905811953712285	0.905811953712285	0.905811953712285	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_002317795.1	S__Schulz_GVMAG_M_3300025652_16	10	0.734056736221728	0.734056736221728	0.734056736221728	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_013215285.1	S__3300020263_16	10	-0.557560869224301	0.557560869224301	0.557560869224301	bicor_abs_threshold	bicor	0.55	ST8
S__3300024058_12	S__3300020263_16	10	0.559119604979034	0.559119604979034	0.559119604979034	bicor_abs_threshold	bicor	0.55	ST8
S__GCF_012276695.1	S__3300020263_16	10	0.715255027715765	0.715255027715765	0.715255027715765	bicor_abs_threshold	bicor	0.55	ST8
S__3300027847_80	S__3300020263_16	10	0.738856193126492	0.738856193126492	0.738856193126492	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_905182865.1	S__3300020263_16	10	0.635537754146918	0.635537754146918	0.635537754146918	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_001437625.1	S__3300020263_16	10	0.718003961095269	0.718003961095269	0.718003961095269	bicor_abs_threshold	bicor	0.55	ST8
S__IMGVR_UViG_3300027687_000007	S__3300020263_16	10	0.805523314773394	0.805523314773394	0.805523314773394	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016777225.1	S__3300020263_16	10	0.678348837380567	0.678348837380567	0.678348837380567	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_002317795.1	S__3300020263_16	10	0.607595515542648	0.607595515542648	0.607595515542648	bicor_abs_threshold	bicor	0.55	ST8
S__Schulz_GVMAG_M_3300025652_16	S__3300020263_16	10	0.628842654492904	0.628842654492904	0.628842654492904	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016838795.1	S__TARA_ARC_NCLDV_00188	10	0.766936870344199	0.766936870344199	0.766936870344199	bicor_abs_threshold	bicor	0.55	ST8
S__3300024058_12	S__TARA_ARC_NCLDV_00188	10	0.700011975292501	0.700011975292501	0.700011975292501	bicor_abs_threshold	bicor	0.55	ST8
S__3300027847_80	S__TARA_ARC_NCLDV_00188	10	0.783934130321613	0.783934130321613	0.783934130321613	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_905182865.1	S__TARA_ARC_NCLDV_00188	10	0.602782462584659	0.602782462584659	0.602782462584659	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_001437625.1	S__TARA_ARC_NCLDV_00188	10	0.622680410984798	0.622680410984798	0.622680410984798	bicor_abs_threshold	bicor	0.55	ST8
S__IMGVR_UViG_3300027687_000007	S__TARA_ARC_NCLDV_00188	10	0.677169914934028	0.677169914934028	0.677169914934028	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016777225.1	S__TARA_ARC_NCLDV_00188	10	0.908635044896006	0.908635044896006	0.908635044896006	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_002317795.1	S__TARA_ARC_NCLDV_00188	10	0.730997291607918	0.730997291607918	0.730997291607918	bicor_abs_threshold	bicor	0.55	ST8
S__Schulz_GVMAG_M_3300025652_16	S__TARA_ARC_NCLDV_00188	10	0.832470790361554	0.832470790361554	0.832470790361554	bicor_abs_threshold	bicor	0.55	ST8
S__3300020263_16	S__TARA_ARC_NCLDV_00188	10	0.635421059134228	0.635421059134228	0.635421059134228	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016838795.1	S__3300027687_20	10	0.71653953355515	0.71653953355515	0.71653953355515	bicor_abs_threshold	bicor	0.55	ST8
S__3300024058_12	S__3300027687_20	10	0.727845988896163	0.727845988896163	0.727845988896163	bicor_abs_threshold	bicor	0.55	ST8
S__3300027847_80	S__3300027687_20	10	0.664216961011131	0.664216961011131	0.664216961011131	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_905182865.1	S__3300027687_20	10	0.76007904427158	0.76007904427158	0.76007904427158	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_001437625.1	S__3300027687_20	10	0.829457052019442	0.829457052019442	0.829457052019442	bicor_abs_threshold	bicor	0.55	ST8
S__IMGVR_UViG_3300027687_000007	S__3300027687_20	10	0.686022217116835	0.686022217116835	0.686022217116835	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016777225.1	S__3300027687_20	10	0.602355237826616	0.602355237826616	0.602355237826616	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_002317795.1	S__3300027687_20	10	0.788929748935713	0.788929748935713	0.788929748935713	bicor_abs_threshold	bicor	0.55	ST8
S__Schulz_GVMAG_M_3300025652_16	S__3300027687_20	10	0.599988503483258	0.599988503483258	0.599988503483258	bicor_abs_threshold	bicor	0.55	ST8
S__3300020263_16	S__3300027687_20	10	0.656418231259078	0.656418231259078	0.656418231259078	bicor_abs_threshold	bicor	0.55	ST8
S__TARA_ARC_NCLDV_00188	S__3300027687_20	10	0.551474036240854	0.551474036240854	0.551474036240854	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016838795.1	S__GCA_002499015.1	10	0.809473757107662	0.809473757107662	0.809473757107662	bicor_abs_threshold	bicor	0.55	ST8
S__3300024058_12	S__GCA_002499015.1	10	0.718635069591443	0.718635069591443	0.718635069591443	bicor_abs_threshold	bicor	0.55	ST8
S__3300027847_80	S__GCA_002499015.1	10	0.710180382881116	0.710180382881116	0.710180382881116	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_905182865.1	S__GCA_002499015.1	10	0.811792103090215	0.811792103090215	0.811792103090215	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_001437625.1	S__GCA_002499015.1	10	0.822078799026841	0.822078799026841	0.822078799026841	bicor_abs_threshold	bicor	0.55	ST8
S__IMGVR_UViG_3300027687_000007	S__GCA_002499015.1	10	0.679039275822177	0.679039275822177	0.679039275822177	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_016777225.1	S__GCA_002499015.1	10	0.644656733436708	0.644656733436708	0.644656733436708	bicor_abs_threshold	bicor	0.55	ST8
S__GCA_002317795.1	S__GCA_002499015.1	10	0.849780276880922	0.849780276880922	0.849780276880922	bicor_abs_threshold	bicor	0.55	ST8
