from	to	threshold	signed_weight	weight	abs_weight	method	method_suffix	threshold_value	core
S__TARA_SOC_NCLDV_00026	S__GCA_905612295.1	10	0.578847551917059	0.578847551917059	0.578847551917059	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_905612295.1	S__GCA_905182815.1	10	0.584284224167905	0.584284224167905	0.584284224167905	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_SOC_NCLDV_00026	S__GCA_008974855.1	10	0.561850048993267	0.561850048993267	0.561850048993267	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_008974855.1	S__GCA_013911135.1	10	0.699702879539779	0.699702879539779	0.699702879539779	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_SOC_NCLDV_00026	S__GCA_016777225.1	10	-0.58910452950659	0.58910452950659	0.58910452950659	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_016777225.1	S__Schulz_GVMAG_M_3300025652_16	10	0.638168916142491	0.638168916142491	0.638168916142491	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_016777225.1	S__TARA_ARC_NCLDV_00188	10	0.801269083667857	0.801269083667857	0.801269083667857	spearman_abs_threshold	spearman	0.55	ST8
S__Schulz_GVMAG_M_3300025652_16	S__TARA_ARC_NCLDV_00188	10	0.623099535354174	0.623099535354174	0.623099535354174	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_905182865.1	S__GCA_002499015.1	10	0.629737332869741	0.629737332869741	0.629737332869741	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_001437625.1	S__GCA_002499015.1	10	0.60505894996365	0.60505894996365	0.60505894996365	spearman_abs_threshold	spearman	0.55	ST8
S__3300020263_16	S__GCA_905181595.1	10	0.738257420109366	0.738257420109366	0.738257420109366	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_905182865.1	S__GCA_905182235.1	10	0.583312260960268	0.583312260960268	0.583312260960268	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_001437625.1	S__GCA_905182235.1	10	0.577662230932136	0.577662230932136	0.577662230932136	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_002499015.1	S__GCA_905182235.1	10	0.72453930524386	0.72453930524386	0.72453930524386	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_002499015.1	S__GCA_905618915.1	10	0.580009166482283	0.580009166482283	0.580009166482283	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_905182235.1	S__GCA_905618915.1	10	0.60353383696305	0.60353383696305	0.60353383696305	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_SOC_NCLDV_00026	S__GCA_003672175.1	10	-0.644506432341878	0.644506432341878	0.644506432341878	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_016777225.1	S__GCA_003672175.1	10	0.811889559692765	0.811889559692765	0.811889559692765	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_ARC_NCLDV_00188	S__GCA_003672175.1	10	0.690923602111452	0.690923602111452	0.690923602111452	spearman_abs_threshold	spearman	0.55	ST8
S__3300027687_20	S__TARA_ARC_108_MAG_00021	10	0.615078863356197	0.615078863356197	0.615078863356197	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_002499015.1	S__TARA_ARC_108_MAG_00021	10	0.674186869804343	0.674186869804343	0.674186869804343	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_905182235.1	S__TARA_ARC_108_MAG_00021	10	0.584307930587603	0.584307930587603	0.584307930587603	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_SOC_NCLDV_00026	S__GCA_905478185.1	10	-0.596066314758036	0.596066314758036	0.596066314758036	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_016777225.1	S__GCA_905478185.1	10	0.944993204159687	0.944993204159687	0.944993204159687	spearman_abs_threshold	spearman	0.55	ST8
S__Schulz_GVMAG_M_3300025652_16	S__GCA_905478185.1	10	0.679038783702627	0.679038783702627	0.679038783702627	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_ARC_NCLDV_00188	S__GCA_905478185.1	10	0.773532572620666	0.773532572620666	0.773532572620666	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_003672175.1	S__GCA_905478185.1	10	0.845892467680248	0.845892467680248	0.845892467680248	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_016838795.1	S__IMGVR_UViG_3300049783_000307	10	0.631815595663306	0.631815595663306	0.631815595663306	spearman_abs_threshold	spearman	0.55	ST8
S__IMGVR_UViG_3300027813_000042	S__IMGVR_UViG_3300049783_000307	10	0.688094636027436	0.688094636027436	0.688094636027436	spearman_abs_threshold	spearman	0.55	ST8
S__IMGVR_UViG_3300027780_000015	S__IMGVR_UViG_3300049783_000307	10	0.578942377595853	0.578942377595853	0.578942377595853	spearman_abs_threshold	spearman	0.55	ST8
S__IMGVR_UViG_3300027687_000007	S__IMGVR_UViG_3300020166_000015	10	0.601186901412903	0.601186901412903	0.601186901412903	spearman_abs_threshold	spearman	0.55	ST8
S__3300027687_20	S__IMGVR_UViG_3300020166_000015	10	0.560688434428043	0.560688434428043	0.560688434428043	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_ARC_108_MAG_00021	S__IMGVR_UViG_3300020166_000015	10	0.58205582071625	0.58205582071625	0.58205582071625	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_016777225.1	S__TARA_ARC_NCLDV_00036	10	0.851123684293707	0.851123684293707	0.851123684293707	spearman_abs_threshold	spearman	0.55	ST8
S__Schulz_GVMAG_M_3300025652_16	S__TARA_ARC_NCLDV_00036	10	0.587587318645889	0.587587318645889	0.587587318645889	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_ARC_NCLDV_00188	S__TARA_ARC_NCLDV_00036	10	0.825647185257768	0.825647185257768	0.825647185257768	spearman_abs_threshold	spearman	0.55	ST8
S__IMGVR_UViG_3300027813_000042	S__TARA_ARC_NCLDV_00036	10	0.55459588456554	0.55459588456554	0.55459588456554	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_003672175.1	S__TARA_ARC_NCLDV_00036	10	0.794868350349275	0.794868350349275	0.794868350349275	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_905478185.1	S__TARA_ARC_NCLDV_00036	10	0.818061130954262	0.818061130954262	0.818061130954262	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_016777225.1	S__IMGVR_UViG_3300006467_000165	10	0.696257546543604	0.696257546543604	0.696257546543604	spearman_abs_threshold	spearman	0.55	ST8
S__Schulz_GVMAG_M_3300025652_16	S__IMGVR_UViG_3300006467_000165	10	0.646126371021273	0.646126371021273	0.646126371021273	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_ARC_NCLDV_00188	S__IMGVR_UViG_3300006467_000165	10	0.67055188545058	0.67055188545058	0.67055188545058	spearman_abs_threshold	spearman	0.55	ST8
S__IMGVR_UViG_3300027813_000042	S__IMGVR_UViG_3300006467_000165	10	0.747953345766033	0.747953345766033	0.747953345766033	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_003672175.1	S__IMGVR_UViG_3300006467_000165	10	0.572691784935361	0.572691784935361	0.572691784935361	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_905478185.1	S__IMGVR_UViG_3300006467_000165	10	0.657402724657837	0.657402724657837	0.657402724657837	spearman_abs_threshold	spearman	0.55	ST8
S__IMGVR_UViG_3300049783_000307	S__IMGVR_UViG_3300006467_000165	10	0.707462780921073	0.707462780921073	0.707462780921073	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_ARC_NCLDV_00036	S__IMGVR_UViG_3300006467_000165	10	0.722010620476025	0.722010620476025	0.722010620476025	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_SOC_NCLDV_00026	S__GCA_012960805.1	10	-0.55276258810886	0.55276258810886	0.55276258810886	spearman_abs_threshold	spearman	0.55	ST8
S__3300020263_16	S__GCA_012960805.1	10	0.647967569617852	0.647967569617852	0.647967569617852	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_905181595.1	S__GCA_012960805.1	10	0.564133767424218	0.564133767424218	0.564133767424218	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_SOC_NCLDV_00026	S__GCA_905182435.1	10	-0.585991086386193	0.585991086386193	0.585991086386193	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_016777225.1	S__GCA_905182435.1	10	0.923633720011379	0.923633720011379	0.923633720011379	spearman_abs_threshold	spearman	0.55	ST8
S__Schulz_GVMAG_M_3300025652_16	S__GCA_905182435.1	10	0.582190157094541	0.582190157094541	0.582190157094541	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_ARC_NCLDV_00188	S__GCA_905182435.1	10	0.825686695957265	0.825686695957265	0.825686695957265	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_003672175.1	S__GCA_905182435.1	10	0.871724563011664	0.871724563011664	0.871724563011664	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_905478185.1	S__GCA_905182435.1	10	0.893020830040775	0.893020830040775	0.893020830040775	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_ARC_NCLDV_00036	S__GCA_905182435.1	10	0.924368619022031	0.924368619022031	0.924368619022031	spearman_abs_threshold	spearman	0.55	ST8
S__IMGVR_UViG_3300006467_000165	S__GCA_905182435.1	10	0.712449031197648	0.712449031197648	0.712449031197648	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_016777225.1	S__IMGVR_UViG_3300025079_000001	10	0.809732275500205	0.809732275500205	0.809732275500205	spearman_abs_threshold	spearman	0.55	ST8
S__Schulz_GVMAG_M_3300025652_16	S__IMGVR_UViG_3300025079_000001	10	0.751027278186933	0.751027278186933	0.751027278186933	spearman_abs_threshold	spearman	0.55	ST8
S__TARA_ARC_NCLDV_00188	S__IMGVR_UViG_3300025079_000001	10	0.704151784303189	0.704151784303189	0.704151784303189	spearman_abs_threshold	spearman	0.55	ST8
S__IMGVR_UViG_3300027813_000042	S__IMGVR_UViG_3300025079_000001	10	0.63588519771154	0.63588519771154	0.63588519771154	spearman_abs_threshold	spearman	0.55	ST8
S__GCA_003672175.1	S__IMGVR_UViG_3300025079_000001	10	0.62055504630654	0.62055504630654	0.62055504630654	spearman_abs_threshold	spearman	0.55	ST8
