epoch	total_loss	recon_loss	link_loss_1	entropy_loss_1	link_loss_2	entropy_loss_2	consistency_loss
1	4.851317405700684	0.5198288559913635	0.0005259491153992712	2.020404100418091	0.19189801812171936	2.1183388233184814	0.0012862092116847634
2	4.851184368133545	0.5198196768760681	0.0005259531317278743	2.0203166007995605	0.1919001340866089	2.1183388233184814	0.0011314747389405966
3	4.851156711578369	0.5198100209236145	0.0005259535391815007	2.0202956199645996	0.19190023839473724	2.1183388233184814	0.0011443468974903226
4	4.85113525390625	0.5197992324829102	0.0005259536555968225	2.0202808380126953	0.19190025329589844	2.1183388233184814	0.001158719533123076
5	4.851114749908447	0.5197880268096924	0.0005259536555968225	2.020268440246582	0.19190029799938202	2.1183393001556396	0.0011708802776411176
