epoch	train_loss	heldout_auc	heldout_ap
1	18.36813735961914	0.7140065063275725	0.6403800981292732
2	8.330681800842285	0.704810235811943	0.6344767577192678
3	5.696232318878174	0.7099031132054539	0.6434990121555451
4	4.967948913574219	0.6642589211738449	0.5915672754469065
5	5.09281063079834	0.6833768006518597	0.6059095194263553
