node_id	node_type	z_1	z_2	z_3	z_4	z_5	z_6	z_7	z_8	z_9	z_10	z_11	z_12	z_13	z_14	z_15	z_16	z_17	z_18	z_19	z_20	z_21	z_22	z_23	z_24	z_25	z_26	z_27	z_28	z_29	z_30	z_31	z_32
S__IMGVR_UViG_3300040985_001906	taxon	-0.53174734	-0.4386631	-0.6645229	0.31145296	1.648442	0.34527868	-1.0414803	0.37832922	0.46437865	1.2024562	0.86532336	0.31045032	0.4987085	-1.1587567	0.5457614	1.0885818	0.8429967	0.96055305	-0.20332536	-0.4931624	-0.19901305	0.491624	-1.4344368	0.20269904	-0.89079237	0.025433958	0.8248252	-0.7948706	-0.40094304	-0.5326627	-0.48865533	0.009967219
S__IMGVR_UViG_3300046103_001257	taxon	-0.24846923	-0.6481916	-0.7370241	0.5052246	1.0703833	0.0137990955	-0.62595946	0.09528667	0.53067386	0.7047986	0.69837	0.014898911	0.7715764	-0.98172176	0.6961713	0.71163905	0.7090074	0.6572738	-0.18003774	-0.3828014	-0.40689754	0.15013169	-1.2910478	-0.028505918	-0.472591	-0.40274686	0.8596539	-0.8561708	-0.44749784	-1.0871674	-0.40150452	0.61085474
S__IMGVR_UViG_3300046163_000031	taxon	-0.22693807	-0.55445933	-0.9095534	0.055229064	1.889004	0.46030974	-0.9270176	0.5027226	0.8437028	1.3495104	1.0994205	-0.031600624	0.54926145	-1.5736188	0.30355558	1.2564342	0.9924309	1.169066	0.10281612	-0.15917934	-0.2990768	0.72578543	-1.5435684	0.20766135	-0.90727305	0.46008772	1.0466623	-0.90886146	-0.6213887	-0.74946564	-0.5523792	-0.1538063
S__IMGVR_UViG_3300046167_000375	taxon	0.6043955	-0.57050884	-1.253918	-0.6195374	1.726459	0.33583528	-0.34183475	0.27222675	1.9231926	1.1663716	1.6538825	-0.48335388	0.8471252	-2.245015	-0.08893703	0.90563387	0.48719552	1.2807603	0.58092993	0.68609023	-0.8630141	1.0904987	-1.5481269	0.5922277	-1.2646695	0.9024951	1.1956027	-0.7255639	-1.5697533	-0.9740674	-1.1239793	-0.74297774
S__IMGVR_UViG_3300046167_000870	taxon	-0.412317	-0.33404458	-0.2425567	0.7206397	0.3928331	-0.39394927	-0.7336687	-0.16232944	-0.39360088	0.260006	0.2771204	0.13902631	0.39358324	-0.19317946	0.70595527	0.27438027	0.38822305	0.2187736	-0.35790372	-0.21730995	-0.30530143	-0.39807606	-0.8866036	-0.18070936	0.1281093	-1.0026474	0.43560696	-0.41953415	0.03191541	-0.6185809	0.11569977	0.9513552
S__IMGVR_UViG_3300046167_000876	taxon	0.039827824	-0.70804065	-0.96525365	-0.11035901	1.5435157	0.2943077	-0.42729402	0.027613759	1.3004436	0.9384552	1.0263122	-0.2391003	1.002404	-1.4439334	0.23595677	0.8386019	0.66208553	1.0565622	0.24810217	0.0695636	-0.5953858	0.5360392	-1.4342856	-0.037338853	-0.6529084	0.25693962	1.2788197	-0.73270214	-0.8911188	-0.9448713	-0.63342345	0.19960713
S__IMGVR_UViG_3300046167_000935	taxon	0.6189672	-0.5608062	-1.249871	-0.6273126	1.7108157	0.32422712	-0.33617648	0.24715292	1.9252281	1.1532311	1.6411431	-0.4772946	0.8469385	-2.2493148	-0.10065684	0.88143235	0.47864464	1.2609357	0.5858751	0.69935673	-0.85214293	1.1063335	-1.5469886	0.59901386	-1.2523912	0.9000361	1.1648414	-0.72212875	-1.5864319	-0.9807036	-1.1172649	-0.7455543
S__IMGVR_UViG_3300046168_000019	taxon	-0.1907655	-0.66868424	-0.7169198	0.26769102	1.2478657	0.11582949	-0.66697264	-0.115186155	0.85748196	0.83273643	0.83805907	0.060388952	0.85752416	-1.1586874	0.5546168	0.62493867	0.596015	0.8543923	-0.1317881	-0.31169757	-0.4152972	0.22901118	-1.3392128	0.03956043	-0.73456246	-0.13357204	0.94359493	-0.6654461	-0.6456838	-0.8454175	-0.4918692	0.35491738
S__IMGVR_UViG_3300046168_000044	taxon	-0.47963762	-0.40205503	-0.21619125	0.71210355	0.3653412	-0.39929247	-0.716829	-0.14800525	-0.36520976	0.2743942	0.21049035	0.2104843	0.46323636	-0.19037172	0.7398435	0.2904168	0.32032198	0.156667	-0.38938445	-0.26539072	-0.2098521	-0.38761824	-0.9382806	-0.053660348	0.15877257	-1.0240148	0.37300026	-0.34979922	-0.056847632	-0.5578208	0.122862756	0.89225346
S__IMGVR_UViG_3300046171_000113	taxon	0.5745244	-0.5858796	-1.2447557	-0.5855629	1.6997186	0.32556778	-0.35556075	0.28516525	1.8936412	1.2147113	1.6388072	-0.46447235	0.83981043	-2.2331493	-0.07692644	0.877497	0.4663269	1.2715842	0.573164	0.6476364	-0.8622847	1.0583827	-1.5260377	0.5752266	-1.2865096	0.87593496	1.1544988	-0.71055496	-1.5486863	-0.96342427	-1.1128954	-0.7296488
