taxon	threshold	method	module_kmeans	embedding_1	embedding_2	pca_1	pca_2	module_entropy_proxy	module_count	silhouette
S__GCA_002816875.1	prev_3	mi_aracne	M1	-0.14839686	-0.38872644	1.5129474	-0.1423018	0.0	2	0.7468155026435852
S__GCA_003229345.1	prev_3	mi_aracne	M1	0.42887825	-0.29945108	0.8639072	-1.5256436	0.0	2	0.7468155026435852
S__GCA_003230615.1	prev_3	mi_aracne	M1	0.69596934	-0.25064027	2.902546	-1.813374	0.0	2	0.7468155026435852
S__GCA_003331785.1	prev_3	mi_aracne	M1	0.29579407	-0.2989295	0.18168886	-0.8462369	0.0	2	0.7468155026435852
S__GCA_003526595.1	prev_3	mi_aracne	M1	0.43813786	-0.2610224	0.3023191	-1.2793626	0.0	2	0.7468155026435852
S__GCA_003545625.1	prev_3	mi_aracne	M2	-1.8572882	-0.78114784	-8.708134	1.0652822	0.0	2	0.7468155026435852
S__GCA_003672175.1	prev_3	mi_aracne	M2	-1.028434	-0.6470635	-6.278098	0.07302123	0.0	2	0.7468155026435852
S__GCA_004195625.1	prev_3	mi_aracne	M2	-1.9953719	-0.82518953	-10.365391	0.56413937	0.0	2	0.7468155026435852
S__GCA_004356105.1	prev_3	mi_aracne	M1	0.61331224	-0.25004295	0.89153653	-2.227637	0.0	2	0.7468155026435852
S__GCA_004356405.1	prev_3	mi_aracne	M1	0.36970913	-0.63829285	1.2200997	-0.7925107	0.0	2	0.7468155026435852
S__GCA_004356455.1	prev_3	mi_aracne	M1	0.70022863	-0.20212471	1.0237966	-1.8947129	0.0	2	0.7468155026435852
S__GCA_004356775.1	prev_3	mi_aracne	M1	-0.5954252	-0.24433088	1.9933656	0.6791018	0.0	2	0.7468155026435852
S__GCA_004356805.1	prev_3	mi_aracne	M1	0.22842884	-0.72119415	2.848983	-0.23981458	0.0	2	0.7468155026435852
S__GCA_004356825.1	prev_3	mi_aracne	M1	0.8542482	-0.12405062	1.4145479	-2.3338413	0.0	2	0.7468155026435852
S__GCA_004356895.1	prev_3	mi_aracne	M1	0.7252211	-0.21290529	1.0957489	-1.8704827	0.0	2	0.7468155026435852
S__GCA_004356925.1	prev_3	mi_aracne	M1	0.21528068	-0.73262054	3.4706068	0.16826761	0.0	2	0.7468155026435852
S__GCA_004376075.1	prev_3	mi_aracne	M1	-1.0104635	-0.4359677	-2.7790344	-1.1390444	0.0	2	0.7468155026435852
S__GCA_004376185.1	prev_3	mi_aracne	M1	0.84528774	-0.2565397	3.055615	-2.1379523	0.0	2	0.7468155026435852
S__GCA_008638035.1	prev_3	mi_aracne	M1	0.16009505	-0.7364073	0.9068435	-0.62496984	0.0	2	0.7468155026435852
S__GCA_008974855.1	prev_3	mi_aracne	M2	-1.2237303	-0.942778	-8.060681	-1.0981562	0.0	2	0.7468155026435852
S__GCA_008974985.1	prev_3	mi_aracne	M1	-0.0034060925	-0.70126927	0.9839449	-0.031746745	0.0	2	0.7468155026435852
S__GCA_008975185.1	prev_3	mi_aracne	M2	-1.4855671	-0.8764914	-7.022795	1.0657711	0.0	2	0.7468155026435852
S__GCA_009392475.1	prev_3	mi_aracne	M1	0.6491889	-0.24960834	0.92284924	-1.7081285	0.0	2	0.7468155026435852
S__GCA_009937205.1	prev_3	mi_aracne	M1	0.7464154	-0.18708986	1.1500347	-1.9614719	0.0	2	0.7468155026435852
S__GCA_011049715.1	prev_3	mi_aracne	M1	0.83354115	-0.2571155	1.9305856	-2.714275	0.0	2	0.7468155026435852
S__GCA_011055585.1	prev_3	mi_aracne	M2	-0.8716847	-0.94132006	-7.098086	-1.7183943	0.0	2	0.7468155026435852
S__GCA_012959275.1	prev_3	mi_aracne	M1	0.13273272	-0.89041317	1.8317689	-0.28305322	0.0	2	0.7468155026435852
S__GCA_012960055.1	prev_3	mi_aracne	M1	0.029681467	-0.7491913	3.3197124	1.2954453	0.0	2	0.7468155026435852
S__GCA_012960805.1	prev_3	mi_aracne	M2	-1.8545512	-0.89017147	-10.550275	0.21039307	0.0	2	0.7468155026435852
S__GCA_012960835.1	prev_3	mi_aracne	M1	0.351623	-0.8131983	1.3602858	-1.0624136	0.0	2	0.7468155026435852
S__GCA_012961035.1	prev_3	mi_aracne	M1	0.34701926	-0.7970232	2.444852	-0.21591055	0.0	2	0.7468155026435852
S__GCA_012964335.1	prev_3	mi_aracne	M1	0.7334418	-0.19037873	1.1806931	-1.9505732	0.0	2	0.7468155026435852
S__GCA_012964845.1	prev_3	mi_aracne	M1	0.585563	-0.5040685	1.4171256	-1.3487406	0.0	2	0.7468155026435852
S__GCA_012974305.1	prev_3	mi_aracne	M1	-0.061227143	-0.869542	-2.4819474	-2.7229643	0.0	2	0.7468155026435852
S__GCA_012974425.1	prev_3	mi_aracne	M1	0.46465403	-0.4718278	1.5035574	-0.96630186	0.0	2	0.7468155026435852
S__GCA_013203245.1	prev_3	mi_aracne	M1	0.88705385	-0.3955011	2.051112	-1.9616444	0.0	2	0.7468155026435852
S__GCA_013215285.1	prev_3	mi_aracne	M2	-1.5718179	-0.9701518	-9.570583	-0.15369612	0.0	2	0.7468155026435852
S__GCA_013390475.1	prev_3	mi_aracne	M2	-1.5299339	-0.8864977	-8.825574	-0.21862483	0.0	2	0.7468155026435852
S__GCA_013390745.1	prev_3	mi_aracne	M1	0.40223682	-0.67848486	3.2293065	0.2161864	0.0	2	0.7468155026435852
S__GCA_013911135.1	prev_3	mi_aracne	M2	-1.271481	-0.9136701	-7.5358043	-0.83743113	0.0	2	0.7468155026435852
S__GCA_014238785.1	prev_3	mi_aracne	M1	0.351463	-0.7876313	1.5132068	-0.95011127	0.0	2	0.7468155026435852
S__GCA_014384445.1	prev_3	mi_aracne	M1	0.3104121	-0.82782924	1.65748	-0.8239004	0.0	2	0.7468155026435852
S__GCA_014384505.1	prev_3	mi_aracne	M2	-1.792753	-0.9013274	-10.622092	0.18651581	0.0	2	0.7468155026435852
S__GCA_015492195.1	prev_3	mi_aracne	M1	0.60634303	-0.38541123	3.4530954	-1.2653868	0.0	2	0.7468155026435852
S__GCA_015658585.1	prev_3	mi_aracne	M1	0.044138245	-0.7864027	3.2790134	1.0347308	0.0	2	0.7468155026435852
S__GCA_015658965.1	prev_3	mi_aracne	M1	-0.49859154	-0.5986048	1.4844242	0.9328828	0.0	2	0.7468155026435852
S__GCA_015659035.1	prev_3	mi_aracne	M2	-1.7280196	-0.8899249	-8.915405	0.5929351	0.0	2	0.7468155026435852
S__GCA_015659465.1	prev_3	mi_aracne	M1	0.464904	-0.6244418	2.3655994	-1.1876583	0.0	2	0.7468155026435852
S__GCA_015659595.1	prev_3	mi_aracne	M1	0.808148	-0.15219212	1.3053873	-2.2332203	0.0	2	0.7468155026435852
S__GCA_016276965.1	prev_3	mi_aracne	M2	-1.6987385	-0.69616836	-9.492645	-0.09731299	0.0	2	0.7468155026435852
S__GCA_016777225.1	prev_3	mi_aracne	M2	-1.6345716	-0.91667676	-10.109527	0.102921605	0.0	2	0.7468155026435852
S__GCA_016777365.1	prev_3	mi_aracne	M1	0.38938242	-0.70403653	2.9250338	-0.109053016	0.0	2	0.7468155026435852
S__GCA_016782865.1	prev_3	mi_aracne	M1	0.75794286	-0.19587576	0.9815398	-2.8050127	0.0	2	0.7468155026435852
S__GCA_016838795.1	prev_3	mi_aracne	M2	-1.6074934	-0.88096744	-9.854908	-0.29307717	0.0	2	0.7468155026435852
S__GCA_016838825.1	prev_3	mi_aracne	M2	-1.8273721	-0.880068	-9.80229	0.48452187	0.0	2	0.7468155026435852
S__GCA_016838845.1	prev_3	mi_aracne	M2	-1.1151989	-0.99193466	-7.7181673	-1.3131058	0.0	2	0.7468155026435852
S__GCA_017368835.1	prev_3	mi_aracne	M2	-1.8905935	-0.87177634	-8.272683	0.8168862	0.0	2	0.7468155026435852
S__GCA_017854145.1	prev_3	mi_aracne	M2	-1.8346486	-0.9220928	-10.801248	0.2860701	0.0	2	0.7468155026435852
S__GCA_018656365.1	prev_3	mi_aracne	M1	0.39738458	-0.696897	3.1031594	0.13574755	0.0	2	0.7468155026435852
S__GCA_018666335.1	prev_3	mi_aracne	M1	0.224608	-0.7409111	3.2470477	-0.04993558	0.0	2	0.7468155026435852
S__GCA_018673385.1	prev_3	mi_aracne	M1	0.6350093	-0.6338391	2.4906921	-1.0139782	0.0	2	0.7468155026435852
S__GCA_018695965.1	prev_3	mi_aracne	M1	0.2507013	-0.72014004	3.2602246	-0.09263849	0.0	2	0.7468155026435852
S__GCA_018830725.1	prev_3	mi_aracne	M1	0.45696345	-0.7475954	2.4074354	-0.57789344	0.0	2	0.7468155026435852
S__GCA_019057915.1	prev_3	mi_aracne	M1	0.10404017	-0.7373819	3.987909	0.7890327	0.0	2	0.7468155026435852
S__GCA_902512375.1	prev_3	mi_aracne	M1	0.40694866	-0.31490135	1.0007304	-1.1577839	0.0	2	0.7468155026435852
S__GCA_902514095.1	prev_3	mi_aracne	M1	0.20698658	-0.46429616	1.1749108	-0.5406352	0.0	2	0.7468155026435852
S__GCA_902608305.1	prev_3	mi_aracne	M1	0.109353215	-0.84511846	2.2231278	-0.0035936832	0.0	2	0.7468155026435852
S__GCA_905181585.1	prev_3	mi_aracne	M1	0.58238256	-0.5028453	1.4946724	-1.2426333	0.0	2	0.7468155026435852
S__GCA_905181595.1	prev_3	mi_aracne	M2	-1.8356712	-0.940878	-10.0588875	0.33858633	0.0	2	0.7468155026435852
S__GCA_905181625.1	prev_3	mi_aracne	M1	0.529582	-0.66386735	1.6578145	-1.3359063	0.0	2	0.7468155026435852
S__GCA_905181655.1	prev_3	mi_aracne	M1	0.46577716	-0.72566795	2.6334748	-0.47360325	0.0	2	0.7468155026435852
S__GCA_905181685.1	prev_3	mi_aracne	M1	0.14935473	-0.7803208	3.655294	0.43187726	0.0	2	0.7468155026435852
S__GCA_905181765.1	prev_3	mi_aracne	M1	0.8985843	-0.15243417	1.4996341	-2.4427757	0.0	2	0.7468155026435852
S__GCA_905181885.1	prev_3	mi_aracne	M1	-0.22259118	-0.5145677	2.9268484	0.22393906	0.0	2	0.7468155026435852
S__GCA_905181955.1	prev_3	mi_aracne	M1	0.030362286	-0.78663546	3.6961992	0.6986408	0.0	2	0.7468155026435852
S__GCA_905182065.1	prev_3	mi_aracne	M1	0.49030894	-0.6937897	2.7736354	-0.43278962	0.0	2	0.7468155026435852
S__GCA_905182125.1	prev_3	mi_aracne	M1	0.37969968	-0.767465	1.7804649	-0.8941916	0.0	2	0.7468155026435852
S__GCA_905182235.1	prev_3	mi_aracne	M2	-1.4432228	-0.6858976	-7.6758776	0.60720956	0.0	2	0.7468155026435852
S__GCA_905182305.1	prev_3	mi_aracne	M1	0.43599007	-0.7429569	1.689341	-1.1226004	0.0	2	0.7468155026435852
S__GCA_905182385.1	prev_3	mi_aracne	M1	0.14571269	-0.85475135	2.0984075	-0.1825825	0.0	2	0.7468155026435852
S__GCA_905182435.1	prev_3	mi_aracne	M1	0.52379936	-0.53846604	2.1577523	-1.4244275	0.0	2	0.7468155026435852
S__GCA_905182465.1	prev_3	mi_aracne	M2	-1.7249633	-0.68245095	-9.080497	0.5540006	0.0	2	0.7468155026435852
S__GCA_905182475.1	prev_3	mi_aracne	M1	0.88322294	-0.22125265	1.5922651	-2.4693007	0.0	2	0.7468155026435852
S__GCA_905182565.1	prev_3	mi_aracne	M1	0.43133962	-0.7074301	1.1852734	-1.3696847	0.0	2	0.7468155026435852
S__GCA_905182695.1	prev_3	mi_aracne	M1	0.11498479	-0.8494811	2.2714891	0.096844256	0.0	2	0.7468155026435852
S__GCA_905182715.1	prev_3	mi_aracne	M1	0.36515105	-0.25599155	1.5291831	-1.4837465	0.0	2	0.7468155026435852
S__GCA_905182765.1	prev_3	mi_aracne	M1	0.73258233	-0.55693585	2.1829684	-1.5063785	0.0	2	0.7468155026435852
S__GCA_905182775.1	prev_3	mi_aracne	M2	-1.9714022	-0.87641346	-10.471621	0.45577252	0.0	2	0.7468155026435852
S__GCA_905182795.1	prev_3	mi_aracne	M2	-1.098755	-0.6547432	-5.6794734	0.4203031	0.0	2	0.7468155026435852
S__GCA_905182815.1	prev_3	mi_aracne	M2	-1.6958246	-0.9175179	-9.607923	0.018188894	0.0	2	0.7468155026435852
S__GCA_905182865.1	prev_3	mi_aracne	M2	-0.20740898	-0.56234777	-4.051823	-1.495997	0.0	2	0.7468155026435852
S__GCA_905182885.1	prev_3	mi_aracne	M1	0.46043503	-0.29547638	0.44608608	-1.384341	0.0	2	0.7468155026435852
S__GCA_905478185.1	prev_3	mi_aracne	M2	-1.677661	-0.93566316	-10.787468	0.039379716	0.0	2	0.7468155026435852
S__GCA_905478445.1	prev_3	mi_aracne	M1	0.6664897	-0.4554646	1.4973927	-1.5259261	0.0	2	0.7468155026435852
S__GCA_905478615.1	prev_3	mi_aracne	M1	0.8414041	-0.18566632	1.4533042	-2.1708188	0.0	2	0.7468155026435852
S__GCA_905479195.1	prev_3	mi_aracne	M1	0.14110275	-0.85377395	2.1144876	-0.1596663	0.0	2	0.7468155026435852
S__GCA_905479565.1	prev_3	mi_aracne	M1	0.3024041	-0.7316704	2.8204505	0.19424534	0.0	2	0.7468155026435852
S__GCA_905480095.1	prev_3	mi_aracne	M2	-1.4440722	-0.72633004	-7.759462	0.025119841	0.0	2	0.7468155026435852
S__GCA_905480315.1	prev_3	mi_aracne	M1	0.33213958	-0.6193851	1.620639	-0.46375042	0.0	2	0.7468155026435852
S__GCA_905612275.1	prev_3	mi_aracne	M2	-1.9964278	-0.8119333	-11.104999	0.40317416	0.0	2	0.7468155026435852
S__GCA_905612295.1	prev_3	mi_aracne	M2	-1.7242446	-0.9408968	-10.143033	0.073605776	0.0	2	0.7468155026435852
S__GCA_905612305.1	prev_3	mi_aracne	M1	0.6144191	-0.27281567	0.895192	-1.6981901	0.0	2	0.7468155026435852
S__GCA_905612365.1	prev_3	mi_aracne	M1	0.10292408	-0.343091	0.040323004	-0.41616455	0.0	2	0.7468155026435852
S__GCA_905612455.1	prev_3	mi_aracne	M2	-1.9542993	-0.81488526	-10.523482	0.49176335	0.0	2	0.7468155026435852
S__GCA_905612485.1	prev_3	mi_aracne	M1	0.30125278	-0.84307855	1.8313907	-0.48906684	0.0	2	0.7468155026435852
S__GCA_905616395.1	prev_3	mi_aracne	M1	0.7009181	-0.6134211	2.382694	-1.2378063	0.0	2	0.7468155026435852
S__GCA_905618905.1	prev_3	mi_aracne	M1	0.23551847	-0.70685035	3.073417	-0.1497029	0.0	2	0.7468155026435852
S__GCA_905618915.1	prev_3	mi_aracne	M2	-0.96101546	-0.6154537	-5.4022293	0.12584776	0.0	2	0.7468155026435852
S__GCA_905620445.1	prev_3	mi_aracne	M1	0.44061142	-0.7339223	2.4324706	-0.58840394	0.0	2	0.7468155026435852
S__GCA_905620495.1	prev_3	mi_aracne	M1	0.020709377	-0.8561505	2.287651	0.27427125	0.0	2	0.7468155026435852
S__GCF_001682155.1	prev_3	mi_aracne	M1	0.6057699	-0.34700516	3.2644	-1.355818	0.0	2	0.7468155026435852
S__GCF_002836055.1	prev_3	mi_aracne	M1	0.7102973	-0.27774465	2.0020397	-2.206121	0.0	2	0.7468155026435852
S__GCF_002836475.1	prev_3	mi_aracne	M1	0.93359184	-0.27295688	1.8897531	-2.2131414	0.0	2	0.7468155026435852
S__GCF_003326015.1	prev_3	mi_aracne	M1	0.7006029	-0.6004489	2.3675861	-1.2635217	0.0	2	0.7468155026435852
S__GCF_012276695.1	prev_3	mi_aracne	M2	-1.7032669	-0.9610952	-10.173132	0.02835381	0.0	2	0.7468155026435852
S__GCF_013407165.1	prev_3	mi_aracne	M2	-1.6983738	-0.7317573	-9.67355	0.41652668	0.0	2	0.7468155026435852
S__GCF_014279835.1	prev_3	mi_aracne	M2	-1.5807962	-0.7333754	-7.9636774	0.369717	0.0	2	0.7468155026435852
S__IMGVR_UViG_3300000133_000001	prev_3	mi_aracne	M1	-0.19606784	-0.67164123	2.8250372	1.3126813	0.0	2	0.7468155026435852
S__IMGVR_UViG_3300006310_000001	prev_3	mi_aracne	M1	-0.009798855	-0.6111605	2.559267	1.250178	0.0	2	0.7468155026435852
