node_id	node_type	z_1	z_2	z_3	z_4	z_5	z_6	z_7	z_8	z_9	z_10	z_11	z_12	z_13	z_14	z_15	z_16	z_17	z_18	z_19	z_20	z_21	z_22	z_23	z_24	z_25	z_26	z_27	z_28	z_29	z_30	z_31	z_32
S__3300024431_33	taxon	3.100907	-2.9538257	2.3920906	2.8576274	2.972247	2.255395	2.5884528	2.233235	-3.0865328	-2.9796357	2.5176854	2.5908124	2.587018	1.8265407	-3.0352693	4.5368133	-2.829115	3.0336156	-3.3298874	-2.594715	-2.1435928	3.5393763	-2.4537573	2.5762515	-2.8682995	-2.8639688	3.2879624	3.4710507	3.1785903	-3.1754048	3.4706924	3.2872458
S__3300024516_13	taxon	2.456811	-2.8673959	2.204308	2.7179408	2.6915264	2.5249872	2.9594216	2.838441	-3.0315604	-2.9098802	2.9365866	2.2476382	2.5179439	2.0459442	-2.848566	4.191964	-2.7268436	2.4788814	-3.3793588	-2.3302317	-2.4621592	3.3893332	-2.3244371	2.6103158	-2.52124	-2.3663392	2.8432302	2.7325726	2.6992939	-3.088066	2.4773433	3.0993588
S__3300024516_18	taxon	2.8400888	-3.7370324	2.1008906	3.6052332	3.6763496	2.0680091	3.30366	2.9384823	-3.185786	-3.5590496	3.6636696	2.9132328	2.9897337	2.427196	-3.2716656	4.5484724	-3.1837418	3.1258833	-3.6365156	-2.5136003	-2.594143	3.585543	-2.8238144	3.1198277	-3.5202944	-3.0282953	2.9470325	3.6003964	3.5406835	-3.829522	3.3727565	3.5445848
S__3300024516_26	taxon	2.8479185	-3.7500267	2.0716572	3.6309571	3.6816092	2.0612829	3.3097885	2.9369526	-3.1796136	-3.5759845	3.676289	2.9163487	3.0015879	2.4402564	-3.2494774	4.4948707	-3.2011573	3.1328335	-3.6341262	-2.4893327	-2.5802765	3.556981	-2.8673842	3.124949	-3.5539472	-3.047687	2.9076514	3.6223702	3.5257337	-3.8527064	3.387076	3.5619662
S__3300024516_38	taxon	2.178138	-2.7120101	-0.8009114	1.7712297	2.2473462	2.7970414	1.7064538	1.7687762	-2.6909018	-2.6333742	2.331159	1.9993747	1.3775982	0.267987	-0.36579418	3.119082	-2.795157	1.8468281	-1.3398528	-1.7513754	-1.639977	2.2929835	-2.0823631	1.6278992	-3.3260014	-2.1032426	2.6316226	3.911532	2.7205853	-2.3548808	1.291743	3.0902586
S__3300025276_12	taxon	2.8896384	-3.4410162	1.987461	3.4172263	3.4270225	2.2001538	3.333919	3.0599117	-3.262063	-3.3983822	3.4603057	2.6694388	2.89409	2.3869772	-3.2060304	4.3672924	-3.133594	2.9404426	-3.6533237	-2.5057383	-2.6996017	3.6514	-2.5897264	3.0238564	-3.3811076	-2.869881	2.8827014	3.4995508	3.3277144	-3.5339866	3.1491737	3.422299
S__3300025894_53	taxon	2.8653226	-3.3925877	2.0236905	3.358984	3.377369	2.2177615	3.30951	3.0335648	-3.2530437	-3.3556094	3.4287734	2.646277	2.8427787	2.3505225	-3.207119	4.3822384	-3.109332	2.924416	-3.6276	-2.510592	-2.690599	3.6507173	-2.54636	2.9913669	-3.3053098	-2.8439622	2.9190645	3.4476795	3.2983198	-3.4832287	3.093297	3.3902333
S__3300026080_15	taxon	2.8490849	-3.7772536	2.1038065	3.6089332	3.6410146	2.0669012	3.317791	2.9847503	-3.1884232	-3.5753636	3.67754	2.9133377	2.977263	2.4324303	-3.3125193	4.532126	-3.2094707	3.1105947	-3.6823764	-2.4918149	-2.6209402	3.636795	-2.798067	3.1368108	-3.5226984	-3.0714483	2.9237	3.5651855	3.550733	-3.829351	3.3612032	3.5731459
S__3300026087_14	taxon	2.9126267	-3.7030172	1.9443116	3.696619	3.6706212	2.0627923	3.35819	2.971466	-3.205887	-3.6039252	3.663144	2.8724656	3.0924697	2.4731812	-3.1738052	4.3493643	-3.230182	3.1445017	-3.6558096	-2.418981	-2.5886946	3.518417	-2.9481726	3.1308491	-3.6313808	-3.0484014	2.7708588	3.6822748	3.464066	-3.8663764	3.417303	3.5785322
S__3300026253_28	taxon	2.52048	-3.0040517	2.155491	2.8393102	2.87062	2.4504502	3.0328166	2.8868506	-3.106235	-3.0334322	3.0609875	2.3356822	2.5598617	2.11517	-2.972755	4.257429	-2.8205628	2.571699	-3.466964	-2.3981752	-2.5212226	3.4565978	-2.3297262	2.7092805	-2.6928883	-2.478332	2.8952703	2.9079752	2.857395	-3.1553729	2.57991	3.1807642
S__3300026253_8	taxon	2.839459	-3.2454312	1.9922276	3.2552278	3.2535748	2.278746	3.2833166	3.0274305	-3.2567682	-3.2754083	3.3332381	2.5479996	2.773498	2.331032	-3.1215167	4.2507954	-3.0575633	2.838799	-3.5712821	-2.4468005	-2.6897154	3.593617	-2.504788	2.9177852	-3.237907	-2.7717013	2.8664577	3.3856764	3.1605642	-3.3684118	2.9888477	3.347625
S__3300026264_29	taxon	2.5860476	-4.1374807	2.040741	3.8010736	3.7184777	1.6330297	3.1004272	2.765062	-2.8024087	-3.6114178	3.7117848	3.0511384	2.9386473	2.3870397	-3.0914044	4.295927	-3.0745988	3.3502626	-3.3977742	-2.3034508	-2.2068653	3.1343513	-2.874529	2.9016447	-3.4967256	-3.4518297	2.8446565	3.4325514	3.368719	-4.0087385	3.2658143	3.3713746
S__3300026264_34	taxon	2.160285	-2.5297356	2.0658762	3.1524153	3.5951266	1.4890834	2.5683482	1.856373	-2.7678852	-2.4854238	3.0939255	2.6884456	2.8870764	1.5759976	-2.1931074	2.401355	-2.1554322	2.3903072	-2.4696383	-2.4352088	-2.207287	1.8967433	-1.7041799	2.2726989	-3.6344454	-1.9287825	2.6116128	3.25665	2.2236366	-3.0884767	1.6958716	2.9964647
S__3300027687_20	taxon	2.7724352	-3.192614	2.0491655	3.1616864	3.2065666	2.3376088	3.2486951	2.967823	-3.2248187	-3.2208943	3.3037233	2.518136	2.7106128	2.269047	-3.1169043	4.2944975	-3.0066304	2.7955022	-3.5388892	-2.4760633	-2.6498237	3.545278	-2.4852605	2.8795495	-3.1394186	-2.7142282	2.9071813	3.292809	3.10498	-3.3177392	2.9052343	3.3139896
S__3300027752_17	taxon	2.6694307	-3.165928	2.0917616	3.0185661	3.0894356	2.3906775	3.20373	2.954154	-3.184872	-3.145124	3.2365062	2.414493	2.610249	2.1961844	-3.1038635	4.2903156	-2.9513664	2.6617894	-3.5446792	-2.4777071	-2.6210515	3.527151	-2.408842	2.7746305	-2.9750276	-2.6435065	2.9061766	3.1018813	2.9853573	-3.188815	2.7864985	3.269713
S__3300027771_26	taxon	2.6118379	-4.049653	2.0803978	3.8263974	3.7898989	1.6149888	3.1197906	2.7248378	-2.8523998	-3.5817356	3.7547302	3.0504246	2.976211	2.3682833	-3.139854	4.3605967	-3.0722463	3.3463802	-3.3436878	-2.3176537	-2.2465959	3.1579845	-2.9731717	2.9517765	-3.5626972	-3.3739176	2.8651652	3.4440951	3.4291668	-4.085433	3.327014	3.446052
S__3300027779_22	taxon	2.8843877	-3.4887452	1.9500418	3.4670696	3.5197432	2.1547115	3.3402326	3.0152235	-3.214591	-3.4443426	3.519936	2.7253537	2.9072535	2.409161	-3.1592722	4.3549557	-3.1451054	2.9691331	-3.6369154	-2.5227702	-2.6808	3.5665276	-2.6762156	3.038969	-3.4601688	-2.8933945	2.8698268	3.577604	3.3571563	-3.620383	3.214468	3.46986
S__3300027791_27	taxon	2.843705	-3.4014397	2.0144882	3.3775952	3.4436269	2.197188	3.321219	2.9948764	-3.2277138	-3.3706846	3.4664478	2.663361	2.8630054	2.3547912	-3.175058	4.3974514	-3.0997162	2.9245913	-3.6168282	-2.525407	-2.679502	3.5910242	-2.585525	2.9922814	-3.3308034	-2.831564	2.9249258	3.474041	3.3028264	-3.5294285	3.1050546	3.4119587
S__3300027827_16	taxon	2.8291955	-3.796579	2.085132	3.66323	3.7267795	2.03936	3.3208034	2.9170132	-3.1600118	-3.6085281	3.7325664	2.9288726	3.0455546	2.4444811	-3.260553	4.534485	-3.2019894	3.127842	-3.663888	-2.494508	-2.584683	3.5729716	-2.8683949	3.1304715	-3.544979	-3.0574837	2.9176962	3.605569	3.556031	-3.8934312	3.3677487	3.581176
S__3300027844_79	taxon	2.785368	-3.963779	2.0529957	3.826946	3.805124	1.8433788	3.2839293	2.863356	-3.078744	-3.6543975	3.7852302	3.029617	3.0751305	2.4552426	-3.19887	4.4441147	-3.2120452	3.261925	-3.5598428	-2.3595643	-2.407823	3.4165518	-3.0240438	3.1043677	-3.6243024	-3.2255259	2.8269112	3.5976882	3.515936	-4.0542455	3.4510193	3.5738819
S__3300027847_80	taxon	2.8057027	-3.519196	2.0991926	3.4110289	3.5282412	2.1470563	3.308419	2.970941	-3.1942134	-3.406121	3.54888	2.7412114	2.8659992	2.34591	-3.2433062	4.519261	-3.115066	2.9496074	-3.6262386	-2.5773227	-2.6774116	3.6234927	-2.5900464	3.0100534	-3.318995	-2.8764982	3.0120473	3.4598765	3.3964696	-3.6020641	3.1369512	3.4422803
S__3300027997_10	taxon	2.869162	-3.473027	2.0835936	3.3647442	3.465353	2.1950269	3.2651572	2.938661	-3.1858134	-3.3774917	3.478868	2.7601357	2.7780857	2.3306456	-3.2306538	4.445078	-3.133625	3.0115075	-3.5849721	-2.5854897	-2.621663	3.5713649	-2.6497219	3.0248976	-3.388022	-2.9138677	2.99677	3.509451	3.3688183	-3.5470982	3.1968126	3.4427986
S__GCA_000213395.2	taxon	2.8072433	-3.931898	1.976573	3.8364463	3.7445369	1.8160232	3.269392	2.8683453	-3.0594506	-3.6480389	3.744377	3.022723	3.0514474	2.45446	-3.1331835	4.324044	-3.2059488	3.3054032	-3.5036364	-2.3029585	-2.3689537	3.3361378	-3.0533571	3.069615	-3.6628263	-3.2579916	2.7452564	3.630945	3.4435682	-4.056575	3.4705665	3.5475903
S__GCA_000383355.1	taxon	2.8853092	-3.627313	2.0410192	3.513626	3.545639	2.1167464	3.3439646	3.0743814	-3.2320442	-3.4975	3.5788968	2.788	2.946293	2.4041362	-3.2600832	4.4491363	-3.19071	3.0126889	-3.6849294	-2.5273159	-2.6965263	3.6679094	-2.6816053	3.069374	-3.4537024	-2.9821434	2.9089255	3.5417705	3.42942	-3.675478	3.2552254	3.4980018
S__GCA_000402075.1	taxon	2.7396	-3.9987826	2.13258	3.8046885	3.8203895	1.818622	3.2417808	2.8185854	-3.038319	-3.649164	3.7992182	3.0667167	3.025909	2.4507425	-3.2311711	4.5199766	-3.1918707	3.2682414	-3.5462558	-2.3881128	-2.3894522	3.4118679	-2.9946194	3.0994093	-3.5877385	-3.2446575	2.9092333	3.5707502	3.566246	-4.0589323	3.4308567	3.5671515
S__GCA_001437625.1	taxon	2.7260497	-3.2480748	2.1632206	3.1549788	3.2401505	2.2933888	3.2081528	2.9291563	-3.1963835	-3.2143662	3.3363614	2.5698538	2.6858487	2.2324498	-3.1840892	4.4290495	-3.009079	2.822844	-3.5346916	-2.5222933	-2.6354342	3.582399	-2.450477	2.8776999	-3.0568652	-2.7290123	3.0170162	3.2525694	3.1793942	-3.3575256	2.9029138	3.2999377
S__GCA_001510275.1	taxon	3.007462	-3.813958	1.7903771	3.8529108	3.4621925	1.7345946	3.3601682	2.855562	-3.0400748	-3.5528102	3.6171904	2.8373623	3.289744	2.3249607	-3.0251408	4.3211174	-3.214909	3.412469	-3.4490337	-2.1537726	-2.492488	3.5340216	-3.3906608	2.98964	-3.5115716	-3.0856698	2.5502157	3.4596925	3.3887608	-3.9166923	3.612278	3.2644541
S__GCA_001542995.1	taxon	2.8409972	-3.599593	2.1412232	3.4641142	3.5930586	2.1057754	3.2562873	2.9318006	-3.179809	-3.4381847	3.5529566	2.8323236	2.875648	2.3495526	-3.2759924	4.5557175	-3.1330662	3.0470858	-3.6019995	-2.5885968	-2.6209028	3.6096861	-2.663935	3.047828	-3.3889515	-2.9467487	3.026813	3.5292263	3.475625	-3.674522	3.2890606	3.4730334
S__GCA_001543015.1	taxon	2.1908793	-2.5752473	2.210367	2.9464526	3.7385132	1.584114	2.6963694	2.203979	-2.8630588	-2.607344	3.430605	2.7261438	2.780764	1.6649604	-2.2999215	2.6128306	-2.4088807	2.3010364	-2.8858519	-2.5835538	-2.395084	1.955189	-1.8862995	2.4798226	-3.5015972	-1.9698764	2.648347	3.443235	2.5444608	-3.1031346	1.9042678	3.3131948
S__GCA_001643535.1	taxon	3.413619	-3.0141776	2.388756	3.0597148	2.895707	2.1075978	2.3579845	1.9418225	-2.9430554	-2.9709992	2.3254395	2.7732306	2.534905	1.8712659	-2.913847	4.4695964	-2.8439946	3.4394321	-3.0183387	-2.5136251	-1.9827075	3.5565324	-2.8757339	2.7168083	-2.9959507	-2.9637368	3.369877	3.7434123	3.4361157	-3.225595	4.020171	3.067472
S__GCA_002082295.1	taxon	2.8470955	-3.3478923	2.0171428	3.3213363	3.3344092	2.226954	3.2835078	3.016739	-3.2238507	-3.3348718	3.4129872	2.6378498	2.769517	2.3536234	-3.163742	4.3093033	-3.105082	2.9029388	-3.5953045	-2.4922419	-2.682135	3.6027288	-2.532363	2.9703476	-3.289309	-2.842688	2.917233	3.4525924	3.2633617	-3.4667158	3.0479445	3.383078
S__GCA_002295725.1	taxon	3.001439	-3.5801697	1.9149328	3.5496411	3.5515656	2.1270146	3.4062731	3.116404	-3.2885022	-3.5107083	3.5224495	2.7309484	3.0819595	2.3688798	-3.1775174	4.3316174	-3.2195103	3.0747368	-3.6955492	-2.5116792	-2.6869402	3.6175966	-2.8366914	3.0430183	-3.537864	-2.9663377	2.7650487	3.595548	3.3117228	-3.6300545	3.3444815	3.4940042
S__GCA_002313235.1	taxon	2.8854165	-3.781911	1.9830158	3.7214978	3.690749	2.0148587	3.3128214	2.928372	-3.1816826	-3.6253586	3.6868756	2.9432719	3.0707185	2.4667578	-3.1820674	4.368172	-3.2342718	3.2233677	-3.6000764	-2.3813872	-2.5201302	3.476615	-3.0181766	3.1419902	-3.6533053	-3.110876	2.7695591	3.6793385	3.4908476	-3.9382687	3.482688	3.5955105
S__GCA_002317795.1	taxon	2.8032818	-3.4294398	2.123417	3.3256648	3.433659	2.1973596	3.2737398	2.9460807	-3.1971903	-3.3288178	3.4739013	2.7087984	2.7772193	2.3022609	-3.2480154	4.494092	-3.093812	2.9550128	-3.5701056	-2.5758612	-2.66011	3.6089945	-2.5677443	2.9903607	-3.2660418	-2.8458583	3.0273347	3.4119177	3.3493733	-3.516411	3.095444	3.3896189
S__GCA_002335045.1	taxon	2.459693	-4.0476236	1.8012199	3.822524	3.455647	1.4678998	3.0148406	2.691649	-2.5995517	-3.5196815	3.477757	2.9605255	2.81524	2.270854	-2.8726344	3.8875668	-2.8170028	3.370913	-3.1137214	-2.144976	-2.0487978	2.8562508	-2.7677054	2.6182933	-3.5374074	-3.4767032	2.5703628	3.2733457	3.101859	-3.8705564	3.2005234	3.1013072
S__GCA_002499015.1	taxon	2.7228663	-3.2361155	2.1431494	3.1388893	3.222118	2.3196383	3.2197905	2.9434943	-3.198505	-3.2183228	3.3347979	2.5512028	2.6830993	2.2320507	-3.1671038	4.3970547	-3.006948	2.7964413	-3.544858	-2.5166194	-2.6412518	3.5757647	-2.450842	2.8733704	-3.0605192	-2.719984	2.9913979	3.240639	3.1475897	-3.335443	2.8649535	3.302966
S__GCA_003229345.1	taxon	3.0265727	-3.7365088	1.861165	3.7022552	3.6170506	2.0045447	3.4231057	3.1250858	-3.3004866	-3.606503	3.6075573	2.8205185	3.2087739	2.3725405	-3.144619	4.2662525	-3.2890558	3.26318	-3.6426642	-2.3765914	-2.6025681	3.5416045	-3.0693393	3.0638742	-3.6441557	-3.1018772	2.6197703	3.6270225	3.2962613	-3.825212	3.524833	3.560232
S__GCA_003331785.1	taxon	2.8804786	-3.9086604	1.9647813	3.8085804	3.7395086	1.8712525	3.3493779	2.9804058	-3.1681676	-3.6640797	3.7648923	2.9792142	3.1507065	2.4211576	-3.1742759	4.3909826	-3.2549524	3.3235438	-3.5712092	-2.3371105	-2.4613533	3.443395	-3.0672412	3.0838656	-3.6461053	-3.210597	2.7207341	3.6073298	3.4188385	-4.010337	3.5099113	3.5805817
S__GCA_003526595.1	taxon	2.803825	-3.893747	2.1153677	3.7505999	3.7869887	1.9677315	3.2993534	2.8891816	-3.1370745	-3.6439927	3.7779903	3.0011327	3.075028	2.4630175	-3.264985	4.5413933	-3.2091124	3.203515	-3.6290858	-2.435522	-2.5037346	3.523242	-2.949359	3.1489434	-3.5682237	-3.1322036	2.8958514	3.6024084	3.5796595	-3.9884686	3.4360385	3.5896983
S__GCA_003545625.1	taxon	2.7422194	-3.993733	2.153416	3.7904468	3.8032503	1.8194036	3.22365	2.8220549	-3.0467267	-3.6278262	3.7831924	3.0841732	2.9987683	2.4353151	-3.2455983	4.518963	-3.1854177	3.3080883	-3.507056	-2.3870282	-2.3644247	3.393434	-2.9833612	3.091724	-3.584457	-3.263883	2.9143713	3.5675883	3.5490787	-4.053361	3.447175	3.5498023
S__GCA_003672175.1	taxon	2.8247428	-3.3833106	2.0561762	3.342069	3.4306335	2.2073565	3.304247	2.9802928	-3.2170496	-3.350438	3.4642806	2.6605096	2.8328738	2.3312745	-3.193222	4.4347906	-3.0887408	2.9255152	-3.6097317	-2.5377545	-2.6677718	3.6010358	-2.5568933	2.9806933	-3.2920196	-2.813621	2.9661975	3.436273	3.300039	-3.4878488	3.0710678	3.3974295
S__GCA_004195625.1	taxon	2.2667089	-3.4773827	1.8819989	3.572514	3.8461456	2.1074762	3.7698648	3.4367528	-3.2523475	-3.4109182	4.2374344	2.5401006	2.823862	2.5058537	-3.2353117	4.0526557	-3.2199256	2.5053859	-3.5692596	-2.4982536	-3.0734913	3.4577901	-2.4024262	3.1229873	-3.284659	-2.6526265	2.7662044	3.13703	3.1686528	-3.7351298	2.2027504	3.4593544
S__GCA_004356455.1	taxon	2.8318834	-3.5187383	2.057398	3.4289472	3.5310998	2.1416001	3.3042321	2.981876	-3.196128	-3.415844	3.5405555	2.7496932	2.8613746	2.358487	-3.227209	4.469808	-3.1263077	2.967123	-3.6094236	-2.5607488	-2.6718192	3.596982	-2.6347651	3.0282984	-3.379117	-2.892251	2.9743001	3.5049684	3.3953247	-3.6133642	3.177929	3.4510152
S__GCA_004356825.1	taxon	2.665856	-3.1124558	2.0493693	3.0437913	3.0813785	2.376925	3.1694143	2.940066	-3.1983242	-3.160788	3.2141156	2.4298172	2.6528215	2.2250886	-3.0503118	4.2743254	-2.9276586	2.682248	-3.5226321	-2.4219155	-2.6138012	3.50747	-2.4152794	2.8123221	-2.9839776	-2.6111398	2.8771753	3.1596565	3.017221	-3.2529283	2.764308	3.2647588
S__GCA_004356895.1	taxon	2.8772197	-3.5395703	2.003612	3.4738927	3.5524821	2.1255085	3.322576	3.0121534	-3.20795	-3.455013	3.535754	2.7681632	2.9130802	2.3853307	-3.1982675	4.4243026	-3.1490765	3.0028734	-3.6304257	-2.5481853	-2.6727872	3.5872593	-2.6901538	3.0430005	-3.4541607	-2.921132	2.9099088	3.5653164	3.3942895	-3.6357496	3.2397518	3.4710903
S__GCA_008974855.1	taxon	2.952976	-2.408258	1.119816	2.9397044	2.967165	2.4912133	3.2551026	2.6567488	-3.267107	-3.0317857	2.8876815	1.9634534	2.7882566	1.8426266	-2.2070081	2.8825698	-2.828607	2.1115546	-3.2708845	-2.1766467	-2.3776338	2.848276	-2.390315	2.6009915	-3.5959733	-2.2688847	2.0237987	3.5532308	2.2881875	-2.6264448	2.343275	3.4367573
S__GCA_008975185.1	taxon	2.9555182	-3.9030213	1.8380673	3.8280349	3.5941281	1.7697656	3.3698006	3.0730884	-3.1910968	-3.6240268	3.634582	2.9035864	3.2423182	2.2755234	-3.0919092	4.1734695	-3.212872	3.4257383	-3.4523492	-2.2581868	-2.4432757	3.34554	-3.1064801	2.920071	-3.6736283	-3.2673373	2.5424736	3.493425	3.1847548	-3.9522104	3.5311658	3.4541645
S__GCA_009392475.1	taxon	2.9690278	-3.6247418	1.9721725	3.590839	3.6021762	2.0967205	3.4028084	3.1045032	-3.2888517	-3.528153	3.5686927	2.7754335	3.1193666	2.3725705	-3.2221427	4.422741	-3.219833	3.1086986	-3.6882205	-2.5095809	-2.6835217	3.6390224	-2.8454905	3.06281	-3.5207388	-2.9767487	2.809342	3.5861075	3.3738537	-3.6918063	3.3737025	3.4984078
S__GCA_009937205.1	taxon	2.8101516	-3.513711	2.0985537	3.4021292	3.5209672	2.149198	3.29395	2.963632	-3.1885405	-3.4018493	3.5421476	2.760119	2.8343515	2.3439121	-3.2445593	4.523476	-3.1211596	2.9744234	-3.6077065	-2.5760608	-2.65627	3.6082215	-2.607243	3.020184	-3.3419864	-2.8826706	3.01657	3.4718056	3.4079323	-3.5909204	3.1581473	3.4363508
S__GCA_011055585.1	taxon	2.7837548	-2.2164237	1.0611341	2.6205738	2.367761	2.8886151	2.9672565	2.6076279	-3.032014	-2.8922281	2.6652217	1.8233392	2.397354	1.9409144	-2.0174727	2.64917	-2.6564703	1.9963305	-3.1719716	-2.016765	-2.2562225	2.6713462	-2.3756094	2.6307101	-3.289699	-2.0821548	1.969764	3.2442424	2.0541353	-2.5516944	1.9689624	3.3057697
S__GCA_012960805.1	taxon	3.2853913	-2.933482	2.4809108	2.8829994	2.9660306	2.2177658	2.4414062	2.0824046	-3.107942	-2.9313936	2.3352273	2.6706915	2.6168618	1.7776964	-3.0468943	4.557182	-2.8263624	3.2334085	-3.225203	-2.6156802	-2.0176282	3.5384967	-2.5278454	2.5608823	-2.9259593	-2.9787283	3.3721943	3.5959578	3.2305925	-3.167498	3.760027	3.2647974
S__GCA_012964335.1	taxon	2.8598137	-3.5531054	1.9922712	3.4722357	3.5511222	2.138238	3.3556032	3.021381	-3.228017	-3.436245	3.5334167	2.722436	2.9303179	2.3936408	-3.2216806	4.463107	-3.1435344	2.966859	-3.670042	-2.5598762	-2.6793542	3.6150622	-2.6576612	3.0359473	-3.4256039	-2.8924904	2.9113483	3.5154378	3.389657	-3.622794	3.2465205	3.4634862
S__GCA_012964845.1	taxon	2.799405	-3.9754605	2.1425254	3.7652693	3.734596	1.9142601	3.2520213	2.9039142	-3.1015902	-3.666255	3.7437565	3.047364	3.0316958	2.4770253	-3.2811308	4.5115776	-3.2196069	3.2274146	-3.6377625	-2.3649302	-2.4539015	3.5456824	-2.961908	3.1568358	-3.5867913	-3.2338963	2.8621716	3.568255	3.5948339	-3.999075	3.4623163	3.5955367
S__GCA_012974305.1	taxon	3.1989357	-2.5225174	2.1076062	2.5571237	2.372907	2.5748224	2.4547298	2.208494	-3.1031246	-2.8211515	2.0046344	2.1666517	2.6490793	1.7613256	-2.6397069	4.07849	-2.663488	2.697887	-3.3268642	-2.3559039	-1.9745358	3.3619227	-2.46065	2.3176756	-2.7115088	-2.5984287	2.89924	3.3017163	2.598238	-2.8004375	3.2975087	3.1790228
S__GCA_012974425.1	taxon	2.7480345	-4.057826	2.1072552	3.7543325	3.747287	1.8798037	3.2193198	2.8628387	-3.0195503	-3.6693115	3.7467904	3.0793178	2.980143	2.4790158	-3.2023861	4.4698706	-3.1964722	3.3159251	-3.598578	-2.4025216	-2.3813927	3.393023	-2.927698	3.0858274	-3.5658555	-3.3110604	2.9160476	3.5963912	3.5372612	-3.9708471	3.403798	3.521068
